FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Danilo,DEF,MCI,5200000,0,24,4.0,7.69230769230769e-07,4.6153846153846195e-06,0,277282,1,1,0,0,0,0,0,4.6,12339,-3,0,24,3,0.0,0,0.0,0,0,3,0,1,2.2,146375,0,0,0,0,334,682,0,0,102,Arsenal,Leicester,Huddersfield,Southampton,West Ham,5.4,3.2,4.4,4.2,5.3,2.9,4.1,4.2,4.7,3.7,4.9,4.4,3.4,5.1,5.4,4.5,4.1,3.1,3.8,4.2,5.2,3.4,4.3,4.5,3.6,4.2,5.3,4.8,18.5
Scott,Dann,DEF,CRY,4700000,0,10,1.1,2.3404255319148897e-07,2.12765957446809e-06,0,47836,3,17,0,0,0,0,0,2.1,1792,-3,0,10,3,0.2,0,1.0,0,0,0,0,0,0.5,11560,0,0,0,0,810,274,0,0,117,Tottenham,Everton,Stoke,Brighton,West Brom,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.9,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.9,0.8,0.6,0.6,0.9,38.5
Karl,Darlow,GLK,NEW,4400000,0,0,0.0,0.0,0.0,0,11607,0,0,0,0,0,0,0,0.0,318,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,690,0,0,0,0,0,64,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo,Darmian,DEF,MUN,5100000,1,8,0.266666666666667,5.22875816993464e-08,1.56862745098039e-06,0,28199,0,2,0,0,0,0,0,1.6,610,-4,0,8,4,0.5,0,2.3,0,0,1,0,0,0.2,4889,0,0,0,0,181,256,0,0,42,Chelsea,Newcastle,Brighton,Watford,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
,David Luiz,DEF,CHE,5900000,6,29,3.6,6.10169491525424e-07,4.91525423728814e-06,0,896762,2,9,0,0,0,1,0,4.9,17079,-1,0,29,1,0.5,0,2.7,0,0,3,0,1,13.0,304505,0,0,0,0,716,9435,0,1,165,Man Utd,West Brom,Liverpool,Swansea,Newcastle,3.2,4.2,3.2,2.6,4.0,4.0,4.1,3.1,3.2,4.1,3.5,2.9,3.0,4.2,3.6,5.3,4.3,2.8,3.2,4.8,4.2,3.1,4.2,4.5,4.2,3.9,4.1,3.5,26.3
,David Silva,MID,MCI,8500000,2,56,5.6,6.58823529411765e-07,6.58823529411765e-06,0,655538,1,6,0,0,0,1,0,6.6,185802,5,1,56,-5,0.5,0,4.0,8,0,6,0,6,23.2,1520211,0,0,0,2,872,17348,-1,0,221,Arsenal,Leicester,Huddersfield,Southampton,West Ham,8.2,6.3,6.2,6.1,7.9,4.5,7.8,5.6,7.7,6.1,6.6,5.1,4.9,7.9,7.2,6.4,7.5,5.0,5.8,6.3,6.7,7.0,6.4,6.1,7.2,6.4,7.5,6.9,104.4
Ben,Davies,DEF,TOT,5800000,2,51,7.3,1.2586206896551701e-06,8.79310344827586e-06,0,692222,1,5,0,0,0,2,0,8.8,36129,3,0,51,-3,0.1,0,0.7,6,0,3,0,3,20.4,1327666,0,0,0,3,619,79543,0,0,191,Crystal Palace,Arsenal,West Brom,Leicester,Watford,10.3,8.1,10.2,8.3,11.0,9.7,10.1,8.7,9.8,8.9,10.5,9.9,9.3,10.5,9.5,8.7,11.0,9.3,10.3,9.7,10.7,10.8,9.7,8.0,9.5,8.3,9.3,9.3,62.3
Tom,Davies,MID,EVE,5300000,1,17,1.7,3.20754716981132e-07,3.20754716981132e-06,0,48394,3,10,0,0,0,0,0,3.2,2920,-2,0,17,2,0.2,0,1.0,0,0,1,0,2,0.6,28837,0,0,0,0,437,772,0,0,62,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0.8,0.9,1.0,1.6,1.4,0.8,0.8,1.4,0.9,0.8,1.0,1.1,0.8,1.3,1.4,0.8,1.6,1.0,0.8,1.2,0.8,0.8,1.4,1.3,1.6,0.8,1.0,0.8,15.4
Steven,Davis,MID,SOU,5100000,10,42,4.2,8.235294117647059e-07,8.23529411764706e-06,0,164885,0,7,0,0,0,2,0,8.2,10917,1,0,42,-1,0.9,0,4.7,6,0,4,0,1,4.9,382919,0,0,0,2,774,40119,0,0,195,Burnley,Liverpool,Everton,Man City,Bournemouth,4.2,3.4,5.7,3.1,5.1,5.3,4.7,5.0,4.7,4.3,3.1,5.0,5.1,3.3,4.1,4.1,4.7,4.5,4.1,4.3,5.7,4.5,3.5,3.4,4.4,4.9,5.5,2.6,53.9
Craig,Dawson,DEF,WBA,4900000,0,27,3.0,6.12244897959184e-07,5.51020408163265e-06,0,245924,1,10,0,0,0,0,0,5.5,30784,-1,1,27,1,0.3,0,1.3,1,0,3,0,0,2.1,81073,0,0,0,0,810,41,-1,0,144,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.0,3.9,2.3,3.8,1.8,1.8,3.0,2.7,3.9,3.6,2.9,2.4,3.5,2.6,1.5,3.8,2.0,3.0,3.3,25.3
Kevin,De Bruyne,MID,MCI,10100000,2,54,5.4,5.346534653465351e-07,5.34653465346535e-06,0,1061760,0,6,0,0,0,1,0,5.3,67618,1,0,54,-1,0.6,0,5.7,5,0,6,0,6,19.6,650156,0,0,0,1,839,25330,0,0,241,Arsenal,Leicester,Huddersfield,Southampton,West Ham,7.8,6.0,5.9,5.8,7.6,4.2,7.5,5.3,7.3,5.8,6.3,4.8,4.6,7.5,6.8,6.1,7.2,4.7,5.5,5.9,6.3,6.8,6.1,5.8,6.9,6.1,7.2,6.6,101.4
David,de Gea,GLK,MUN,5700000,9,61,6.1,1.07017543859649e-06,1.07017543859649e-05,0,358652,0,4,0,26,0,0,0,10.7,17198,2,-1,61,-2,1.1,0,6.3,5,0,8,0,0,39.8,579325,0,0,0,0,900,58018,1,0,231,Chelsea,Newcastle,Brighton,Watford,Arsenal,7.3,9.1,9.1,8.3,4.7,7.3,9.1,6.3,4.9,9.1,8.4,5.2,8.9,6.7,6.9,9.1,5.8,8.0,6.3,9.1,6.2,7.6,5.2,9.1,6.6,9.1,6.5,8.1,18.6
Siem,de Jong,MID,NEW,4900000,0,0,0.0,0.0,0.0,0,9204,0,0,0,0,0,0,0,0.0,84,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,510,0,0,0,0,0,1,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy,Deeney,FWD,WAT,6300000,1,18,2.3,3.6507936507936504e-07,2.8571428571428602e-06,0,42681,1,7,0,0,0,1,0,2.9,9839,-2,0,18,2,0.5,0,3.0,1,0,0,0,1,0.5,24984,0,0,0,0,319,997,0,0,64,Everton,West Ham,Newcastle,Man Utd,Tottenham,0.0,0.0,0.0,1.3,1.2,1.9,2.7,1.6,2.1,1.6,1.2,1.8,1.2,1.9,2.6,1.2,1.9,2.2,1.8,1.3,1.7,1.8,1.3,1.9,2.4,1.9,1.7,1.4,26.6
Jermain,Defoe,FWD,BOU,7600000,1,19,2.1,2.7631578947368396e-07,2.5e-06,0,173232,0,7,0,0,0,1,0,2.5,3630,-4,1,19,4,0.1,0,0.7,1,0,2,0,0,1.7,33494,0,0,0,0,491,1131,-1,0,62,Newcastle,Huddersfield,Swansea,Burnley,Southampton,1.2,1.9,1.5,1.6,1.4,2.0,1.0,2.2,1.2,2.0,2.5,1.4,2.1,1.3,1.4,2.2,1.2,2.0,1.3,1.2,2.1,2.1,2.7,1.1,1.6,1.5,1.4,1.3,26.7
Steven,Defour,MID,BUR,5500000,3,25,2.5,4.54545454545455e-07,4.54545454545455e-06,0,18177,2,8,0,0,0,0,0,4.5,1315,0,0,25,0,0.4,0,2.0,0,0,4,0,1,0.3,15586,0,0,0,0,839,121,0,0,140,Southampton,Swansea,Arsenal,Bournemouth,Leicester,0.0,2.4,2.8,2.1,1.7,1.4,2.1,1.5,1.6,1.2,1.7,2.5,1.9,2.0,1.6,1.2,2.5,1.8,3.1,1.8,1.7,1.6,2.1,2.5,1.7,2.1,1.2,2.6,30.3
Damien,Delaney,DEF,CRY,4200000,0,0,0.0,0.0,0.0,0,17627,0,4,0,0,0,0,0,0.0,518,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.3,1984,0,0,0,0,90,305,-1,0,19,Tottenham,Everton,Stoke,Brighton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
