FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Arthur,Masuaku,DEF,WHU,4400000,1,10,0.4166666666666671,9.469696969696972e-08,2.2727272727272702e-06,0,8792,0,2,0,0,0,0,0,2.3,820,-1,0,10,1,0.7,0,3.0,0,0,0,0,2,0.3,7957,0,0,0,0,110,1677,0,0,45,Brighton,Crystal Palace,Liverpool,Watford,Leicester,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.4
Juan,Mata,MID,MUN,7000000,0,26,3.7,5.28571428571429e-07,3.71428571428571e-06,0,115521,0,0,0,0,0,1,0,3.7,14504,0,0,26,0,0.6,0,4.3,2,0,6,0,0,2.9,106571,0,0,0,0,446,8349,0,0,114,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,3.0,3.0,3.5,4.6,4.6,3.4,2.3,2.6,5.4,2.6,3.1,3.8,3.6,3.9,4.6,3.4,3.2,4.4,3.1,3.7,3.5,4.3,2.7,4.5,2.1,4.2,3.4,5.6,2.3,2.9,37.6
Nemanja,Matic,MID,MUN,5000000,3,26,3.3,6.6e-07,5.2e-06,0,507806,0,2,0,0,0,0,0,5.2,33679,0,0,26,0,0.6,0,3.0,0,0,7,0,1,15.8,420554,0,0,0,0,720,35319,0,0,136,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,2.5,2.5,2.9,3.9,3.9,2.8,1.9,2.1,4.6,2.2,2.6,3.2,3.1,3.3,3.9,2.9,2.7,3.7,2.5,3.1,2.9,3.6,2.2,3.8,1.7,3.6,2.9,4.9,1.9,2.4,23.6
Joel,Matip,DEF,LIV,5500000,6,24,3.0,5.454545454545451e-07,4.3636363636363605e-06,0,91280,1,12,0,0,0,0,0,4.4,2939,0,0,24,0,0.5,0,3.0,1,0,3,0,0,2.4,42534,0,0,0,0,720,3948,0,0,160,Tottenham,Huddersfield,West Ham,Southampton,Chelsea,2.9,3.9,1.9,2.9,3.1,1.9,2.5,3.1,4.1,1.9,1.5,2.6,3.1,2.4,2.2,2.1,2.5,3.0,2.7,4.5,3.4,1.5,3.1,3.2,1.6,3.9,2.5,3.7,2.6,4.5,26.2
Alfie,Mawson,DEF,SWA,5000000,6,29,3.6,7.2e-07,5.7999999999999995e-06,0,25648,0,8,0,0,0,0,0,5.8,1327,0,0,29,0,0.6,0,3.0,0,0,4,0,0,1.0,14912,0,0,0,0,720,1180,0,0,154,Leicester,Arsenal,Brighton,Burnley,Bournemouth,3.1,2.5,5.0,4.3,4.1,4.4,3.6,4.4,2.2,3.2,4.8,3.4,5.1,3.0,3.6,4.1,4.8,3.0,3.1,4.3,4.9,4.3,2.9,2.8,4.3,3.2,3.1,3.1,3.6,4.0,16.9
Chancel,Mbemba,DEF,NEW,4000000,0,15,3.0,7.5e-07,3.75e-06,0,243921,0,5,0,0,0,0,0,3.8,30138,0,0,15,0,0.2,0,0.7,3,0,1,0,0,13.7,758123,0,0,0,1,408,38363,0,0,81,Crystal Palace,Burnley,Bournemouth,Man Utd,Watford,4.4,2.8,3.6,1.6,2.9,2.8,2.9,2.8,2.9,1.5,2.2,2.0,4.3,2.2,2.4,1.9,2.8,3.5,2.8,2.3,2.1,2.6,3.2,3.7,1.8,4.2,1.9,3.9,3.6,2.8,14.6
James,McArthur,MID,CRY,4400000,2,9,0.375,8.52272727272727e-08,2.04545454545455e-06,0,128430,1,6,0,0,0,0,0,2.0,8490,-1,0,9,1,0.2,0,1.0,0,0,0,0,0,3.1,65507,0,0,0,0,361,13604,0,0,30,Newcastle,West Ham,Tottenham,Everton,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.1
Gareth,McAuley,DEF,WBA,4800000,1,1,0.0416666666666667,8.68055555555556e-09,2.0833333333333302e-07,0,66139,0,0,0,0,0,0,0,0.2,1683,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,0.7,2803,0,0,0,0,6,234,-1,0,4,Southampton,Man City,Huddersfield,Chelsea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Oliver,McBurnie,FWD,SWA,4500000,0,3,1.0,2.22222222222222e-07,6.66666666666667e-07,0,81100,0,1,0,0,0,0,0,0.7,2637,0,0,3,0,0.0,0,0.0,0,0,0,0,0,1.0,17989,0,0,0,0,24,227,0,0,9,Leicester,Arsenal,Brighton,Burnley,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,1800,0,0,0,0,0,0,0,0.0,93,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,499,0,0,0,0,0,38,0,0,0,West Brom,Brighton,Burnley,Liverpool,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1523,0,0,0,0,0,0,0,0.0,40,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,193,0,0,0,0,0,21,0,0,0,Arsenal,Leicester,Watford,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4900000,1,8,0.33333333333333304,6.80272108843537e-08,1.63265306122449e-06,0,5938,2,2,0,0,0,0,0,1.6,273,-1,0,8,1,0.1,0,0.3,0,0,2,0,0,0.1,4262,0,0,0,0,220,180,0,0,23,Southampton,Man City,Huddersfield,Chelsea,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.5
Sam,McQueen,DEF,SOU,4400000,0,2,0.0833333333333333,1.8939393939393898e-08,4.54545454545455e-07,0,2967,0,0,0,0,0,0,0,0.5,150,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.1,858,0,0,0,0,20,44,0,0,5,West Brom,Brighton,Burnley,Liverpool,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Scott,McTominay,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,9528,0,0,0,0,0,0,0,0.0,3575,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.4,23143,0,0,0,0,0,7761,0,0,0,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4500000,2,27,3.4,7.555555555555559e-07,6e-06,0,222707,1,6,0,0,0,0,0,6.0,15010,0,0,27,0,1.1,0,5.0,1,0,3,0,0,7.0,97558,0,0,0,0,720,8979,0,0,137,Man City,Newcastle,Southampton,Swansea,Arsenal,2.8,3.3,4.2,2.4,4.5,3.3,2.7,2.9,3.7,4.0,2.8,2.5,4.0,3.8,4.5,2.8,3.2,2.0,3.5,2.7,2.9,3.2,2.9,4.0,4.7,2.9,3.2,4.7,2.3,3.8,41.3
Benjamin,Mendy,DEF,MCI,6400000,0,17,0.708333333333333,1.1067708333333301e-07,2.65625e-06,0,103855,2,1,0,0,0,0,0,2.7,3168,-1,0,17,1,0.0,0,0.0,1,0,2,0,1,0.5,87065,0,0,0,0,298,68,0,0,84,Burnley,West Brom,Arsenal,Leicester,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3308,0,0,0,0,0,0,0,0.0,75,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1200,0,0,0,0,0,6,0,0,0,Swansea,Everton,Stoke,Man City,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,1,14,1.8,3.6e-07,2.8e-06,0,3937,2,5,0,0,0,0,0,2.8,505,0,0,14,0,0.3,0,1.7,0,0,2,0,0,0.1,6549,0,0,0,0,564,489,0,0,113,Crystal Palace,Burnley,Bournemouth,Man Utd,Watford,1.8,1.2,2.0,0.9,0.9,0.9,1.2,1.6,1.9,0.9,0.9,0.9,1.5,0.9,1.5,0.9,1.2,1.2,1.0,1.2,0.9,1.1,1.1,1.4,1.0,2.3,1.3,1.4,1.1,1.1,26.8
Per,Mertesacker,DEF,ARS,4900000,9,9,0.375,7.6530612244898e-08,1.8367346938775502e-06,0,18629,0,2,0,0,0,1,0,1.8,1127,-1,0,9,1,0.6,0,3.0,2,0,0,0,0,0.5,11333,0,0,0,1,90,6376,0,0,32,Everton,Swansea,Man City,Tottenham,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.4
Roque,Mesa,MID,SWA,4400000,0,4,0.166666666666667,3.78787878787879e-08,9.09090909090909e-07,0,25163,0,3,0,0,0,0,0,0.9,2050,-1,0,4,1,0.2,0,0.7,0,0,0,0,0,0.6,24291,0,0,0,0,132,1193,0,0,23,Leicester,Arsenal,Brighton,Burnley,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Simon,Mignolet,GLK,LIV,4900000,6,25,3.6,7.3469387755102e-07,5.10204081632653e-06,0,40489,2,12,0,20,0,0,0,5.1,2007,-1,0,25,1,1.0,0,5.0,0,0,2,0,0,1.4,17754,0,0,1,0,630,2308,0,0,134,Tottenham,Huddersfield,West Ham,Southampton,Chelsea,3.8,5.0,2.5,3.8,4.0,2.5,3.3,4.0,5.2,2.6,1.8,3.5,4.0,3.2,3.0,2.8,3.3,3.9,3.5,5.4,4.4,1.9,4.0,3.8,2.2,4.9,3.3,4.8,3.4,5.4,15.1
Luka,Milivojevic,MID,CRY,4600000,1,10,1.4,3.04347826086957e-07,2.17391304347826e-06,0,52273,1,15,0,0,0,0,0,2.2,1417,-4,0,10,4,0.4,0,1.7,0,0,0,0,0,0.3,5091,0,0,0,0,469,675,0,0,73,Newcastle,West Ham,Tottenham,Everton,Stoke,0.7,1.4,0.7,1.3,1.0,0.7,0.7,1.4,0.7,0.7,1.0,1.7,0.7,0.9,0.8,0.7,0.7,1.0,0.9,0.7,0.7,0.8,0.7,0.9,0.8,1.0,0.7,1.1,0.7,0.9,17.8
James,Milner,DEF,LIV,6200000,0,11,0.4583333333333329,7.39247311827957e-08,1.7741935483871002e-06,0,220605,0,4,0,0,0,0,0,1.8,7812,-3,0,11,3,0.0,0,0.3,0,0,1,0,0,2.7,17992,0,0,0,0,242,512,0,0,67,Tottenham,Huddersfield,West Ham,Southampton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,22.8
Tyrone,Mings,DEF,BOU,4400000,0,0,0.0,0.0,0.0,0,13077,1,4,0,0,0,0,0,0.0,600,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,2012,0,0,0,0,135,12,0,0,17,Stoke,Chelsea,Newcastle,Huddersfield,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6200000,0,2,0.0833333333333333,1.34408602150538e-08,3.2258064516129e-07,0,97577,1,3,0,0,0,0,0,0.3,2586,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,1.1,6244,0,0,0,0,27,244,0,0,10,Arsenal,Leicester,Watford,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Aleksandar,Mitrovic,FWD,NEW,4800000,0,5,0.208333333333333,4.34027777777778e-08,1.04166666666667e-06,0,111472,0,0,0,0,0,1,0,1.0,4482,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,1.1,30993,0,0,0,0,18,3662,0,0,25,Crystal Palace,Burnley,Bournemouth,Man Utd,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Henrikh,Mkhitaryan,MID,MUN,8400000,3,46,5.8,6.9047619047619e-07,5.47619047619048e-06,0,738445,1,2,0,0,0,1,0,5.5,231563,4,1,46,-4,0.4,0,3.0,4,0,7,0,5,25.8,1537639,0,0,0,1,615,22455,-1,0,176,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,6.0,6.0,6.8,8.4,8.3,6.6,4.9,5.3,8.7,5.4,6.2,7.3,7.0,6.5,8.3,6.7,6.4,8.0,6.1,7.1,6.5,7.9,5.5,7.9,4.4,7.9,6.2,8.7,4.9,5.8,64.3
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,121,0,0,0,0,0,0,0,0.0,54,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,260,0,0,0,0,0,101,0,0,0,West Ham,Southampton,Swansea,Stoke,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5500000,1,42,5.3,9.63636363636364e-07,7.63636363636364e-06,0,180051,0,10,0,0,0,1,0,7.6,23388,0,0,42,0,1.4,0,7.7,8,0,4,0,0,8.7,344556,0,0,0,1,720,64838,0,0,209,Everton,Swansea,Man City,Tottenham,Burnley,2.6,6.7,2.6,7.3,3.9,8.0,7.3,4.3,2.9,7.9,8.0,3.7,3.7,7.4,3.1,8.0,3.3,7.4,4.7,6.0,3.4,7.4,2.6,8.0,7.1,3.0,8.0,2.6,7.4,3.8,33.4
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2735,0,0,0,0,0,0,0,0.0,50,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,226,0,0,0,0,0,2,0,0,0,Leicester,Arsenal,Brighton,Burnley,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5600000,1,29,3.6,6.428571428571429e-07,5.17857142857143e-06,0,407174,0,7,0,0,0,1,0,5.2,55698,1,0,29,-1,0.4,0,2.0,2,0,4,0,1,8.3,671927,0,0,0,1,645,1824,0,0,152,Man Utd,Liverpool,West Brom,Bournemouth,Man City,3.1,2.2,3.9,3.6,2.3,2.5,4.0,4.2,3.4,3.5,3.9,4.2,3.5,3.2,5.2,2.8,3.9,1.9,5.0,2.8,3.4,4.2,4.7,3.2,2.5,2.6,3.6,5.0,2.2,5.4,51.6
Alvaro,Morata,FWD,CHE,10200000,0,49,7.0,6.86274509803922e-07,4.80392156862745e-06,0,1195569,1,1,0,0,0,6,0,4.8,79942,2,1,49,-2,0.6,0,6.0,8,0,4,0,2,15.6,1513132,0,0,0,2,488,193474,-1,0,161,Watford,Bournemouth,Man Utd,West Brom,Liverpool,7.4,9.1,8.0,9.3,8.7,7.1,9.2,8.2,9.1,7.4,9.4,10.0,9.7,6.8,9.4,8.9,9.7,10.5,9.3,7.5,9.1,9.2,10.0,6.1,10.5,10.5,8.7,9.5,9.7,9.3,69.1
Alberto,Moreno,DEF,LIV,4500000,7,21,3.5,7.77777777777778e-07,4.6666666666666705e-06,0,80760,0,11,0,0,0,0,0,4.7,4096,0,0,21,0,1.0,0,4.3,2,0,2,0,1,2.4,99752,0,0,0,0,540,21936,0,0,143,Tottenham,Huddersfield,West Ham,Southampton,Chelsea,3.6,4.8,2.4,3.6,3.8,2.4,3.1,3.9,5.0,2.5,1.8,3.3,3.8,3.1,2.9,2.6,3.1,3.7,3.4,5.2,4.2,1.8,3.9,3.7,2.1,4.7,3.1,4.6,3.2,5.2,31.3
Wes,Morgan,DEF,LEI,4500000,2,17,2.1,4.66666666666667e-07,3.77777777777778e-06,0,81091,2,13,0,0,0,0,0,3.8,4877,0,0,17,0,0.7,0,3.0,0,0,2,0,0,2.8,48556,0,0,0,0,720,3626,0,0,111,Swansea,Everton,Stoke,Man City,West Ham,1.3,1.7,1.2,1.1,1.2,1.6,1.7,1.2,1.7,3.1,1.6,2.1,1.1,2.2,1.6,1.7,1.0,1.4,1.0,2.1,2.2,1.6,2.6,1.6,1.9,1.5,1.5,2.4,2.7,1.8,20.3
James,Morrison,MID,WBA,5500000,0,13,0.5416666666666671,9.84848484848485e-08,2.36363636363636e-06,0,2165,0,1,0,0,0,1,0,2.4,329,0,0,13,0,0.1,0,0.3,0,0,2,0,0,0.0,2477,0,0,0,0,205,10,0,0,35,Southampton,Man City,Huddersfield,Chelsea,Tottenham,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.5
Victor,Moses,DEF,CHE,6500000,1,22,0.916666666666667,1.41025641025641e-07,3.38461538461538e-06,0,32087,1,3,0,0,0,0,0,3.4,7675,0,0,22,0,0.4,0,2.3,0,0,3,0,0,0.9,26533,0,0,0,0,470,229,0,0,79,Watford,Bournemouth,Man Utd,West Brom,Liverpool,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,1.1,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,20.8
Steve,Mounie,FWD,HUD,5800000,0,17,4.3,7.41379310344828e-07,2.93103448275862e-06,0,291707,2,2,0,0,0,2,0,2.9,6662,-2,1,17,2,0.0,0,0.0,3,0,3,0,0,1.0,267319,0,0,0,0,355,190,-1,0,53,Man Utd,Liverpool,West Brom,Bournemouth,Man City,4.6,3.6,5.5,4.6,4.1,2.6,5.0,6.2,3.9,5.4,4.9,6.4,4.4,4.2,6.2,5.0,5.7,3.0,6.3,4.1,4.3,4.0,6.3,4.1,4.3,4.2,4.2,6.2,3.9,6.4,25.9
Lys,Mousset,FWD,BOU,4900000,1,5,0.208333333333333,4.25170068027211e-08,1.0204081632653099e-06,0,4873,0,2,0,0,0,0,0,1.0,304,-1,0,5,1,0.1,0,0.7,0,0,0,0,0,0.1,3442,0,0,0,0,46,432,0,0,10,Stoke,Chelsea,Newcastle,Huddersfield,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4177,0,0,0,0,0,0,0,0.0,50,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,53,0,0,0,0,0,1,0,0,0,Bournemouth,Watford,Leicester,Brighton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,12639,0,0,0,0,0,0,0,0.0,551,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,3440,0,0,0,0,0,283,0,0,0,Crystal Palace,Burnley,Bournemouth,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5100000,1,4,0.166666666666667,3.26797385620915e-08,7.843137254901959e-07,0,8344,0,0,0,0,0,0,0,0.8,225,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.1,856,0,0,0,0,78,68,0,0,9,Crystal Palace,Burnley,Bournemouth,Man Utd,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.1
Jamie,Murphy,MID,BHA,4800000,0,6,0.25,5.20833333333333e-08,1.25e-06,0,2705,0,4,0,0,0,0,0,1.3,137,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0.1,892,0,0,0,0,166,51,0,0,25,West Ham,Southampton,Swansea,Stoke,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Glenn,Murray,FWD,BHA,5700000,2,7,1.2,2.1052631578947398e-07,1.2280701754386e-06,0,23451,1,4,0,0,0,0,0,1.2,460,-3,0,7,3,0.2,0,1.0,0,0,1,0,0,0.1,1971,0,0,0,0,213,423,0,0,2,West Ham,Southampton,Swansea,Stoke,Man Utd,0.6,0.6,0.6,1.3,0.6,1.2,1.0,0.6,0.6,0.6,0.6,0.6,0.6,1.2,0.6,0.6,0.6,1.1,0.6,0.6,1.2,0.6,0.6,0.9,0.8,0.6,0.6,0.6,0.7,0.6,3.9
Ahmed,Musa,MID,LEI,6300000,0,0,0.0,0.0,0.0,0,21712,0,0,0,0,0,0,0,0.0,659,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.4,2593,0,0,0,0,0,165,0,0,0,Swansea,Everton,Stoke,Man City,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,1,2,0.0833333333333333,1.73611111111111e-08,4.1666666666666704e-07,0,3033,0,0,0,0,0,0,0,0.4,150,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.1,1229,0,0,0,0,26,257,0,0,-2,Watford,Bournemouth,Man Utd,West Brom,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Shkodran,Mustafi,DEF,ARS,5400000,0,26,5.2,9.62962962962963e-07,4.81481481481482e-06,0,84001,0,1,0,0,0,0,0,4.8,11788,-1,0,26,1,0.7,0,4.0,0,0,4,0,0,1.3,42723,0,0,0,0,450,140,0,0,128,Everton,Swansea,Man City,Tottenham,Burnley,0.0,0.0,0.0,0.0,3.8,7.8,7.1,4.2,2.8,7.7,7.8,3.7,3.6,7.2,3.0,7.8,3.2,7.2,4.5,5.9,3.3,7.3,2.6,7.8,6.9,2.9,7.8,2.6,7.2,3.7,24.6
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,85,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,190,0,0,0,0,0,82,0,0,0,Newcastle,West Ham,Tottenham,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
