FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Ander,Herrera,MID,MUN,6300000,0,59,2.7,4.28571428571429e-07,9.36507936507936e-06,0,54814,4,14,0,0,0,0,0,9.4,2769,-2,0,59,2,0.2,0,1.5,6,0,9,0,3,0.7,60311,0,307,0,0,1817,430,0,1,403,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,2.2,2.2,2.4,2.6,1.8,2.0,2.2,1.5,1.4,2.0
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,167,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,206,0,0,0,0,0,5,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,1361,0,0,0,0,0,0,0,0.0,73,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2739,0,0,0,0,0,40,0,0,0,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,2343,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2984,0,0,0,0,0,39,0,0,0,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,12826,0,0,0,0,0,0,0,0.0,45,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1187,0,0,0,0,0,1,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4200000,0,31,0.382716049382716,9.11228689006467e-08,7.380952380952381e-06,0,135777,1,12,0,0,0,0,0,7.4,5249,-3,0,31,3,0.1,0,0.5,0,0,5,0,0,1.9,101730,0,0,0,0,1043,2448,0,0,186,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4000000,0,7,0.0864197530864197,2.1604938271604897e-08,1.75e-06,0,68513,1,5,0,0,0,0,0,1.8,278,-5,0,7,5,0.0,0,0.0,0,0,1,0,0,0.5,47284,0,0,0,0,270,100,0,0,61,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose,Holebas,DEF,WAT,4700000,0,65,2.6,5.53191489361702e-07,1.38297872340426e-05,0,384108,12,45,0,0,0,2,0,13.8,11021,2,0,65,-2,0.1,0,0.7,6,0,4,0,4,3.6,496756,0,96,0,1,2189,536,0,0,377,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,2.6,2.5,3.1,1.6,2.6,2.2,3.5,1.4,1.7,2.5
Mason,Holgate,DEF,EVE,4100000,0,35,0.432098765432099,1.0538994278831699e-07,8.53658536585366e-06,0,376213,2,4,0,0,0,0,0,8.5,17498,-4,0,35,4,0.0,0,0.0,3,0,4,0,1,5.8,566725,0,0,0,0,620,1913,0,0,163,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
George,Honeyman,MID,SUN,4500000,0,3,0.037037037037037,8.23045267489712e-09,6.66666666666667e-07,0,162,1,3,0,0,0,0,0,0.7,5,0,0,3,0,0.1,0,0.3,0,0,0,0,0,0.0,207,0,0,0,0,121,2,0,0,23,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Huddlestone,MID,HUL,4600000,-1,55,2.3,5e-07,1.19565217391304e-05,0,13830,4,31,0,0,0,1,0,12.0,1287,-4,0,55,4,0.7,0,3.3,5,0,4,0,2,0.5,22740,1,0,0,1,1661,3834,0,0,300,Swansea,Everton,West Ham,Middlesbrough,Man City,2.0,1.2,1.4,2.2,1.2,1.2,2.5,1.2,2.6,1.4,1.9
Noor,Husin,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,58,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,66,0,0,0,0,0,1,0,0,0,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,5,51,2.0,4.08163265306122e-07,1.04081632653061e-05,0,69448,7,40,0,0,0,0,0,10.4,623,-1,0,51,1,0.5,0,2.3,0,0,5,0,2,1.1,48965,1,453,0,0,2206,456,0,0,332,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,1.7,2.3,1.8,1.0,1.6,2.1,1.3,1.8,1.2,2.3
Emerson,Hyndman,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,1315,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,664,0,0,0,0,0,4,0,0,0,West Ham,Swansea,Southampton,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,0,29,0.358024691358025,7.306626354245401e-08,5.91836734693878e-06,0,161752,0,20,0,0,0,0,0,5.9,243,-6,0,29,6,0.1,0,0.7,0,0,3,0,0,1.2,25936,0,184,0,0,930,59,0,0,120,West Ham,Swansea,Southampton,Liverpool,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Zlatan,Ibrahimovic,FWD,MUN,11500000,-1,144,5.8,5.043478260869571e-07,1.25217391304348e-05,0,2850089,6,21,0,0,0,15,0,12.5,364143,0,0,144,0,0.2,1,2.0,24,0,10,0,6,28.7,2208173,0,0,0,5,2250,1881,0,0,478,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.0,0.0,7.4,7.4,6.7,6.8,7.9,7.0,6.2,7.2
Odion,Ighalo,FWD,WAT,6800000,0,39,2.2,3.23529411764706e-07,5.73529411764706e-06,0,334473,1,29,0,0,0,1,0,5.7,654,-7,0,39,7,0.0,0,0.0,2,0,2,0,1,2.5,93986,0,709,0,0,1291,22,0,0,84,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi,Iheanacho,FWD,MCI,6000000,1,48,3.0,5e-07,8e-06,0,782838,0,8,0,0,0,4,0,8.0,2920,-10,0,48,10,0.1,0,0.3,6,0,1,0,3,2.4,758566,0,242,0,1,490,336,0,0,168,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,3.6,2.6,2.1,3.9,2.8,3.1,2.6,2.8,3.8,2.8
Giannelli,Imbula,MID,STK,4500000,1,24,0.296296296296296,6.584362139917691e-08,5.333333333333329e-06,0,13837,1,20,0,0,0,0,0,5.3,59,-5,0,24,5,0.1,0,0.3,1,0,2,0,1,0.2,5457,1,194,0,0,796,16,0,0,126,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Danny,Ings,FWD,LIV,5400000,0,0,0.0,0.0,0.0,0,23310,0,0,0,0,0,0,0,0.0,46,-6,0,0,6,0.0,0,0.0,0,0,0,0,0,0.2,4000,0,81,0,0,0,25,0,0,0,Burnley,Man City,Everton,Bournemouth,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gokhan,Inler,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,9863,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3779,0,20,0,0,0,3,0,0,0,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen,Ireland,MID,STK,4400000,0,0,0.0,0.0,0.0,0,565,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,455,0,18,0,0,0,17,0,0,0,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd,Isgrove,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,216,0,0,0,0,0,0,0,0.0,14,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,272,0,0,0,0,0,12,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branislav,Ivanovic,DEF,CHE,5600000,0,23,1.8,3.2142857142857103e-07,4.10714285714286e-06,0,191257,2,9,0,0,0,0,0,4.1,693,-4,0,23,4,0.0,0,0.0,2,0,1,0,1,2.8,34252,0,414,0,0,589,32,0,0,143,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Iwobi,MID,ARS,5700000,2,85,1.04938271604938,1.84102230885857e-07,1.4912280701754401e-05,0,232393,1,20,0,0,0,3,0,14.7,22199,-3,1,85,3,0.4,0,2.5,8,0,9,0,5,2.0,250983,0,150,0,1,1384,670,-1,0,336,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5
Phil,Jagielka,DEF,EVE,4600000,0,34,0.419753086419753,9.12506709608159e-08,7.39130434782609e-06,0,263843,3,18,0,0,0,0,0,7.4,1233,-4,0,34,4,0.0,0,0.0,3,0,2,0,1,2.6,264691,0,221,0,0,1261,291,0,1,234,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eldin,Jakupovic,GLK,HUL,4100000,2,53,0.654320987654321,1.5959048479373697e-07,1.29268292682927e-05,0,438770,0,16,0,48,0,0,0,12.9,6091,1,0,53,-1,0.5,0,2.0,4,0,3,0,0,23.0,786056,0,0,1,2,1080,12740,0,0,254,Swansea,Everton,West Ham,Middlesbrough,Man City,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Daniel,James,MID,SWA,4500000,0,0,0.0,0.0,0.0,0,304,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,358,0,0,0,0,0,17,0,0,0,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew,James,MID,LEI,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,221,0,0,0,0,0,0,0,0.2,7,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,210,0,0,0,0,1,1,0,0,3,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Janmaat,DEF,WAT,4500000,0,25,0.30864197530864196,6.85871056241427e-08,5.55555555555556e-06,0,15720,1,15,0,0,0,1,0,5.6,329,-5,0,25,5,0.1,0,0.3,0,0,0,0,1,0.1,16960,0,0,0,0,792,35,0,0,123,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Vincent,Janssen,FWD,TOT,7500000,1,38,2.0,2.66666666666667e-07,5.06666666666667e-06,0,111066,0,8,0,0,0,1,0,5.1,203,-5,0,38,5,0.1,0,0.7,3,0,1,0,2,0.8,59521,0,0,0,0,631,70,0,0,76,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,2.1,1.0,1.4,2.1,2.1,1.2,1.8,1.2,1.6,1.4
Adnan,Januzaj,MID,SUN,5300000,2,39,2.1,3.9622641509434e-07,7.358490566037739e-06,0,55432,3,35,0,0,0,0,0,7.4,447,-2,0,39,2,0.4,0,2.0,0,0,2,0,3,0.5,36850,0,33,0,0,1370,133,0,1,131,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,2.3,1.5,1.3,1.5,1.2,1.0,1.6,1.5,1.7,1.0
Mile,Jedinak,MID,CRY,4500000,0,2,2.0,4.44444444444444e-07,4.44444444444444e-07,0,25806,0,1,0,0,0,0,0,0.4,20,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.1,1315,0,118,0,0,90,5,0,0,8,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4800000,0,2,0.0246913580246914,5.1440329218107e-09,4.1666666666666704e-07,0,9911,0,1,0,0,0,0,0,0.4,22,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,9653,0,178,0,0,82,4,0,0,12,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jesus,FWD,MCI,8800000,0,26,0.320987654320988,3.64758698092031e-08,2.95454545454545e-06,0,418178,1,1,0,0,0,3,0,2.9,11703,-2,1,26,2,0.0,0,0.3,6,0,1,0,1,0.7,440851,0,0,0,2,203,297,-1,0,93,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2
Glen,Johnson,DEF,STK,4700000,6,44,2.8,5.95744680851064e-07,9.36170212765957e-06,0,18564,1,21,0,0,0,0,0,9.4,439,-3,0,44,3,0.4,0,1.8,3,0,5,0,0,0.2,13661,0,324,0,0,1327,49,0,0,278,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,3.0,1.6,1.6,3.9,3.5,2.2,3.7,2.6,3.6,2.5
,Jonathan Benteke,FWD,CRY,4300000,0,1,0.0123456790123457,2.87108814240597e-09,2.3255813953488398e-07,0,23956,0,0,0,0,0,0,0,0.2,1381,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.4,34188,0,0,0,0,7,869,0,0,3,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy,Jones,DEF,SUN,4400000,1,30,1.8,4.09090909090909e-07,6.81818181818182e-06,0,2276,4,31,0,0,0,0,0,6.8,104,-1,0,30,1,0.2,0,0.7,3,0,3,0,0,0.1,2587,0,211,0,0,1373,52,0,0,234,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,1.7,0.9,0.9,1.1,2.0,1.4,1.9,1.2,1.5,1.0
David,Jones,MID,BUR,5000000,0,1,1.0,2e-07,2e-07,0,3002,1,1,0,0,0,0,0,0.2,8,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,176,0,0,0,0,86,3,0,0,8,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil,Jones,DEF,MUN,4700000,2,41,3.2,6.808510638297871e-07,8.72340425531915e-06,0,194548,0,9,0,0,0,0,0,8.7,2819,-3,0,41,3,0.2,0,1.0,4,0,3,0,0,1.3,228841,0,64,0,0,1134,633,0,0,263,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,3.0,3.9,3.3,2.7,3.4,2.3,3.3,3.7,2.6,3.6
,Joselu,FWD,STK,5300000,0,0,0.0,0.0,0.0,0,6692,0,0,0,0,0,0,0,0.0,8,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,673,0,246,0,0,0,4,0,0,0,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Josh Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,3513,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4936,0,0,0,0,0,15,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas,Jutkiewicz,FWD,BUR,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,28871,0,0,0,0,0,0,0,0.5,324,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.6,13596,0,0,0,0,13,154,0,0,5,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Kabasele,DEF,WAT,4800000,0,29,0.358024691358025,7.45884773662552e-08,6.04166666666667e-06,0,2967,1,12,0,0,0,2,0,6.0,35,-2,0,29,2,0.0,0,0.0,1,0,1,0,0,0.1,1328,0,0,0,0,558,7,0,0,104,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Younes,Kaboul,DEF,WAT,4400000,0,54,2.6,5.90909090909091e-07,1.2272727272727302e-05,0,42599,2,35,0,0,0,2,0,12.3,3152,-1,0,54,1,0.2,0,1.0,1,0,4,0,0,1.1,58084,0,231,0,0,1779,516,0,0,318,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,2.6,2.5,3.1,1.6,2.6,2.2,3.5,1.4,1.7,2.5
Sullay,Kaikai,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,2262,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,188,0,9,0,0,0,4,0,0,0,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Kane,FWD,TOT,11400000,13,152,6.9,6.05263157894737e-07,1.3333333333333301e-05,0,1534563,1,15,0,0,0,19,0,13.3,44112,4,-1,152,-4,1.0,1,11.3,23,0,11,0,4,20.7,1707110,0,1053,0,6,1887,143952,1,0,617,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,10.4,6.7,7.6,10.4,10.4,6.9,10.3,7.7,9.6,7.2
N'Golo,Kante,MID,CHE,4700000,2,64,2.5,5.31914893617021e-07,1.3617021276595698e-05,0,752660,6,20,0,0,0,1,0,13.6,7510,-3,0,64,3,0.5,0,2.3,1,0,12,0,0,11.8,261448,0,501,0,0,2328,3234,0,0,404,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,1.5,1.9,1.6,1.4,1.7,2.1,1.4,2.5,1.4,2.9
Bartosz,Kapustka,MID,LEI,5000000,0,0,0.0,0.0,0.0,0,5767,0,0,0,0,0,0,0,0.0,13,-5,0,0,5,0.0,0,0.0,0,0,0,0,0,0.1,528,0,0,0,0,0,8,0,0,0,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loris,Karius,GLK,LIV,4300000,0,32,0.39506172839506204,9.18748205569911e-08,7.44186046511628e-06,0,78199,0,12,0,20,0,0,0,7.4,631,-7,1,32,7,0.0,0,0.0,0,0,3,0,0,0.7,78802,0,0,0,0,900,103,-1,0,153,Burnley,Man City,Everton,Bournemouth,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michael,Keane,DEF,BUR,5000000,1,82,3.0,6e-07,1.64e-05,0,96275,2,40,0,0,0,2,0,16.4,2508,0,0,82,0,0.7,0,3.7,5,0,6,0,1,3.1,165165,0,0,0,2,2430,6967,0,0,457,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,2.6,1.7,3.9,4.1,2.0,1.7,2.8,2.7,4.1,2.4,4.3
Will,Keane,FWD,HUL,4400000,0,8,0.0987654320987654,2.24466891133558e-08,1.81818181818182e-06,0,38571,0,10,0,0,0,0,0,1.8,249,-1,0,8,1,0.0,0,0.0,0,0,1,0,0,0.2,40677,0,0,0,0,280,90,0,0,9,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Kelly,DEF,CRY,4200000,0,25,0.30864197530864196,7.34861845972957e-08,5.95238095238095e-06,0,44971,3,30,0,0,0,0,0,6.0,801,-3,0,25,3,0.0,0,0.0,0,0,0,0,2,0.4,45150,0,96,0,0,1298,109,0,0,185,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Kenedy,MID,CHE,5100000,0,1,0.0123456790123457,2.42072137496974e-09,1.9607843137254898e-07,0,2200,0,0,0,0,0,0,0,0.2,8,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.0,1235,0,86,0,0,16,5,0,0,2,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,694,0,0,0,0,0,0,0,0.0,45,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1392,0,0,0,0,0,53,0,0,0,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wahbi,Khazri,MID,SUN,6000000,1,16,0.19753086419753102,3.29218106995885e-08,2.66666666666667e-06,0,11643,3,15,0,0,0,0,0,2.7,27,-5,0,16,5,0.1,0,0.7,0,0,1,0,0,0.1,971,0,172,0,0,487,9,0,0,48,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Ki Sung-yueng,MID,SWA,5000000,0,22,0.271604938271605,5.4320987654320994e-08,4.4e-06,0,4754,2,22,0,0,0,0,0,4.4,22,-5,0,22,5,0.0,0,0.0,0,0,1,0,0,0.0,1336,0,241,0,0,835,22,0,0,143,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Michael,Kightly,MID,BUR,4200000,0,6,1.2,2.85714285714286e-07,1.4285714285714301e-06,0,30781,0,1,0,0,0,0,0,1.4,780,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.6,29064,0,0,0,0,104,56,0,0,20,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy,King,MID,LEI,4700000,0,32,0.39506172839506204,8.40556868925663e-08,6.80851063829787e-06,0,17451,2,18,0,0,0,1,0,6.8,184,-3,0,32,3,0.0,0,0.0,1,0,1,0,0,0.2,9339,0,174,0,0,1093,71,0,0,162,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Joshua,King,MID,BOU,5500000,9,98,3.8,6.90909090909091e-07,1.78181818181818e-05,0,78916,1,40,0,0,0,8,0,17.8,2471,0,-1,98,0,1.1,0,6.0,5,0,5,0,1,5.6,287175,0,321,0,1,1842,139225,1,0,296,West Ham,Swansea,Southampton,Liverpool,Chelsea,3.2,4.1,2.8,1.9,3.4,2.1,4.5,4.0,4.2,5.2,3.4
Stephen,Kingsley,DEF,SWA,3900000,0,19,0.23456790123456797,6.01456157011713e-08,4.87179487179487e-06,0,468608,0,17,0,0,0,0,0,4.9,11429,-1,0,19,1,0.0,0,0.0,2,0,2,0,0,9.3,620693,0,75,0,1,765,4508,0,0,137,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jan,Kirchhoff,MID,SUN,4200000,0,12,0.148148148148148,3.52733686067019e-08,2.8571428571428602e-06,0,3543,1,11,0,0,0,0,0,2.9,21,-3,1,12,3,0.0,0,0.0,0,0,0,0,1,0.0,1557,0,118,0,0,433,33,-1,0,61,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ragnar,Klavan,DEF,LIV,4500000,2,34,2.4,5.33333333333333e-07,7.55555555555556e-06,0,80289,2,14,0,0,0,0,0,7.6,630,-5,0,34,5,0.2,0,1.0,3,0,3,0,0,0.8,64326,0,0,0,0,1045,3279,0,0,227,Burnley,Man City,Everton,Bournemouth,Stoke,2.7,1.8,2.4,2.9,1.9,1.9,2.6,1.4,2.8,2.4,2.5
Aleksandar,Kolarov,DEF,MCI,5800000,15,83,3.3,5.68965517241379e-07,1.43103448275862e-05,0,196589,6,23,0,0,0,1,0,14.3,4990,-2,0,83,2,1.2,0,7.0,6,0,8,0,1,3.3,108829,1,429,0,2,2175,3425,0,0,480,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,4.6,3.9,3.1,4.1,3.5,4.1,3.2,3.8,3.4,2.8
Vincent,Kompany,DEF,MCI,5900000,0,3,0.037037037037037,6.27746390458255e-09,5.084745762711859e-07,0,19940,1,1,0,0,0,0,0,0.5,106,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.4,6929,0,173,0,0,114,64,0,0,13,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arouna,Kone,FWD,EVE,5100000,0,3,0.037037037037037,7.262164124909221e-09,5.882352941176471e-07,0,69050,0,0,0,0,0,0,0,0.6,218,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.7,15279,0,289,0,0,46,133,0,0,9,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine,Kone,DEF,SUN,4400000,1,55,2.5,5.68181818181818e-07,1.25e-05,0,100927,3,35,0,0,0,1,0,12.5,5141,-1,0,55,1,0.2,0,0.7,5,0,4,0,0,1.8,81092,0,176,0,2,1913,782,0,0,347,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,2.8,1.6,1.3,1.9,3.2,2.4,3.0,2.1,2.5,1.8
