FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Danny,Simpson,DEF,LEI,4500000,2,10,2.0,4.44444444444444e-07,2.22222222222222e-06,0,86445,0,9,0,0,0,0,0,2.2,18747,0,0,10,0,0.3,0,1.3,0,0,1,0,0,4.4,51928,0,0,0,0,450,5517,0,0,73,Liverpool,Bournemouth,West Brom,Swansea,Everton,2.4,1.0,2.3,2.1,2.0,1.0,1.0,1.0,1.8,1.6,1.1,1.7,2.9,1.5,2.6,1.0,2.0,1.2,1.7,1.0,1.3,1.0,2.6,2.3,1.5,2.3,1.4,1.9,1.0,1.7,2.2,3.0,2.3,11.0
Joshua,Sims,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,2088,0,0,0,0,0,0,0,0.0,807,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,2852,0,0,0,0,0,1558,0,0,0,Man Utd,Stoke,Newcastle,West Brom,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,5000000,0,0,0.0,0.0,0.0,0,4670,0,0,0,0,0,0,0,0.0,726,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2724,0,0,0,0,0,600,0,0,0,Swansea,West Brom,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5400000,3,9,0.6,1.11111111111111e-07,1.66666666666667e-06,0,10295,0,2,0,0,0,0,0,1.7,1215,-1,0,9,1,0.4,0,2.3,0,0,2,0,0,0.3,4520,0,0,0,0,226,1321,0,0,26,West Ham,Huddersfield,Bournemouth,Liverpool,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.0
Jiri,Skalak,MID,BHA,4800000,0,0,0.0,0.0,0.0,0,1000,0,0,0,0,0,0,0,0.0,142,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.0,167,0,0,0,0,0,39,-1,0,0,Newcastle,Arsenal,Everton,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6800000,1,4,0.266666666666667,3.92156862745098e-08,5.882352941176471e-07,0,13045,0,2,0,0,0,0,0,0.6,1725,-2,0,4,2,0.1,0,1.0,0,0,0,0,0,0.3,4527,0,0,0,0,81,1978,0,0,6,Liverpool,Bournemouth,West Brom,Swansea,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,7.9
Chris,Smalling,DEF,MUN,5300000,0,0,0.0,0.0,0.0,0,45535,0,0,0,0,0,0,0,0.0,3675,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.9,4378,0,0,0,0,0,484,0,0,0,Southampton,Crystal Palace,Liverpool,Huddersfield,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy,Smith,DEF,HUD,5000000,2,17,3.4,6.8e-07,3.4e-06,0,13197,1,3,0,0,0,0,0,3.4,2955,0,0,17,0,0.7,0,3.7,2,0,2,0,0,0.5,8611,0,0,0,0,416,1256,0,0,69,Burnley,Tottenham,Swansea,Man Utd,Liverpool,2.9,3.7,4.8,3.2,2.0,4.6,2.8,2.3,1.7,2.4,4.6,3.7,5.1,4.3,5.0,3.4,1.9,5.1,2.8,4.7,1.9,4.5,3.9,5.1,2.8,4.8,3.1,3.8,3.6,3.3,4.1,2.2,4.5,17.5
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,213138,0,0,0,0,0,0,0,0.0,11020,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.9,1795,0,0,0,0,0,2,0,0,0,Tottenham,Swansea,Burnley,Brighton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4800000,1,6,0.4,8.33333333333333e-08,1.25e-06,0,23878,0,1,0,0,0,0,0,1.2,4444,-2,1,6,2,0.4,0,1.7,0,0,0,0,1,0.6,6329,0,0,0,0,68,711,-1,0,21,Chelsea,Southampton,Man City,Bournemouth,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.7
Dominic,Solanke,FWD,LIV,4800000,1,3,0.2,4.1666666666666696e-08,6.25e-07,0,102426,0,2,0,0,0,0,0,0.6,10985,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,1.8,21063,0,0,0,0,54,6875,0,0,5,Leicester,Newcastle,Man Utd,Tottenham,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.0
Heung-Min,Son,MID,TOT,8000000,3,9,0.6,7.5e-08,1.125e-06,0,37775,0,1,0,0,0,0,0,1.1,8602,0,0,9,0,0.3,0,2.3,0,0,2,0,0,1.2,39262,0,0,0,0,201,10404,0,0,39,West Ham,Huddersfield,Bournemouth,Liverpool,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.6
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,377,0,0,0,0,0,0,0,0.0,51,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,140,0,0,0,0,0,49,0,0,0,Man City,Man Utd,Chelsea,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,19874,0,0,0,0,0,0,0,0.0,3602,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.1,12164,0,0,0,0,0,4147,0,0,0,Man City,Man Utd,Chelsea,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5900000,0,0,0.0,0.0,0.0,0,2732,0,0,0,0,0,0,0,0.0,168,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,223,0,0,0,0,0,104,0,0,0,Everton,Leicester,Tottenham,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,3055,0,0,0,0,0,0,0,0.0,463,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1564,0,0,0,0,0,241,0,0,0,Burnley,Tottenham,Swansea,Man Utd,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4400000,0,0,0.0,0.0,0.0,0,11386,0,0,0,0,0,0,0,0.0,1531,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.5,1189,0,0,0,0,0,188,0,0,0,Bournemouth,Burnley,Brighton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,11,2.2,4.88888888888889e-07,2.44444444444444e-06,0,14217,0,7,0,0,0,0,0,2.4,3075,0,0,11,0,0.5,0,2.3,0,0,1,0,0,0.6,15733,0,0,0,0,450,2701,0,0,70,Newcastle,Arsenal,Everton,West Ham,Southampton,1.9,1.2,2.9,1.1,1.3,3.2,2.2,1.1,2.3,2.4,1.3,2.1,1.7,1.1,1.6,1.6,2.6,1.3,1.7,1.9,3.3,1.1,1.7,3.0,1.9,1.3,2.3,1.8,2.1,1.1,1.5,1.3,1.1,11.3
Jack,Stephens,DEF,SOU,4900000,0,15,3.8,7.75510204081633e-07,3.0612244897959202e-06,0,34848,0,4,0,0,0,0,0,3.0,12557,-1,1,15,1,0.6,0,2.7,1,0,2,0,0,0.5,12476,0,0,0,0,360,273,-1,0,85,Man Utd,Stoke,Newcastle,West Brom,Brighton,2.6,4.3,3.3,4.2,5.3,2.8,3.3,3.6,3.5,4.3,4.1,3.0,4.8,3.4,5.7,3.2,4.2,5.7,3.2,4.2,5.4,4.3,4.4,4.7,4.6,5.7,3.7,2.9,3.2,3.1,4.0,3.8,1.9,15.1
Raheem,Sterling,MID,MCI,7800000,9,19,4.8,6.153846153846151e-07,2.43589743589744e-06,0,208915,1,1,0,0,0,3,0,2.4,11546,-2,0,19,2,0.6,0,4.3,1,0,1,0,0,3.2,87615,0,0,0,0,237,50862,0,1,67,Crystal Palace,Chelsea,Stoke,Burnley,West Brom,6.1,5.9,6.1,4.9,5.1,7.2,5.3,5.1,4.0,7.2,3.5,7.2,3.3,6.8,5.8,6.7,3.2,4.0,5.4,4.6,5.7,6.3,5.0,5.1,4.3,4.9,6.1,4.0,6.8,4.9,4.7,5.2,6.5,32.6
,Steve Cook,DEF,BOU,4900000,0,3,0.8,1.63265306122449e-07,6.12244897959184e-07,0,16734,2,8,0,0,0,0,0,0.6,3548,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.5,1433,0,0,0,0,360,56,0,0,40,Everton,Leicester,Tottenham,Stoke,Chelsea,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.7,0.4,0.6,0.4,1.0,0.5,0.4,0.6,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.6,0.7,1.0,0.4,0.4,0.4,0.4,0.4,13.7
John,Stones,DEF,MCI,5500000,6,21,4.2,7.636363636363641e-07,3.81818181818182e-06,0,103796,0,1,0,0,0,0,0,3.8,16461,0,0,21,0,0.8,0,4.3,0,0,3,0,0,6.6,149187,0,0,0,0,335,66319,0,0,91,Crystal Palace,Chelsea,Stoke,Burnley,West Brom,5.3,5.1,6.0,4.0,5.8,5.4,3.3,4.6,4.1,6.3,3.3,6.3,4.4,5.3,4.9,5.8,4.3,3.5,4.5,5.4,4.7,4.2,3.0,4.4,4.5,5.5,4.0,3.8,6.3,3.2,3.9,4.7,6.2,10.9
Daniel,Sturridge,FWD,LIV,8000000,2,9,3.0,3.75e-07,1.125e-06,0,18107,0,1,0,0,0,1,0,1.1,3320,0,0,9,0,0.3,0,2.3,0,0,1,0,0,0.7,10327,0,0,0,0,166,3460,0,0,52,Leicester,Newcastle,Man Utd,Tottenham,Huddersfield,1.5,1.5,3.2,2.1,3.3,1.5,2.5,2.8,1.5,2.0,4.5,3.1,2.1,1.5,2.1,4.3,1.8,2.6,2.4,1.5,2.2,1.8,4.5,3.1,1.5,2.3,2.3,1.7,4.5,1.5,4.5,1.5,4.1,27.3
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,1720,0,0,0,0,0,0,0,0.0,175,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.0,255,0,0,0,0,0,34,-1,0,0,Swansea,West Brom,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4500000,10,16,4.0,8.888888888888891e-07,3.55555555555556e-06,0,24083,0,6,0,0,0,1,0,3.6,10601,0,0,16,0,0.9,0,4.0,3,0,0,0,0,2.0,69285,0,0,0,1,360,60919,0,0,72,Everton,Leicester,Tottenham,Stoke,Chelsea,4.0,5.7,4.3,2.3,4.7,3.4,4.9,6.0,4.6,3.8,4.4,2.0,5.8,2.9,6.0,6.0,2.8,6.0,2.5,3.5,5.5,2.8,5.0,3.0,3.2,4.4,4.9,5.7,2.1,3.9,4.1,4.6,3.4,19.0
Markus,Suttner,DEF,BHA,4400000,1,12,2.4,5.454545454545451e-07,2.7272727272727298e-06,0,20304,0,7,0,0,0,0,0,2.7,4905,-1,1,12,1,0.7,0,3.3,1,0,1,0,0,0.6,6418,0,0,0,0,450,1326,-1,0,69,Newcastle,Arsenal,Everton,West Ham,Southampton,2.2,1.2,2.4,1.4,2.0,3.1,3.1,1.2,3.3,2.9,1.7,3.4,1.9,2.1,2.0,1.8,2.7,2.4,2.1,2.7,3.6,1.7,1.5,2.7,1.4,1.3,2.0,2.3,3.1,2.1,1.8,1.8,1.2,8.4
Dusan,Tadic,MID,SOU,6500000,3,16,3.2,4.92307692307692e-07,2.4615384615384603e-06,0,129626,1,3,0,0,0,1,0,2.5,35767,0,0,16,0,0.4,0,2.3,0,0,3,0,0,3.6,133381,0,0,0,0,384,4107,0,0,62,Man Utd,Stoke,Newcastle,West Brom,Brighton,1.6,2.6,2.4,2.0,3.0,2.1,2.4,3.9,3.1,3.7,4.0,3.1,3.6,2.3,4.2,2.0,3.0,4.6,1.6,2.1,3.1,3.2,3.5,2.9,3.5,4.8,2.8,3.0,2.2,3.2,3.5,4.1,1.6,33.6
Matt,Targett,DEF,SOU,4300000,0,0,0.0,0.0,0.0,0,4229,0,0,0,0,0,0,0,0.0,586,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.1,540,0,0,0,0,0,77,-1,0,0,Man Utd,Stoke,Newcastle,West Brom,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,2,13,2.6,5.77777777777778e-07,2.8888888888888903e-06,0,2881,0,5,0,0,0,0,0,2.9,1286,0,0,13,0,0.7,0,3.3,0,0,1,0,0,0.3,11730,0,0,0,0,450,8779,0,0,85,Huddersfield,Everton,West Ham,Man City,Newcastle,2.4,1.7,3.9,1.6,2.3,3.2,1.6,2.9,2.0,1.4,2.2,3.3,2.8,2.3,1.4,2.1,3.0,3.5,1.9,2.3,1.3,3.6,2.1,2.5,1.7,2.2,2.9,3.9,2.2,2.1,3.0,1.3,2.9,21.4
Charlie,Taylor,DEF,BUR,4300000,0,0,0.0,0.0,0.0,0,6748,0,0,0,0,0,0,0,0.0,911,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.2,809,0,0,0,0,0,192,-1,0,0,Huddersfield,Everton,West Ham,Man City,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,3455,0,0,0,0,0,0,0,0.0,834,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,7841,0,0,0,0,0,2179,0,0,0,Man Utd,Stoke,Newcastle,West Brom,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4400000,0,4,0.266666666666667,6.06060606060606e-08,9.09090909090909e-07,0,39808,0,2,0,0,0,0,0,0.9,4888,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0.7,3326,0,0,0,0,142,220,0,0,16,Man City,Man Utd,Chelsea,Newcastle,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,472,0,0,0,0,0,0,0,0.0,82,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,284,0,0,0,0,0,13,0,0,0,Stoke,Man City,Crystal Palace,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5800000,2,9,1.8,3.10344827586207e-07,1.5517241379310301e-06,0,71678,0,6,0,0,0,0,0,1.6,11147,-2,0,9,2,0.3,0,2.0,0,0,0,0,0,1.3,9676,0,0,0,0,405,718,0,0,54,Man City,Man Utd,Chelsea,Newcastle,West Ham,1.0,0.9,1.2,1.2,2.6,1.6,2.1,1.6,1.0,1.0,1.9,0.9,1.0,2.5,2.2,0.9,1.5,1.1,1.0,0.9,1.3,1.5,0.9,0.9,1.2,1.0,1.7,1.3,1.1,1.9,1.7,0.9,1.0,25.0
Kieran,Trippier,DEF,TOT,5400000,6,19,4.8,8.888888888888891e-07,3.5185185185185204e-06,0,119561,0,3,0,0,0,0,0,3.5,13804,-1,0,19,1,1.1,0,6.0,1,0,2,0,1,3.2,111356,0,0,0,0,360,34331,0,0,95,West Ham,Huddersfield,Bournemouth,Liverpool,Man Utd,5.5,6.3,4.9,5.2,4.8,4.5,4.5,4.6,4.8,7.2,5.7,4.8,5.3,6.4,3.5,7.2,7.2,4.3,7.2,3.1,5.0,4.9,7.2,4.1,6.2,3.9,6.8,6.2,2.4,7.1,3.3,7.2,3.6,15.2
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,51961,0,0,0,0,0,0,0,0.0,11139,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.6,42816,0,0,0,0,0,11780,0,0,0,Southampton,Crystal Palace,Liverpool,Huddersfield,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,497,0,0,0,0,0,0,0,0.0,93,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,215,0,0,0,0,0,47,0,0,0,Chelsea,Southampton,Man City,Bournemouth,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4900000,0,0,0.0,0.0,0.0,0,7880,0,0,0,0,0,0,0,0.0,1423,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,3486,0,0,0,0,0,601,0,0,0,Liverpool,Bournemouth,West Brom,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6500000,15,36,7.2,1.10769230769231e-06,5.53846153846154e-06,0,135571,1,2,0,0,0,1,0,5.5,19189,0,0,36,0,1.3,0,8.3,6,0,4,0,0,11.3,195148,0,0,0,1,450,95405,0,0,132,Southampton,Crystal Palace,Liverpool,Huddersfield,Tottenham,10.2,10.3,6.4,8.1,8.9,8.8,10.5,10.6,10.8,5.6,7.6,10.8,8.5,6.0,9.9,9.3,7.2,10.8,8.5,10.8,10.8,8.5,10.2,8.6,10.8,6.6,8.6,6.8,10.4,7.6,10.8,8.3,8.6,25.1
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,1595,0,0,0,0,0,0,0,0.0,148,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,335,0,0,0,0,0,50,0,0,0,Tottenham,Swansea,Burnley,Brighton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5300000,0,3,1.0,1.88679245283019e-07,5.66037735849057e-07,0,114329,1,5,0,0,0,0,0,0.6,21871,-2,1,3,2,0.1,0,0.3,0,0,0,0,0,1.6,11630,0,0,0,0,218,162,-1,0,32,Man City,Man Utd,Chelsea,Newcastle,West Ham,0.5,0.5,0.5,0.5,1.2,1.0,0.5,0.8,0.6,0.6,0.7,0.5,0.5,0.9,0.7,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.7,1.2,0.5,0.5,0.7,14.8
Mike,van der Hoorn,DEF,SWA,4500000,5,12,0.8,1.77777777777778e-07,2.66666666666667e-06,0,2310,1,0,0,0,0,0,0,2.7,376,0,0,12,0,0.9,0,4.0,1,0,2,0,0,0.1,1866,0,0,0,0,153,899,0,0,46,Watford,West Ham,Huddersfield,Leicester,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,5.0
Virgil,van Dijk,DEF,SOU,5400000,1,1,0.0666666666666667,1.23456790123457e-08,1.85185185185185e-07,0,54308,0,0,0,0,0,0,0,0.2,3407,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,1.3,10714,0,0,0,0,3,3932,0,0,3,Man Utd,Stoke,Newcastle,West Brom,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Rajiv,van La Parra,MID,HUD,4900000,1,8,0.5333333333333329,1.0884353741496599e-07,1.63265306122449e-06,0,5269,0,2,0,0,0,0,0,1.6,876,-1,0,8,1,0.3,0,1.3,0,0,1,0,0,0.1,1400,0,0,0,0,218,121,0,0,17,Burnley,Tottenham,Swansea,Man Utd,Liverpool,0.0,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,7.8
Jamie,Vardy,FWD,LEI,8500000,9,33,6.6,7.76470588235294e-07,3.882352941176471e-06,0,401450,0,8,0,0,0,4,0,3.9,103511,0,0,33,0,0.7,0,6.0,7,0,1,0,0,10.6,462497,0,0,0,1,426,64069,0,0,138,Liverpool,Bournemouth,West Brom,Swansea,Everton,0.0,6.5,8.9,9.2,9.9,6.2,7.8,5.3,6.8,9.6,6.0,7.7,9.6,9.0,9.8,5.5,9.2,5.9,7.2,6.5,6.6,6.3,9.9,9.9,6.2,9.9,7.1,8.8,7.5,7.6,7.4,9.9,8.5,36.2
Jan,Vertonghen,DEF,TOT,6000000,7,21,4.2,7e-07,3.5000000000000004e-06,0,95147,1,3,0,0,0,0,0,3.5,13894,0,0,21,0,0.8,0,5.0,1,0,3,0,0,8.1,42436,0,0,0,0,450,16827,0,0,116,West Ham,Huddersfield,Bournemouth,Liverpool,Man Utd,4.6,5.2,4.0,4.3,3.9,4.0,3.6,4.0,3.9,6.3,4.7,4.2,4.4,5.3,2.8,6.1,6.3,3.5,6.3,2.5,4.1,4.0,6.3,3.3,5.1,3.1,5.7,5.2,2.1,6.2,2.9,6.3,2.9,20.3
