FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,129,0,0,0,0,0,0,0,0.0,45,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,7,0,0,0,0,0,4,0,0,0,Brighton,Southampton,Man City,Swansea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo Silva,MID,MCI,7800000,1,2,0.33333333333333304,4.27350427350427e-08,2.56410256410256e-07,0,49225,0,0,0,0,0,0,0,0.3,22778,-2,1,2,2,0.1,0,1.0,0,0,0,0,0,1.2,5100,0,0,0,0,28,2430,-1,0,13,Bournemouth,Liverpool,Watford,Crystal Palace,Chelsea,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.3
Ryan,Bertrand,DEF,SOU,5500000,1,9,4.5,8.18181818181818e-07,1.63636363636364e-06,0,79624,0,2,0,0,0,0,0,1.6,60980,0,0,9,0,0.8,0,4.5,2,0,1,0,0,15.8,112347,0,0,0,0,175,24116,0,0,44,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,4.3,4.7,5.8,3.9,3.6,6.2,6.2,5.8,4.1,3.4,5.2,6.4,5.6,6.1,5.5,5.8,4.7,6.8,3.5,6.2,6.6,5.1,6.2,5.8,6.2,6.6,6.8,5.8,6.8,3.8,2.9,5.1,2.3,6.0,2.4,4.5,10.8
Muhamed,Besic,MID,EVE,4500000,1,1,0.166666666666667,3.7037037037037e-08,2.22222222222222e-07,0,1987,0,0,0,0,0,0,0,0.2,935,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.2,876,0,0,0,0,1,575,0,0,5,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Philip,Billing,MID,HUD,4500000,2,5,2.5,5.55555555555556e-07,1.11111111111111e-06,0,4206,1,0,0,0,0,0,0,1.1,2645,0,0,5,0,0.6,0,2.5,0,0,2,0,0,0.5,13079,0,0,0,0,180,5792,0,0,22,Southampton,West Ham,Leicester,Burnley,Tottenham,1.9,2.5,2.8,3.2,1.2,3.4,1.2,1.2,1.6,2.9,1.4,1.3,2.4,2.3,2.2,2.2,1.7,3.8,1.6,1.3,2.8,1.3,2.5,1.2,2.9,1.6,2.8,2.1,2.8,3.1,2.3,1.2,2.9,3.6,2.7,2.8,4.6
Daley,Blind,DEF,MUN,5500000,6,12,6.0,1.0909090909090901e-06,2.1818181818181803e-06,0,17775,0,0,0,0,0,0,0,2.2,12062,0,0,12,0,1.1,0,6.0,0,0,2,0,0,3.0,73744,0,0,0,0,180,40018,0,0,52,Leicester,Stoke,Everton,Southampton,Crystal Palace,7.8,6.0,7.5,6.6,8.0,5.6,6.9,6.5,8.8,8.0,8.0,9.0,4.9,6.6,8.0,8.0,4.0,6.0,7.2,4.3,9.0,9.0,9.0,6.9,8.0,7.3,8.0,8.7,6.3,6.9,9.0,8.0,8.0,8.6,8.0,6.9,9.6
Jeremie,Boga,MID,CHE,6000000,0,1,0.166666666666667,2.7777777777777797e-08,1.66666666666667e-07,0,356,0,0,0,0,0,0,0,0.2,282,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.0,446,0,0,0,0,17,183,0,0,1,Everton,Leicester,Arsenal,Stoke,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0
,Bojan,MID,STK,5500000,0,2,0.33333333333333304,6.06060606060606e-08,3.63636363636364e-07,0,1904,0,1,0,0,0,0,0,0.4,1312,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.1,1683,0,0,0,0,71,479,0,0,5,West Brom,Man Utd,Newcastle,Chelsea,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.9
Yannick,Bolasie,MID,EVE,6500000,0,0,0.0,0.0,0.0,0,1780,0,0,0,0,0,0,0,0.0,690,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,162,0,0,0,0,0,65,0,0,0,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaetan,Bong,DEF,BHA,4500000,0,0,0.0,0.0,0.0,0,1419,0,0,0,0,0,0,0,0.0,706,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,142,0,0,0,0,0,78,0,0,0,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artur,Boruc,GLK,BOU,4500000,0,0,0.0,0.0,0.0,0,48933,0,0,0,0,0,0,0,0.0,24688,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3.5,491,0,0,0,0,0,146,0,0,0,Man City,Arsenal,Brighton,Everton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane,Boufal,MID,SOU,5900000,0,1,0.166666666666667,2.8248587570621497e-08,1.6949152542372902e-07,0,4131,0,0,0,0,0,0,0,0.2,2325,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.2,525,0,0,0,0,19,180,-1,0,8,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
,Brad Smith,DEF,BOU,4000000,0,0,0.0,0.0,0.0,0,33124,0,0,0,0,0,0,0,0.0,18685,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.6,30479,0,0,0,0,0,13162,0,0,0,Man City,Arsenal,Brighton,Everton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie,Brady,MID,BUR,5500000,2,3,1.5,2.72727272727273e-07,5.454545454545451e-07,0,4162,1,3,0,0,0,0,0,0.5,2891,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.5,5877,0,0,0,0,167,1352,0,0,18,Tottenham,Crystal Palace,Liverpool,Huddersfield,Everton,1.7,0.8,0.8,0.8,1.4,0.8,1.6,0.9,1.0,0.8,0.8,1.7,0.8,0.8,2.2,1.4,0.8,0.8,0.9,0.8,1.6,0.8,1.8,0.8,2.0,0.8,1.2,1.5,0.8,0.9,1.3,0.8,0.8,0.8,0.8,0.8,13.4
Claudio,Bravo,GLK,MCI,4900000,0,0,0.0,0.0,0.0,0,12989,0,0,0,0,0,0,0,0.0,5345,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.7,1247,0,0,0,0,0,596,-1,0,0,Bournemouth,Liverpool,Watford,Crystal Palace,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel,Britos,DEF,WAT,4500000,5,12,6.0,1.33333333333333e-06,2.66666666666667e-06,0,19447,1,3,0,0,0,1,0,2.7,14598,0,0,12,0,1.3,0,6.0,0,0,1,0,0,3.2,109128,0,0,0,0,180,87504,0,0,47,Brighton,Southampton,Man City,Swansea,West Brom,6.0,7.7,4.6,9.0,9.0,6.7,9.0,9.0,5.4,4.8,9.0,3.8,4.5,9.0,9.0,4.8,9.0,5.8,4.8,9.0,5.1,5.2,7.2,5.3,7.4,5.4,6.0,6.1,6.9,6.0,4.0,8.0,6.0,9.0,6.0,7.0,11.1
Leon,Britton,MID,SWA,4500000,0,3,3.0,6.66666666666667e-07,6.66666666666667e-07,0,2247,0,0,0,0,0,0,0,0.7,1273,0,0,3,0,0.3,0,1.5,0,0,1,0,0,0.2,1697,0,0,0,0,73,194,0,0,6,Crystal Palace,Newcastle,Tottenham,Watford,West Ham,4.2,3.0,4.2,1.5,3.9,1.5,2.6,2.3,2.1,4.5,2.7,4.3,2.3,1.5,1.5,3.7,2.6,2.2,3.6,1.5,4.5,2.2,2.6,2.3,1.5,3.7,2.6,2.7,1.7,1.9,2.7,3.7,4.1,1.9,4.2,4.5,0.7
Isaiah,Brown,MID,BHA,5400000,0,1,0.166666666666667,3.08641975308642e-08,1.85185185185185e-07,0,1844,0,0,0,0,0,0,0,0.2,829,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.0,67,0,0,0,0,23,17,-1,0,4,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
,Bruno,DEF,BHA,4500000,1,2,1.0,2.22222222222222e-07,4.44444444444444e-07,0,2290,0,4,0,0,0,0,0,0.4,1362,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.3,1048,0,0,0,0,180,287,0,0,29,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.8,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.9,1.5,0.5,1.1,0.6,0.5,1.5,0.5,0.5,0.6,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.5,1.1,0.9,0.8,0.5,0.5,4.3
Chris,Brunt,MID,WBA,5500000,3,11,5.5,1e-06,2e-06,0,17902,0,0,0,0,0,0,0,2.0,12042,0,0,11,0,1.0,0,5.5,2,0,2,0,1,2.0,76537,0,0,0,0,180,28619,0,0,35,Stoke,Brighton,West Ham,Arsenal,Watford,8.2,7.2,7.6,4.8,4.1,4.7,5.9,5.1,5.6,6.7,8.2,7.3,7.3,8.2,4.7,4.0,4.7,8.2,8.1,7.1,7.2,6.3,7.9,6.4,8.0,5.6,7.1,8.1,7.3,5.6,6.3,4.0,7.6,7.3,4.0,7.3,8.1
Harry,Bunn,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,270,0,0,0,0,0,0,0,0.0,105,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,20,0,0,0,0,0,6,0,0,0,Southampton,West Ham,Leicester,Burnley,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Burke,MID,WBA,5500000,0,0,0.0,0.0,0.0,0,54,0,0,0,0,0,0,0,0.0,54,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1144,0,0,0,0,0,1144,0,0,0,Stoke,Brighton,West Ham,Arsenal,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Butland,GLK,STK,5000000,11,14,7.0,1.4e-06,2.8e-06,0,11858,0,1,0,9,0,0,0,2.8,8131,0,0,14,0,1.4,0,7.0,3,0,1,0,0,3.9,52726,0,0,0,1,180,50960,0,0,50,West Brom,Man Utd,Newcastle,Chelsea,Southampton,3.5,9.6,3.5,10.5,10.5,3.5,10.5,3.5,10.5,3.5,3.5,10.5,10.2,3.5,3.5,10.5,10.5,3.5,3.5,10.5,3.5,10.5,10.2,3.5,10.5,3.5,3.5,10.2,10.5,3.5,9.9,3.5,9.8,3.5,10.5,3.5,7.2
Sam,Byram,DEF,WHU,4500000,0,0,0.0,0.0,0.0,0,2333,0,0,0,0,0,0,0,0.0,1237,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,196,0,0,0,0,0,84,0,0,0,Newcastle,Huddersfield,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willy,Caballero,GLK,CHE,5000000,0,0,0.0,0.0,0.0,0,1377,0,0,0,0,0,0,0,0.0,594,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,155,0,0,0,0,0,62,0,0,0,Everton,Leicester,Arsenal,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yohan,Cabaye,MID,CRY,5500000,0,0,0.0,0.0,0.0,0,7085,0,0,0,0,0,0,0,0.0,2240,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,1269,0,0,0,0,0,984,0,0,0,Swansea,Burnley,Southampton,Man City,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary,Cahill,DEF,CHE,6400000,0,-3,-0.5,-7.8125e-08,-4.6875e-07,0,396199,0,3,0,0,0,0,0,-0.5,89661,-1,0,-3,1,-0.2,0,-1.5,0,0,0,0,0,5.2,1526,0,0,0,0,13,325,0,1,-7,Everton,Leicester,Arsenal,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Callum Wilson,FWD,BOU,6000000,0,0,0.0,0.0,0.0,0,725,0,0,0,0,0,0,0,0.0,261,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,106,0,0,0,0,0,45,0,0,0,Man City,Arsenal,Brighton,Everton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic,Calvert-Lewin,FWD,EVE,5000000,5,10,5.0,1e-06,2e-06,0,16892,0,1,0,0,0,0,0,2.0,12241,0,0,10,0,1.0,0,5.0,0,0,1,0,2,1.7,65748,0,0,0,0,180,50656,0,0,34,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,4.7,5.1,2.7,7.5,6.5,5.0,7.5,2.7,5.1,5.0,3.4,7.5,5.3,2.7,5.0,5.7,6.0,2.8,5.0,5.3,6.3,5.4,7.5,3.9,7.5,5.1,7.1,7.5,2.5,5.3,7.5,5.7,7.5,2.7,6.5,4.8,15.8
Geoff,Cameron,DEF,STK,4500000,6,8,4.0,8.888888888888891e-07,1.77777777777778e-06,0,4517,0,1,0,0,0,0,0,1.8,3166,0,0,8,0,0.9,0,4.0,0,0,1,0,0,0.7,12688,0,0,0,0,180,11110,0,0,33,West Brom,Man Utd,Newcastle,Chelsea,Southampton,2.0,4.4,2.0,5.4,5.3,2.0,6.0,2.0,5.7,2.0,2.0,6.0,5.4,2.0,2.0,5.1,6.0,2.0,2.0,6.0,2.0,5.1,5.1,2.0,6.0,2.0,2.0,5.0,5.5,2.0,5.6,2.0,4.6,2.0,6.0,2.0,3.8
Emre,Can,MID,LIV,5000000,0,5,0.833333333333333,1.66666666666667e-07,1e-06,0,93139,0,3,0,0,0,0,0,1.0,72477,0,0,5,0,0.5,0,2.5,0,0,0,0,1,7.2,81080,0,0,0,0,90,21481,0,0,24,Arsenal,Man City,Burnley,Leicester,Newcastle,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,1.0,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.8,0.4,0.4,0.4,0.4,0.7,0.4,1.2,0.4,0.5,4.6
Etienne,Capoue,MID,WAT,5400000,6,6,1.0,1.85185185185185e-07,1.11111111111111e-06,0,85795,0,0,0,0,0,1,0,1.1,22636,-1,1,6,1,0.6,0,3.0,0,0,0,0,0,5.6,28147,0,0,0,0,10,26697,-1,0,21,Brighton,Southampton,Man City,Swansea,West Brom,0.5,0.5,0.5,1.1,0.5,0.5,0.9,1.5,0.7,0.5,1.0,0.5,0.5,1.1,0.9,0.5,0.7,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.8,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,5.6
Michael,Carrick,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,17860,0,0,0,0,0,0,0,0.0,9930,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,1.1,8361,0,0,0,0,0,7273,-1,0,0,Leicester,Stoke,Everton,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre,Carrillo,MID,WAT,5500000,0,0,0.0,0.0,0.0,0,14,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,126,0,0,0,0,0,126,0,0,0,Brighton,Southampton,Man City,Swansea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy,Carroll,FWD,WHU,5900000,0,0,0.0,0.0,0.0,0,1830,0,0,0,0,0,0,0,0.0,636,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,383,0,0,0,0,0,178,-1,0,0,Newcastle,Huddersfield,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Carroll,MID,SWA,4500000,2,5,2.5,5.55555555555556e-07,1.11111111111111e-06,0,33387,0,4,0,0,0,0,0,1.1,22737,0,0,5,0,0.6,0,2.5,0,0,1,0,0,6.2,40187,0,0,0,0,180,25708,0,0,31,Crystal Palace,Newcastle,Tottenham,Watford,West Ham,3.3,2.3,3.3,1.2,3.0,1.2,1.9,1.7,1.5,3.7,2.0,3.4,1.7,1.2,1.2,2.9,1.9,1.7,2.8,1.2,3.6,1.7,2.0,1.7,1.2,2.8,1.9,2.1,1.2,1.4,2.0,2.9,3.2,1.4,3.3,3.8,8.7
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0.0,0.0,0.0,0,206,0,0,0,0,0,0,0,0.0,151,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,302,0,0,0,0,0,125,0,0,0,Burnley,Everton,Swansea,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Cathcart,DEF,WAT,4500000,0,0,0.0,0.0,0.0,0,315,0,0,0,0,0,0,0,0.0,118,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,73,0,0,0,0,0,57,0,0,0,Brighton,Southampton,Man City,Swansea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago,Cazorla,MID,ARS,7000000,0,0,0.0,0.0,0.0,0,681,0,0,0,0,0,0,0,0.0,280,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,136,0,0,0,0,0,54,0,0,0,Liverpool,Bournemouth,Chelsea,West Brom,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petr,Cech,GLK,ARS,5500000,3,4,2.0,3.63636363636364e-07,7.27272727272727e-07,0,36922,0,4,0,3,0,0,0,0.7,20176,0,0,4,0,0.4,0,2.0,0,0,0,0,0,5.6,6256,0,0,0,0,180,1919,0,0,23,Liverpool,Bournemouth,Chelsea,West Brom,Brighton,1.0,2.2,1.1,2.4,2.9,1.5,1.0,1.8,1.4,2.6,1.5,1.6,1.3,1.0,1.0,2.6,2.3,1.8,1.2,1.8,1.0,3.0,1.6,1.9,2.9,1.6,1.6,1.6,1.0,3.0,1.7,1.3,1.6,1.0,1.4,1.0,3.8
,Cedric,DEF,SOU,5000000,1,7,3.5,7e-07,1.4e-06,0,70342,0,2,0,0,0,0,0,1.4,50718,0,0,7,0,0.7,0,3.5,0,0,1,0,0,12.0,64077,0,0,0,0,180,21733,0,0,39,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,2.9,3.2,4.5,2.6,2.4,4.8,4.6,4.5,2.7,2.2,3.6,4.6,3.9,4.3,3.8,4.1,3.2,5.2,2.3,4.8,4.7,4.0,4.8,4.3,4.4,4.7,5.2,4.5,5.0,2.5,1.9,3.5,1.8,4.2,1.8,3.1,7.8
Nacer,Chadli,MID,WBA,5900000,0,0,0.0,0.0,0.0,0,13281,0,0,0,0,0,0,0,0.0,8181,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.5,1666,0,0,0,0,0,651,-1,0,0,Stoke,Brighton,West Ham,Arsenal,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel,Chalobah,MID,WAT,4500000,2,4,2.0,4.44444444444444e-07,8.888888888888891e-07,0,15457,1,3,0,0,0,0,0,0.9,9899,0,0,4,0,0.4,0,2.0,0,0,1,0,0,2.4,28116,0,0,0,0,180,19798,0,0,8,Brighton,Southampton,Man City,Swansea,West Brom,1.0,1.5,1.0,2.9,1.4,1.4,2.5,3.0,2.1,1.3,2.7,1.0,1.0,2.8,2.4,1.0,2.0,1.3,1.0,2.3,1.0,1.2,1.2,1.0,2.2,2.1,1.0,1.2,1.1,1.4,1.0,1.4,1.3,2.4,1.6,1.0,6.2
,Chamberlain,MID,ARS,6000000,2,4,2.0,3.3333333333333304e-07,6.66666666666667e-07,0,47485,0,4,0,0,0,0,0,0.7,30685,0,0,4,0,0.3,0,2.0,0,0,0,0,0,3.5,36947,0,0,0,0,180,12343,0,0,53,Liverpool,Bournemouth,Chelsea,West Brom,Brighton,1.0,2.5,1.3,1.5,2.1,1.0,1.0,1.9,1.1,1.0,1.6,1.5,1.0,1.0,1.0,2.7,2.2,1.2,1.0,2.0,1.3,2.4,1.7,3.0,1.2,1.3,1.0,1.0,1.0,3.0,1.8,1.5,2.4,1.0,1.5,1.0,21.3
