FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Glenn,Whelan,MID,STK,4500000,0,0,0.0,0.0,0.0,0,815,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,124,0,0,0,0,0,4,0,0,0,Chelsea,Newcastle,Man Utd,Huddersfield,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean,Whitehead,MID,HUD,4300000,0,3,0.15,3.48837209302326e-08,6.976744186046509e-07,0,6689,0,3,0,0,0,0,0,0.7,209,-2,0,3,2,0.0,0,0.2,0,0,0,0,0,0.1,5109,0,0,0,0,65,78,0,0,13,Burnley,Leicester,West Ham,Stoke,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Alfie,Whiteman,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,1935,0,0,0,0,0,0,0,0.0,196,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4208,0,0,0,0,0,311,0,0,0,Swansea,West Ham,Everton,Southampton,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor,Wickham,FWD,CRY,5400000,0,0,0.0,0.0,0.0,0,1648,0,0,0,0,0,0,0,0.0,63,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,695,0,0,0,0,0,53,0,0,0,Man City,Southampton,Burnley,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georginio,Wijnaldum,MID,LIV,6700000,3,47,2.8,4.17910447761194e-07,7.014925373134331e-06,0,256707,1,12,0,0,0,1,0,7.0,2124,-3,0,47,3,0.3,0,2.0,0,0,9,0,1,2.2,50533,0,0,0,0,1316,359,0,0,209,Leicester,Burnley,Man City,Swansea,Huddersfield,2.5,2.0,1.5,2.5,2.0,2.3,2.1,2.9,2.8,1.4,2.2,1.8,2.3,3.0,2.0,2.5,1.7,2.8,65.6
Ashley,Williams,DEF,EVE,5200000,6,51,3.0,5.76923076923077e-07,9.80769230769231e-06,0,201968,3,19,0,0,0,1,0,9.8,6351,-3,0,51,3,0.8,0,4.0,3,0,5,0,0,3.4,125272,0,0,0,1,1338,26744,0,0,273,Bournemouth,Man Utd,Tottenham,West Brom,Leicester,2.2,3.2,2.2,3.8,2.8,1.9,4.4,3.2,2.6,4.1,2.6,2.6,3.2,2.2,3.1,2.2,3.3,2.9,54.0
Danny,Williams,MID,HUD,4900000,0,20,1.0,2.04081632653061e-07,4.08163265306122e-06,0,3411,2,16,0,0,0,0,0,4.1,76,-1,0,20,1,0.3,0,1.3,0,0,0,0,0,0.0,1049,0,0,0,0,816,37,0,0,91,Burnley,Leicester,West Ham,Stoke,Liverpool,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,18.7
,Willian,MID,CHE,6700000,1,63,3.15,4.7014925373134297e-07,9.40298507462687e-06,0,1119043,0,7,0,0,0,2,0,9.4,41240,-3,0,63,3,0.6,0,4.2,4,0,7,0,4,6.8,602833,0,0,0,1,978,9816,0,0,245,Stoke,Arsenal,Leicester,Brighton,Bournemouth,2.9,1.9,2.9,2.1,3.4,2.6,3.4,1.7,1.7,3.0,2.5,2.7,3.4,2.6,3.7,3.1,2.5,2.8,103.5
Jack,Wilshere,MID,ARS,5400000,5,20,1.0,1.85185185185185e-07,3.7037037037037004e-06,0,16880,1,6,0,0,0,0,0,3.7,1968,-1,0,20,1,0.4,0,2.2,0,0,2,0,2,0.6,41066,0,0,0,0,446,11798,0,0,102,West Brom,Chelsea,Bournemouth,Crystal Palace,Swansea,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,30.4
Callum,Wilson,FWD,BOU,5700000,7,37,1.85,3.24561403508772e-07,6.49122807017544e-06,0,303699,0,8,0,0,0,4,0,6.5,7931,-3,0,37,3,0.4,0,2.2,4,0,3,0,0,1.9,397778,0,0,0,1,612,21306,0,0,129,Everton,Brighton,Arsenal,West Ham,Chelsea,1.6,1.1,1.5,1.1,0.9,1.9,1.1,1.6,1.3,1.4,1.7,1.4,1.7,0.9,1.5,1.3,1.5,1.0,52.9
Kane,Wilson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,18716,0,0,0,0,0,0,0,0.0,207,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,15175,0,0,0,0,0,21,0,0,0,Arsenal,West Ham,Brighton,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Wimmer,DEF,STK,4200000,2,17,1.2,2.85714285714286e-07,4.04761904761905e-06,0,39161,4,25,0,0,0,0,0,4.0,1225,-3,0,17,3,0.2,0,0.8,1,0,1,0,0,0.3,39018,0,0,0,0,1096,1182,0,0,157,Chelsea,Newcastle,Man Utd,Huddersfield,Watford,0.6,0.7,0.6,0.9,0.8,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.8,0.6,1.6,0.6,28.4
Harry,Winks,MID,TOT,4800000,1,31,1.55,3.22916666666667e-07,6.45833333333333e-06,0,23316,0,9,0,0,0,0,0,6.5,1641,-2,0,31,2,0.5,0,2.2,0,0,4,0,1,0.2,26753,0,0,0,0,768,231,0,0,167,Swansea,West Ham,Everton,Southampton,Man Utd,0.0,2.2,1.4,0.8,0.9,0.8,1.1,0.8,1.3,0.9,1.1,0.8,0.8,0.8,0.8,0.8,0.8,1.0,33.1
Chris,Wood,FWD,BUR,6400000,0,49,3.3,5.15625e-07,7.65625e-06,0,269649,1,6,0,0,0,4,0,7.7,14089,-1,0,49,1,0.2,0,1.5,8,0,7,0,0,1.0,298006,0,0,0,0,1021,517,0,0,126,Huddersfield,Liverpool,Crystal Palace,Man Utd,Newcastle,0.0,0.0,3.2,3.6,3.4,3.0,3.0,3.6,3.7,2.8,2.6,3.1,3.4,3.7,3.8,3.9,2.1,3.9,61.9
Ben,Woodburn,MID,LIV,4200000,0,0,0.0,0.0,0.0,0,21606,0,0,0,0,0,0,0,0.0,812,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.3,20729,0,0,0,0,0,708,-1,0,0,Leicester,Burnley,Man City,Swansea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddie,Woodman,GLK,NEW,4000000,0,0,0.0,0.0,0.0,0,6068,0,0,0,0,0,0,0,0.0,279,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,13074,0,0,0,0,0,643,0,0,0,Brighton,Stoke,Swansea,Man City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granit,Xhaka,MID,ARS,5300000,2,64,3.2,6.0377358490566e-07,1.2075471698113199e-05,0,901025,4,24,0,0,0,1,0,12.1,30938,-2,0,64,2,0.6,0,3.0,2,0,9,0,4,7.6,826493,0,0,0,1,1720,8298,0,0,310,West Brom,Chelsea,Bournemouth,Crystal Palace,Swansea,0.0,3.2,2.4,3.5,2.7,4.2,1.6,2.2,1.7,3.0,2.0,3.4,3.4,2.4,3.8,1.6,3.4,2.0,96.4
Claudio,Yacob,MID,WBA,4300000,0,13,0.65,1.51162790697674e-07,3.02325581395349e-06,0,25083,3,6,0,0,0,0,0,3.0,1417,-2,0,13,2,0.3,0,1.3,0,0,3,0,0,0.3,20447,0,0,0,0,474,437,0,0,61,Arsenal,West Ham,Brighton,Everton,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.7
,Yaya Toure,MID,MCI,6100000,0,6,0.3,4.9180327868852505e-08,9.83606557377049e-07,0,76732,0,0,0,0,0,0,0,1.0,498,-4,0,6,4,0.1,0,0.7,0,0,0,0,1,0.8,10128,0,0,0,0,61,172,0,0,35,Crystal Palace,Watford,Liverpool,Newcastle,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.5
DeAndre,Yedlin,DEF,NEW,4400000,2,30,1.9,4.31818181818182e-07,6.81818181818182e-06,0,35501,1,24,0,0,0,0,0,6.8,1376,-1,0,30,1,0.3,0,1.5,2,0,1,0,1,0.7,50160,1,0,0,1,1355,4851,0,0,218,Brighton,Stoke,Swansea,Man City,Burnley,2.1,1.4,1.4,1.1,1.6,2.4,1.5,1.1,1.1,1.6,1.2,1.8,1.1,1.7,1.0,1.8,1.8,1.7,46.9
Maya,Yoshida,DEF,SOU,4800000,0,59,3.7,7.70833333333333e-07,1.22916666666667e-05,0,336069,1,22,0,0,0,2,0,12.3,16183,-2,0,59,2,0.4,0,1.8,6,0,4,0,1,3.3,401828,0,0,0,0,1354,5108,0,0,294,Man Utd,Crystal Palace,Watford,Tottenham,Brighton,2.9,5.2,4.7,4.1,5.2,4.0,4.0,3.9,4.4,3.7,3.4,4.3,3.0,4.5,3.2,3.9,2.7,3.3,69.4
Ashley,Young,MID,MUN,5100000,11,67,4.2,8.235294117647059e-07,1.31372549019608e-05,0,205062,4,14,0,0,0,2,0,13.1,18383,1,0,67,-1,0.6,0,3.2,9,0,6,0,5,5.8,505132,0,0,0,1,1344,61887,0,0,311,Southampton,Everton,Stoke,Burnley,Tottenham,4.9,4.0,4.9,3.4,2.7,5.8,3.9,4.6,3.2,4.2,3.3,5.7,2.4,5.4,4.0,5.2,3.0,4.4,84.4
Pablo,Zabaleta,DEF,WHU,4900000,0,49,2.6,5.306122448979589e-07,1e-05,0,161969,7,32,0,0,0,0,0,10.0,11711,-1,0,49,1,0.8,0,3.7,6,0,6,0,0,2.0,83822,0,0,0,0,1669,3778,0,0,308,West Brom,Tottenham,Huddersfield,Bournemouth,Crystal Palace,0.0,4.8,1.7,2.5,3.8,2.2,3.0,1.6,1.7,2.8,2.6,2.7,2.1,2.8,1.5,2.1,1.6,2.3,57.6
Wilfried,Zaha,MID,CRY,6900000,4,58,2.9,4.20289855072464e-07,8.40579710144928e-06,0,1169540,3,17,0,0,0,4,0,8.4,32423,-1,0,58,1,0.6,0,4.2,0,0,4,0,3,5.6,392750,0,0,0,0,1246,10481,0,0,166,Man City,Southampton,Burnley,Arsenal,West Ham,1.6,2.2,2.7,1.6,2.0,3.0,2.5,2.4,2.4,1.9,2.1,2.2,2.4,2.9,2.2,2.7,2.0,3.1,128.0
,Zanka,DEF,HUD,4600000,1,59,3.0,6.52173913043478e-07,1.2826086956521699e-05,0,386881,3,32,0,0,0,0,0,12.8,18612,1,0,59,-1,0.6,0,2.8,4,0,6,0,2,8.4,649390,0,0,0,2,1800,21380,0,0,337,Burnley,Leicester,West Ham,Stoke,Liverpool,3.5,1.9,4.2,2.4,3.3,1.7,3.1,2.4,2.0,3.1,4.5,2.2,2.6,3.7,2.5,2.9,2.0,3.7,50.4
Davide,Zappacosta,DEF,CHE,5900000,0,34,1.7,2.88135593220339e-07,5.7627118644067805e-06,0,38688,0,3,0,0,0,0,0,5.8,2534,-1,0,34,1,0.1,0,0.7,1,0,4,0,0,0.2,45561,0,0,0,0,551,818,0,0,130,Stoke,Arsenal,Leicester,Brighton,Bournemouth,1.4,0.8,1.0,1.2,1.2,1.5,1.6,0.8,0.9,2.4,1.1,1.3,1.8,1.1,1.5,0.9,1.2,1.0,38.3
Mauro,Zarate,FWD,WAT,5400000,0,0,0.0,0.0,0.0,0,1896,0,0,0,0,0,0,0,0.0,93,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1607,0,0,0,0,0,98,0,0,0,Swansea,Man City,Southampton,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin,Zeegelaar,DEF,WAT,4400000,1,22,1.1,2.5e-07,5e-06,0,66070,3,7,0,0,0,0,0,5.0,1846,-1,0,22,1,0.0,0,0.0,5,0,2,0,2,0.7,101308,0,0,0,1,488,8098,0,1,110,Swansea,Man City,Southampton,Leicester,Stoke,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,1.3,0.6,0.6,0.6,19.0
Oleksandr,Zinchenko,MID,MCI,5000000,0,1,0.05,1e-08,2e-07,0,283,0,0,0,0,0,0,0,0.2,30,0,0,1,0,0.0,0,0.2,0,0,0,0,0,0.0,320,0,0,0,0,17,16,0,0,15,Crystal Palace,Watford,Liverpool,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kurt,Zouma,DEF,STK,5400000,1,45,2.5,4.62962962962963e-07,8.33333333333333e-06,0,134086,1,33,0,0,0,1,0,8.3,4293,-1,0,45,1,0.3,0,1.8,4,0,3,0,0,1.9,66385,0,0,0,0,1595,531,0,0,306,Chelsea,Newcastle,Man Utd,Huddersfield,Watford,0.0,2.3,1.5,2.7,2.7,1.8,3.1,1.6,2.1,1.8,2.0,1.5,2.4,2.3,2.5,1.7,3.6,1.8,68.9
