FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,2012,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2207,0,0,0,0,0,36,0,0,0,Man City,Brighton,Watford,West Brom,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.03125,6.94444444444444e-09,2.22222222222222e-07,0,42399,0,0,0,0,0,0,0,0.2,2713,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.8,83866,0,0,0,0,8,2712,0,0,-1,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.0,0.0,0.0,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4300000,0,53,2.6,6.046511627906979e-07,1.23255813953488e-05,0,239461,3,29,0,0,0,2,0,12.3,1107,-2,0,53,2,0.0,0,0.0,6,0,5,0,0,0.7,226208,0,0,0,1,1558,30,0,0,267,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,60.0
Angelo,Ogbonna,DEF,WHU,4200000,2,61,2.3,5.476190476190479e-07,1.45238095238095e-05,0,345145,3,50,0,0,0,1,0,14.5,8062,-3,0,61,3,1.0,0,4.0,4,0,5,0,0,3.3,483578,0,0,0,1,2340,10853,0,0,425,Stoke,Arsenal,Man City,Leicester,Man Utd,2.5,1.3,1.9,3.6,2.0,77.4
Stefano,Okaka,FWD,WAT,5300000,0,22,0.666666666666667,1.25786163522013e-07,4.15094339622642e-06,0,65721,2,9,0,0,0,1,0,4.2,189,-2,0,22,2,0.1,0,0.3,1,0,1,0,1,0.3,50721,0,0,0,0,373,99,0,0,49,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0.3,0.3,0.3,0.3,0.3,26.3
Shinji,Okazaki,FWD,LEI,5300000,4,75,2.9,5.47169811320755e-07,1.4150943396226402e-05,0,789398,2,17,0,0,0,6,0,14.2,2664,-2,0,75,2,0.5,0,2.5,7,0,5,0,3,3.3,801105,0,0,0,1,1269,9040,0,0,271,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,5.6,0.0,2.7,6.3,2.0,107.7
Martin,Olsson,DEF,SWA,5000000,2,78,2.6,5.2e-07,1.56e-05,0,27609,5,41,0,0,0,0,0,15.6,341,0,0,78,0,0.3,0,1.5,0,0,9,0,1,0.3,22813,0,0,0,0,2664,246,0,0,395,Everton,Man City,Chelsea,Bournemouth,Southampton,2.3,1.8,2.7,4.4,3.0,62.1
Aiden,O'Neill,MID,BUR,4500000,0,0,0.0,0.0,0.0,0,171,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,281,0,0,0,0,0,22,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,22021,0,1,0,0,0,0,0,0.1,7,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1162,0,0,0,0,9,0,0,0,3,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4200000,2,57,2.0,4.76190476190476e-07,1.35714285714286e-05,0,290280,8,41,0,0,0,1,0,13.6,3509,-3,0,57,3,0.2,0,1.0,0,0,6,0,0,2.4,179162,0,0,0,0,2357,11573,0,0,395,Chelsea,Leicester,Bournemouth,Everton,Swansea,2.5,0.0,1.5,2.7,1.0,95.7
David,Ospina,GLK,ARS,4800000,0,7,0.21875,4.55729166666667e-08,1.4583333333333299e-06,0,9552,0,0,0,3,0,0,0,1.5,230,-2,0,7,2,0.6,0,3.0,0,0,1,0,0,0.2,2820,0,0,0,0,110,20,0,0,32,Newcastle,West Ham,Man Utd,Burnley,Leicester,0.0,0.1,0.1,0.2,0.1,2.1
Nicolas,Otamendi,DEF,MCI,6300000,1,145,4.7,7.460317460317459e-07,2.3015873015873e-05,0,1614809,8,24,0,0,0,4,0,22.7,111943,8,1,145,-8,0.2,0,1.5,18,0,14,0,0,25.6,2667674,1,0,0,4,2760,7184,-1,0,692,Tottenham,Swansea,West Ham,Huddersfield,Brighton,5.3,5.8,5.8,12.9,5.8,132.5
Reece,Oxford,DEF,WHU,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,10,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,20,0,0,0,0,4,1,0,0,2,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.3
Mesut,Ozil,MID,ARS,9300000,0,112,4.3,4.6236559139784896e-07,1.2043010752688199e-05,0,362422,4,36,0,0,0,4,0,12.0,18363,-2,0,112,2,0.4,0,3.5,11,0,8,0,9,2.4,331763,0,0,0,2,2161,2717,0,0,506,Newcastle,West Ham,Man Utd,Burnley,Leicester,3.4,5.7,2.2,8.4,3.5,248.6
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5888,0,0,0,0,0,0,0,0.0,108,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,13073,0,0,0,0,0,115,0,0,0,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,1.0,1.88679245283019e-07,7.54716981132075e-07,0,4768,2,2,0,0,0,0,0,0.8,5,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1100,0,0,0,0,168,0,0,0,9,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5282,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,295,0,0,0,0,0,2,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Pask,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,183,0,0,0,0,0,0,0,0.0,116,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,943,0,0,0,0,0,551,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,516,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,119,0,0,0,0,0,0,0,0,0,Watford,Everton,Man City,Chelsea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,1,74,2.3125,3.00324675324675e-07,9.61038961038961e-06,0,321300,1,12,0,0,0,4,0,9.6,398,-3,0,74,3,0.1,0,0.5,2,0,8,0,2,1.0,211033,0,0,0,1,1316,573,0,0,245,Southampton,Burnley,Swansea,Liverpool,Huddersfield,3.1,0.0,1.5,3.9,1.5,115.2
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,5157,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1487,0,0,0,0,0,7,0,0,0,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3940,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,224,0,0,0,0,0,0,0,0,0,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,9,66,2.0,3.44827586206897e-07,1.13793103448276e-05,0,15509,2,31,0,0,0,4,0,11.4,1182,-2,0,66,2,1.1,0,6.3,3,0,1,0,2,0.2,15081,0,0,0,0,1321,5353,0,0,245,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,1.2,1.4,1.0,1.7,1.0,100.5
Ayoze,Perez,FWD,NEW,5200000,12,88,2.9,5.57692307692308e-07,1.69230769230769e-05,0,186838,2,22,0,0,0,4,0,16.9,4480,-3,0,88,3,1.8,0,9.5,9,0,7,0,5,1.9,210795,1,0,0,2,1971,34737,0,0,278,Arsenal,Everton,West Brom,Watford,Tottenham,3.2,2.3,3.5,4.4,2.4,133.3
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,9122,0,0,0,0,0,0,0,0.0,13,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,541,0,0,0,0,0,5,0,0,0,Newcastle,West Ham,Man Utd,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,1,62,2.4,4.44444444444444e-07,1.14814814814815e-05,0,182273,3,30,0,0,0,1,0,11.5,478,-6,0,62,6,0.2,0,1.0,0,0,7,0,3,0.5,74690,0,0,0,0,1741,26,0,0,214,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,1.2,1.7,1.5,1.7,1.4,100.9
Jordan,Pickford,GLK,EVE,4900000,10,125,3.8,7.75510204081633e-07,2.5510204081632698e-05,0,520440,0,53,0,108,0,0,0,25.5,10642,-1,0,125,1,1.0,0,4.7,15,0,8,0,0,7.8,413888,0,0,1,3,2970,9861,0,0,630,Swansea,Newcastle,Huddersfield,Southampton,West Ham,3.2,4.3,3.2,4.8,4.0,81.7
Jeremy,Pied,DEF,SOU,4200000,0,7,0.21875,5.20833333333333e-08,1.66666666666667e-06,0,6426,0,3,0,0,0,0,0,1.7,45,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3456,0,0,0,0,180,72,0,0,47,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.2,0.0,0.1,0.2,0.1,10.0
Erik,Pieters,DEF,STK,4700000,0,59,2.3,4.8936170212766e-07,1.2553191489361699e-05,0,59774,3,45,0,0,0,0,0,12.6,751,-3,0,59,3,0.1,0,0.3,0,0,6,0,1,0.4,27486,0,0,0,0,2267,201,0,0,371,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,2.0,2.0,1.7,3.1,1.6,66.4
Paul,Pogba,MID,MUN,7800000,14,117,5.6,7.179487179487179e-07,1.4999999999999999e-05,0,2829873,3,18,0,0,0,5,0,15.0,5156,-2,0,117,2,1.1,0,8.5,12,0,9,0,12,14.7,2374251,0,0,0,4,1734,223701,0,1,456,West Brom,Bournemouth,Arsenal,Brighton,West Ham,14.2,0.0,8.0,10.2,7.4,176.0
Nick,Pope,GLK,BUR,5000000,3,135,4.7,9.4e-07,2.7000000000000002e-05,0,340494,3,24,0,95,0,0,0,27.0,18199,5,0,135,-5,0.4,0,2.0,18,0,10,0,0,10.5,903906,0,0,1,3,2574,23081,0,0,595,Leicester,Chelsea,Stoke,Brighton,Arsenal,11.3,5.8,6.6,4.7,5.1,74.2
Alex,Pritchard,MID,HUD,5400000,2,30,0.9090909090909091,1.6835016835016802e-07,5.55555555555556e-06,0,10890,0,8,0,0,0,1,0,5.6,1309,-1,0,30,1,0.4,0,2.0,3,0,1,0,2,0.1,16450,0,0,0,1,609,71,0,0,112,Watford,Everton,Man City,Chelsea,Arsenal,0.5,0.0,0.6,1.0,0.5,44.3
Sebastian,Prodl,DEF,WAT,4300000,1,40,1.21212121212121,2.81888653981677e-07,9.30232558139535e-06,0,33773,5,28,0,0,0,0,0,9.3,578,-2,0,40,2,0.2,0,0.7,0,0,5,0,0,0.3,20871,0,0,0,0,1476,199,0,0,253,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0.6,1.3,0.6,0.7,0.6,34.7
Davy,Propper,MID,BHA,5300000,-1,77,2.4,4.52830188679245e-07,1.4528301886792498e-05,0,15860,2,43,0,0,0,0,0,14.5,812,-2,0,77,2,0.1,0,0.5,1,0,8,0,3,0.1,11213,0,0,0,0,2848,43,0,1,404,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.0,0.0,0.0,3.0,1.2,100.1
Marc,Pugh,MID,BOU,4700000,2,29,0.878787878787879,1.86976144422953e-07,6.17021276595745e-06,0,6862,2,17,0,0,0,0,0,6.2,13,-3,0,29,3,0.2,0,1.0,0,0,4,0,0,0.1,2969,0,0,0,0,897,39,0,0,92,Liverpool,Man Utd,Southampton,Swansea,Burnley,0.8,0.0,0.4,0.4,0.4,49.1
Jason,Puncheon,MID,CRY,4400000,0,11,1.1,2.5e-07,2.5e-06,0,66399,5,14,0,0,0,0,0,2.5,78,-6,0,11,6,0.0,0,0.0,0,0,0,0,0,0.3,12900,0,0,0,0,574,6,0,0,38,Brighton,Watford,Leicester,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,25.1
Collin,Quaner,FWD,HUD,4600000,1,41,1.24242424242424,2.7009222661396604e-07,8.91304347826087e-06,0,553480,4,22,0,0,0,0,0,8.9,10042,1,0,41,-1,0.2,0,1.0,0,0,2,0,4,4.7,583624,0,0,0,0,1150,5391,0,0,161,Watford,Everton,Man City,Chelsea,Arsenal,0.9,0.0,1.0,1.2,0.9,71.3
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,1312,0,0,0,0,0,0,0,0.0,47,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,2104,0,0,0,0,0,59,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Erdal,Rakip,MID,CRY,4800000,0,0,0.0,0.0,0.0,0,166,0,0,0,0,0,0,0,0.0,16,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.0,211,0,0,0,0,0,6,-1,0,0,Brighton,Watford,Leicester,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,9023,0,0,0,0,0,0,0,0.0,120,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,16501,0,0,0,0,0,5,0,0,0,Liverpool,Man Utd,Southampton,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,6900000,0,109,5.5,7.97101449275362e-07,1.57971014492754e-05,0,1076465,0,21,0,0,0,6,0,15.6,64099,-1,0,109,1,0.2,0,1.5,10,0,8,0,8,3.7,1154645,0,0,0,2,1556,7058,0,0,409,Newcastle,West Ham,Man Utd,Burnley,Leicester,0.0,7.9,3.3,12.1,5.1,157.2
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,989,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,142,0,0,0,0,0,1,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,1.0,2.56410256410256e-07,7.69230769230769e-07,0,775124,0,1,0,0,0,0,0,0.8,8454,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,7.6,291029,0,0,0,0,64,1102,0,0,12,Everton,Man City,Chelsea,Bournemouth,Southampton,0.0,0.0,0.0,0.0,0.0,1.5
Marcus,Rashford,FWD,MUN,7400000,1,89,3.1,4.18918918918919e-07,1.2027027027027001e-05,0,1162748,3,14,0,0,0,6,0,12.0,19387,-1,0,89,1,0.1,0,1.0,9,0,8,0,5,6.8,1163406,0,0,0,1,1458,21621,0,0,334,West Brom,Bournemouth,Arsenal,Brighton,West Ham,6.8,0.0,3.7,4.6,3.7,148.3
Nathan,Redmond,MID,SOU,5900000,0,57,2.2,3.7288135593220294e-07,9.66101694915254e-06,0,376432,3,29,0,0,0,0,0,9.7,433,-6,0,57,6,0.2,0,1.0,2,0,5,0,3,1.8,84974,0,0,0,0,1707,300,0,0,256,Chelsea,Leicester,Bournemouth,Everton,Swansea,2.9,0.0,1.8,3.2,1.1,127.3
Winston,Reid,DEF,WHU,4800000,0,42,2.5,5.20833333333333e-07,8.75e-06,0,77306,5,27,0,0,0,0,0,8.8,213,-2,0,42,2,0.0,0,0.0,3,0,5,0,0,0.6,22054,0,0,0,0,1452,8,0,0,264,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,43.6
Declan,Rice,DEF,WHU,4400000,2,25,0.78125,1.77556818181818e-07,5.68181818181818e-06,0,3611,1,19,0,0,0,0,0,5.7,104,-1,0,25,1,0.9,0,4.0,0,0,1,0,0,0.1,5072,0,0,0,0,881,454,0,0,171,Stoke,Arsenal,Man City,Leicester,Man Utd,0.5,0.4,0.4,0.8,0.4,23.2
,Richarlison,MID,WAT,5900000,1,118,3.6,6.10169491525424e-07,2e-05,0,1782652,4,50,0,0,0,5,0,20.0,23579,-1,1,118,1,0.2,0,1.3,4,0,8,0,8,7.0,2069311,0,0,0,2,2560,2148,-1,0,295,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,3.1,3.6,2.2,4.0,1.9,196.8
Jairo,Riedewald,DEF,CRY,4600000,0,22,0.666666666666667,1.44927536231884e-07,4.78260869565217e-06,0,16694,0,6,0,0,0,0,0,4.8,25,-4,0,22,4,0.0,0,0.0,0,0,2,0,0,0.1,1599,0,0,0,0,425,12,0,0,97,Brighton,Watford,Leicester,Stoke,West Brom,0.3,0.3,0.3,0.3,0.3,10.6
Matt,Ritchie,MID,NEW,5400000,1,99,3.4,6.2962962962963e-07,1.8333333333333302e-05,0,507508,5,31,0,0,0,2,0,18.3,3541,-6,0,99,6,0.4,0,2.0,9,0,8,0,7,1.8,415875,0,0,0,1,2351,1427,0,0,423,Arsenal,Everton,West Brom,Watford,Tottenham,3.9,3.1,4.1,4.7,3.2,159.8
Connor,Roberts,DEF,SWA,4000000,0,1,0.03125,7.8125e-09,2.5e-07,0,6413,0,1,0,0,0,0,0,0.3,325,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,13064,0,0,0,0,25,180,0,0,3,Everton,Man City,Chelsea,Bournemouth,Southampton,0.0,0.0,0.0,0.0,0.0,0.2
Andrew,Robertson,DEF,LIV,5100000,0,85,2.57575757575758,5.050505050505049e-07,1.6666666666666698e-05,0,280758,2,17,0,0,0,0,0,16.7,35642,1,0,85,-1,1.2,0,6.3,9,0,8,0,4,8.1,666959,0,0,0,2,1687,23066,0,0,411,Bournemouth,West Brom,Stoke,Chelsea,Brighton,2.2,1.7,2.9,2.1,3.1,86.1
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,399,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,99,0,0,0,0,0,4,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,9361,0,0,0,0,0,0,0,0.0,62,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1874,0,0,0,0,0,25,0,0,0,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,0,29,0.878787878787879,1.79344465058751e-07,5.91836734693878e-06,0,74216,2,13,0,0,0,2,0,5.9,586,-1,0,29,1,0.1,0,0.3,1,0,4,0,0,0.4,50432,0,0,0,0,795,74,0,1,75,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.0,0.4,0.4,0.4,0.4,48.3
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,4097,0,0,0,0,0,0,0,0.0,49,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5493,0,0,0,0,0,5,0,0,0,Everton,Man City,Chelsea,Bournemouth,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5300000,8,92,2.9,5.47169811320755e-07,1.7358490566037698e-05,0,299279,2,38,0,0,0,6,0,17.4,9471,-7,0,92,7,1.1,0,5.7,8,0,7,0,1,1.9,266642,0,0,0,0,2403,9638,0,0,267,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,1.8,2.7,2.3,2.8,2.5,151.8
Marcos,Rojo,DEF,MUN,5400000,0,16,0.5,9.259259259259259e-08,2.96296296296296e-06,0,25029,5,7,0,0,0,0,0,3.0,111,-1,0,16,1,0.0,0,0.0,4,0,2,0,0,0.1,24851,0,0,0,0,474,60,0,0,88,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0.4,0.0,0.2,0.4,0.2,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,7113,0,0,0,0,0,0,0,0.0,80,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1676,0,0,0,0,0,9,0,0,0,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,5,86,2.8,4.66666666666667e-07,1.43333333333333e-05,0,161445,4,45,0,0,0,6,0,14.3,5889,-5,0,86,5,1.0,0,6.0,2,0,3,0,3,0.9,110105,0,0,0,0,2357,1745,0,0,237,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,1.7,2.6,2.1,2.7,2.3,140.1
Wayne,Rooney,FWD,EVE,7200000,1,107,3.8,5.27777777777778e-07,1.48611111111111e-05,0,2336008,5,32,0,0,0,10,0,14.9,18968,-3,0,107,3,0.2,3,1.7,20,0,5,0,3,9.8,1914980,0,0,0,2,2027,6198,0,0,450,Swansea,Newcastle,Huddersfield,Southampton,West Ham,3.2,4.8,3.4,4.9,3.2,150.5
Danny,Rose,DEF,TOT,6400000,4,19,0.59375,9.27734375e-08,2.96875e-06,0,37076,3,9,0,0,0,0,0,3.0,395,-1,0,19,1,0.3,0,2.0,0,0,2,0,1,0.3,23246,0,0,0,0,618,364,0,0,107,Man City,Brighton,Watford,West Brom,Newcastle,0.0,0.0,0.3,0.6,0.3,28.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.09375,2.40384615384615e-08,7.69230769230769e-07,0,254647,0,3,0,0,0,0,0,0.8,3984,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.3,282263,0,0,0,0,163,4607,0,0,22,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.0,0.0,0.0,0.0,0.0,3.6
Wayne,Routledge,MID,SWA,5100000,0,15,0.46875,9.191176470588241e-08,2.94117647058824e-06,0,5358,1,9,0,0,0,0,0,2.9,22,-4,0,15,4,0.1,0,0.5,0,0,1,0,0,0.1,1563,0,0,0,0,355,8,0,0,48,Everton,Man City,Chelsea,Bournemouth,Southampton,0.2,0.2,0.2,0.4,0.2,16.2
Antonio,Rudiger,DEF,CHE,5800000,2,99,4.3,7.41379310344828e-07,1.70689655172414e-05,0,288208,4,20,0,0,0,2,0,17.1,4260,-2,0,99,2,0.3,0,1.5,8,0,10,0,1,3.5,321768,0,0,0,2,1976,15393,0,0,484,Southampton,Burnley,Swansea,Liverpool,Huddersfield,9.4,0.0,4.3,11.3,3.9,68.3
Mathew,Ryan,GLK,BHA,4600000,3,119,3.7,8.043478260869571e-07,2.58695652173913e-05,0,125957,0,43,0,98,0,0,0,25.9,6573,1,0,119,-1,0.4,0,2.0,9,0,8,0,0,3.7,300972,0,0,2,2,2880,12990,0,0,596,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,9.0,0.0,3.4,7.7,3.3,72.5
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.303030303030303,6.44745325596389e-08,2.12765957446809e-06,0,1097,1,5,0,0,0,0,0,2.1,6,-3,0,10,3,0.0,0,0.0,0,0,1,0,1,0.0,1070,0,0,0,0,217,7,0,0,30,Watford,Everton,Man City,Chelsea,Arsenal,0.2,0.0,0.2,0.4,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8.0,1.81818181818182e-06,1.81818181818182e-06,0,3831,0,2,0,0,0,1,0,1.8,7,-1,0,8,1,0.0,0,0.0,1,0,0,0,0,0.0,3978,0,0,0,0,83,1,0,0,27,Arsenal,Everton,West Brom,Watford,Tottenham,0.0,0.0,0.0,0.0,0.0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909e-07,4.3636363636363605e-06,0,30622,2,11,0,0,0,2,0,4.4,39,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.1,28592,0,0,0,0,294,3,0,0,65,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,21.2
Mamadou,Sakho,DEF,CRY,4600000,1,50,1.51515151515152,3.29380764163373e-07,1.0869565217391302e-05,0,141804,1,20,0,0,0,1,0,10.9,827,-4,0,50,4,0.7,0,3.0,11,0,3,0,1,0.4,150791,0,0,0,2,1147,2442,0,0,267,Brighton,Watford,Leicester,Stoke,West Brom,1.3,1.0,0.9,1.0,1.1,40.3
Bakary,Sako,MID,CRY,4800000,0,36,2.3,4.79166666666667e-07,7.499999999999999e-06,0,21708,0,10,0,0,0,3,0,7.5,90,-2,0,36,2,0.0,0,0.0,1,0,1,0,0,0.1,20356,0,0,0,0,466,4,0,0,115,Brighton,Watford,Leicester,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,46.9
Mohamed,Salah,MID,LIV,10500000,0,273,8.8,8.380952380952379e-07,2.6000000000000002e-05,0,2242720,0,27,0,0,0,29,0,25.8,109515,15,1,273,-15,1.1,1,12.0,26,0,12,0,11,56.5,3831980,0,0,0,11,2469,71681,-1,0,803,Bournemouth,West Brom,Stoke,Chelsea,Brighton,12.5,10.2,12.7,10.3,13.2,397.7
Renato,Sanches,MID,SWA,4300000,0,20,1.7,3.95348837209302e-07,4.65116279069767e-06,0,168922,1,10,0,0,0,0,0,4.7,181,-7,0,20,7,0.0,0,0.0,0,0,2,0,0,0.3,170584,0,0,0,0,699,23,0,0,83,Everton,Man City,Chelsea,Bournemouth,Southampton,0.0,0.0,0.0,0.0,0.0,27.0
Alexis,Sanchez,MID,MUN,11500000,10,139,5.1,4.43478260869565e-07,1.20869565217391e-05,0,523059,5,30,0,0,0,9,0,12.1,3303,-5,0,139,5,1.0,1,12.0,13,0,9,0,9,4.4,600897,0,0,0,4,2186,75371,0,0,455,West Brom,Bournemouth,Arsenal,Brighton,West Ham,12.5,0.0,7.1,8.8,6.5,291.6
Davinson,Sanchez,DEF,TOT,6000000,2,88,3.4,5.66666666666667e-07,1.4666666666666698e-05,0,73996,1,17,0,0,0,0,0,14.7,3288,0,0,88,0,0.3,0,2.0,5,0,11,0,0,1.2,124965,1,0,0,0,2160,3010,0,1,497,Man City,Brighton,Watford,West Brom,Newcastle,6.6,0.0,4.5,6.2,3.4,64.7
