FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Juan,Mata,MID,MUN,7000000,3,3,3.0,4.28571428571429e-07,4.28571428571429e-07,0,11299,0,0,0,0,0,0,0,0.4,11299,0,0,3,0,0.4,0,3,0,0,1,0,0,3.6,26916,0,0,0,0,75,26916,0,0,17,Swansea,Leicester,Stoke,Everton,Southampton,2.7,2.9,3.3,3.7,2.5,4.1,1.6,2.0,2.0,3.1,4.3,3.3,2.0,1.6,2.6,4.1,1.8,2.3,2.9,3.1,3.1,3.9,2.3,1.5,2.6,3.7,3.7,3.5,2.2,3.1,3.3,2.0,2.3,3.5,2.2,2.7,2.5,6.3
Nemanja,Matic,MID,MUN,5000000,3,3,3.0,6e-07,6e-07,0,47156,0,0,0,0,0,0,0,0.6,47156,0,0,3,0,0.6,0,3,0,0,1,0,0,18.9,82962,0,0,0,0,90,82962,0,0,17,Swansea,Leicester,Stoke,Everton,Southampton,2.7,2.9,3.3,3.7,2.5,4.1,1.6,2.0,2.0,3.1,4.3,3.3,2.0,1.6,2.6,4.1,1.8,2.3,2.9,3.1,3.1,3.9,2.3,1.5,2.6,3.7,3.7,3.5,2.2,3.1,3.3,2.0,2.3,3.5,2.2,2.7,2.5,3.5
Joel,Matip,DEF,LIV,5500000,1,1,1.0,1.81818181818182e-07,1.81818181818182e-07,0,12487,0,3,0,0,0,0,0,0.2,12487,0,0,1,0,0.2,0,1,0,0,0,0,0,3.0,5363,0,0,0,0,90,5363,0,0,17,Crystal Palace,Arsenal,Man City,Burnley,Leicester,1.1,0.5,0.5,0.5,0.5,0.6,0.5,1.2,0.5,0.7,0.9,0.5,0.5,0.9,0.5,1.1,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,1.4,0.7,0.9,0.8,0.5,0.5,0.9,0.5,0.7,0.9,0.7,0.5,1.1,2.9
Alfie,Mawson,DEF,SWA,5000000,6,6,6.0,1.2e-06,1.2e-06,0,2120,0,0,0,0,0,0,0,1.2,2120,0,0,6,0,1.2,0,6,0,0,1,0,0,1.3,1421,0,0,0,0,90,1421,0,0,26,Man Utd,Crystal Palace,Newcastle,Tottenham,Watford,5.4,7.4,8.5,7.4,7.8,7.4,5.7,5.1,4.4,8.5,5.2,8.5,5.7,7.4,8.5,7.1,4.6,8.5,5.2,6.6,8.5,7.4,6.4,5.6,4.0,6.4,7.4,8.5,4.6,8.5,4.2,7.4,5.7,5.9,6.9,7.4,8.5,2.2
Chancel,Mbemba,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,8456,0,2,0,0,0,0,0,0.0,8456,0,0,0,0,0.0,0,0,0,0,0,0,0,3.1,24433,0,0,0,0,56,24433,0,0,9,Huddersfield,West Ham,Swansea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
James,McArthur,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,33106,0,0,0,0,0,0,0,0.0,33106,0,0,0,0,0.0,0,0,0,0,0,0,0,4.2,497,0,0,0,0,0,497,0,0,0,Liverpool,Swansea,Burnley,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gareth,McAuley,DEF,WBA,5000000,0,0,0.0,0.0,0.0,0,20653,0,0,0,0,0,0,0,0.0,20653,0,0,0,0,0.0,0,0,0,0,0,0,0,1.8,291,0,0,0,0,0,291,0,0,0,Burnley,Stoke,Brighton,West Ham,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,McBurnie,FWD,SWA,4500000,1,1,0.33333333333333304,7.40740740740741e-08,2.22222222222222e-07,0,15628,0,0,0,0,0,0,0,0.2,15628,0,0,1,0,0.2,0,1,0,0,0,0,0,2.2,4368,0,0,0,0,4,4368,0,0,3,Man Utd,Crystal Palace,Newcastle,Tottenham,Watford,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Alex,McCarthy,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,347,0,0,0,0,0,0,0,0.0,347,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,73,0,0,0,0,0,73,0,0,0,West Ham,Huddersfield,Watford,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,5000000,0,0,0.0,0.0,0.0,0,586,0,0,0,0,0,0,0,0.0,586,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0,28,0,0,0,Man City,Chelsea,Tottenham,Man Utd,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,5000000,3,3,3.0,6e-07,6e-07,0,479,0,0,0,0,0,0,0,0.6,479,0,0,3,0,0.6,0,3,0,0,1,0,0,0.2,1024,0,0,0,0,90,1024,0,0,13,Burnley,Stoke,Brighton,West Ham,Arsenal,2.3,3.9,2.7,3.7,1.6,2.5,2.3,2.5,2.6,2.0,3.7,1.5,4.3,4.1,2.7,1.6,1.7,3.3,3.7,2.2,3.1,3.3,3.1,2.0,3.1,3.1,2.6,2.0,2.9,3.5,2.9,3.3,1.5,2.2,3.7,2.0,3.5,5.2
Sam,McQueen,DEF,SOU,4500000,1,1,0.33333333333333304,7.40740740740741e-08,2.22222222222222e-07,0,471,0,0,0,0,0,0,0,0.2,471,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,231,0,0,0,0,4,231,0,0,4,West Ham,Huddersfield,Watford,Crystal Palace,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.3
Scott,McTominay,MID,MUN,4500000,0,0,0.0,0.0,0.0,0,318,0,0,0,0,0,0,0,0.0,318,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,62,0,0,0,0,0,62,0,0,0,Swansea,Leicester,Stoke,Everton,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4500000,0,0,0.0,0.0,0.0,0,32863,1,2,0,0,0,0,0,0.0,32863,0,0,0,0,0.0,0,0,0,0,0,0,0,10.1,5907,0,0,0,0,90,5907,0,0,10,West Brom,Tottenham,Crystal Palace,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
Benjamin,Mendy,DEF,MCI,6500000,0,0,0.0,0.0,0.0,0,4158,0,0,0,0,0,0,0,0.0,4158,0,0,0,0,0.0,0,0,0,0,0,0,0,0.4,721,0,0,0,0,0,721,0,0,0,Everton,Bournemouth,Liverpool,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,582,0,0,0,0,0,0,0,0.0,582,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,167,0,0,0,0,0,167,0,0,0,Brighton,Man Utd,Chelsea,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,1,1,0.33333333333333304,6.66666666666667e-08,2e-07,0,340,0,0,0,0,0,0,0,0.2,340,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,452,0,0,0,0,14,452,0,0,6,Huddersfield,West Ham,Swansea,Stoke,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.2
Per,Mertesacker,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,3820,0,0,0,0,0,0,0,0.0,3820,0,0,0,0,0.0,0,0,0,0,0,0,0,0.6,869,0,0,0,0,0,869,0,0,0,Stoke,Liverpool,Bournemouth,Chelsea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roque,Mesa,MID,SWA,4500000,0,0,0.0,0.0,0.0,0,2704,0,0,0,0,0,0,0,0.0,2704,0,0,0,0,0.0,0,0,0,0,0,0,0,0.6,408,0,0,0,0,0,408,0,0,0,Man Utd,Crystal Palace,Newcastle,Tottenham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,5000000,0,0,0.0,0.0,0.0,0,6430,1,3,0,1,0,0,0,0.0,6430,0,0,0,0,0.0,0,0,0,0,0,0,0,1.7,2424,0,0,0,0,90,2424,0,0,9,Crystal Palace,Arsenal,Man City,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Luka,Milivojevic,MID,CRY,5000000,1,1,0.33333333333333304,6.66666666666667e-08,2e-07,0,8047,0,2,0,0,0,0,0,0.2,8047,0,0,1,0,0.2,0,1,0,0,0,0,0,1.2,489,0,0,0,0,45,489,0,0,4,Liverpool,Swansea,Burnley,Southampton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.7
James,Milner,DEF,LIV,6500000,1,1,0.33333333333333304,5.12820512820513e-08,1.53846153846154e-07,0,46705,0,1,0,0,0,0,0,0.2,46705,0,0,1,0,0.2,0,1,0,0,0,0,0,6.3,5106,0,0,0,0,4,5106,0,0,5,Crystal Palace,Arsenal,Man City,Burnley,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Tyrone,Mings,DEF,BOU,4500000,0,0,0.0,0.0,0.0,0,1929,0,0,0,0,0,0,0,0.0,1929,0,0,0,0,0.0,0,0,0,0,0,0,0,0.4,448,0,0,0,0,0,448,0,0,0,Watford,Man City,Arsenal,Brighton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6500000,1,1,0.33333333333333304,5.12820512820513e-08,1.53846153846154e-07,0,22795,0,0,0,0,0,0,0,0.2,22795,0,0,1,0,0.2,0,1,0,0,0,0,0,2.7,1712,0,0,0,0,13,1712,0,0,6,Man City,Chelsea,Tottenham,Man Utd,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Aleksandar,Mitrovic,FWD,NEW,5000000,0,0,0.0,0.0,0.0,0,26114,0,0,0,0,0,0,0,0.0,26114,0,0,0,0,0.0,0,0,0,0,0,0,0,2.4,3222,0,0,0,0,0,3222,0,0,0,Huddersfield,West Ham,Swansea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henrikh,Mkhitaryan,MID,MUN,8100000,11,11,11.0,1.35802469135802e-06,1.35802469135802e-06,0,14567,0,0,0,0,0,0,0,1.4,14567,1,-1,11,-1,1.4,0,11,2,0,1,0,2,12.4,195772,0,0,0,1,87,195772,1,0,44,Swansea,Leicester,Stoke,Everton,Southampton,13.7,12.48,13.7,12.48,13.7,12.48,12.8,13.7,14.1,13.7,12.48,12.48,13.7,12.8,12.48,12.48,13.4,13.7,12.48,12.48,13.7,12.48,13.7,12.0,12.48,13.7,12.48,13.7,14.8,13.7,12.48,13.7,12.32,13.7,14.8,13.7,12.48,13.1
Nacho,Monreal,DEF,ARS,5500000,1,1,1.0,1.81818181818182e-07,1.81818181818182e-07,0,22127,0,3,0,0,0,0,0,0.2,22127,0,0,1,0,0.2,0,1,0,0,0,0,0,5.1,5427,0,0,0,0,90,5427,0,0,24,Stoke,Liverpool,Bournemouth,Chelsea,West Brom,0.5,0.5,0.7,0.5,1.1,1.1,0.5,0.5,0.7,0.5,1.4,0.5,0.5,0.5,0.7,0.7,0.8,0.5,0.9,0.9,0.5,0.5,1.1,0.5,0.5,1.2,0.5,0.9,0.5,0.5,0.7,0.9,0.6,0.9,0.5,0.5,0.5,3.2
Jefferson,Montero,MID,SWA,5000000,0,0,0.0,0.0,0.0,0,568,0,0,0,0,0,0,0,0.0,568,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,105,0,0,0,0,0,105,0,0,0,Man Utd,Crystal Palace,Newcastle,Tottenham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5500000,6,6,6.0,1.0909090909090901e-06,1.0909090909090901e-06,0,6277,0,0,0,0,0,0,0,1.1,6277,0,0,6,0,1.1,0,6,0,0,1,0,1,3.1,63484,0,0,0,0,90,63484,0,0,22,Newcastle,Southampton,West Ham,Leicester,Burnley,8.5,8.1,7.4,7.8,6.6,5.9,7.4,5.3,5.2,6.7,7.4,7.3,5.2,7.4,8.5,8.5,5.9,7.0,8.5,7.8,6.6,8.5,7.4,6.4,4.2,8.5,5.5,4.7,8.5,8.5,7.4,7.4,7.1,7.4,8.5,6.1,6.4,8.7
Alvaro,Morata,FWD,CHE,10000000,10,10,10.0,1e-06,1e-06,0,23738,0,0,0,0,0,1,0,1.0,23738,0,0,10,0,1.0,0,10,2,0,0,0,1,7.9,47335,0,0,0,0,31,47335,0,0,34,Tottenham,Everton,Leicester,Arsenal,Stoke,10.1,13.7,12.4,14.2,12.4,12.3,12.4,14.2,12.4,13.7,10.9,12.4,12.7,14.2,12.4,11.4,13.0,11.9,14.2,14.2,12.4,14.2,12.4,14.2,12.4,12.9,11.9,10.4,14.2,12.4,12.1,14.2,11.1,13.3,10.8,14.2,12.4,10.5
Alberto,Moreno,DEF,LIV,4500000,1,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,7888,0,3,0,0,0,0,0,0.2,7888,0,0,1,0,0.2,0,1,0,0,0,0,0,2.2,15373,0,0,0,0,90,15373,0,0,14,Crystal Palace,Arsenal,Man City,Burnley,Leicester,1.1,0.5,0.5,0.5,0.5,0.6,0.5,1.2,0.5,0.7,0.9,0.5,0.5,0.9,0.5,1.1,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,1.4,0.7,0.9,0.8,0.5,0.5,0.9,0.5,0.7,0.9,0.7,0.5,1.1,4.7
Wes,Morgan,DEF,LEI,4500000,-1,-1,-1.0,-2.22222222222222e-07,-2.22222222222222e-07,0,12172,1,4,0,0,0,0,0,-0.2,12172,0,0,-1,0,-0.2,0,-1,0,0,0,0,0,3.5,6228,0,0,0,0,90,6228,0,0,3,Brighton,Man Utd,Chelsea,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
James,Morrison,MID,WBA,5500000,0,0,0.0,0.0,0.0,0,84,0,0,0,0,0,0,0,0.0,84,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0,10,0,0,0,Burnley,Stoke,Brighton,West Ham,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Moses,DEF,CHE,6500000,0,0,0.0,0.0,0.0,0,1535,0,0,0,0,0,0,0,0.0,1535,0,0,0,0,0.0,0,0,0,0,0,0,0,0.6,3235,0,0,0,0,0,3235,0,0,0,Tottenham,Everton,Leicester,Arsenal,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Mounie,FWD,HUD,6100000,12,12,12.0,1.9672131147541002e-06,1.9672131147541002e-06,0,11689,1,0,0,0,0,2,0,2.0,11689,1,-1,12,-1,2.0,0,12,3,0,1,0,0,4.6,158270,0,0,0,0,85,158270,1,0,46,Newcastle,Southampton,West Ham,Leicester,Burnley,13.6,13.28,14.9,13.6,14.9,12.4,14.0,13.6,14.9,13.12,14.9,12.64,14.9,14.9,13.6,13.6,14.9,14.4,13.6,13.6,14.9,13.6,14.9,13.6,14.9,13.6,14.2,13.2,12.96,13.6,14.9,14.9,13.6,14.9,13.6,13.5,13.6,11.6
Lys,Mousset,FWD,BOU,5000000,0,0,0.0,0.0,0.0,0,941,0,0,0,0,0,0,0,0.0,941,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,296,0,0,0,0,0,296,0,0,0,Watford,Man City,Arsenal,Brighton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,2035,0,0,0,0,0,0,0,0.0,2035,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,34,0,0,0,0,0,34,0,0,0,Arsenal,West Brom,Man Utd,Newcastle,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,3650,0,0,0,0,0,0,0,0.0,3650,0,0,0,0,0.0,0,0,0,0,0,0,0,0.3,352,0,0,0,0,0,352,0,0,0,Huddersfield,West Ham,Swansea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5500000,0,0,0.0,0.0,0.0,0,1681,0,0,0,0,0,0,0,0.0,1681,0,0,0,0,0.0,0,0,0,0,0,0,0,0.2,204,0,0,0,0,0,204,0,0,0,Huddersfield,West Ham,Swansea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie,Murphy,MID,BHA,5000000,2,2,0.666666666666667,1.3333333333333302e-07,4e-07,0,394,0,2,0,0,0,0,0,0.4,394,0,0,2,0,0.4,0,2,0,0,0,0,0,0.1,190,0,0,0,0,66,190,0,0,5,Leicester,Watford,West Brom,Bournemouth,Newcastle,0.3,0.3,0.3,0.3,0.6,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.4,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.9
Glenn,Murray,FWD,BHA,5900000,1,1,1.0,1.6949152542372902e-07,1.6949152542372902e-07,0,6757,0,2,0,0,0,0,0,0.2,6757,-1,1,1,1,0.2,0,1,0,0,0,0,0,0.5,377,0,0,0,0,30,377,-1,0,1,Leicester,Watford,West Brom,Bournemouth,Newcastle,1.0,0.5,0.5,0.5,0.9,0.6,0.5,1.2,0.5,0.5,0.7,0.5,1.0,1.1,0.5,0.5,0.6,0.6,0.8,0.7,0.6,0.5,1.0,0.5,1.4,0.5,0.5,0.8,0.5,0.5,1.2,0.5,0.8,0.5,0.5,0.5,0.9,0.0
Ahmed,Musa,MID,LEI,6500000,0,0,0.0,0.0,0.0,0,5972,0,0,0,0,0,0,0,0.0,5972,0,0,0,0,0.0,0,0,0,0,0,0,0,0.7,625,0,0,0,0,0,625,0,0,0,Brighton,Man Utd,Chelsea,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,5000000,1,1,0.33333333333333304,6.66666666666667e-08,2e-07,0,574,0,0,0,0,0,0,0,0.2,574,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,267,0,0,0,0,1,267,0,0,3,Tottenham,Everton,Leicester,Arsenal,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
Shkodran,Mustafi,DEF,ARS,5500000,0,0,0.0,0.0,0.0,0,12078,0,0,0,0,0,0,0,0.0,12078,0,0,0,0,0.0,0,0,0,0,0,0,0,1.8,2575,0,0,0,0,0,2575,0,0,0,Stoke,Liverpool,Bournemouth,Chelsea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
