FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Simon,Mignolet,GLK,LIV,4700000,0,67,3.5,7.4468085106383e-07,1.42553191489362e-05,0,107027,3,24,0,36,0,0,0,14.0,1412,-3,1,67,3,0.0,0,0.0,0,0,7,0,0,1.1,64514,0,0,1,0,1710,166,-1,0,329,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,2.7,4.4,4.3,2.4,3.6,3.0,4.5,3.3,4.6,28.0
Luka,Milivojevic,MID,CRY,4900000,2,94,3.5,7.142857142857141e-07,1.91836734693878e-05,0,200452,6,43,0,0,0,7,0,19.2,17067,-1,0,94,1,0.8,1,4.0,12,0,4,0,0,7.2,545289,0,0,0,0,2269,26783,0,0,427,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,2.5,2.9,2.9,3.2,3.7,2.7,3.8,2.8,4.3,123.1
James,Milner,DEF,LIV,6000000,1,53,1.82758620689655,3.0459770114942496e-07,8.833333333333329e-06,0,280278,3,19,0,0,0,0,0,8.8,1189,-5,0,53,5,0.2,0,1.3,3,0,4,0,2,2.3,46515,0,0,0,1,1233,434,0,0,313,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.9,1.7,1.9,0.9,1.3,1.0,1.8,1.2,1.8,91.9
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,17528,1,4,0,0,0,0,0,0.0,45,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2543,0,0,0,0,135,13,0,0,17,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,117451,1,8,0,0,0,0,0,0.8,181,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.8,8921,0,0,0,0,135,0,0,0,19,Brighton,Stoke,Man City,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.6170212765957397e-07,2.12765957446809e-06,0,154660,0,0,0,0,0,1,0,2.1,317,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.7,48892,0,0,0,0,89,11,0,0,37,Southampton,Huddersfield,Leicester,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6
Henrikh,Mkhitaryan,MID,ARS,7700000,2,77,3.9,5.064935064935061e-07,1e-05,0,2037770,2,13,0,0,0,1,0,9.9,59455,-3,1,77,3,0.3,0,2.0,6,0,9,0,8,11.2,2110406,0,0,0,2,1276,19557,-1,0,311,Watford,Stoke,Southampton,Newcastle,West Ham,4.5,0.0,4.6,4.4,3.2,5.1,2.0,4.6,2.9,118.1
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,659,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,786,0,0,0,0,0,18,0,0,0,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5500000,0,112,4.9,8.90909090909091e-07,2.03636363636364e-05,0,1327816,3,25,0,0,0,4,0,20.0,66042,0,1,112,0,0.1,0,0.7,14,0,9,0,2,5.6,1317546,0,0,0,2,1923,788,-1,0,543,Watford,Stoke,Southampton,Newcastle,West Ham,0.0,0.0,0.0,6.8,4.2,7.4,4.0,7.0,4.3,106.9
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3032,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,253,0,0,0,0,0,0,0,0,0,Huddersfield,Man Utd,West Brom,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5300000,0,94,3.5,6.603773584905661e-07,1.7735849056603798e-05,0,897088,2,44,0,0,0,4,0,17.7,10945,-2,0,94,2,0.4,0,2.3,8,0,7,0,3,4.8,972707,0,0,0,2,2278,12387,0,0,462,Swansea,Crystal Palace,Newcastle,Brighton,Watford,4.1,3.9,2.8,2.2,3.7,2.2,4.8,1.8,4.3,158.8
Alvaro,Morata,FWD,CHE,10400000,1,103,4.5,4.326923076923079e-07,9.90384615384615e-06,0,3940367,6,10,0,0,0,10,0,9.9,4906,4,0,103,-4,0.2,0,2.0,13,0,11,0,5,7.5,3785773,0,0,0,2,1634,3896,0,0,306,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,6.0,0.0,5.2,6.1,5.2,6.5,4.4,5.1,4.9,190.9
Alberto,Moreno,DEF,LIV,4400000,0,45,1.55172413793103,3.52664576802508e-07,1.0227272727272698e-05,0,395064,0,17,0,0,0,0,0,10.2,1380,-1,0,45,1,0.1,0,0.3,3,0,5,0,1,1.2,341403,0,0,0,0,1083,289,0,0,290,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.8,1.3,1.5,0.8,1.0,0.8,1.4,0.9,1.4,54.3
Wes,Morgan,DEF,LEI,4400000,2,49,2.0,4.54545454545455e-07,1.11363636363636e-05,0,242110,3,34,0,0,0,0,0,11.1,1231,-1,0,49,1,0.3,0,1.3,1,0,4,0,0,1.8,153787,0,0,0,0,2097,4152,0,0,286,West Brom,Brighton,Newcastle,Burnley,Southampton,1.2,0.0,1.4,1.5,1.4,1.8,2.1,2.3,1.2,58.4
James,Morrison,MID,WBA,5400000,0,13,0.448275862068966,8.30140485312899e-08,2.40740740740741e-06,0,3199,0,1,0,0,0,1,0,2.4,14,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2691,0,0,0,0,205,16,0,0,35,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,14.5
Victor,Moses,DEF,CHE,6400000,2,94,3.24137931034483,5.06465517241379e-07,1.46875e-05,0,135536,1,12,0,0,0,2,0,14.7,3808,-1,0,94,1,0.8,0,5.0,4,0,9,0,3,2.0,180724,0,0,0,3,1589,10496,0,0,339,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,4.7,0.0,3.6,4.4,3.3,4.0,2.6,3.7,2.5,81.9
Steve,Mounie,FWD,HUD,5800000,2,73,3.6,6.20689655172414e-07,1.2586206896551699e-05,0,355748,2,26,0,0,0,6,0,12.8,3317,-2,-1,73,2,1.4,0,8.3,11,0,4,0,2,2.2,397072,0,0,0,2,1275,55756,1,0,229,Swansea,Crystal Palace,Newcastle,Brighton,Watford,4.4,4.6,3.2,3.0,4.4,2.1,4.8,2.8,4.5,83.5
Lys,Mousset,FWD,BOU,4900000,1,22,0.7586206896551719,1.54820548909219e-07,4.48979591836735e-06,0,14620,1,7,0,0,0,1,0,4.5,705,-1,0,22,1,0.1,0,0.7,3,0,1,0,0,0.2,16221,0,0,0,1,266,279,0,0,61,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.0
Joy,Mukena,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,488,0,0,0,0,0,0,0,0.0,129,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1632,0,0,0,0,0,288,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,2746,0,0,0,0,0,0,0,0.0,81,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6001,0,0,0,0,0,106,0,0,0,Huddersfield,Man Utd,West Brom,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4593,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,91,0,0,0,0,0,0,0,0,0,Man City,Everton,Arsenal,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,23640,0,0,0,0,0,0,0,0.0,299,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,7580,0,0,0,0,0,77,0,0,0,Southampton,Huddersfield,Leicester,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,2,40,1.37931034482759,2.75862068965517e-07,8e-06,0,13099,0,23,0,0,0,1,0,8.0,124,-5,0,40,5,0.1,0,0.7,2,0,1,0,1,0.1,5271,0,0,0,0,929,81,0,0,137,Southampton,Huddersfield,Leicester,Arsenal,Everton,0.7,0.0,1.1,0.7,0.9,0.7,1.0,0.7,0.7,44.2
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.1914893617021297e-07,1.27659574468085e-06,0,4729,0,4,0,0,0,0,0,1.3,24,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1918,0,0,0,0,166,2,0,0,25,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Glenn,Murray,FWD,BHA,5900000,7,97,3.6,6.10169491525424e-07,1.64406779661017e-05,0,388296,7,26,0,0,0,11,0,16.7,6659,-1,-1,97,1,1.2,1,7.0,16,0,7,0,0,5.4,649231,0,0,0,2,1643,96333,1,0,296,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,3.0,0.0,4.7,5.0,3.3,3.9,3.0,4.3,2.5,124.3
Ahmed,Musa,MID,LEI,6100000,0,0,0.0,0.0,0.0,0,28576,0,0,0,0,0,0,0,0.0,86,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,4265,0,0,0,0,0,1,0,0,0,West Brom,Brighton,Newcastle,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,6,2.0,4.1666666666666704e-07,1.25e-06,0,4511,0,0,0,0,0,0,0,1.3,12,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,0.0,1712,0,0,0,0,35,0,0,0,15,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Shkodran,Mustafi,DEF,ARS,5400000,1,76,3.8,7.037037037037041e-07,1.40740740740741e-05,0,384042,4,23,0,0,0,2,0,14.1,7751,-1,0,76,1,0.2,0,1.0,7,0,7,0,1,3.0,421694,0,0,0,1,1679,12656,0,0,452,Watford,Stoke,Southampton,Newcastle,West Ham,5.2,0.0,5.3,4.9,2.8,5.6,2.6,5.0,2.9,88.8
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,633,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,690,0,0,0,0,0,0,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0344827586206897,8.62068965517241e-09,2.5e-07,0,117390,1,1,0,2,0,0,0,0.3,1772,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.4,109422,0,0,0,0,90,904,0,0,7,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,27,0.931034482758621,1.98092443140132e-07,5.74468085106383e-06,0,4627,0,14,0,0,0,1,0,5.7,79,-3,0,27,3,0.1,0,0.3,3,0,1,0,0,0.0,2906,0,0,0,1,542,38,0,0,83,Huddersfield,Man Utd,West Brom,Everton,Man City,0.5,0.0,0.5,0.5,0.6,0.5,0.5,0.5,0.5,38.6
Kyle,Naughton,DEF,SWA,4600000,2,87,3.2,6.956521739130439e-07,1.89130434782609e-05,0,526134,1,39,0,0,0,0,0,18.9,9065,1,0,87,-1,0.9,0,4.3,10,0,8,0,2,5.7,702250,0,0,0,3,2416,19873,0,0,470,Huddersfield,Man Utd,West Brom,Everton,Man City,2.5,0.0,2.3,2.6,3.2,2.4,3.8,2.5,4.0,90.1
Wilfred,Ndidi,MID,LEI,4900000,2,71,2.4,4.89795918367347e-07,1.44897959183673e-05,0,53433,5,42,0,0,0,0,0,14.5,1254,-1,0,71,1,0.3,0,1.7,2,0,7,0,4,0.5,48864,0,0,0,0,2580,1183,0,1,396,West Brom,Brighton,Newcastle,Burnley,Southampton,1.6,0.0,1.3,2.2,1.5,1.9,1.5,2.4,1.2,105.4
Didier,Ndong,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,265,0,0,0,0,0,0,0,0.0,36,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,569,0,0,0,0,0,32,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reiss,Nelson,MID,ARS,4700000,0,1,0.0344827586206897,7.336757153338221e-09,2.1276595744680897e-07,0,3207,0,1,0,0,0,0,0,0.2,25,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,1534,0,0,0,0,18,26,0,0,1,Watford,Stoke,Southampton,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Julien,Ngoy,FWD,STK,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,53429,0,2,0,0,0,0,0,0.2,1030,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.4,75749,0,0,0,0,19,46,0,0,4,Man City,Everton,Arsenal,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4900000,1,72,2.48275862068966,5.06685432793807e-07,1.4693877551020401e-05,0,671277,2,20,0,0,0,7,0,14.7,38472,-1,0,72,1,1.0,0,4.7,13,0,0,0,3,7.7,1069752,0,0,0,3,920,18608,0,0,209,Brighton,Stoke,Man City,Liverpool,Swansea,2.9,1.9,2.2,2.2,1.6,2.6,1.7,2.6,1.6,91.8
Edward,Nketiah,FWD,ARS,5000000,1,1,0.0344827586206897,6.896551724137929e-09,2e-07,0,3095,0,0,0,0,0,0,0,0.2,112,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,3745,0,0,0,0,7,151,0,0,5,Watford,Stoke,Southampton,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Georges-Kevin,Nkoudou,MID,BUR,5400000,0,5,0.172413793103448,3.19284802043423e-08,9.25925925925926e-07,0,2293,0,0,0,0,0,0,0,0.9,77,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.0,2033,0,0,0,0,49,24,0,0,12,West Ham,West Brom,Watford,Leicester,Stoke,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Lukas,Nmecha,FWD,MCI,4500000,0,0,0.0,0.0,0.0,0,2147,0,0,0,0,0,0,0,0.0,527,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4816,0,0,0,0,0,867,0,0,0,Stoke,Everton,Man Utd,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,5300000,1,58,2.9,5.47169811320755e-07,1.09433962264151e-05,0,23722,4,31,0,0,0,3,0,10.9,1211,-2,0,58,2,0.4,0,2.0,5,0,4,0,0,0.3,21347,0,0,0,0,1590,337,0,0,304,Burnley,Southampton,Chelsea,Stoke,Arsenal,2.9,0.0,2.7,1.7,2.9,1.6,1.9,1.9,3.7,65.5
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1635,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,66,0,0,0,0,0,1,0,0,0,Stoke,Everton,Man Utd,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,29989,0,0,0,0,0,0,0,0.0,317,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,15381,0,0,0,0,0,135,0,0,0,Huddersfield,Man Utd,West Brom,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,486,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,112,0,0,0,0,0,0,0,0,0,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4800000,0,49,1.6896551724137898,3.52011494252874e-07,1.0208333333333301e-05,0,183172,4,27,0,0,0,0,0,10.2,580,-2,0,49,2,0.0,0,0.0,6,0,4,0,1,1.1,176003,0,0,0,0,1496,34,0,0,273,Leicester,Bournemouth,Burnley,Swansea,Man Utd,1.3,0.8,1.5,1.4,0.8,1.5,0.8,1.4,1.5,53.6
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1905,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2080,0,0,0,0,0,19,0,0,0,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.0344827586206897,7.662835249042142e-09,2.22222222222222e-07,0,29914,0,0,0,0,0,0,0,0.2,3298,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.7,70459,0,0,0,0,8,3970,0,0,-1,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4300000,0,53,2.6,6.046511627906979e-07,1.23255813953488e-05,0,232117,3,29,0,0,0,2,0,12.3,2707,-2,0,53,2,0.0,0,0.0,6,0,5,0,0,0.9,226105,0,0,0,1,1558,43,0,0,267,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,1.3,1.6,1.6,3.2,60.0
Angelo,Ogbonna,DEF,WHU,4300000,0,52,2.3,5.348837209302331e-07,1.2093023255814e-05,0,288673,3,46,0,0,0,1,0,11.8,31603,-2,1,52,2,0.5,0,2.0,4,0,4,0,0,4.0,463655,0,0,0,1,2070,1051,-1,0,368,Burnley,Southampton,Chelsea,Stoke,Arsenal,2.4,0.0,2.3,1.6,2.6,1.5,1.9,1.3,2.0,68.6
Stefano,Okaka,FWD,WAT,5300000,1,20,0.6896551724137929,1.3012361743656498e-07,3.77358490566038e-06,0,64787,0,5,0,0,0,1,0,3.8,291,-2,0,20,2,0.3,0,1.7,1,0,1,0,1,0.3,49919,0,0,0,0,301,226,0,0,57,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.5
Shinji,Okazaki,FWD,LEI,5300000,0,69,3.0,5.66037735849057e-07,1.3018867924528301e-05,0,777188,2,15,0,0,0,6,0,13.0,6243,-2,0,69,2,0.0,0,0.0,7,0,5,0,2,3.1,781897,0,0,0,1,1122,954,0,0,249,West Brom,Brighton,Newcastle,Burnley,Southampton,2.5,0.0,2.4,3.3,2.4,3.3,2.6,3.5,2.0,98.2
Martin,Olsson,DEF,SWA,5000000,2,70,2.6,5.2e-07,1.4000000000000001e-05,0,26431,4,38,0,0,0,0,0,14.0,297,0,0,70,0,0.1,0,0.7,0,0,8,0,1,0.3,21881,0,0,0,0,2394,313,0,0,350,Huddersfield,Man Utd,West Brom,Everton,Man City,1.8,0.0,1.6,1.8,2.4,1.7,2.8,1.8,3.0,55.8
Aiden,O'Neill,MID,BUR,4500000,0,0,0.0,0.0,0.0,0,113,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,227,0,0,0,0,0,23,0,0,0,West Ham,West Brom,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,21974,0,1,0,0,0,0,0,0.1,21,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1155,0,0,0,0,9,0,0,0,3,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4300000,3,55,2.0,4.65116279069767e-07,1.27906976744186e-05,0,273480,8,38,0,0,0,1,0,12.8,2578,-2,0,55,2,0.5,0,2.0,0,0,6,0,0,2.2,161494,0,0,0,0,2267,2143,0,0,382,Newcastle,West Ham,Arsenal,Chelsea,Leicester,1.4,0.0,1.3,1.0,1.3,1.2,1.5,1.5,1.0,92.9
David,Ospina,GLK,ARS,4800000,0,1,0.0344827586206897,7.18390804597701e-09,2.0833333333333302e-07,0,8847,0,0,0,1,0,0,0,0.2,81,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.2,2184,0,0,0,0,20,58,0,0,6,Watford,Stoke,Southampton,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Nicolas,Otamendi,DEF,MCI,6400000,6,134,4.8,7.5e-07,2.09375e-05,0,1384349,8,20,0,0,0,4,0,20.9,13542,9,0,134,-9,0.7,0,4.3,16,0,13,0,0,28.6,2582341,1,0,0,4,2490,38488,0,0,631,Stoke,Everton,Man Utd,Tottenham,Swansea,5.9,0.0,4.2,6.2,5.1,5.9,5.8,6.6,6.0,118.9
Reece,Oxford,DEF,WHU,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,10,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,17,0,0,0,0,4,0,0,0,2,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Mesut,Ozil,MID,ARS,9300000,2,99,4.1,4.40860215053763e-07,1.06451612903226e-05,0,335323,4,36,0,0,0,4,0,10.6,4143,-2,0,99,2,0.2,0,2.0,10,0,6,0,7,2.2,293185,0,0,0,2,1981,3870,0,0,453,Watford,Stoke,Southampton,Newcastle,West Ham,4.8,0.0,5.0,4.7,3.5,5.4,2.0,4.9,3.2,225.3
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5364,0,0,0,0,0,0,0,0.0,116,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,12579,0,0,0,0,0,121,0,0,0,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,1.0,1.88679245283019e-07,7.54716981132075e-07,0,4748,2,2,0,0,0,0,0,0.8,8,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1097,0,0,0,0,168,0,0,0,9,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5235,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,292,0,0,0,0,0,0,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,511,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,117,0,0,0,0,0,0,0,0,0,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,2,72,2.48275862068966,3.2243618450515e-07,9.35064935064935e-06,0,318307,1,11,0,0,0,4,0,9.4,908,-3,0,72,3,0.3,0,2.0,2,0,8,0,2,1.0,209964,0,0,0,1,1302,579,0,0,239,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,2.2,0.0,1.9,2.5,1.8,2.7,1.7,1.7,1.8,113.5
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,5059,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1462,0,0,0,0,0,8,0,0,0,Brighton,Stoke,Man City,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3935,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,223,0,0,0,0,0,1,0,0,0,Liverpool,Swansea,Man City,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,3,45,1.55172413793103,2.6753864447086803e-07,7.75862068965517e-06,0,13332,2,20,0,0,0,2,0,7.8,260,-2,0,45,2,0.3,0,1.7,0,0,1,0,2,0.1,6011,0,0,0,0,985,275,0,0,170,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.8,0.8,1.1,1.0,0.8,1.0,0.8,1.1,0.8,69.8
Ayoze,Perez,FWD,NEW,5200000,1,67,2.5,4.807692307692311e-07,1.2884615384615401e-05,0,173562,2,21,0,0,0,2,0,12.9,3523,-3,0,67,3,0.4,0,2.3,5,0,5,0,4,1.1,156718,1,0,0,1,1701,1965,0,0,206,Southampton,Huddersfield,Leicester,Arsenal,Everton,2.4,0.0,2.9,2.1,2.5,1.9,2.8,2.0,1.8,106.0
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,9067,0,0,0,0,0,0,0,0.0,14,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,523,0,0,0,0,0,1,0,0,0,Watford,Stoke,Southampton,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
