FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jairo,Riedewald,DEF,CRY,4700000,0,4,0.266666666666667,5.6737588652482306e-08,8.51063829787234e-07,0,15288,0,4,0,0,0,0,0,0.9,125,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,555,0,0,0,0,124,25,0,0,27,Bournemouth,Watford,Leicester,Swansea,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.5
Matt,Ritchie,MID,NEW,5700000,2,57,3.8,6.66666666666667e-07,1e-05,0,373188,3,21,0,0,0,0,0,10.0,10184,-3,0,57,3,0.8,0,4.3,6,0,3,0,7,3.1,355448,0,0,0,1,1310,10434,0,0,262,Leicester,Everton,Arsenal,West Ham,Man City,4.3,5.4,2.5,3.4,2.7,3.8,3.2,4.8,2.3,4.0,3.2,3.9,3.7,2.3,3.9,2.9,5.2,3.1,4.6,3.6,4.5,3.6,3.5,93.8
Andrew,Robertson,DEF,LIV,4600000,2,13,0.866666666666667,1.8840579710144898e-07,2.82608695652174e-06,0,108182,0,2,0,0,0,0,0,2.8,1022,-4,0,13,4,0.1,0,0.5,3,0,1,0,0,0.8,60136,0,0,0,0,270,1799,0,0,54,Everton,West Brom,Bournemouth,Arsenal,Swansea,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.7,0.5,0.4,0.4,0.9,0.4,0.4,0.4,0.4,0.4,0.6,13.2
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,308,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,56,0,0,0,0,0,3,0,0,0,Watford,Stoke,Brighton,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,7305,0,0,0,0,0,0,0,0.0,158,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,857,0,0,0,0,0,36,0,0,0,Liverpool,Newcastle,Swansea,Chelsea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,2,18,1.2,2.44897959183673e-07,3.6734693877551003e-06,0,44049,1,7,0,0,0,2,0,3.7,2474,-1,0,18,1,0.5,0,2.3,1,0,1,0,0,0.6,31596,0,0,0,0,410,4028,0,1,53,Swansea,Liverpool,Man Utd,Stoke,Everton,0.6,0.6,0.8,0.8,1.0,0.8,0.6,0.8,0.6,0.6,0.7,0.6,1.0,0.7,0.8,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,32.1
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,1080,0,0,0,0,0,0,0,0.0,206,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2631,0,0,0,0,0,321,0,0,0,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5600000,2,34,2.4,4.28571428571429e-07,6.0714285714285694e-06,0,158501,2,18,0,0,0,2,0,6.1,4527,-4,0,34,4,0.3,0,1.5,0,0,5,0,0,0.8,69706,0,0,0,0,1202,1506,0,0,91,Swansea,Liverpool,Man Utd,Stoke,Everton,1.7,1.4,2.4,2.3,2.9,2.3,1.7,2.4,1.7,1.7,2.1,1.3,2.9,2.1,2.4,1.8,2.0,2.1,1.2,2.3,1.8,2.0,1.9,68.0
Marcos,Rojo,DEF,MUN,5400000,1,1,0.0666666666666667,1.23456790123457e-08,1.85185185185185e-07,0,5389,2,3,0,0,0,0,0,0.2,879,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.2,10297,0,0,0,0,180,1953,0,0,17,Man City,Bournemouth,West Brom,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
Sergio,Romero,GLK,MUN,4800000,0,0,0.0,0.0,0.0,0,5505,0,0,0,0,0,0,0,0.0,138,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,889,0,0,0,0,0,49,0,0,0,Man City,Bournemouth,West Brom,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,2,28,2.0,3.3333333333333304e-07,4.6666666666666705e-06,0,93495,2,16,0,0,0,2,0,4.7,5627,-5,0,28,5,0.5,0,2.8,0,0,1,0,0,0.8,43145,0,0,0,0,878,2803,0,0,70,Swansea,Liverpool,Man Utd,Stoke,Everton,1.3,1.0,1.8,1.7,2.2,1.8,1.3,1.8,1.2,1.2,1.6,1.0,2.2,1.6,1.8,1.3,1.5,1.5,1.0,1.7,1.3,1.5,1.4,39.7
Wayne,Rooney,FWD,EVE,7300000,5,62,4.8,6.57534246575342e-07,8.493150684931509e-06,0,1112696,3,16,0,0,0,7,0,8.5,42226,-2,0,62,2,0.7,1,5.0,12,0,3,0,1,11.1,818232,0,0,0,1,986,57513,0,0,269,Liverpool,Newcastle,Swansea,Chelsea,West Brom,3.8,4.7,6.0,5.0,4.8,4.7,6.6,3.9,7.0,6.7,3.0,7.2,5.3,4.2,6.6,5.4,5.8,6.5,4.6,6.9,4.1,6.2,4.5,91.7
Danny,Rose,DEF,TOT,6400000,0,7,0.46666666666666706,7.29166666666667e-08,1.09375e-06,0,22363,0,2,0,0,0,0,0,1.1,1523,-1,0,7,1,0.0,0,0.3,0,0,1,0,0,0.3,11030,0,0,0,0,180,774,0,0,43,Stoke,Brighton,Man City,Burnley,Southampton,0.2,0.2,0.2,0.2,0.2,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.3
Liam,Rosenior,DEF,BHA,3900000,0,3,0.2,5.12820512820513e-08,7.69230769230769e-07,0,147978,0,3,0,0,0,0,0,0.8,6861,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.9,194588,0,0,0,0,163,20863,0,0,22,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5200000,0,8,0.5333333333333329,1.0256410256410301e-07,1.53846153846154e-06,0,4594,1,3,0,0,0,0,0,1.5,83,-3,0,8,3,0.1,0,0.3,0,0,1,0,0,0.1,1224,0,0,0,0,162,20,0,0,15,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.7
Antonio,Rudiger,DEF,CHE,5800000,2,47,4.3,7.41379310344828e-07,8.10344827586207e-06,0,93440,3,9,0,0,0,1,0,8.1,4241,-2,0,47,2,0.7,0,4.3,6,0,4,0,1,2.2,64321,0,0,0,1,924,11317,0,0,235,West Ham,Huddersfield,Southampton,Everton,Brighton,5.3,5.0,4.7,3.4,5.5,4.9,3.8,4.6,5.5,4.6,6.1,5.5,3.7,4.2,6.0,5.1,5.1,6.1,5.2,6.3,4.7,5.1,4.7,32.1
Mathew,Ryan,GLK,BHA,4500000,0,55,3.7,8.22222222222222e-07,1.2222222222222199e-05,0,25832,0,19,0,42,0,0,0,12.2,2039,0,0,55,0,0.8,0,3.5,4,0,5,0,0,1.1,41940,0,0,0,1,1350,5485,0,0,272,Huddersfield,Tottenham,Burnley,Watford,Chelsea,3.8,3.7,4.2,4.1,3.9,3.4,4.0,3.9,3.9,3.9,5.3,3.7,3.7,4.6,2.4,3.0,3.9,5.4,4.5,4.4,3.8,4.3,3.2,29.6
Abdelhamid,Sabiri,MID,HUD,4900000,0,9,0.6,1.22448979591837e-07,1.8367346938775502e-06,0,841,1,4,0,0,0,0,0,1.8,28,-1,1,9,1,0.1,0,0.3,0,0,1,0,1,0.0,896,0,0,0,0,187,5,-1,0,26,Brighton,Chelsea,Watford,Southampton,Stoke,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,12.2
Henri,Saivet,MID,NEW,4400000,0,0,0.0,0.0,0.0,0,1963,0,0,0,0,0,0,0,0.0,75,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,2236,0,0,0,0,0,41,0,0,0,Leicester,Everton,Arsenal,West Ham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diafra,Sakho,FWD,WHU,5500000,1,18,1.2,2.1818181818181802e-07,3.27272727272727e-06,0,13720,2,11,0,0,0,1,0,3.3,634,0,0,18,0,0.2,0,1.0,1,0,0,0,1,0.2,13003,0,0,0,0,251,569,0,0,45,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.6,0.8,0.7,0.9,0.6,0.0,1.5,0.6,0.8,1.0,0.6,0.6,0.6,0.6,0.7,0.8,0.7,0.6,1.0,0.6,0.6,0.6,1.1,14.6
Mamadou,Sakho,DEF,CRY,5000000,8,39,4.3,8.6e-07,7.8e-06,0,16104,1,15,0,0,0,1,0,8.0,3528,0,-1,39,0,1.4,0,7.0,10,0,2,0,1,2.3,126047,0,0,0,1,810,77878,1,0,204,Bournemouth,Watford,Leicester,Swansea,Arsenal,5.2,5.3,3.5,4.1,5.9,4.2,4.5,5.5,3.2,4.7,5.5,2.8,5.7,5.6,4.5,4.4,5.6,4.0,6.0,5.6,5.1,4.3,6.0,28.4
Bakary,Sako,MID,CRY,4900000,1,8,0.5333333333333329,1.0884353741496599e-07,1.63265306122449e-06,0,4165,0,5,0,0,0,0,0,1.6,162,-1,0,8,1,0.1,0,0.3,0,0,0,0,0,0.1,2581,0,0,0,0,152,142,0,0,23,Bournemouth,Watford,Leicester,Swansea,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.2
Mohamed,Salah,MID,LIV,9900000,5,113,7.5,7.575757575757579e-07,1.14141414141414e-05,0,945455,0,14,0,0,0,12,0,11.5,19219,9,-1,113,-9,1.0,1,10.3,12,0,4,0,4,54.8,2446128,0,0,0,5,1120,114340,1,0,321,Everton,West Brom,Bournemouth,Arsenal,Swansea,11.2,11.2,8.9,6.9,10.6,11.0,8.6,8.0,9.2,7.9,10.2,8.9,11.2,11.1,5.9,9.0,8.4,8.1,10.9,8.5,10.4,8.5,10.2,172.9
Renato,Sanches,MID,SWA,4600000,1,15,1.0,2.1739130434782601e-07,3.26086956521739e-06,0,151212,1,6,0,0,0,0,0,3.2,2211,-4,1,15,4,0.4,0,1.8,0,0,2,0,0,0.4,166741,0,0,0,0,507,375,-1,0,57,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,19.9
Alexis,Sanchez,MID,ARS,11800000,1,57,4.8,4.06779661016949e-07,4.83050847457627e-06,0,239920,4,12,0,0,0,4,0,4.8,7557,-2,0,57,2,0.6,0,6.8,5,0,5,0,3,2.8,218359,0,0,0,1,884,9432,0,0,173,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,4.0,3.9,6.8,5.6,3.8,3.8,5.5,4.4,6.7,5.1,7.2,3.3,4.4,3.4,5.0,3.6,6.0,6.0,4.1,7.1,2.4,6.1,3.7,130.9
Davinson,Sanchez,DEF,TOT,6000000,-2,36,3.0,5e-07,6e-06,0,32133,0,9,0,0,0,0,0,6.0,12877,0,0,36,0,0.1,0,0.5,0,0,5,0,0,0.4,43243,0,0,0,0,952,194,0,1,209,Stoke,Brighton,Man City,Burnley,Southampton,0.0,0.0,0.0,2.7,3.0,0.0,6.5,2.9,2.8,3.2,2.3,3.5,3.6,4.2,2.4,3.2,2.8,2.7,2.3,3.0,3.1,2.8,2.9,27.7
,Sandro,FWD,EVE,7100000,0,8,0.5333333333333329,7.511737089201879e-08,1.1267605633802798e-06,0,70361,0,7,0,0,0,0,0,1.1,470,-4,0,8,4,0.0,0,0.3,0,0,1,0,0,0.4,5793,0,0,0,0,229,151,0,0,13,Liverpool,Newcastle,Swansea,Chelsea,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.8
Leroy,Sane,MID,MCI,8800000,2,83,5.9,6.70454545454545e-07,9.43181818181818e-06,0,972250,3,8,0,0,0,6,0,9.3,200822,3,1,83,-3,0.3,0,2.5,10,0,4,0,6,19.8,1712712,0,0,0,3,942,16372,-1,0,279,Man Utd,Swansea,Tottenham,Bournemouth,Newcastle,4.8,8.1,6.7,7.7,7.4,6.9,5.6,5.3,7.9,7.6,7.0,7.3,5.6,6.2,6.9,6.7,7.2,6.8,6.3,7.7,7.1,8.7,7.2,120.4
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,2801,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,137,0,0,0,0,0,2,0,0,0,Brighton,Chelsea,Watford,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,0,3,0.2,4.54545454545455e-08,6.81818181818182e-07,0,560,0,2,0,0,0,0,0,0.7,32,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.0,654,0,0,0,0,43,29,0,0,14,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Christopher,Schindler,DEF,HUD,4600000,1,38,2.7,5.8695652173913e-07,8.26086956521739e-06,0,227829,3,22,0,0,0,0,0,8.3,4296,1,0,38,-1,0.3,0,1.5,7,0,4,0,1,2.9,305559,0,0,0,2,1226,2144,0,1,272,Brighton,Chelsea,Watford,Southampton,Stoke,3.4,2.8,2.5,1.9,3.0,3.0,1.4,3.8,1.8,3.1,1.4,2.8,1.9,1.8,2.6,4.1,1.6,2.1,2.9,1.9,2.8,1.4,3.3,50.1
Jeffrey,Schlupp,DEF,CRY,4700000,6,26,2.0,4.25531914893617e-07,5.5319148936170195e-06,0,13430,2,18,0,0,0,0,0,5.5,565,-3,0,26,3,0.8,0,3.8,0,0,2,0,0,0.3,9129,0,0,0,0,1047,4815,0,0,138,Bournemouth,Watford,Leicester,Swansea,Arsenal,1.6,1.7,1.0,1.2,2.0,1.2,1.4,1.8,1.0,1.4,1.8,1.0,1.9,1.8,1.4,1.3,1.9,1.2,2.1,1.8,1.6,1.3,2.1,38.8
Kasper,Schmeichel,GLK,LEI,5000000,10,62,4.1,8.2e-07,1.24e-05,0,109793,2,20,0,50,0,0,0,12.4,4367,0,0,62,0,0.8,0,4.0,9,0,4,0,0,4.5,133251,0,0,1,1,1350,16061,0,0,302,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,3.8,4.3,6.1,5.2,5.3,3.6,6.1,4.3,4.9,2.7,4.5,3.4,5.0,4.8,4.3,5.5,4.6,5.1,4.2,4.9,4.7,6.1,4.1,39.4
Morgan,Schneiderlin,MID,EVE,4700000,1,15,1.5,3.1914893617021297e-07,3.1914893617021303e-06,0,49514,1,17,0,0,0,0,0,3.2,709,-3,0,15,3,0.2,0,1.0,0,0,1,0,0,0.5,15584,0,0,0,0,758,368,0,1,112,Liverpool,Newcastle,Swansea,Chelsea,West Brom,0.8,0.8,1.3,0.8,0.8,0.8,1.0,0.8,1.2,1.1,0.8,1.2,0.8,0.8,0.9,0.8,0.8,0.9,0.9,1.2,0.8,1.0,0.8,18.6
Kyle,Scott,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,4500,0,0,0,0,0,0,0,0.0,128,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4639,0,0,0,0,0,60,0,0,0,West Ham,Huddersfield,Southampton,Everton,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6100000,8,69,4.9,8.0327868852459e-07,1.1311475409836099e-05,0,335865,3,28,0,0,0,4,0,11.3,30816,1,0,69,-1,1.0,0,6.0,9,0,1,0,5,8.7,560383,0,0,0,1,1169,68934,0,0,269,Tottenham,Burnley,West Ham,West Brom,Huddersfield,4.6,5.1,6.7,6.1,5.0,5.1,6.3,3.4,7.0,4.4,5.7,5.3,4.8,5.3,3.8,7.2,4.0,5.3,5.2,5.5,3.7,6.3,6.4,108.1
Luke,Shaw,DEF,MUN,4900000,0,0,0.0,0.0,0.0,0,4409,0,0,0,0,0,0,0,0.0,227,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,2760,0,0,0,0,0,539,0,0,0,Man City,Bournemouth,West Brom,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Shawcross,DEF,STK,4800000,2,26,2.6,5.41666666666667e-07,5.41666666666667e-06,0,62975,0,14,0,0,0,0,0,5.4,1653,-2,0,26,2,0.4,0,2.0,0,0,2,0,1,0.9,20416,0,0,0,0,900,892,0,0,140,Tottenham,Burnley,West Ham,West Brom,Huddersfield,2.2,2.3,3.2,2.9,2.2,2.3,2.5,1.5,3.4,2.4,2.0,2.9,1.7,2.3,1.7,2.2,1.6,2.6,2.4,2.5,1.9,3.8,2.1,39.3
Jonjo,Shelvey,MID,NEW,5200000,1,19,1.26666666666667,2.43589743589744e-07,3.65384615384615e-06,0,76938,2,14,0,0,0,0,0,3.7,1186,-3,1,19,3,0.3,0,1.3,1,0,1,0,1,0.4,14245,0,0,0,0,745,325,-1,1,96,Leicester,Everton,Arsenal,West Ham,Man City,0.8,1.1,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.7,0.6,0.7,0.6,0.6,0.7,0.6,1.1,0.6,0.9,0.6,0.8,0.6,0.6,42.1
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,1472,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,54,0,0,0,0,0,2,0,0,0,Everton,West Brom,Bournemouth,Arsenal,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4300000,0,0,0.0,0.0,0.0,0,19483,0,0,0,0,0,0,0,0.0,473,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2072,0,0,0,0,0,263,0,0,0,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8000000,9,47,3.4,4.25e-07,5.875e-06,0,317225,1,26,0,0,0,2,0,5.9,5132,-5,0,47,5,0.9,0,7.3,4,0,2,0,2,2.3,110788,0,0,0,1,1119,13120,0,0,203,Liverpool,Newcastle,Swansea,Chelsea,West Brom,1.7,2.6,4.3,3.2,2.4,2.7,3.6,2.0,4.0,3.9,1.7,4.2,2.6,2.4,3.5,2.3,2.4,3.3,3.3,4.2,2.3,3.5,2.4,78.9
Danny,Simpson,DEF,LEI,4500000,6,39,2.6,5.77777777777778e-07,8.66666666666667e-06,0,173879,0,20,0,0,0,0,0,8.7,4279,0,0,39,0,0.6,0,2.8,0,0,4,0,0,4.0,128270,0,0,0,0,1333,14956,0,0,233,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,1.9,2.1,3.9,2.7,2.8,1.7,3.5,2.2,2.5,1.3,2.3,1.6,2.6,2.4,2.1,2.9,2.3,2.7,2.1,2.5,3.0,3.4,2.0,42.1
Jack,Simpson,DEF,BOU,4000000,0,0,0.0,0.0,0.0,0,548,0,0,0,0,0,0,0,0.0,292,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1957,0,0,0,0,0,748,0,0,0,Crystal Palace,Man Utd,Liverpool,Man City,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Sims,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,4702,0,0,0,0,0,0,0,0.0,148,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4913,0,0,0,0,0,39,0,0,0,Arsenal,Leicester,Chelsea,Huddersfield,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,4900000,0,0,0.0,0.0,0.0,0,9469,0,0,0,0,0,0,0,0.0,372,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,7235,0,0,0,0,0,327,0,0,0,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5400000,1,29,1.9333333333333302,3.58024691358025e-07,5.3703703703703696e-06,0,34239,0,7,0,0,0,1,0,5.4,1706,-1,0,29,1,0.2,0,1.0,0,0,4,0,0,0.5,30777,0,0,0,0,677,495,0,0,115,Stoke,Brighton,Man City,Burnley,Southampton,1.3,1.3,1.0,1.1,1.3,0.0,3.4,2.1,1.2,1.3,1.0,1.7,1.1,2.0,1.3,1.7,1.1,1.1,1.0,1.0,1.0,1.1,1.5,48.9
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,1614,0,0,0,0,0,0,0,0.0,52,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,452,0,0,0,0,0,41,0,0,0,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6700000,0,12,0.8,1.19402985074627e-07,1.7910447761194e-06,0,23790,0,2,0,0,0,0,0,1.8,681,-3,0,12,3,0.1,0,0.8,0,0,0,0,1,0.3,11591,0,0,0,0,117,383,0,0,29,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,11.7
Chris,Smalling,DEF,MUN,5400000,2,39,3.9,7.22222222222222e-07,7.2222222222222195e-06,0,109807,2,7,0,0,0,1,0,7.2,13307,-1,0,39,1,0.7,0,4.0,2,0,4,0,0,3.8,215294,0,0,0,0,825,10879,0,0,171,Man City,Bournemouth,West Brom,Leicester,Burnley,3.9,4.7,3.4,2.6,5.0,4.9,2.0,5.0,3.4,3.3,5.8,3.0,4.7,4.0,5.2,3.6,4.5,2.6,5.5,3.0,5.4,3.7,4.9,28.7
Tommy,Smith,DEF,HUD,4800000,1,26,2.2,4.58333333333333e-07,5.41666666666667e-06,0,27493,4,16,0,0,0,0,0,5.4,553,-2,0,26,2,0.1,0,0.5,2,0,3,0,0,0.3,12972,0,0,0,0,1024,343,0,0,160,Brighton,Chelsea,Watford,Southampton,Stoke,2.5,2.0,1.8,1.3,2.2,2.2,1.1,2.9,1.3,2.3,1.1,2.1,1.3,1.3,1.9,3.3,1.1,1.5,2.1,1.4,2.0,1.1,2.5,31.4
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,230790,0,0,0,0,0,0,0,0.0,379,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,1816,0,0,0,0,0,2,0,0,0,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4600000,1,19,1.26666666666667,2.7536231884058e-07,4.1304347826087e-06,0,40139,0,14,0,0,0,0,0,4.1,1170,-4,0,19,4,0.3,0,1.3,0,0,1,0,1,0.4,12264,0,0,0,0,516,300,0,0,79,Tottenham,Burnley,West Ham,West Brom,Huddersfield,0.6,0.6,0.9,0.8,0.6,0.6,0.8,0.6,1.0,0.6,0.7,0.6,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.8,0.8,20.7
