FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Philippe,Coutinho,MID,LIV,8800000,0,0,0.0,0.0,0.0,0,203495,0,0,0,0,0,0,0,0.0,11046,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,3.1,73721,0,0,0,0,0,64688,0,0,0,Burnley,Leicester,Newcastle,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Cranie,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,3955,0,0,0,0,0,0,0,0.0,572,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1220,0,0,0,0,0,190,0,0,0,Leicester,Burnley,Tottenham,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Cresswell,DEF,WHU,5000000,6,8,2.0,4e-07,1.6e-06,0,10365,0,8,0,0,0,0,0,1.6,2182,0,0,8,0,0.5,0,2.7,0,0,1,0,0,0.6,9107,0,0,0,0,279,3046,0,0,53,West Brom,Tottenham,Swansea,Burnley,Brighton,1.0,2.0,1.5,1.0,2.6,1.0,3.0,1.0,2.2,1.0,1.0,2.0,3.0,1.0,2.1,1.0,1.0,2.7,1.0,2.5,3.0,1.0,2.1,1.0,1.0,1.8,1.9,2.1,1.0,2.8,1.0,1.5,1.0,2.1,17.9
Peter,Crouch,FWD,STK,4900000,0,8,0.666666666666667,1.36054421768707e-07,1.63265306122449e-06,0,57614,0,0,0,0,0,1,0,1.6,10666,-1,0,8,1,0.5,0,2.3,2,0,0,0,0,1.8,23813,0,0,0,0,46,5841,0,0,28,Newcastle,Chelsea,Southampton,Man City,Bournemouth,0.3,0.3,0.3,0.3,0.5,0.3,0.5,0.3,0.3,0.7,0.3,0.3,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,9.5
Charlie,Daniels,DEF,BOU,4900000,1,11,2.8,5.714285714285711e-07,2.24489795918367e-06,0,301542,0,8,0,0,0,1,0,2.2,47218,-1,0,11,1,0.6,0,3.0,0,0,0,0,0,12.7,50906,0,0,0,0,360,18609,0,0,64,Brighton,Everton,Leicester,Tottenham,Stoke,3.5,1.6,2.9,4.0,1.9,2.6,2.2,3.3,4.0,2.3,2.7,3.5,1.4,4.1,1.8,4.2,2.8,2.7,4.0,1.6,2.1,3.8,2.1,2.7,1.4,2.7,3.6,3.8,3.9,1.4,2.4,2.6,1.9,2.0,13.9
,Danilo,DEF,MCI,5500000,6,18,4.5,8.18181818181818e-07,3.27272727272727e-06,0,98520,0,1,0,0,0,0,0,3.3,19665,0,0,18,0,0.7,0,4.0,0,0,2,0,1,5.2,118065,0,0,0,0,272,48027,0,0,77,Watford,Crystal Palace,Chelsea,Stoke,Burnley,6.8,5.8,4.9,6.5,4.3,5.9,6.8,3.5,5.1,4.8,6.8,3.7,6.8,4.8,5.9,5.2,6.2,5.0,3.3,4.9,6.1,4.9,5.3,2.8,4.7,4.6,6.1,4.2,4.4,6.8,3.5,4.0,5.8,5.8,16.6
Scott,Dann,DEF,CRY,4900000,2,6,1.5,3.06122448979592e-07,1.22448979591837e-06,0,26296,0,7,0,0,0,0,0,1.2,4707,-1,0,6,1,0.3,0,1.7,0,0,0,0,0,0.8,5209,0,0,0,0,360,1501,0,0,56,Southampton,Man City,Man Utd,Chelsea,Newcastle,0.9,0.8,0.8,0.9,0.9,2.2,1.8,0.9,1.5,1.1,1.2,1.2,0.9,0.8,1.8,1.6,0.8,1.1,0.8,0.8,0.8,0.9,0.8,0.9,0.8,0.8,0.9,1.7,1.0,1.3,1.7,1.0,0.8,1.3,21.1
Karl,Darlow,GLK,NEW,4500000,0,0,0.0,0.0,0.0,0,8332,0,0,0,0,0,0,0,0.0,1386,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,301,0,0,0,0,0,34,0,0,0,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo,Darmian,DEF,MUN,5200000,1,1,0.0833333333333333,1.6025641025641e-08,1.92307692307692e-07,0,22323,0,2,0,0,0,0,0,0.2,904,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.3,1305,0,0,0,0,90,352,0,0,13,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
,David Luiz,DEF,CHE,6000000,2,18,4.5,7.5e-07,3e-06,0,215559,2,5,0,0,0,1,0,3.0,60831,0,0,18,0,0.7,0,4.0,0,0,1,0,1,25.6,228028,0,0,0,0,360,23523,0,0,87,Arsenal,Stoke,Man City,Crystal Palace,Watford,6.8,4.3,3.9,5.9,5.2,5.3,4.7,5.7,3.1,3.7,5.1,3.8,4.8,5.1,3.9,6.3,6.7,2.6,5.5,5.7,6.1,6.8,6.3,3.4,4.2,6.1,4.6,5.1,6.8,5.5,6.1,6.8,6.8,5.0,14.6
,David Silva,MID,MCI,8200000,3,19,4.8,5.85365853658537e-07,2.31707317073171e-06,0,166409,1,2,0,0,0,0,0,2.3,50116,2,-1,19,-2,0.5,0,3.7,4,0,2,0,2,11.8,458541,0,0,0,0,360,144831,1,0,78,Watford,Crystal Palace,Chelsea,Stoke,Burnley,6.3,6.2,5.5,6.4,5.3,4.7,7.2,5.0,4.7,4.9,7.2,3.5,7.2,3.2,6.6,6.3,6.6,3.3,3.6,5.9,4.9,5.9,6.8,4.5,5.3,4.2,5.2,6.1,4.3,6.7,4.8,4.3,5.6,5.9,32.1
Ben,Davies,DEF,TOT,5700000,14,32,8.0,1.40350877192982e-06,5.6140350877193e-06,0,114148,1,2,0,0,0,1,0,5.6,13378,2,-1,32,-2,1.1,0,6.0,5,0,2,0,2,19.6,716602,0,0,0,2,349,338738,1,0,124,Swansea,West Ham,Huddersfield,Bournemouth,Liverpool,5.2,10.1,11.5,8.0,11.8,10.3,7.3,8.7,7.8,9.9,12.0,10.0,7.8,11.4,12.0,6.8,12.0,12.0,8.0,12.0,7.1,9.7,11.5,12.0,8.4,11.7,7.3,12.0,10.9,5.7,11.8,5.7,11.8,8.5,40.2
Tom,Davies,MID,EVE,5400000,1,5,1.3,2.40740740740741e-07,9.25925925925926e-07,0,21297,1,3,0,0,0,0,0,0.9,3757,-1,0,5,1,0.2,0,1.3,0,0,1,0,0,0.6,4074,0,0,0,0,180,557,0,0,18,Man Utd,Bournemouth,Burnley,Brighton,Arsenal,0.6,1.4,0.8,0.6,1.8,0.6,0.6,0.8,0.6,2.0,0.9,0.6,0.7,0.7,0.8,0.6,0.9,0.6,0.8,0.7,1.2,0.6,1.1,0.7,0.6,0.8,0.6,0.6,1.5,1.6,1.0,0.6,0.7,0.6,2.2
Steven,Davis,MID,SOU,5000000,2,13,3.3,6.6e-07,2.6e-06,0,24205,0,4,0,0,0,0,0,2.6,7584,0,0,13,0,0.7,0,3.3,0,0,2,0,1,1.2,64996,0,0,0,0,349,9480,0,0,77,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,4.2,2.3,2.4,3.4,2.6,2.9,2.9,2.0,4.5,3.0,4.4,4.9,4.0,3.3,3.1,4.1,1.9,3.7,3.8,1.6,2.9,2.7,4.6,3.5,3.7,3.8,4.9,2.4,2.6,2.9,2.9,4.5,4.1,2.3,20.3
Craig,Dawson,DEF,WBA,5000000,1,16,4.0,8e-07,3.2e-06,0,71726,0,4,0,0,0,0,0,3.2,22878,0,0,16,0,0.7,0,3.3,1,0,2,0,0,5.5,67979,0,0,0,0,360,7532,0,0,76,West Ham,Arsenal,Watford,Leicester,Southampton,6.0,2.0,4.6,2.5,4.5,3.4,3.9,4.4,6.0,4.5,5.5,6.0,2.4,4.1,3.4,4.6,6.0,2.9,5.6,3.1,3.3,4.5,3.7,5.3,6.0,4.8,4.3,4.0,3.3,2.7,6.0,4.0,4.5,5.1,14.0
Kevin,De Bruyne,MID,MCI,9900000,9,17,4.3,4.3434343434343393e-07,1.7171717171717199e-06,0,668498,0,2,0,0,0,0,0,1.7,39437,-1,0,17,1,0.5,0,4.7,1,0,2,0,2,18.5,206860,0,0,0,0,360,154250,0,0,92,Watford,Crystal Palace,Chelsea,Stoke,Burnley,5.4,5.5,4.7,5.5,4.5,3.9,6.4,4.2,4.0,4.1,6.4,2.9,6.4,2.7,5.9,5.4,5.9,2.8,3.0,5.1,4.1,5.1,5.9,3.8,4.5,3.6,4.4,5.5,3.6,5.8,4.1,3.6,4.8,5.1,39.2
David,de Gea,GLK,MUN,5500000,2,21,5.3,9.63636363636364e-07,3.81818181818182e-06,0,174608,0,2,0,9,0,0,0,3.8,36957,0,0,21,0,0.9,0,5.0,0,0,3,0,0,35.0,219237,0,0,0,0,360,46259,0,0,87,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,7.0,6.3,7.6,3.4,5.5,6.5,5.3,6.9,7.9,8.0,2.9,5.6,8.0,6.1,3.6,6.3,6.9,4.4,8.0,5.2,8.0,7.9,5.6,6.8,6.4,8.0,4.2,5.3,4.7,7.9,6.0,8.0,6.1,6.6,6.2
Siem,de Jong,MID,NEW,4900000,0,0,0.0,0.0,0.0,0,7360,0,0,0,0,0,0,0,0.0,1086,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,501,0,0,0,0,0,2,0,0,0,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
