FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Moussa,Sissoko,MID,TOT,6700000,0,29,0.46031746031746,6.87040985548448e-08,4.32835820895522e-06,0,12986,2,2,0,0,0,0,0,4.3,378,-3,0,29,3,0.2,0,1.5,0,0,4,0,3,0.1,12524,0,0,0,0,570,78,0,0,99,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Islam,Slimani,FWD,LEI,8200000,0,58,4.5,5.487804878048779e-07,7.073170731707319e-06,0,145414,1,14,0,0,0,5,0,7.1,2466,-3,1,58,3,0.3,0,2.8,7,0,5,0,3,0.6,149171,0,0,0,1,903,138,-1,0,192,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.0,3.9,5.4,5.4,6.4,6.7,4.2,4.3,5.8,6.7,3.7,5.4,6.0,4.4,6.1,4.7,6.3
Chris,Smalling,DEF,MUN,5800000,0,23,0.365079365079365,6.29447181171319e-08,3.9655172413793096e-06,0,50317,0,10,0,0,0,1,0,4.0,578,-2,0,23,2,0.1,0,0.8,0,0,1,0,0,1.0,17807,0,381,0,0,551,291,0,0,119,Stoke,Hull City,Leicester,Watford,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Adam,Smith,DEF,BOU,4700000,0,53,2.6,5.53191489361702e-07,1.12765957446809e-05,0,390247,6,37,0,0,0,1,0,11.3,24740,2,0,53,-2,0.1,0,0.5,3,0,4,0,3,7.9,591176,0,297,0,1,1661,4815,0,0,329,Watford,Crystal Palace,Everton,Man City,West Brom,2.9,3.0,1.5,2.8,2.0,1.4,3.7,2.7,2.3,2.2,2.7,1.6,2.8,1.4,3.1,3.2,1.3
Bradley,Smith,DEF,BOU,4000000,0,2,0.0317460317460317,7.936507936507941e-09,5e-07,0,143571,1,5,0,0,0,0,0,0.5,3683,0,0,2,0,0.1,0,0.5,0,0,0,0,0,2.9,76231,0,35,0,0,157,2468,0,0,14,Watford,Crystal Palace,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Snodgrass,MID,HUL,5800000,5,99,5.0,8.620689655172409e-07,1.70689655172414e-05,0,537040,2,42,0,0,0,7,0,17.1,72894,3,0,99,-3,1.2,0,6.8,16,0,2,0,3,11.1,904591,0,0,0,2,1710,34065,0,0,367,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.0,5.1,4.6,3.6,7.5,5.3,5.9,4.4,5.6,6.3,4.0,4.7,6.9,4.4,7.5,4.9,5.5
Ramadan,Sobhi,MID,STK,4900000,0,13,0.206349206349206,4.2112082928409507e-08,2.6530612244897998e-06,0,36795,0,3,0,0,0,0,0,2.7,328,-6,0,13,6,0.1,0,0.3,0,0,1,0,1,0.3,10824,0,0,0,0,200,10,0,0,49,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,457,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,548,0,0,0,0,0,36,0,0,0,Hull City,Liverpool,Arsenal,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,6800000,1,83,1.3174603174603199,1.9374416433239998e-07,1.2205882352941199e-05,0,719982,1,8,0,0,0,6,0,12.0,27144,-7,1,83,7,0.4,0,2.5,6,0,5,0,5,3.5,811942,0,244,0,2,970,1337,-1,0,237,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0.7,0.7,0.9,0.7,0.8,0.9,0.7,0.9,0.7,0.7,1.0,0.9,0.7,0.7,0.7,0.8,0.7
Pape,Souare,DEF,CRY,4200000,0,6,0.0952380952380952,2.2675736961451203e-08,1.4285714285714301e-06,0,52988,0,3,0,0,0,0,0,1.4,198,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.3,20461,0,354,0,0,270,34,0,0,37,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,6366,0,0,0,0,0,0,0,0.0,142,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1102,0,13,0,0,0,26,0,0,0,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,2166,0,0,0,0,0,0,0,0.0,238,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,6935,0,0,0,0,0,224,0,0,0,Middlesbrough,Man City,Southampton,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5300000,7,71,1.1269841269841299,2.1263851452530698e-07,1.3396226415094301e-05,0,109469,1,20,0,0,0,4,0,13.7,7164,-2,-1,71,2,0.9,0,4.8,6,0,4,0,6,3.9,265960,0,217,0,1,966,62436,1,0,256,Watford,Crystal Palace,Everton,Man City,West Brom,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,1.0,0.6
Maarten,Stekelenburg,GLK,EVE,4800000,0,57,3.6,7.5e-07,1.1875e-05,0,190862,2,20,0,35,0,0,0,11.9,3967,-2,0,57,2,0.0,0,0.0,3,0,3,0,0,2.3,200664,1,151,2,1,1413,1429,0,0,255,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,3.8,3.7,5.1,3.2,4.2,2.8,4.7,4.7,3.8,2.6,4.0,5.0,4.1,4.3,3.4,4.6,4.1
Jack,Stephens,DEF,SOU,4000000,0,1,0.0158730158730159,3.9682539682539705e-09,2.5e-07,0,9538,0,3,0,0,0,0,0,0.3,339,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.3,8119,0,0,0,0,85,230,0,0,9,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem,Sterling,MID,MCI,7700000,2,89,4.7,6.1038961038961e-07,1.15584415584416e-05,0,1226743,3,19,0,0,0,5,0,11.6,56597,-3,0,89,3,0.6,0,4.5,7,0,4,0,7,9.3,1433165,0,400,0,2,1568,7090,0,0,287,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,5.0,3.7,5.4,4.0,5.2,5.5,5.2,4.2,3.3,3.5,6.0,4.1,5.2,4.9,5.1,6.5,5.0
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,43,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,92,0,0,0,0,0,30,0,0,0,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Stewart,DEF,LIV,4200000,0,4,0.0634920634920635,1.5117157974300802e-08,9.52380952380952e-07,0,5082,0,0,0,0,0,0,0,1.0,81,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2548,0,69,0,0,20,75,0,0,12,Swansea,Chelsea,Hull City,Tottenham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,4700000,0,28,1.6,3.4042553191489397e-07,5.95744680851064e-06,0,1085540,1,21,0,0,0,0,0,6.0,28960,-3,0,28,3,0.2,0,1.0,1,0,1,0,0,15.2,406189,0,336,0,0,1273,2505,0,0,254,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,1.4,1.4,1.2,1.0,0.8,0.8,1.4,1.6,1.3,0.9,1.4,1.2,1.4,0.9,1.4,1.1,0.9
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,2026,0,0,0,0,0,0,0,0.0,150,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4002,0,0,0,0,0,64,0,0,0,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristhian,Stuani,FWD,MID,4700000,2,35,2.7,5.744680851063829e-07,7.4468085106383e-06,0,388082,3,10,0,0,0,3,0,7.4,5780,-3,0,35,3,0.2,0,1.0,4,0,2,0,0,2.8,441777,0,0,0,1,761,4132,0,0,149,West Ham,West Brom,Tottenham,Everton,Crystal Palace,2.8,2.8,1.8,2.7,2.8,2.2,3.2,2.4,3.0,3.0,3.5,2.5,2.0,2.9,1.6,3.1,2.3
Daniel,Sturridge,FWD,LIV,9700000,0,36,3.0,3.09278350515464e-07,3.7113402061855696e-06,0,88347,1,5,0,0,0,2,0,3.7,3083,-3,0,36,3,0.3,0,3.0,1,0,1,0,4,0.9,68066,0,283,0,0,489,3159,0,0,120,Swansea,Chelsea,Hull City,Tottenham,Leicester,3.8,2.6,3.3,3.3,2.6,3.1,4.1,2.6,3.2,3.6,2.4,2.4,3.7,2.4,3.8,2.4,3.1
Mario,Suarez,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,7005,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,282,0,69,0,0,0,10,0,0,0,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Success,MID,WAT,5700000,0,14,0.222222222222222,3.89863547758285e-08,2.45614035087719e-06,0,4304,1,2,0,0,0,1,0,2.5,43,-3,0,14,3,0.0,0,0.0,0,0,1,0,0,0.0,1971,0,0,0,0,257,10,0,0,48,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Surman,MID,BOU,4600000,2,27,2.1,4.56521739130435e-07,5.8695652173913e-06,0,8688,1,22,0,0,0,0,0,5.9,67,-4,0,27,4,0.4,0,2.0,0,0,3,0,0,0.1,1921,0,385,0,0,1081,47,0,0,185,Watford,Crystal Palace,Everton,Man City,West Brom,2.1,1.6,1.0,1.4,1.0,1.1,1.6,1.7,1.0,1.0,1.3,1.0,1.9,1.5,1.6,2.5,1.2
Franck,Tabanou,DEF,SWA,4400000,0,0,0.0,0.0,0.0,0,1549,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,92,0,0,0,0,0,4,0,0,0,Liverpool,Southampton,Man City,Leicester,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusan,Tadic,MID,SOU,7000000,3,49,2.7,3.85714285714286e-07,7.000000000000001e-06,0,218057,3,14,0,0,0,1,0,7.0,1008,-5,0,49,5,0.4,0,3.0,0,0,6,0,3,1.3,66731,0,564,0,0,1179,818,0,0,166,Leicester,Swansea,West Ham,Sunderland,Arsenal,3.2,1.9,2.3,2.3,1.8,1.9,2.4,1.4,2.7,2.3,1.5,2.1,1.4,2.8,1.4,1.9,2.4
Matt,Targett,DEF,SOU,4200000,0,6,0.0952380952380952,2.2675736961451203e-08,1.4285714285714301e-06,0,36429,0,4,0,0,0,0,0,1.4,273,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.3,13372,0,169,0,0,283,13,0,0,59,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4000000,1,7,0.111111111111111,2.7777777777777797e-08,1.75e-06,0,63111,1,3,0,0,0,0,0,1.8,2732,0,0,7,0,0.1,0,0.5,0,0,0,0,0,2.0,69092,0,0,0,0,122,1414,0,0,31,Arsenal,Leicester,Watford,Chelsea,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Joel,Taylor,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,43,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,244,0,0,0,0,0,244,0,0,0,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neil,Taylor,DEF,SWA,4200000,0,22,2.0,4.76190476190476e-07,5.23809523809524e-06,0,54931,1,26,0,0,0,0,0,5.2,3676,-3,0,22,3,0.4,0,1.8,0,0,2,0,1,0.4,25223,0,321,0,0,920,196,0,0,160,Liverpool,Southampton,Man City,Leicester,Chelsea,0.0,0.0,1.5,1.4,1.4,2.0,1.6,1.6,1.6,1.8,2.1,1.4,1.8,1.2,1.7,1.1,1.8
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,1715,0,0,0,0,0,0,0,0.0,115,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4059,0,0,0,0,0,127,0,0,0,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,31580,0,0,0,0,0,0,0,0.0,380,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,3368,0,12,0,0,0,20,0,0,0,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Terry,DEF,CHE,5200000,0,11,0.174603174603175,3.35775335775336e-08,2.1153846153846198e-06,0,185933,1,4,0,0,0,0,0,2.1,382,-3,0,11,3,0.0,0,0.0,0,0,1,0,0,1.6,57020,0,228,0,0,367,85,0,0,66,Hull City,Liverpool,Arsenal,Burnley,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,3973,0,0,0,0,0,0,0,0.0,115,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5746,0,0,0,0,0,42,0,0,0,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4900000,1,34,0.53968253968254,1.10139293812763e-07,6.9387755102040806e-06,0,16685,4,26,0,0,0,3,0,6.9,322,-1,0,34,1,0.1,0,0.3,2,0,1,0,0,0.2,16751,0,221,0,1,1042,151,0,0,186,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Gokhan,Tore,MID,WHU,5300000,0,10,0.158730158730159,2.99490865528601e-08,1.88679245283019e-06,0,10830,0,4,0,0,0,0,0,1.9,25,-2,0,10,2,0.0,0,0.0,0,0,1,0,1,0.1,8975,0,0,0,0,240,5,0,0,29,Middlesbrough,Man City,Southampton,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Tosin Adarabioyo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,64,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,95,0,0,0,0,0,19,0,0,0,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5900000,2,54,2.7,4.5762711864406795e-07,9.15254237288136e-06,0,248340,3,25,0,0,0,1,0,9.2,3902,-6,0,54,6,0.6,0,3.3,7,0,2,0,3,2.0,91417,0,315,0,1,1372,579,0,0,241,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,2.4,1.7,3.4,1.9,2.5,1.7,2.0,2.8,1.5,1.8,1.5,2.9,1.4,3.2,1.6,2.6,2.1
Bertrand,Traore,MID,CHE,5400000,0,0,0.0,0.0,0.0,0,2317,0,0,0,0,0,0,0,0.0,18,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,183,0,101,0,0,0,11,0,0,0,Hull City,Liverpool,Arsenal,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama,Traore,MID,MID,4800000,0,25,0.396825396825397,8.26719576719577e-08,5.20833333333333e-06,0,15415,1,6,0,0,0,0,0,5.2,1696,-2,0,25,2,0.4,0,1.8,0,0,4,0,0,0.2,22460,0,0,0,0,771,511,0,0,119,West Ham,West Brom,Tottenham,Everton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4700000,0,12,0.19047619047619,4.05268490374873e-08,2.5531914893617e-06,0,5920,0,1,0,0,0,0,0,2.6,816,-3,0,12,3,0.5,0,2.5,2,0,0,0,2,0.1,4828,0,110,0,1,103,221,0,0,48,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Josh,Tymon,DEF,HUL,4000000,0,3,0.0476190476190476,1.19047619047619e-08,7.5e-07,0,8632,0,3,0,0,0,0,0,0.8,521,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.2,15571,0,0,0,0,157,247,0,0,29,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,5500000,0,18,0.28571428571428603,5.1948051948051906e-08,3.27272727272727e-06,0,13748,0,3,0,0,0,1,0,3.3,551,-5,0,18,5,0.2,0,1.0,1,0,1,0,0,0.2,6926,0,226,0,0,251,51,0,0,43,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,2266,0,0,0,0,0,0,0,0.0,24,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,549,0,0,0,0,0,7,0,0,0,Arsenal,Leicester,Watford,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Valdes,GLK,MID,4600000,10,66,3.7,8.043478260869571e-07,1.43478260869565e-05,0,204749,1,21,0,50,0,0,0,14.3,4292,1,0,66,-1,1.0,0,4.5,7,0,5,0,0,5.9,151417,0,0,0,2,1620,19971,0,0,312,West Ham,West Brom,Tottenham,Everton,Crystal Palace,5.4,4.7,3.3,4.4,4.3,4.2,4.2,3.3,3.9,3.9,4.9,5.0,3.9,4.4,3.5,5.3,4.3
Antonio,Valencia,DEF,MUN,5500000,5,60,3.3,6e-07,1.09090909090909e-05,0,543537,4,16,0,0,0,0,0,11.1,6975,0,-1,60,0,0.6,0,3.5,4,0,6,0,1,7.6,442798,0,186,0,1,1591,29081,1,0,357,Stoke,Hull City,Leicester,Watford,Man City,3.7,3.9,2.3,3.7,3.2,4.3,3.8,3.3,3.9,3.6,2.6,3.4,2.5,3.4,4.1,2.9,3.8
Enner,Valencia,FWD,EVE,5300000,0,30,2.1,3.9622641509434e-07,5.6603773584905704e-06,0,164976,0,7,0,0,0,1,0,5.7,4079,-2,0,30,2,0.5,0,2.8,1,0,2,0,2,1.9,109462,0,200,0,0,559,1923,0,0,79,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,1.8,1.3,2.2,1.2,2.4,1.0,2.1,2.7,1.4,1.3,2.4,2.6,1.3,1.5,1.8,2.1,1.2
Patrick,van Aanholt,DEF,SUN,5000000,0,58,2.9,5.8e-07,1.1599999999999999e-05,0,201248,2,37,0,0,0,3,0,11.6,13127,0,0,58,0,0.1,0,0.5,6,0,2,0,1,4.3,147425,0,369,0,3,1694,2600,0,0,357,West Brom,Tottenham,Crystal Palace,Southampton,Everton,2.4,3.5,2.7,4.1,1.9,3.3,2.3,3.7,2.2,1.5,2.4,4.3,3.0,3.9,2.4,3.1,2.1
Mike,van der Hoorn,DEF,SWA,4300000,0,15,0.23809523809523803,5.5370985603543796e-08,3.4883720930232598e-06,0,19651,1,20,0,0,0,1,0,3.5,622,-2,0,15,2,0.0,0,0.0,0,0,1,0,0,0.2,17737,0,0,0,1,630,37,0,0,121,Liverpool,Southampton,Man City,Leicester,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Virgil,van Dijk,DEF,SOU,5800000,2,74,3.7,6.37931034482759e-07,1.2758620689655198e-05,0,442510,3,23,0,0,0,1,0,12.8,25114,3,0,74,-3,0.3,0,2.0,14,0,7,0,0,11.7,413649,0,452,0,3,1798,10920,0,1,431,Leicester,Swansea,West Ham,Sunderland,Arsenal,4.1,3.6,5.5,2.6,5.2,3.3,3.5,3.0,5.3,4.8,3.6,4.6,3.2,4.9,3.9,3.4,4.9
Marco,Van Ginkel,MID,CHE,4900000,0,0,0.0,0.0,0.0,0,1166,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,131,0,81,0,0,0,3,0,0,0,Hull City,Liverpool,Arsenal,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie,Vardy,FWD,LEI,9600000,2,62,3.4,3.5416666666666705e-07,6.45833333333333e-06,0,901001,2,30,0,0,0,5,0,6.5,4337,-4,0,62,4,0.1,0,0.5,6,0,3,0,3,7.7,239130,0,945,0,1,1339,2228,0,1,223,Southampton,Burnley,Man Utd,Swansea,Liverpool,3.0,2.5,3.6,3.8,4.4,5.0,2.7,2.8,3.9,4.7,2.3,3.6,4.1,2.9,4.2,3.1,4.4
Guillermo,Varela,DEF,MUN,4500000,0,0,0.0,0.0,0.0,0,447,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,161,0,36,0,0,0,12,0,0,0,Stoke,Hull City,Leicester,Watford,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaud,Verlinden,MID,STK,4500000,0,0,0.0,0.0,0.0,0,116,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,139,0,0,0,0,0,7,0,0,0,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Vertonghen,DEF,TOT,5600000,6,72,3.6,6.428571428571429e-07,1.28571428571429e-05,0,331075,5,13,0,0,0,0,0,12.6,74036,1,1,72,-1,0.6,0,3.5,3,0,9,0,0,5.0,373389,0,335,0,0,1773,1008,-1,0,437,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0.0,0.0,0.0,0.0,0.0,4.5,3.7,5.4,2.3,3.3,4.6,5.2,2.2,5.1,4.0,3.5,3.3
Sam,Vokes,FWD,BUR,5800000,1,65,3.1,5.344827586206899e-07,1.1206896551724099e-05,0,225240,0,21,0,0,0,4,0,11.0,13966,-2,1,65,2,0.4,0,2.5,6,0,3,0,3,2.3,282825,0,0,0,0,1321,5730,-1,0,190,Arsenal,Leicester,Watford,Chelsea,Hull City,1.9,4.4,1.9,3.0,2.8,2.8,2.0,2.1,3.8,3.7,1.8,1.6,3.4,2.6,3.9,1.8,3.9
Michel,Vorm,GLK,TOT,4800000,0,9,0.14285714285714302,2.97619047619048e-08,1.875e-06,0,21000,0,1,0,6,0,0,0,1.9,184,-2,0,9,2,0.0,0,0.0,0,0,1,0,0,0.3,17960,0,3,0,0,236,18,0,0,51,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,25845,0,0,0,0,0,0,0,0.2,167,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.3,4146,0,0,0,0,3,22,0,0,3,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo,Walcott,MID,ARS,7400000,0,90,5.6,7.567567567567571e-07,1.2162162162162199e-05,0,1374956,0,16,0,0,0,8,0,12.0,43251,-1,1,90,1,0.0,1,0.0,6,0,5,0,3,4.4,1426684,0,316,0,2,1341,577,-1,0,281,Burnley,Watford,Chelsea,Hull City,Southampton,0.0,7.8,4.8,7.4,5.5,4.0,8.1,5.5,6.0,6.4,6.1,6.5,8.2,4.4,6.6,5.9,7.1
