FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Olivier,Giroud,FWD,ARS,8300000,1,10,0.555555555555556,6.69344042838019e-08,1.20481927710843e-06,0,65505,0,1,0,0,0,1,0,1.2,8147,-2,0,10,2,0.1,0,1.0,0,0,0,0,0,1.3,19988,0,0,0,0,114,3255,0,0,44,Brighton,Watford,Everton,Swansea,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,18.3
Connor,Goldson,DEF,BHA,4000000,0,0,0.0,0.0,0.0,0,17651,0,0,0,0,0,0,0,0.0,1962,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,6979,0,0,0,0,0,854,0,0,0,Arsenal,Everton,West Ham,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4500000,2,23,3.8,8.444444444444441e-07,5.11111111111111e-06,0,33487,0,10,0,13,0,0,0,5.1,5841,0,0,23,0,0.7,0,3.0,2,0,3,0,0,2.4,58718,0,0,0,0,540,3640,0,0,119,West Brom,Arsenal,Chelsea,Stoke,Everton,5.3,3.8,4.8,3.5,3.7,3.9,4.6,2.0,2.2,4.8,5.7,3.1,4.9,2.2,1.9,3.7,2.4,3.5,5.0,2.0,4.3,2.9,3.9,2.9,3.8,2.9,2.4,4.8,3.6,5.7,3.1,3.6,9.5
Joseph,Gomez,DEF,LIV,4500000,1,18,4.5,1e-06,4e-06,0,60067,1,3,0,0,0,0,0,4.0,9787,0,0,18,0,0.1,0,0.3,2,0,2,0,1,2.0,112298,0,0,0,1,271,7716,0,0,87,Newcastle,Man Utd,Tottenham,Huddersfield,West Ham,3.4,5.2,5.4,6.5,3.1,5.8,5.3,4.0,3.8,6.4,6.8,3.2,2.2,4.6,5.6,3.7,4.3,5.1,3.7,5.6,5.8,6.8,6.6,2.4,5.5,4.6,2.5,6.4,4.1,6.8,3.7,6.8,16.8
Dan,Gosling,MID,BOU,4900000,2,7,1.8,3.6734693877551e-07,1.4285714285714301e-06,0,2366,0,7,0,0,0,0,0,1.4,394,-1,0,7,1,0.3,0,1.7,0,0,0,0,0,0.1,956,0,0,0,0,271,144,0,0,34,Leicester,Tottenham,Stoke,Chelsea,Newcastle,0.0,0.0,0.9,1.2,0.9,1.4,2.1,1.3,1.0,1.4,0.9,1.6,0.9,2.0,2.3,0.9,2.4,0.9,1.1,1.4,0.9,1.7,0.9,0.9,1.5,1.4,1.8,0.9,1.0,1.4,1.4,1.0,8.5
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,209,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,13,0,0,0,0,0,2,0,0,0,Liverpool,Southampton,Crystal Palace,Burnley,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,3359,0,0,0,0,0,0,0,0.0,112,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,104,0,0,0,0,0,2,0,0,0,Leicester,Tottenham,Stoke,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4400000,0,0,0.0,0.0,0.0,0,13242,0,0,0,0,0,0,0,0.0,1313,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.4,709,0,0,0,0,0,91,0,0,0,Southampton,Man City,Bournemouth,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre,Gray,FWD,WAT,6300000,8,19,3.2,5.07936507936508e-07,3.01587301587302e-06,0,76574,1,5,0,0,0,1,0,3.0,6219,-2,0,19,2,0.6,0,4.0,2,0,3,0,1,1.5,43794,0,0,0,0,440,15672,0,0,47,West Brom,Arsenal,Chelsea,Stoke,Everton,3.2,3.1,3.2,2.8,3.8,2.9,3.1,1.6,1.6,3.8,4.8,1.6,3.5,2.7,1.6,3.1,1.6,3.8,4.0,1.6,3.2,3.2,2.1,2.4,3.1,3.2,1.8,2.9,2.9,4.2,1.9,2.7,17.7
Demarai,Gray,MID,LEI,5300000,4,9,0.5,9.433962264150939e-08,1.69811320754717e-06,0,21622,0,4,0,0,0,0,0,1.7,1942,-2,0,9,2,0.4,0,2.0,0,0,0,0,1,0.5,6147,0,0,0,0,132,2511,0,0,33,Bournemouth,West Brom,Swansea,Everton,Stoke,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.2,11.0
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,352,0,0,0,0,0,0,0,0.0,352,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2844,0,0,0,0,0,2844,0,0,0,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,5700000,3,35,5.8,1.0175438596491198e-06,6.1403508771929805e-06,0,119948,0,7,0,0,0,2,0,6.3,61436,2,-1,35,-2,1.6,0,9.3,5,0,2,0,2,13.4,727968,0,0,0,1,497,151015,1,0,122,Arsenal,Everton,West Ham,Southampton,Swansea,4.8,8.7,5.3,6.5,8.7,8.1,3.9,8.4,8.4,5.3,6.7,7.7,5.8,6.4,5.9,8.7,5.1,7.3,7.7,8.7,5.1,7.3,8.7,5.8,4.5,8.7,8.0,6.7,5.9,6.1,6.6,3.9,42.5
Marko,Grujic,MID,LIV,4400000,0,1,0.0555555555555556,1.26262626262626e-08,2.2727272727272702e-07,0,9501,0,0,0,0,0,0,0,0.2,1266,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.3,9331,0,0,0,0,6,872,0,0,4,Newcastle,Man Utd,Tottenham,Huddersfield,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Johann Berg,Gudmundsson,MID,BUR,5000000,1,10,1.7,3.4e-07,2e-06,0,2090,0,4,0,0,0,0,0,2.0,323,0,0,10,0,0.3,0,1.7,0,0,1,0,0,0.1,1473,0,0,0,0,370,130,0,0,36,Everton,West Ham,Man City,Newcastle,Southampton,1.3,1.7,0.8,1.4,1.6,1.1,2.1,1.3,1.0,0.8,1.1,0.8,0.8,0.8,0.9,1.2,1.5,0.8,1.1,0.8,2.2,0.8,1.9,0.9,0.9,0.9,1.5,1.4,0.9,1.2,0.8,1.6,9.2
Idrissa,Gueye,MID,EVE,5000000,2,11,1.8,3.6e-07,2.2e-06,0,33711,2,8,0,0,0,0,0,2.2,3687,0,0,11,0,0.3,0,1.7,0,0,1,0,0,1.1,16372,0,0,0,0,514,2087,0,0,91,Burnley,Brighton,Arsenal,Leicester,Watford,1.4,0.9,2.5,0.9,0.9,1.2,1.2,2.1,1.5,0.9,0.9,1.5,1.3,0.9,1.0,1.1,1.0,1.6,1.9,0.9,1.9,1.2,0.9,1.6,0.9,0.9,1.7,1.9,1.8,0.9,1.1,0.9,13.4
Ilkay,Gundogan,MID,MCI,5400000,0,1,0.0555555555555556,1.02880658436214e-08,1.85185185185185e-07,0,15499,0,0,0,0,0,0,0,0.2,1966,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.3,7611,0,0,0,0,24,1039,0,0,5,Chelsea,Stoke,Burnley,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
Florent,Hadergjonaj,DEF,HUD,4500000,1,1,0.0555555555555556,1.23456790123457e-08,2.22222222222222e-07,0,148,0,0,0,0,0,0,0,0.2,36,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,219,0,0,0,0,1,49,0,0,3,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Massadio,Haidara,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,40102,0,0,0,0,0,0,0,0.0,5034,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.0,10579,0,0,0,0,0,502,0,0,0,Liverpool,Southampton,Crystal Palace,Burnley,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,140,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,199,0,0,0,0,0,50,0,0,0,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,987,0,0,0,0,0,0,0,0.0,103,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,290,0,0,0,0,0,42,-1,0,0,Bournemouth,West Brom,Swansea,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,59737,0,0,0,0,0,0,0,0.0,5690,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,5379,0,0,0,0,0,92,0,0,0,Liverpool,Southampton,Crystal Palace,Burnley,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,1717,0,0,0,0,0,0,0,0.2,100,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1299,0,0,0,0,20,7,0,0,6,Watford,Leicester,Southampton,Man City,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4500000,1,16,2.7,6e-07,3.55555555555556e-06,0,204742,0,13,0,14,0,0,0,3.6,25050,0,0,16,0,1.0,0,4.3,0,0,2,0,0,8.9,43438,0,0,0,0,540,9953,0,0,107,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,2.1,1.6,3.8,2.8,3.5,2.9,2.7,1.4,1.4,2.5,3.8,1.7,3.3,1.4,2.5,3.9,1.6,3.2,4.0,1.6,2.6,1.4,2.4,2.8,2.5,2.8,1.6,3.6,1.4,1.9,1.4,3.2,8.9
Isaac,Hayden,MID,NEW,4500000,2,11,1.8,4e-07,2.44444444444444e-06,0,8079,3,5,0,0,0,0,0,2.4,1357,0,0,11,0,0.4,0,1.7,0,0,2,0,0,0.3,10382,0,0,0,0,449,1489,0,0,46,Liverpool,Southampton,Crystal Palace,Burnley,Bournemouth,1.6,1.4,1.8,1.0,2.0,0.9,0.9,0.9,1.1,1.8,2.3,0.9,0.9,0.9,1.5,0.9,1.4,0.9,1.3,1.4,1.0,1.2,0.9,1.0,1.2,1.4,0.9,2.4,1.2,1.5,1.4,1.2,17.3
Eden,Hazard,MID,CHE,10500000,1,3,0.166666666666667,1.5873015873015902e-08,2.85714285714286e-07,0,87217,0,0,0,0,0,0,0,0.3,22445,0,0,3,0,0.1,0,1.0,0,0,0,0,0,3.1,148075,0,0,0,0,50,20915,0,0,11,Man City,Crystal Palace,Watford,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.0
Tom,Heaton,GLK,BUR,4900000,0,8,2.0,4.08163265306122e-07,1.63265306122449e-06,0,256445,0,4,0,8,0,0,0,1.6,34685,-1,0,8,1,0.1,0,0.3,0,0,0,0,0,3.6,17745,0,0,0,0,305,75,0,0,48,Everton,West Ham,Man City,Newcastle,Southampton,0.0,0.0,0.0,0.0,0.0,1.0,2.1,1.3,1.0,1.2,2.0,1.6,1.3,1.0,1.5,1.9,2.7,1.2,1.4,1.0,2.1,1.4,1.7,1.2,1.2,1.8,2.5,1.3,1.6,2.1,1.0,1.7,5.3
Michael,Hefele,DEF,HUD,4300000,0,1,0.0555555555555556,1.2919896640826898e-08,2.3255813953488398e-07,0,5811,0,0,0,0,0,0,0,0.2,500,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,1997,0,0,0,0,1,190,0,0,4,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4900000,1,32,5.3,1.08163265306122e-06,6.53061224489796e-06,0,300812,0,5,0,0,0,1,0,6.5,61046,4,0,32,-4,0.5,0,2.3,5,0,3,0,0,27.4,1198499,0,0,0,1,506,49007,0,0,122,Watford,Leicester,Southampton,Man City,Huddersfield,6.4,3.8,7.9,5.1,5.6,6.2,7.5,7.7,7.6,7.3,4.2,6.2,5.8,7.5,8.0,4.9,8.0,4.1,4.1,6.7,5.6,7.7,8.0,6.6,5.1,6.9,5.4,4.0,8.0,5.4,6.6,6.4,23.7
Tomer,Hemed,FWD,BHA,5000000,9,26,4.3,8.6e-07,5.2e-06,0,90016,0,3,0,0,0,2,0,5.2,51565,0,-1,26,0,1.5,0,7.3,5,0,2,0,1,2.6,192327,0,0,0,0,435,41441,1,0,81,Arsenal,Everton,West Ham,Southampton,Swansea,0.0,0.0,0.0,4.0,5.0,6.4,2.7,6.2,6.4,2.9,4.6,5.2,4.0,3.2,3.1,6.4,3.2,3.9,4.8,6.4,4.4,3.7,6.4,4.1,3.2,6.4,4.9,5.0,4.0,4.0,4.7,3.1,23.7
Jordan,Henderson,MID,LIV,5500000,9,18,3.6,6.54545454545455e-07,3.27272727272727e-06,0,49093,1,10,0,0,0,1,0,3.3,8391,0,0,18,0,0.7,0,3.7,2,0,2,0,0,2.0,64771,0,0,0,0,450,27608,0,0,86,Newcastle,Man Utd,Tottenham,Huddersfield,West Ham,2.4,3.4,2.8,4.4,2.1,3.4,3.9,1.9,1.8,5.4,4.5,2.9,1.8,4.3,5.0,2.5,3.0,4.7,2.1,3.0,3.5,5.4,4.9,1.8,3.0,3.3,2.9,5.3,1.9,4.4,2.7,4.5,26.3
Jeff,Hendrick,MID,BUR,5400000,3,7,0.38888888888888895,7.20164609053498e-08,1.2962962962963e-06,0,4327,0,3,0,0,0,0,0,1.3,211,-1,0,7,1,0.2,0,1.0,0,0,1,0,0,0.1,912,0,0,0,0,253,111,0,0,22,Everton,West Ham,Man City,Newcastle,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.8
Wayne,Hennessey,GLK,CRY,4500000,1,18,3.0,6.66666666666667e-07,4e-06,0,36833,0,13,0,25,0,0,0,4.0,5117,0,0,18,0,0.4,0,2.0,3,0,0,0,0,1.3,19716,0,0,0,0,540,335,0,0,108,Man Utd,Chelsea,Newcastle,West Ham,Tottenham,1.9,2.3,2.6,3.9,3.9,3.1,3.6,2.9,3.2,3.1,2.5,1.8,3.7,3.8,1.8,4.2,2.7,1.5,2.4,3.3,1.9,2.6,2.3,2.8,2.8,3.5,2.5,3.8,4.3,2.6,3.0,3.9,17.1
Ander,Herrera,MID,MUN,5200000,0,4,0.222222222222222,4.27350427350427e-08,7.69230769230769e-07,0,154669,1,2,0,0,0,0,0,0.8,8610,-3,0,4,3,0.2,0,1.0,0,0,0,0,0,1.7,11912,0,0,0,0,117,2418,0,0,21,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.5
Wesley,Hoedt,DEF,SOU,5000000,2,10,0.555555555555556,1.11111111111111e-07,2e-06,0,1047,0,3,0,0,0,0,0,2.0,325,0,0,10,0,0.7,0,3.3,1,0,1,0,0,0.1,3620,0,0,0,0,270,1320,0,0,60,Stoke,Newcastle,West Brom,Brighton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.2
Jonathan,Hogg,MID,HUD,4400000,3,4,0.222222222222222,5.05050505050505e-08,9.09090909090909e-07,0,3520,0,0,0,0,0,0,0,0.9,2106,-1,0,4,1,0.3,0,1.3,0,0,1,0,0,0.2,8787,0,0,0,0,87,6939,0,0,32,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Pierre-Emile,H?jbjerg,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,12675,0,0,0,0,0,0,0,0.0,1202,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,10360,0,0,0,0,0,1289,0,0,0,Stoke,Newcastle,West Brom,Brighton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob,Holding,DEF,ARS,4700000,0,0,0.0,0.0,0.0,0,77184,1,7,0,0,0,0,0,0.0,4620,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.8,7691,0,0,0,0,156,757,0,0,30,Brighton,Watford,Everton,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Jose,Holebas,DEF,WAT,5000000,2,16,3.2,6.4e-07,3.2e-06,0,25366,1,10,0,0,0,0,0,3.2,2393,0,0,16,0,0.4,0,2.0,0,0,2,0,1,0.6,25360,0,0,0,0,450,1052,0,0,92,West Brom,Arsenal,Chelsea,Stoke,Everton,4.2,2.9,3.8,2.7,2.8,3.0,3.6,1.6,1.7,3.8,4.8,2.3,3.9,1.7,1.6,2.8,1.8,2.7,4.0,1.6,3.3,2.2,3.0,2.2,2.9,2.2,1.8,3.8,3.0,4.8,2.3,2.7,25.6
Mason,Holgate,DEF,EVE,4400000,2,5,0.277777777777778,6.313131313131309e-08,1.13636363636364e-06,0,50177,0,4,0,0,0,0,0,1.1,3800,-1,0,5,1,0.2,0,0.7,0,0,0,0,0,1.0,31133,0,0,0,0,270,5592,0,0,31,Burnley,Brighton,Arsenal,Leicester,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.0
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,13613,0,0,0,0,0,0,0,0.0,890,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,760,0,0,0,0,0,98,0,0,0,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Hughes,MID,WAT,4700000,0,0,0.0,0.0,0.0,0,9281,0,0,0,0,0,0,0,0.0,631,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,789,0,0,0,0,0,195,0,0,0,West Brom,Arsenal,Chelsea,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uwe,Hunemeier,DEF,BHA,3900000,0,0,0.0,0.0,0.0,0,166639,0,0,0,0,0,0,0,0.0,18511,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,6.1,130625,0,0,0,0,0,46400,0,0,0,Arsenal,Everton,West Ham,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,0,0,0.0,0.0,0.0,0,3322,0,0,0,0,0,0,0,0.0,578,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,866,0,0,0,0,0,35,0,0,0,Bournemouth,West Brom,Swansea,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,2,12,2.4,4.89795918367347e-07,2.44897959183673e-06,0,16319,0,3,0,0,0,0,0,2.4,3342,-1,0,12,1,0.7,0,3.3,0,0,0,0,2,0.7,23102,0,0,0,0,271,8479,0,0,45,Leicester,Tottenham,Stoke,Chelsea,Newcastle,2.7,1.9,1.3,1.9,1.5,2.2,3.1,2.1,1.6,2.2,1.2,2.4,1.2,3.0,3.3,1.2,3.5,1.3,1.7,2.3,1.4,2.6,1.5,1.4,2.3,2.2,2.7,1.2,1.6,2.3,2.2,1.6,21.5
Vicente,Iborra,MID,LEI,5800000,0,0,0.0,0.0,0.0,0,6243,0,0,0,0,0,0,0,0.0,306,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,536,0,0,0,0,0,135,0,0,0,Bournemouth,West Brom,Swansea,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zlatan,Ibrahimovic,FWD,MUN,10000000,0,0,0.0,0.0,0.0,0,2417,0,0,0,0,0,0,0,0.0,338,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2281,0,0,0,0,0,135,0,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
