FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,33574,0,0,0,0,0,0,0,0.0,1002,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.2,34427,0,0,0,0,0,5683,0,0,0,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,489,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,113,0,0,0,0,0,0,0,0,0,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4700000,1,51,1.59375,3.3909574468085104e-07,1.08510638297872e-05,0,184407,4,35,0,0,0,0,0,10.9,319,-3,0,51,3,0.1,0,0.7,6,0,4,0,1,1.1,176271,0,0,0,0,1766,42,0,0,311,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,1.3,0.8,1.4,0.8,1.3,1.5,62.6
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1989,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2170,0,0,0,0,0,29,0,0,0,Stoke,Man City,Brighton,Watford,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.032258064516129,7.168458781362009e-09,2.22222222222222e-07,0,39581,0,0,0,0,0,0,0,0.2,2725,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.8,81044,0,0,0,0,8,3771,0,0,-1,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4300000,0,53,1.7096774193548403,3.9759939984996294e-07,1.23255813953488e-05,0,238290,3,29,0,0,0,2,0,12.3,1186,-2,0,53,2,0.0,0,0.0,6,0,5,0,0,0.8,226176,0,0,0,1,1558,18,0,0,267,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,1.7,60.0
Angelo,Ogbonna,DEF,WHU,4200000,6,59,2.4,5.714285714285711e-07,1.4047619047619e-05,0,336351,3,49,0,0,0,1,0,13.7,10707,-3,1,59,3,0.8,0,3.5,4,0,5,0,0,3.3,472388,0,0,0,1,2250,6044,-1,0,408,Chelsea,Stoke,Arsenal,Man City,Leicester,1.8,2.8,1.5,2.0,3.8,2.1,74.6
Stefano,Okaka,FWD,WAT,5300000,0,22,0.6875,1.29716981132075e-07,4.15094339622642e-06,0,65527,1,9,0,0,0,1,0,4.2,231,-2,0,22,2,0.1,0,0.7,1,0,1,0,1,0.3,50613,0,0,0,0,359,121,0,0,56,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,26.0
Shinji,Okazaki,FWD,LEI,5300000,1,71,2.8,5.283018867924531e-07,1.3396226415094301e-05,0,786620,2,16,0,0,0,6,0,13.4,2881,-2,0,71,2,0.2,0,1.0,7,0,5,0,2,3.2,791922,0,0,0,1,1236,3237,0,0,254,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,3.0,5.2,0.0,2.5,6.0,1.9,102.7
Martin,Olsson,DEF,SWA,5000000,1,76,2.6,5.2e-07,1.52e-05,0,27259,5,40,0,0,0,0,0,15.2,175,0,0,76,0,0.6,0,3.0,0,0,9,0,1,0.3,22554,0,0,0,0,2574,277,0,0,380,West Brom,Everton,Man City,Chelsea,Bournemouth,1.8,2.3,1.7,2.8,4.5,3.0,60.0
Aiden,O'Neill,MID,BUR,4500000,0,0,0.0,0.0,0.0,0,159,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,257,0,0,0,0,0,11,0,0,0,Watford,Leicester,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,22014,0,1,0,0,0,0,0,0.1,6,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1162,0,0,0,0,9,3,0,0,3,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4200000,0,55,2.0,4.76190476190476e-07,1.30952380952381e-05,0,286603,8,38,0,0,0,1,0,13.1,3289,-3,1,55,3,0.0,0,0.0,0,0,6,0,0,2.1,167399,0,0,0,0,2267,4362,-1,0,382,Arsenal,Chelsea,Leicester,Bournemouth,Everton,1.0,2.5,0.0,1.5,2.7,1.0,92.9
David,Ospina,GLK,ARS,4800000,6,7,0.22580645161290303,4.7043010752688204e-08,1.4583333333333299e-06,0,9315,0,0,0,3,0,0,0,1.5,303,-2,0,7,2,0.6,0,3.0,0,0,1,0,0,0.2,2800,0,0,0,0,110,515,0,0,32,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.0,0.1,0.1,0.2,0.1,2.1
Nicolas,Otamendi,DEF,MCI,6400000,2,144,4.8,7.5e-07,2.25e-05,0,1499791,8,21,0,0,0,4,0,22.5,55425,9,0,144,-9,0.8,0,5.0,18,0,14,0,0,27.9,2660232,1,0,0,4,2670,11546,0,0,675,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,6.1,5.3,6.1,5.9,13.4,6.0,127.8
Reece,Oxford,DEF,WHU,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,10,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,19,0,0,0,0,4,1,0,0,2,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Mesut,Ozil,MID,ARS,9300000,7,112,4.3,4.6236559139784896e-07,1.2043010752688199e-05,0,343931,4,36,0,0,0,4,0,12.0,3039,-2,0,112,2,0.7,0,6.5,11,0,8,0,9,2.7,327658,0,0,0,2,2161,21763,0,0,506,Southampton,Newcastle,West Ham,Man Utd,Burnley,5.2,3.3,5.7,2.2,8.4,3.4,248.6
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5778,0,0,0,0,0,0,0,0.0,100,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,12957,0,0,0,0,0,96,0,0,0,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,1.0,1.88679245283019e-07,7.54716981132075e-07,0,4763,2,2,0,0,0,0,0,0.8,5,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1100,0,0,0,0,168,1,0,0,9,West Ham,Southampton,Burnley,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5269,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,293,0,0,0,0,0,0,0,0,0,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Pask,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,65,0,0,0,0,0,0,0,0.0,65,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,376,0,0,0,0,0,376,0,0,0,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,514,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,119,0,0,0,0,0,0,0,0,0,Brighton,Watford,Everton,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,0,73,2.35483870967742,3.05823209049016e-07,9.480519480519479e-06,0,320866,1,12,0,0,0,4,0,9.5,970,-3,0,73,3,0.1,0,0.5,2,0,8,0,2,1.0,210457,0,0,0,1,1304,116,0,0,242,West Ham,Southampton,Burnley,Swansea,Liverpool,0.0,3.2,0.0,1.6,4.0,1.6,113.7
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,5133,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1478,0,0,0,0,0,2,0,0,0,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3939,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,224,0,0,0,0,0,1,0,0,0,Man City,West Brom,Bournemouth,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,8,57,1.78125,3.07112068965517e-07,9.82758620689655e-06,0,14310,2,29,0,0,0,3,0,9.8,410,-2,0,57,2,0.7,0,4.0,1,0,1,0,2,0.2,9628,0,0,0,0,1231,2401,0,0,218,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,1.2,0.9,1.2,0.9,1.4,0.9,84.6
Ayoze,Perez,FWD,NEW,5200000,7,76,2.6,5e-07,1.46153846153846e-05,0,182245,2,21,0,0,0,3,0,14.6,2368,-3,0,76,3,0.9,0,4.5,6,0,7,0,4,1.3,175716,1,0,0,1,1881,10198,0,0,238,Leicester,Arsenal,Everton,West Brom,Watford,2.1,2.7,1.9,3.0,3.6,2.0,120.7
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,9109,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,536,0,0,0,0,0,3,0,0,0,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,1,61,2.4,4.44444444444444e-07,1.12962962962963e-05,0,181768,2,29,0,0,0,1,0,11.3,463,-6,0,61,6,0.2,0,1.3,0,0,7,0,3,0.5,74660,0,0,0,0,1651,75,0,0,216,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,2.3,1.2,1.7,1.5,1.8,1.4,97.8
Jordan,Pickford,GLK,EVE,4900000,1,115,3.6,7.3469387755102e-07,2.3469387755102e-05,0,509151,0,53,0,104,0,0,0,23.5,13412,-1,0,115,1,0.8,0,3.7,12,0,7,0,0,7.9,403963,0,0,1,2,2880,1745,0,0,602,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,4.5,3.0,4.1,3.0,4.5,3.7,79.6
Jeremy,Pied,DEF,SOU,4200000,0,7,0.22580645161290303,5.3763440860215094e-08,1.66666666666667e-06,0,6381,0,3,0,0,0,0,0,1.7,36,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3384,0,0,0,0,180,15,0,0,47,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.1,0.2,0.0,0.1,0.2,0.1,10.0
Erik,Pieters,DEF,STK,4700000,1,59,2.4,5.1063829787234e-07,1.2553191489361699e-05,0,58990,2,43,0,0,0,0,0,12.6,746,-3,0,59,3,0.1,0,0.3,0,0,6,0,1,0.4,27283,0,0,0,0,2177,89,0,0,363,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,2.4,2.1,2.2,1.8,3.3,1.7,62.8
Paul,Pogba,MID,MUN,7800000,3,103,3.32258064516129,4.2597187758478104e-07,1.32051282051282e-05,0,2824230,2,16,0,0,0,3,0,13.2,12008,-2,0,103,2,0.2,0,1.5,9,0,9,0,12,10.4,2150283,0,0,0,3,1644,6398,0,1,411,Man City,West Brom,Bournemouth,Arsenal,Brighton,1.7,6.7,0.0,4.0,4.4,3.6,163.8
Nick,Pope,GLK,BUR,5000000,1,132,4.7,9.4e-07,2.64e-05,0,321416,3,23,0,91,0,0,0,26.4,24008,5,-1,132,-5,1.0,0,5.0,18,0,10,0,0,10.5,879906,0,0,1,3,2484,30650,1,0,576,Watford,Leicester,Chelsea,Stoke,Brighton,5.8,11.5,5.9,6.6,4.9,5.2,71.1
Alex,Pritchard,MID,HUD,5400000,2,28,0.875,1.62037037037037e-07,5.18518518518519e-06,0,9481,0,7,0,0,0,1,0,5.2,1590,-1,0,28,1,0.4,0,2.3,3,0,1,0,2,0.1,16374,0,0,0,1,519,98,0,0,100,Brighton,Watford,Everton,Man City,Chelsea,0.4,0.4,0.0,0.6,0.8,0.5,38.9
Sebastian,Prodl,DEF,WAT,4300000,1,39,1.21875,2.8343023255814e-07,9.06976744186047e-06,0,33179,5,26,0,0,0,0,0,9.1,516,-2,0,39,2,0.2,0,0.7,0,0,5,0,0,0.3,20664,0,0,0,0,1386,169,0,0,239,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.7,0.6,1.3,0.6,0.7,0.6,32.2
Davy,Propper,MID,BHA,5300000,2,78,2.5,4.71698113207547e-07,1.47169811320755e-05,0,15042,2,42,0,0,0,0,0,14.7,176,-2,0,78,2,0.4,0,2.0,1,0,8,0,3,0.1,11148,0,0,0,0,2775,555,0,0,397,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,2.8,3.4,0.0,1.6,3.2,1.2,96.3
Marc,Pugh,MID,BOU,4700000,1,27,0.84375,1.7952127659574499e-07,5.74468085106383e-06,0,6849,2,16,0,0,0,0,0,5.7,18,-3,0,27,3,0.1,0,0.3,0,0,4,0,0,0.1,2926,0,0,0,0,836,15,0,0,86,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,0.4,0.8,0.0,0.4,0.4,0.4,45.7
Jason,Puncheon,MID,CRY,4400000,0,11,0.34375,7.8125e-08,2.5e-06,0,66317,5,14,0,0,0,0,0,2.5,76,-6,0,11,6,0.0,0,0.0,0,0,0,0,0,0.3,12894,0,0,0,0,574,10,0,0,38,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,0,40,1.25,2.71739130434783e-07,8.69565217391304e-06,0,542874,4,22,0,0,0,0,0,8.7,10659,1,0,40,-1,0.2,0,0.7,0,0,2,0,4,4.8,578028,0,0,0,0,1149,5795,0,0,156,Brighton,Watford,Everton,Man City,Chelsea,0.6,0.9,0.0,1.0,1.2,0.9,69.2
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,1264,0,0,0,0,0,0,0,0.0,46,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,2045,0,0,0,0,0,30,0,0,0,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erdal,Rakip,MID,CRY,4900000,0,0,0.0,0.0,0.0,0,150,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,205,0,0,0,0,0,10,0,0,0,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,8897,0,0,0,0,0,0,0,0.0,87,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,16495,0,0,0,0,0,3,0,0,0,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,6900000,3,109,5.5,7.97101449275362e-07,1.57971014492754e-05,0,1011940,0,21,0,0,0,6,0,15.8,9271,-1,0,109,1,0.2,0,1.5,10,0,8,0,8,4.7,1143494,0,0,0,2,1556,66596,0,0,409,Southampton,Newcastle,West Ham,Man Utd,Burnley,7.3,4.9,7.9,3.3,12.1,5.0,157.2
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,988,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,141,0,0,0,0,0,0,0,0,0,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,0.0967741935483871,2.4813895781637702e-08,7.69230769230769e-07,0,766294,0,1,0,0,0,0,0,0.8,6371,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,7.8,289891,0,0,0,0,64,793,0,0,12,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Marcus,Rashford,FWD,MUN,7400000,1,88,3.1,4.18918918918919e-07,1.1891891891891901e-05,0,1142370,3,14,0,0,0,6,0,11.9,30990,-1,0,88,1,0.9,0,6.5,9,0,8,0,5,6.7,1141176,0,0,0,1,1450,13226,0,0,331,Man City,West Brom,Bournemouth,Arsenal,Brighton,2.2,6.7,0.0,3.7,4.6,3.7,148.3
Nathan,Redmond,MID,SOU,5900000,2,57,2.2,3.7288135593220294e-07,9.66101694915254e-06,0,375980,3,29,0,0,0,0,0,9.7,476,-6,0,57,6,0.3,0,2.0,2,0,5,0,3,1.8,84663,0,0,0,0,1707,191,0,0,256,Arsenal,Chelsea,Leicester,Bournemouth,Everton,1.1,2.9,0.0,1.8,3.2,1.1,127.3
Winston,Reid,DEF,WHU,4800000,0,42,2.5,5.20833333333333e-07,8.75e-06,0,77083,5,27,0,0,0,0,0,8.8,235,-2,0,42,2,0.0,0,0.0,3,0,5,0,0,0.6,22046,0,0,0,0,1452,8,0,0,264,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,2.2,43.6
Declan,Rice,DEF,WHU,4400000,6,23,0.7419354838709681,1.68621700879765e-07,5.22727272727273e-06,0,3506,1,18,0,0,0,0,0,5.2,53,-1,0,23,1,0.7,0,3.0,0,0,1,0,0,0.1,4612,0,0,0,0,791,179,0,0,153,Chelsea,Stoke,Arsenal,Man City,Leicester,0.4,0.4,0.4,0.4,0.8,0.4,19.9
,Richarlison,MID,WAT,6000000,1,117,3.7,6.16666666666667e-07,1.95e-05,0,1758049,4,50,0,0,0,5,0,19.5,24906,0,0,117,0,0.3,0,1.7,4,0,8,0,8,7.5,2066999,0,0,0,2,2555,3512,0,0,290,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,3.9,3.2,3.9,2.3,4.3,2.0,196.6
Jairo,Riedewald,DEF,CRY,4600000,0,22,0.6875,1.4945652173913e-07,4.78260869565217e-06,0,16668,0,6,0,0,0,0,0,4.8,40,-4,0,22,4,0.1,0,0.3,0,0,2,0,0,0.1,1586,0,0,0,0,425,7,0,0,97,Bournemouth,Brighton,Watford,Leicester,Stoke,0.3,0.4,0.3,0.3,0.3,0.3,10.6
Matt,Ritchie,MID,NEW,5400000,3,98,3.5,6.48148148148148e-07,1.8148148148148103e-05,0,503826,4,30,0,0,0,2,0,18.1,2857,-6,0,98,6,1.0,0,5.5,9,0,8,0,7,1.8,414346,0,0,0,1,2261,2278,0,0,418,Leicester,Arsenal,Everton,West Brom,Watford,2.8,4.1,3.2,4.3,4.7,3.4,159.0
Connor,Roberts,DEF,SWA,4000000,0,1,0.032258064516129,8.06451612903226e-09,2.5e-07,0,6077,0,1,0,0,0,0,0,0.3,293,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,12874,0,0,0,0,25,195,0,0,3,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Andrew,Robertson,DEF,LIV,5100000,8,85,2.65625,5.20833333333333e-07,1.6666666666666698e-05,0,244139,2,17,0,0,0,0,0,17.0,12465,1,-1,85,-1,1.3,0,6.7,9,0,8,0,4,8.6,642256,0,0,0,2,1687,50195,1,0,411,Everton,Bournemouth,West Brom,Stoke,Chelsea,1.4,2.3,1.9,3.1,2.2,3.2,86.1
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,393,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,95,0,0,0,0,0,1,0,0,0,Watford,Leicester,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,9297,0,0,0,0,0,0,0,0.0,63,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1849,0,0,0,0,0,31,0,0,0,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,0,29,0.90625,1.84948979591837e-07,5.91836734693878e-06,0,73617,2,13,0,0,0,2,0,5.9,437,-1,0,29,1,0.1,0,0.7,1,0,4,0,0,0.4,50344,0,0,0,0,795,338,0,1,75,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.5,0.5,0.5,0.5,0.5,0.5,48.3
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,4047,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5488,0,0,0,0,0,8,0,0,0,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5300000,2,84,2.7,5.09433962264151e-07,1.58490566037736e-05,0,289423,2,37,0,0,0,5,0,15.8,8426,-7,0,84,7,0.6,0,3.3,6,0,7,0,1,1.9,256716,0,0,0,0,2321,6403,0,0,239,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,2.8,1.6,2.5,2.0,2.5,2.2,139.7
Marcos,Rojo,DEF,MUN,5400000,0,16,0.516129032258065,9.557945041816009e-08,2.96296296296296e-06,0,24917,5,7,0,0,0,0,0,3.0,108,-1,0,16,1,0.0,0,0.0,4,0,2,0,0,0.1,24790,0,0,0,0,474,44,0,0,88,Man City,West Brom,Bournemouth,Arsenal,Brighton,0.3,0.6,0.0,0.3,0.6,0.3,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,7033,0,0,0,0,0,0,0,0.0,81,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1667,0,0,0,0,0,16,0,0,0,Man City,West Brom,Bournemouth,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,8,81,2.7,4.5e-07,1.3500000000000001e-05,0,155445,4,44,0,0,0,6,0,13.5,2416,-5,0,81,5,1.1,0,6.3,2,0,3,0,2,1.0,108089,0,0,0,0,2267,7180,0,0,220,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,2.8,1.6,2.5,2.0,2.5,2.2,132.5
Wayne,Rooney,FWD,EVE,7200000,1,106,3.9,5.41666666666667e-07,1.4722222222222199e-05,0,2316180,5,32,0,0,0,10,0,14.7,22217,-3,0,106,3,0.2,3,1.3,20,0,5,0,3,10.1,1908554,0,0,0,2,1971,6856,0,0,448,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,4.3,3.3,5.0,3.5,5.0,3.3,149.0
Danny,Rose,DEF,TOT,6400000,0,15,0.483870967741936,7.56048387096774e-08,2.34375e-06,0,36678,2,8,0,0,0,0,0,2.3,196,-1,0,15,1,0.1,0,0.5,0,0,2,0,0,0.3,22876,0,0,0,0,528,264,0,0,94,Stoke,Man City,Brighton,Watford,West Brom,0.2,0.4,0.0,0.2,0.4,0.2,27.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.0967741935483871,2.4813895781637702e-08,7.69230769230769e-07,0,250509,0,3,0,0,0,0,0,0.8,3094,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.2,277530,0,0,0,0,163,2588,0,0,22,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Wayne,Routledge,MID,SWA,5100000,1,15,0.483870967741936,9.4876660341556e-08,2.94117647058824e-06,0,5336,1,9,0,0,0,0,0,2.9,19,-4,0,15,4,0.1,0,0.5,0,0,1,0,0,0.1,1554,0,0,0,0,355,16,0,0,48,West Brom,Everton,Man City,Chelsea,Bournemouth,0.2,0.2,0.2,0.2,0.4,0.2,16.2
Antonio,Rudiger,DEF,CHE,5800000,1,97,4.4,7.586206896551721e-07,1.67241379310345e-05,0,283791,4,19,0,0,0,2,0,16.7,4594,-2,0,97,2,0.1,0,0.5,8,0,10,0,1,3.2,306176,0,0,0,2,1886,4715,0,0,469,West Ham,Southampton,Burnley,Swansea,Liverpool,6.5,9.8,0.0,4.4,11.7,4.0,66.5
Mathew,Ryan,GLK,BHA,4600000,1,116,3.7,8.043478260869571e-07,2.52173913043478e-05,0,119205,0,42,0,94,0,0,0,25.2,4368,1,0,116,-1,0.9,0,4.0,9,0,8,0,0,3.5,285991,0,0,2,2,2790,27140,0,0,579,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,4.9,9.0,0.0,3.4,7.5,3.3,70.3
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.3125,6.648936170212769e-08,2.12765957446809e-06,0,1091,1,5,0,0,0,0,0,2.1,5,-3,0,10,3,0.0,0,0.0,0,0,1,0,1,0.0,1063,0,0,0,0,217,5,0,0,30,Brighton,Watford,Everton,Man City,Chelsea,0.2,0.2,0.0,0.2,0.4,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8.0,1.81818181818182e-06,1.81818181818182e-06,0,3824,0,2,0,0,0,1,0,1.8,10,-1,0,8,1,0.0,0,0.0,1,0,0,0,0,0.0,3977,0,0,0,0,83,0,0,0,27,Leicester,Arsenal,Everton,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909e-07,4.3636363636363605e-06,0,30579,2,11,0,0,0,2,0,4.4,36,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.1,28589,0,0,0,0,294,3,0,0,65,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,21.2
Mamadou,Sakho,DEF,CRY,4600000,1,49,1.53125,3.32880434782609e-07,1.06521739130435e-05,0,140950,1,18,0,0,0,1,0,10.7,554,-4,0,49,4,0.6,0,2.7,11,0,3,0,1,0.4,148266,0,0,0,2,1057,2312,0,0,249,Bournemouth,Brighton,Watford,Leicester,Stoke,0.8,1.4,1.0,0.9,1.0,1.1,38.1
Bakary,Sako,MID,CRY,4800000,0,36,1.125,2.34375e-07,7.499999999999999e-06,0,21608,0,10,0,0,0,3,0,7.5,134,-2,0,36,2,0.0,0,0.0,1,0,1,0,0,0.1,20352,0,0,0,0,466,4,0,0,115,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.7,46.9
