FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Martin,Dubravka,GLK,NEW,5000000,0,53,1.91691171947789e-26,3.833823438955789e-33,1.06e-05,0,0,0,11,0,26,0,0,0,0,0,0,0,53,0,0,0,0,5,0,4,0,0,0.8,0,0,0,1,0,1080,0,0,0,215,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3
Shane,Duffy,DEF,BHA,4500000,0,100,2.63157894736842,5.847953216374271e-07,2.22222222222222e-05,0,0,8,52,0,0,0,0,0,0,0,0,0,100,0,0,0,0,7,0,10,0,2,1.7,0,0,0,0,0,3292,0,0,0,614,Watford,Man Utd,Liverpool,Fulham,Southampton,2.5,2.5,2.0,3.7,2.3,2.7,1.9,2.5,1.9,3.7,2.2,3.3,2.3,2.0,2.7,2.0,2.9,1.8,2.4,2.7,2.0,2.5,2.0,3.3,3.0,2.5,2.4,1.8,2.5,2.2,3.7,2.9,2.1,2.3,3.3,2.4,1.9,2.4,148.9
Paul,Dummett,DEF,NEW,4500000,0,52,3.7614871476547395e-27,8.35886032812164e-34,1.15555555555556e-05,0,0,1,18,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,5,0,0,0.2,0,0,0,0,0,1602,0,0,0,280,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
Lewis,Dunk,DEF,BHA,4500000,0,97,2.55263157894737,5.672514619883039e-07,2.1555555555555603e-05,0,0,7,54,0,0,0,1,0,0,0,0,0,97,0,0,0,0,7,0,10,0,1,3.7,0,4,0,0,0,3420,0,0,0,637,Watford,Man Utd,Liverpool,Fulham,Southampton,2.4,2.4,1.9,3.6,2.2,2.5,1.8,2.4,1.8,3.6,2.1,3.2,2.2,1.9,2.6,1.9,2.8,1.7,2.3,2.6,1.9,2.4,1.9,3.2,2.9,2.4,2.3,1.7,2.4,2.1,3.6,2.7,2.0,2.2,3.2,2.3,1.8,2.3,157.9
Erik,Durm,DEF,HUD,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Ecuele Manga,DEF,CAR,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Ederson,GLK,MCI,5500000,0,158,4.15789473684211,7.55980861244019e-07,2.87272727272727e-05,0,0,1,26,0,58,0,0,0,0,0,0,0,158,0,0,0,0,10,0,16,0,0,17.2,0,0,0,2,0,3195,0,0,0,666,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,3.9,4.8,5.2,4.8,5.9,5.2,5.8,4.1,4.9,4.3,5.4,4.9,4.0,4.6,4.9,4.7,5.2,5.2,3.8,4.6,4.9,5.9,4.0,3.9,4.7,5.5,4.3,4.8,3.8,5.7,4.1,5.2,5.9,4.4,5.1,4.1,4.6,5.0,55.6
Robert,Elliot,GLK,NEW,4500000,0,57,1.5,3.3333333333333304e-07,1.2666666666666699e-05,0,0,0,21,0,44,0,0,0,0,0,0,0,57,0,0,0,0,4,0,3,0,0,0.4,0,0,0,1,0,1440,0,0,0,280,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,1.1,1.9,1.2,0.8,1.0,0.9,0.9,0.8,1.3,0.9,1.3,0.9,0.8,1.0,0.8,2.1,0.8,2.1,0.8,1.0,1.0,1.0,2.1,1.0,0.8,1.9,1.0,1.0,0.8,1.1,0.8,0.8,1.1,0.8,1.2,1.1,1.0,1.9,36.5
Mohamed,Elneny,MID,ARS,4500000,0,22,1.59139840862316e-27,3.53644090805146e-34,4.88888888888889e-06,0,0,3,12,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,0,1,3.1,0,0,0,0,0,865,0,0,1,156,Man City,Chelsea,West Ham,Cardiff City,Newcastle,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5
Mohamed,Elyounoussi,MID,SOU,6500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Burnley,Everton,Leicester,Crystal Palace,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Emerson,DEF,CHE,5500000,0,14,1.0127080782147401e-27,1.84128741493589e-34,2.5454545454545503e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,1,0.2,0,0,0,0,0,278,0,0,0,68,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8
Bright,Enobakhare,MID,WOL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Eriksen,MID,TOT,9500000,0,199,5.23684210526316,5.512465373961221e-07,2.09473684210526e-05,0,0,0,33,0,0,0,11,0,0,0,0,0,199,0,0,0,0,23,0,17,0,10,17.1,0,0,0,0,0,3218,0,0,0,826,Newcastle,Fulham,Man Utd,Watford,Liverpool,5.4,7.4,4.6,6.4,5.3,5.3,6.1,7.4,6.2,4.4,6.5,5.9,5.9,5.5,7.1,6.4,6.8,5.6,6.8,7.4,6.5,5.6,6.5,7.3,6.5,7.3,5.8,4.8,6.5,6.2,6.9,4.3,6.4,7.0,3.5,7.2,5.8,6.6,358.2
Neil,Etheridge,GLK,CAR,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny,Evans,DEF,LEI,5000000,0,78,2.05263157894737,4.1052631578947397e-07,1.56e-05,0,0,7,38,0,0,0,2,0,0,0,0,0,78,0,0,0,0,5,0,6,0,2,0.9,0,1,0,0,0,2269,0,0,0,455,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0.0,2.9,1.6,1.7,1.2,1.7,1.3,1.8,1.2,1.7,2.5,1.7,1.7,2.1,2.5,1.8,1.5,1.6,1.6,2.9,1.4,2.0,2.5,1.3,1.7,1.4,1.9,2.2,1.7,2.9,1.3,1.6,1.3,1.6,1.3,1.6,1.2,2.0,85.1
Lukasz,Fabianski,GLK,WHU,4500000,0,157,4.1315789473684195,9.181286549707599e-07,3.4888888888888895e-05,0,0,0,56,0,137,0,0,0,0,0,0,0,157,0,0,0,0,14,0,9,0,0,21.9,0,0,0,3,0,3420,0,0,0,772,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,4.0,4.6,3.8,5.9,4.3,5.4,4.9,4.9,5.1,3.7,4.9,4.0,4.7,3.9,5.9,5.2,5.1,5.6,4.6,4.0,5.7,4.7,3.8,5.1,4.9,4.4,5.9,3.8,4.7,5.1,4.8,5.1,4.7,4.1,4.6,4.3,5.4,4.9,109.9
,Fabinho,MID,LIV,6000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cesc,Fabregas,MID,CHE,6500000,0,89,2.3421052631578902,3.60323886639676e-07,1.3692307692307699e-05,0,0,4,26,0,0,0,2,0,0,0,0,0,89,0,0,0,0,7,0,11,0,4,1.4,0,0,0,0,0,2300,0,0,1,539,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,0.0,2.0,1.5,2.1,3.3,1.8,1.5,1.8,1.6,1.7,2.2,2.0,1.2,3.3,2.9,1.2,1.5,2.4,1.9,1.7,2.3,2.0,1.5,1.7,2.2,1.2,1.9,1.6,2.9,3.3,1.6,2.9,2.3,1.2,2.1,1.2,2.4,1.9,254.9
,Fabri,GLK,FUL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Felipe Anderson,MID,WHU,7000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marouane,Fellaini,MID,MUN,5000000,0,47,3.39980569114947e-27,6.79961138229895e-34,9.4e-06,0,0,1,1,0,0,0,4,0,0,0,0,0,47,0,0,0,0,3,0,4,0,0,1.0,0,0,0,0,0,611,0,0,0,171,Leicester,Brighton,Tottenham,Burnley,Watford,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8
Edimilson,Fernandes,MID,WHU,4500000,0,29,2.09775244773053e-27,4.66167210606784e-34,6.444444444444439e-06,0,0,1,20,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,2,0.4,0,0,0,0,0,840,0,0,0,123,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6
,Fernandinho,MID,MCI,5500000,0,120,3.15789473684211,5.74162679425837e-07,2.18181818181818e-05,0,0,7,24,0,0,0,5,0,0,0,0,0,120,0,0,0,0,9,0,15,0,4,6.5,0,0,0,0,0,2880,0,0,0,596,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,2.5,3.5,3.9,3.1,4.5,3.9,3.1,1.8,3.3,2.0,3.6,2.6,2.9,3.4,3.1,2.2,3.2,3.4,3.1,2.9,2.4,4.5,2.9,2.5,3.1,2.8,2.6,3.6,2.7,3.7,2.0,3.9,4.5,2.8,2.5,2.7,3.7,2.4,172.4
Roberto,Firmino,FWD,LIV,9500000,0,181,4.76315789473684,5.013850415512471e-07,1.90526315789474e-05,0,0,1,32,0,0,0,15,0,0,0,0,0,181,0,0,0,0,29,0,16,0,8,35.9,0,0,0,0,0,2760,0,0,0,758,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,6.2,5.2,6.4,5.4,4.6,6.3,4.1,5.5,5.3,6.8,4.7,6.8,5.2,6.2,5.1,5.7,5.3,5.9,6.2,5.7,4.6,5.5,6.2,6.3,5.3,6.5,4.3,6.1,5.2,6.0,5.9,5.5,5.4,5.0,5.9,6.2,5.3,6.8,312.7
Phil,Foden,MID,MCI,5000000,0,8,2.89345165204211e-27,5.78690330408421e-34,1.6e-06,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,45,0,0,0,31,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1
,Fonte,MID,FUL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fraser,Forster,GLK,SOU,4500000,0,73,1.92105263157895,4.2690058479532205e-07,1.62222222222222e-05,0,0,0,30,0,69,0,0,0,0,0,0,0,73,0,0,0,0,6,0,4,0,0,1.5,0,0,0,1,0,1800,0,0,0,351,Burnley,Everton,Leicester,Crystal Palace,Brighton,1.5,1.3,1.4,1.3,2.0,1.2,2.4,1.8,1.1,1.5,1.1,1.9,2.4,1.5,1.3,2.4,1.4,1.2,1.5,1.4,1.4,1.1,1.7,1.7,1.2,2.7,1.1,2.7,1.2,1.6,1.5,1.6,1.5,2.7,1.1,1.4,1.2,1.5,48.9
Ben,Foster,GLK,WAT,4500000,0,123,3.2368421052631597,7.192982456140351e-07,2.73333333333333e-05,0,0,2,55,0,99,0,0,0,0,0,0,0,123,0,0,0,0,11,0,10,0,0,3.9,0,0,0,0,0,3330,0,0,0,635,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,4.1,2.8,3.7,3.6,3.4,4.0,2.6,3.2,4.0,3.4,2.7,3.2,3.4,2.5,3.3,3.0,4.6,2.7,3.9,3.3,2.6,3.0,3.4,3.0,3.5,3.6,4.0,2.8,3.2,2.6,3.8,2.8,4.6,3.3,2.7,4.6,3.3,3.4,73.8
Simon,Francis,DEF,BOU,4500000,0,56,1.4736842105263201,3.27485380116959e-07,1.24444444444444e-05,0,0,8,47,0,0,0,0,0,0,0,0,0,56,0,0,0,0,3,0,4,0,1,0.5,0,0,0,0,0,2708,0,0,1,491,Cardiff City,West Ham,Everton,Chelsea,Leicester,2.1,0.7,1.1,0.9,0.9,0.8,1.1,1.0,1.2,1.8,1.0,0.7,0.9,0.7,1.0,1.0,1.8,1.3,0.8,0.8,1.3,0.8,1.0,1.2,1.8,0.7,2.1,0.7,0.9,0.7,1.0,0.7,1.0,1.0,2.1,0.9,1.1,0.8,131.0
Ryan,Fraser,MID,BOU,5500000,0,97,2.55263157894737,4.6411483253588497e-07,1.7636363636363603e-05,0,0,0,38,0,0,0,5,0,0,0,0,0,97,0,0,0,0,13,0,2,0,3,0.8,0,0,0,0,0,2003,0,0,0,390,Cardiff City,West Ham,Everton,Chelsea,Leicester,3.6,2.1,2.3,1.5,2.7,1.9,2.5,2.2,2.6,3.2,1.8,1.8,2.3,1.3,2.6,1.7,3.2,2.2,1.4,1.4,2.7,1.8,2.6,2.0,3.2,1.3,3.6,1.8,1.3,2.1,2.2,2.2,2.4,1.7,3.6,2.1,1.8,2.0,155.0
,Fred,MID,MUN,6000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,Leicester,Brighton,Tottenham,Burnley,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Fredericks,DEF,WHU,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Fuchs,DEF,LEI,4500000,0,57,4.12316860416e-27,9.162596898133341e-34,1.2666666666666699e-05,0,0,1,35,0,0,0,0,0,0,0,0,0,57,0,0,0,0,8,0,4,0,1,0.9,0,1,0,0,0,1917,0,0,0,370,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5
Manolo,Gabbiadini,FWD,SOU,6000000,0,66,1.73684210526316,2.8947368421052605e-07,1.1e-05,0,0,2,17,0,0,0,5,0,0,0,0,0,66,0,0,0,0,10,0,4,0,0,0.4,0,0,0,0,0,1067,0,0,0,204,Burnley,Everton,Leicester,Crystal Palace,Brighton,1.3,1.1,1.5,1.1,1.5,0.9,2.2,1.0,1.2,1.4,0.9,1.4,2.2,1.1,0.9,2.2,1.2,1.1,1.4,1.2,0.9,1.1,1.4,1.4,1.0,2.5,0.9,2.5,0.9,1.2,1.1,1.1,1.1,2.5,1.1,1.5,1.1,1.4,58.6
Dwight,Gayle,FWD,NEW,6000000,0,94,2.47368421052632,4.12280701754386e-07,1.56666666666667e-05,0,0,3,31,0,0,0,6,0,0,0,0,0,94,0,0,0,0,8,0,6,0,3,0.8,0,0,0,0,0,1946,0,0,0,276,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,2.1,3.1,1.8,1.6,2.1,1.9,2.5,1.5,2.5,2.0,2.4,2.6,1.8,2.4,1.9,3.5,2.0,3.5,1.6,1.9,1.9,1.4,3.5,2.1,1.6,3.1,2.5,2.3,1.9,2.4,2.1,1.7,2.4,2.0,2.5,2.0,2.0,3.1,148.7
Morgan,Gibbs-White,MID,WOL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,CHE,8000000,0,77,2.02631578947368,2.5328947368421104e-07,9.625e-06,0,0,0,11,0,0,0,7,0,0,0,0,0,77,0,0,0,0,10,0,5,0,1,6.3,0,0,0,0,0,981,0,0,0,273,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,1.4,1.6,1.4,2.0,2.9,1.4,1.5,1.5,1.4,1.3,1.8,1.8,1.1,2.9,2.5,1.5,1.5,1.8,1.4,1.4,1.9,1.8,1.2,1.6,1.8,1.1,1.9,1.5,2.5,2.9,1.4,2.5,1.8,1.1,1.7,1.1,1.7,1.5,129.0
Heurelho,Gomes,GLK,WAT,4500000,0,64,4.62952264326737e-27,1.0287828096149698e-33,1.4222222222222198e-05,0,0,0,40,0,61,0,0,0,0,0,0,0,64,0,0,0,0,4,0,5,0,0,0.5,0,0,0,0,0,2128,0,0,0,394,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6
Joseph,Gomez,DEF,LIV,5000000,0,86,6.2209210518905206e-27,1.2441842103780998e-33,1.7199999999999998e-05,0,0,3,22,0,0,0,0,0,0,0,0,0,86,0,0,0,0,9,0,9,0,2,0.5,0,0,0,0,0,1901,0,0,0,480,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9
Dan,Gosling,MID,BOU,5000000,0,59,1.5526315789473701,3.10526315789474e-07,1.18e-05,0,0,8,41,0,0,0,2,0,0,0,0,0,59,0,0,0,0,4,0,1,0,1,0.1,0,0,0,0,0,1941,0,0,0,254,Cardiff City,West Ham,Everton,Chelsea,Leicester,2.2,0.9,1.0,0.8,1.3,0.8,1.1,1.0,1.2,1.9,0.8,0.8,1.0,0.8,1.2,0.8,1.9,1.0,0.8,0.8,1.3,0.8,1.2,0.9,1.9,0.8,2.2,0.8,0.8,0.9,1.0,1.0,1.1,0.8,2.2,0.9,0.8,0.9,93.3
Andre,Gray,FWD,WAT,6000000,0,79,2.07894736842105,3.4649122807017497e-07,1.31666666666667e-05,0,0,1,30,0,0,0,5,0,0,0,0,0,79,0,0,0,0,4,0,5,0,3,0.7,0,0,0,0,0,1486,0,0,0,237,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,1.9,1.4,1.8,1.6,1.5,2.6,1.2,2.0,2.6,1.9,1.5,1.5,1.5,1.5,1.6,1.4,3.0,1.5,1.4,1.9,1.6,1.4,1.8,1.2,1.5,1.8,2.6,1.2,1.9,1.2,1.9,1.1,3.0,1.6,1.5,3.0,1.0,1.8,108.2
Demarai,Gray,MID,LEI,5500000,0,80,2.1052631578947403,3.82775119617225e-07,1.45454545454545e-05,0,0,2,35,0,0,0,3,0,0,0,0,0,80,0,0,0,0,2,0,4,0,3,1.0,0,0,0,0,0,1683,0,0,0,308,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,1.1,3.0,1.5,1.2,1.4,1.9,1.3,1.7,1.3,2.0,2.6,1.8,1.2,2.0,2.6,1.3,1.4,1.1,1.1,3.0,1.3,1.9,2.6,1.1,1.3,1.1,1.8,1.6,1.6,3.0,1.4,1.8,1.5,1.7,1.6,1.7,1.1,1.4,116.7
Pascal,Gro?,MID,BHA,7000000,0,164,4.315789473684211,6.16541353383459e-07,2.34285714285714e-05,0,0,2,46,0,0,0,7,0,0,0,0,0,164,0,0,0,0,24,0,10,0,8,9.8,0,0,0,0,0,2928,0,0,0,635,Watford,Man Utd,Liverpool,Fulham,Southampton,4.9,4.2,3.1,6.1,4.7,4.1,2.5,5.5,4.1,6.1,4.2,5.4,5.7,4.6,5.3,4.4,4.4,4.4,4.9,5.0,4.7,4.0,3.4,5.4,5.7,5.2,3.6,4.8,5.4,4.5,6.1,5.5,3.3,5.3,5.4,4.9,4.1,3.3,257.6
