FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Xherdan,Shaqiri,MID,STK,6000000,2,83,4.0,6.66666666666667e-07,1.3833333333333301e-05,0,756332,3,41,0,0,0,4,0,13.8,31085,0,0,83,0,0.2,0,1.4,9,0,2,0,5,5.5,799744,0,0,0,1,1704,27042,0,0,333,Huddersfield,Watford,Bournemouth,Brighton,Leicester,5.2,3.9,4.0,4.6,3.4,3.8,2.9,5.2,2.9,3.7,3.4,4.4,2.7,4.4,4.5,157.5
Luke,Shaw,DEF,MUN,4900000,6,25,1.08695652173913,2.21827861579414e-07,5.10204081632653e-06,0,22191,1,2,0,0,0,0,0,5.1,5217,-1,0,25,1,0.7,0,3.6,1,0,4,0,0,1.4,91667,0,0,0,0,442,30830,0,0,115,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,0.5,0.5,0.8,0.5,0.8,1.0,0.6,0.5,0.5,0.5,0.8,0.5,0.8,0.5,0.7,25.3
Ryan,Shawcross,DEF,STK,4800000,0,35,2.3,4.79166666666667e-07,7.29166666666667e-06,0,84859,1,25,0,0,0,1,0,7.3,1407,-2,0,35,2,0.1,0,0.6,0,0,2,0,1,0.7,32279,1,0,0,0,1291,93,0,0,198,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,2.3,1.4,2.8,1.4,1.9,1.8,1.8,1.4,2.0,2.0,2.3,1.6,3.3,1.6,61.4
Jonjo,Shelvey,MID,NEW,5200000,2,26,1.1304347826087,2.1739130434782601e-07,5e-06,0,83562,2,17,0,0,0,0,0,5.0,473,-3,0,26,3,0.3,0,1.6,1,0,2,0,1,0.3,15469,0,0,0,0,1110,100,0,2,141,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,63.5
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,1496,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,63,0,0,0,0,0,0,0,0,0,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4300000,0,0,0.0,0.0,0.0,0,22231,0,0,0,0,0,0,0,0.0,229,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2764,0,0,0,0,0,49,0,0,0,Chelsea,Southampton,West Ham,Stoke,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8000000,2,70,3.3,4.125e-07,8.75e-06,0,370282,2,34,0,0,0,3,0,8.8,4842,-5,0,70,5,0.3,0,2.0,6,0,5,0,2,2.0,145755,0,0,0,1,1743,1441,0,0,295,West Brom,Leicester,Arsenal,Crystal Palace,Watford,3.9,3.3,2.0,3.4,2.6,2.5,3.6,2.5,2.2,2.7,3.3,3.6,2.5,3.3,2.3,114.5
,Silva,MID,LEI,6000000,0,1,0.0434782608695652,7.2463768115942e-09,1.66666666666667e-07,0,798,0,0,0,0,0,0,0,0.2,363,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.0,1798,0,0,0,0,4,361,0,0,5,Watford,Everton,Swansea,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Danny,Simpson,DEF,LEI,4300000,0,43,2.3,5.348837209302331e-07,1e-05,0,319480,1,27,0,0,0,0,0,10.0,7751,-2,1,43,2,0.0,0,0.2,0,0,4,0,0,1.7,149649,0,0,0,0,1659,1209,-1,0,255,Watford,Everton,Swansea,Man City,Stoke,0.0,0.0,1.8,1.5,2.3,1.9,1.7,2.4,1.9,1.9,1.8,2.2,2.8,2.7,1.5,48.1
Jack,Simpson,DEF,BOU,4000000,0,1,0.0434782608695652,1.08695652173913e-08,2.5e-07,0,4102,0,2,0,0,0,0,0,0.3,564,0,0,1,0,0.1,0,0.2,0,0,0,0,0,0.1,8991,0,0,0,0,71,1001,0,0,10,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Joshua,Sims,MID,SOU,4300000,1,1,0.0434782608695652,1.01112234580384e-08,2.3255813953488398e-07,0,5956,0,0,0,0,0,0,0,0.2,140,-2,0,1,2,0.0,0,0.2,0,0,0,0,0,0.1,6103,0,0,0,0,1,68,0,0,3,Tottenham,Brighton,West Brom,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.130434782608696,2.6619343389529702e-08,6.12244897959184e-07,0,11845,0,0,0,0,0,0,0,0.6,328,-1,0,3,1,0.1,0,0.6,0,0,0,0,0,0.2,9178,0,0,0,0,28,246,0,0,8,Leicester,Stoke,Chelsea,West Ham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Moussa,Sissoko,MID,TOT,5400000,1,43,1.8695652173913,3.4621578099839e-07,7.96296296296296e-06,0,42655,2,12,0,0,0,1,0,8.0,999,-1,0,43,1,0.4,0,2.0,0,0,6,0,1,0.4,34837,0,0,0,0,1005,199,0,0,178,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,1.1,1.1,0.9,1.5,0.9,1.7,1.2,1.5,0.9,1.0,0.9,0.9,1.1,1.0,1.3,65.1
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,1975,0,0,0,0,0,0,0,0.0,49,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,589,0,0,0,0,0,25,0,0,0,Chelsea,Southampton,West Ham,Stoke,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6600000,0,21,0.91304347826087,1.3833992094861698e-07,3.18181818181818e-06,0,29391,0,3,0,0,0,1,0,3.2,1315,-4,0,21,4,0.3,0,1.8,1,0,1,0,1,0.3,17307,0,0,0,0,240,843,0,0,61,Watford,Everton,Swansea,Man City,Stoke,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,21.0
Chris,Smalling,DEF,MUN,5300000,6,55,3.7,6.981132075471699e-07,1.0377358490566001e-05,0,304794,2,12,0,0,0,1,0,10.4,4915,-2,0,55,2,0.3,0,1.4,2,0,6,0,0,2.1,310754,0,0,0,0,1275,8418,0,0,272,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,3.5,3.1,5.0,3.3,4.9,4.3,4.4,3.9,3.9,3.0,5.0,2.9,4.8,3.8,4.7,41.8
Tommy,Smith,DEF,HUD,4800000,-1,40,2.1,4.375e-07,8.33333333333333e-06,0,32084,5,26,0,0,0,0,0,8.3,729,-2,0,40,2,0.3,0,1.4,2,0,4,0,1,0.3,16106,0,0,0,0,1519,151,0,0,251,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,1.4,1.9,1.0,1.8,1.3,1.1,1.7,3.2,1.2,1.5,2.2,1.5,1.7,1.1,2.2,51.6
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,232874,0,0,0,0,0,0,0,0.0,217,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,1831,0,0,0,0,0,0,0,0,0,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4500000,1,38,1.6521739130434798,3.67149758454106e-07,8.444444444444439e-06,0,56984,2,24,0,0,0,2,0,8.4,2828,-5,0,38,5,0.7,0,3.0,2,0,1,0,1,0.6,35849,0,0,0,0,884,1966,0,0,180,Huddersfield,Watford,Bournemouth,Brighton,Leicester,1.4,0.9,1.0,1.2,0.8,0.9,0.8,1.5,0.8,0.9,0.8,1.1,0.8,1.1,1.2,50.4
Dominic,Solanke,FWD,LIV,4700000,0,20,0.8695652173913041,1.8501387604070302e-07,4.255319148936171e-06,0,201415,0,4,0,0,0,0,0,4.3,5154,-3,0,20,3,0.1,0,0.6,0,0,1,0,1,1.6,107342,0,0,0,0,374,3622,0,0,46,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.5,41.8
Heung-Min,Son,MID,TOT,8200000,13,112,5.1,6.21951219512195e-07,1.36585365853659e-05,0,437009,0,9,0,0,0,8,0,13.8,49718,2,-1,112,-2,1.0,0,8.4,10,0,9,0,5,14.9,1181955,0,0,0,5,1383,145107,1,0,355,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,5.4,5.4,3.9,6.6,4.8,7.2,5.6,6.5,4.6,5.2,4.3,4.6,5.6,5.3,6.1,158.0
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,1256,0,0,0,0,0,0,0,0.0,70,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1154,0,0,0,0,0,76,0,0,0,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,6770,0,0,0,0,0,0,0,0.0,236,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,10229,0,0,0,0,0,281,0,0,0,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4100000,0,36,1.5652173913043501,3.81760339342524e-07,8.78048780487805e-06,0,127926,0,14,0,30,0,0,0,8.8,12679,1,0,36,-1,0.2,0,1.0,3,0,2,0,0,5.2,283440,0,0,0,1,990,2887,0,0,175,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.8,1.1,1.0,0.8,1.1,1.2,1.0,0.8,1.2,0.8,1.6,1.2,1.0,0.9,1.4,21.3
Konstantinos,Stafylidis,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,20,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,199,0,0,0,0,0,199,0,0,0,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5900000,0,29,1.26086956521739,2.1370670596904898e-07,4.91525423728814e-06,0,16445,1,11,0,0,0,1,0,4.9,105,-1,0,29,1,0.0,0,0.2,3,0,1,0,1,0.1,13312,0,0,0,1,675,17,0,0,110,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,0.0,0.6,0.7,0.6,0.8,0.6,0.6,0.9,0.6,0.7,0.6,0.6,0.6,0.9,0.6,49.7
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0.0,0.0,0.0,0,6861,0,0,0,0,0,0,0,0.0,321,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,6000,0,0,0,0,0,574,0,0,0,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,20629,0,0,0,0,0,0,0,0.0,458,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2309,0,0,0,0,0,29,0,0,0,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,55,2.4,5.33333333333333e-07,1.2222222222222199e-05,0,129971,2,29,0,0,0,0,0,12.2,5434,0,0,55,0,0.5,0,2.2,0,0,8,0,1,1.3,161716,0,0,0,0,2070,2745,0,0,355,Chelsea,Southampton,West Ham,Stoke,Swansea,2.0,1.5,2.3,1.4,2.5,2.4,1.6,1.2,2.1,2.7,1.2,1.8,1.4,1.8,1.2,65.2
Jack,Stephens,DEF,SOU,4500000,1,27,1.17391304347826,2.60869565217391e-07,6e-06,0,54570,2,16,0,0,0,0,0,6.0,475,-5,0,27,5,0.4,0,2.0,1,0,3,0,0,0.2,18832,0,0,0,0,990,385,0,0,186,Tottenham,Brighton,West Brom,Liverpool,Burnley,0.6,1.0,0.6,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,30.9
Raheem,Sterling,MID,MCI,8900000,1,147,7.0,7.865168539325841e-07,1.65168539325843e-05,0,1227040,2,15,0,0,0,14,0,16.5,106787,9,0,147,-9,0.8,0,7.0,16,0,7,0,7,37.4,2935763,0,0,0,5,1579,68400,0,1,467,Newcastle,West Brom,Burnley,Leicester,Arsenal,9.4,10.1,8.5,9.1,7.3,8.6,8.5,9.6,8.7,8.2,7.3,9.4,8.2,10.3,8.8,202.1
,Steve Cook,DEF,BOU,4700000,2,52,2.2608695652173902,4.81036077705828e-07,1.1063829787234e-05,0,92011,4,28,0,0,0,2,0,11.1,3313,-3,0,52,3,0.6,0,2.8,6,0,3,0,0,1.2,110333,0,0,0,2,1513,2296,0,0,263,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,2.0,1.9,2.3,1.5,1.9,1.3,2.0,2.4,2.1,3.3,1.5,2.0,1.9,1.8,1.8,65.1
John,Stones,DEF,MCI,5400000,0,52,3.7,6.85185185185185e-07,9.62962962962963e-06,0,681714,0,10,0,0,0,0,0,9.6,6303,-1,0,52,1,0.2,0,1.2,2,0,7,0,0,4.2,585577,0,0,0,0,1040,31324,0,0,262,Newcastle,West Brom,Burnley,Leicester,Arsenal,3.8,4.7,4.0,3.7,3.2,4.6,4.0,5.1,2.9,4.1,3.5,3.6,4.3,4.7,4.1,34.0
Daniel,Sturridge,FWD,LIV,7900000,0,25,2.8,3.54430379746835e-07,3.16455696202532e-06,0,57108,0,3,0,0,0,2,0,3.2,381,-1,0,25,1,0.0,0,0.0,0,0,3,0,1,0.6,39790,0,0,0,0,427,131,0,0,108,Swansea,Huddersfield,Tottenham,Southampton,West Ham,2.5,2.1,2.6,2.6,3.0,2.9,1.7,2.8,2.2,2.2,3.2,2.2,3.6,1.5,3.2,56.8
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,2909,0,0,0,0,0,0,0,0.0,59,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,824,0,0,0,0,0,54,0,0,0,Leicester,Stoke,Chelsea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4600000,0,66,3.9,8.478260869565219e-07,1.43478260869565e-05,0,581438,1,24,0,0,0,2,0,14.0,34707,1,1,66,-1,0.1,0,0.4,7,0,4,0,4,5.0,765666,0,0,0,1,1530,10974,-1,0,295,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,3.2,3.0,4.3,3.5,4.4,3.2,3.6,4.8,3.5,4.2,2.5,3.6,3.6,4.8,3.4,66.8
Markus,Suttner,DEF,BHA,4300000,0,37,3.1,7.2093023255814e-07,8.6046511627907e-06,0,71291,0,14,0,0,0,0,0,8.6,2478,-2,0,37,2,0.5,0,2.0,3,0,4,0,0,0.5,55009,0,0,0,1,1080,1442,0,0,193,Chelsea,Southampton,West Ham,Stoke,Swansea,3.9,2.8,4.3,2.7,3.1,3.9,1.8,2.2,3.1,4.0,3.5,3.4,2.6,3.5,2.2,28.5
Dusan,Tadic,MID,SOU,6200000,4,71,3.4,5.483870967741939e-07,1.1451612903225801e-05,0,276515,3,23,0,0,0,3,0,11.3,3382,-3,1,71,3,0.5,0,3.4,5,0,6,0,3,1.6,182865,0,0,0,1,1612,1288,-1,0,270,Tottenham,Brighton,West Brom,Liverpool,Burnley,2.8,3.5,3.0,2.6,3.0,3.3,3.4,3.8,2.8,2.4,3.0,2.8,3.7,3.4,2.1,134.2
Matt,Targett,DEF,SOU,4300000,0,2,0.0869565217391304,2.02224469160768e-08,4.65116279069767e-07,0,6906,0,6,0,0,0,0,0,0.5,89,-2,0,2,2,0.1,0,0.4,0,0,0,0,0,0.1,1549,0,0,0,0,166,60,0,0,35,Tottenham,Brighton,West Brom,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1
James,Tarkowski,DEF,BUR,4700000,2,71,3.5,7.4468085106383e-07,1.5106382978723401e-05,0,325650,3,15,0,0,0,0,0,15.1,18027,2,0,71,-2,0.1,0,0.6,1,0,9,0,0,4.9,572433,0,0,0,0,1800,34809,0,0,353,Man Utd,Newcastle,Man City,Swansea,Southampton,3.9,3.2,3.4,3.1,4.0,3.5,3.9,4.4,3.4,4.1,3.5,3.6,4.9,2.8,3.6,75.4
Charlie,Taylor,DEF,BUR,4200000,1,15,0.652173913043478,1.5527950310559e-07,3.5714285714285697e-06,0,19156,3,8,0,0,0,0,0,3.6,2726,-3,0,15,3,0.4,0,1.8,0,0,2,0,0,0.4,23828,0,0,0,0,589,2570,0,0,89,Man Utd,Newcastle,Man City,Swansea,Southampton,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,15.5
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,10766,0,0,0,0,0,0,0,0.0,375,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,16442,0,0,0,0,0,322,0,0,0,Tottenham,Brighton,West Brom,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George,Thomas,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,117,0,0,0,0,0,0,0,0.0,40,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,224,0,0,0,0,0,64,0,0,0,Watford,Everton,Swansea,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,6,44,1.91304347826087,4.44893832153691e-07,1.02325581395349e-05,0,83270,2,13,0,0,0,1,0,10.2,10418,-2,0,44,2,1.1,0,4.6,1,0,4,0,0,2.7,161901,0,0,0,0,1132,71552,0,0,231,Arsenal,West Ham,Newcastle,Everton,Tottenham,1.0,1.5,1.5,1.0,1.6,1.6,1.4,1.1,1.6,1.0,2.2,1.6,1.4,1.3,1.9,36.4
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,772,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,412,0,0,0,0,0,5,0,0,0,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cenk,Tosun,FWD,EVE,7500000,2,2,0.0869565217391304,1.1594202898550701e-08,2.66666666666667e-07,0,8468,0,3,0,0,0,0,0,0.3,5028,0,0,2,0,0.3,0,2.0,0,0,0,0,0,0.8,54741,0,0,0,0,61,27607,0,0,0,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Andros,Townsend,MID,CRY,5600000,0,72,3.3,5.892857142857139e-07,1.28571428571429e-05,0,150543,1,31,0,0,0,1,0,12.9,11994,-4,0,72,4,0.8,0,4.4,6,0,4,0,5,0.9,70175,0,0,0,0,1888,279,0,0,335,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,2.4,3.5,2.9,2.9,2.8,2.2,2.6,2.7,2.8,3.6,2.6,3.3,2.5,3.9,135.8
Kieran,Trippier,DEF,TOT,5300000,0,67,4.8,9.056603773584909e-07,1.26415094339623e-05,0,727067,0,14,0,0,0,0,0,12.6,31643,-2,0,67,2,0.3,0,1.8,12,0,5,0,4,3.9,726978,0,0,0,3,1173,3982,0,0,336,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,5.7,6.1,4.9,6.7,5.8,6.8,4.7,5.7,5.8,5.6,5.4,5.6,6.5,5.3,5.6,75.8
Nathan,Trott,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,2090,0,0,0,0,0,0,0,0.0,284,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7928,0,0,0,0,0,733,0,0,0,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,0.0434782608695652,1.11482720178372e-08,2.56410256410256e-07,0,116161,0,0,0,0,0,0,0,0.3,2711,-1,0,1,1,0.1,0,0.2,0,0,0,0,0,1.7,106933,0,0,0,0,1,3285,0,0,3,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0.0,0.0,0.0,0,16354,0,0,0,0,0,0,0,0.0,3026,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,39235,0,0,0,0,0,7679,0,0,0,Everton,Man City,Southampton,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,1186,0,9,0,0,0,0,0,0.0,43,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,693,0,0,0,0,162,57,0,0,18,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Leonardo,Ulloa,FWD,LEI,4800000,0,4,0.17391304347826098,3.6231884057971e-08,8.33333333333333e-07,0,19007,0,1,0,0,0,0,0,0.8,438,-2,0,4,2,0.0,0,0.2,0,0,0,0,0,0.2,13737,0,0,0,0,19,459,0,0,13,Watford,Everton,Swansea,Man City,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,178,0,0,0,0,0,0,0,0.0,30,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,223,0,0,0,0,0,31,0,0,0,Man Utd,Newcastle,Man City,Swansea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6700000,15,109,5.7,8.50746268656716e-07,1.62686567164179e-05,0,1031439,3,11,0,0,0,3,0,16.3,12520,2,0,109,-2,0.4,0,3.0,12,0,12,0,0,8.6,867345,0,0,0,2,1685,52071,0,0,443,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,6.7,6.0,8.6,6.2,8.3,6.5,7.9,6.5,7.3,5.8,8.6,5.7,8.5,6.3,7.9,77.7
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,2310,0,0,0,0,0,0,0,0.0,33,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,737,0,0,0,0,0,23,0,0,0,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5100000,6,20,0.8695652173913041,1.7050298380221698e-07,3.92156862745098e-06,0,161086,4,16,0,0,0,0,0,3.9,696,-4,0,20,4,0.5,0,2.6,0,0,2,0,0,0.8,18927,0,0,0,0,841,1007,0,0,124,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.5,31.4
Mike,van der Hoorn,DEF,SWA,4400000,7,36,1.5652173913043501,3.5573122529644297e-07,8.18181818181818e-06,0,8852,2,12,0,0,0,0,0,8.2,393,-1,0,36,1,0.3,0,1.4,2,0,5,0,0,0.1,7814,0,0,0,0,883,334,0,0,182,Liverpool,Arsenal,Leicester,Burnley,Brighton,1.0,1.2,0.8,1.2,1.1,1.5,0.9,1.1,0.8,1.0,0.9,0.8,1.3,0.8,1.2,29.0
Virgil,van Dijk,DEF,LIV,5500000,0,25,1.08695652173913,1.9762845849802397e-07,4.54545454545455e-06,0,188247,0,18,0,0,0,0,0,4.5,21918,0,-1,25,0,0.0,0,0.0,4,0,1,0,0,4.9,324986,0,0,0,1,993,40675,1,0,199,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.5,0.5,0.6,0.5,0.9,0.6,0.5,0.7,1.0,0.5,0.6,0.5,0.7,0.5,0.9,43.7
Rajiv,van La Parra,MID,HUD,4800000,2,36,1.9,3.9583333333333297e-07,7.499999999999999e-06,0,12124,2,24,0,0,0,1,0,7.5,195,-2,0,36,2,0.5,0,2.2,0,0,4,0,0,0.1,6991,0,0,0,0,1204,146,0,1,127,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,1.0,1.2,1.0,1.7,1.0,1.0,1.8,1.5,1.1,1.0,1.3,1.0,1.9,1.0,1.7,60.8
Jamie,Vardy,FWD,LEI,8500000,2,99,4.5,5.294117647058821e-07,1.16470588235294e-05,0,1802799,1,29,0,0,0,9,0,11.6,58194,0,1,99,0,0.5,1,4.2,16,0,5,0,2,16.0,2141239,0,0,0,2,1900,115303,-1,0,353,Watford,Everton,Swansea,Man City,Stoke,5.5,4.7,5.5,4.4,6.4,6.1,4.6,5.6,4.5,5.6,4.4,5.8,4.7,5.8,4.1,136.4
