FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Charlie,Daniels,DEF,BOU,4700000,1,58,3.1,6.59574468085106e-07,1.23404255319149e-05,0,984969,0,25,0,0,0,1,0,12.3,26173,-3,0,58,3,0.0,0,0.2,4,0,4,0,1,6.3,432089,0,0,0,0,1675,6161,0,0,336,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,3.6,3.1,3.0,3.5,2.5,3.0,2.2,3.2,3.7,3.6,4.4,2.5,3.2,3.0,2.9,3.0,75.3
,Danilo,DEF,MCI,5000000,1,54,4.5,9.000000000000001e-07,1.0800000000000002e-05,0,338713,1,3,0,0,0,1,0,10.8,16341,-5,0,54,5,0.9,0,4.4,3,0,6,0,1,2.6,230587,0,0,0,0,681,13548,0,0,218,Liverpool,Newcastle,West Brom,Burnley,Leicester,4.8,5.0,5.9,5.4,4.8,4.4,5.9,5.4,6.5,4.0,5.2,4.9,4.8,5.6,6.0,5.5,38.2
Scott,Dann,DEF,CRY,4700000,0,32,1.9,4.0425531914893603e-07,6.80851063829787e-06,0,81562,4,26,0,0,0,1,0,6.8,6780,-3,0,32,3,0.4,0,1.8,0,0,1,0,0,0.4,39311,0,0,0,0,1434,61,0,0,211,Burnley,Arsenal,West Ham,Newcastle,Everton,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.4,1.1,1.6,1.1,2.1,1.7,1.3,1.4,1.8,67.0
Karl,Darlow,GLK,NEW,4400000,9,25,1.1363636363636398,2.58264462809917e-07,5.68181818181818e-06,0,17104,0,9,0,21,0,0,0,5.7,2031,-1,0,25,1,0.7,0,3.2,2,0,2,0,0,0.3,14322,0,0,0,1,540,7656,0,0,116,Swansea,Man City,Burnley,Crystal Palace,Man Utd,0.6,0.6,0.7,1.2,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.7,0.8,0.8,15.7
Matteo,Darmian,DEF,MUN,5000000,0,9,0.409090909090909,8.181818181818181e-08,1.8000000000000001e-06,0,32583,0,2,0,0,0,0,0,1.8,203,-5,0,9,5,0.0,0,0.0,0,0,1,0,0,0.2,6690,0,0,0,0,195,122,0,0,46,Stoke,Burnley,Tottenham,Huddersfield,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.8
,David Luiz,DEF,CHE,5700000,0,29,1.3181818181818201,2.31259968102073e-07,5.08771929824561e-06,0,1166913,2,9,0,0,0,1,0,5.1,6592,-3,0,29,3,0.0,0,0.0,0,0,3,0,1,7.9,321639,0,0,0,0,716,1052,0,1,165,Leicester,Brighton,Bournemouth,Watford,West Brom,0.7,0.8,0.8,0.9,1.0,0.7,0.7,1.8,0.7,0.8,1.2,0.7,1.1,0.7,0.9,0.7,26.3
,David Silva,MID,MCI,8100000,1,106,5.6,6.91358024691358e-07,1.30864197530864e-05,0,2012460,4,12,0,0,0,5,0,13.1,80847,1,0,106,-1,0.1,0,0.8,15,0,9,0,8,9.9,2167736,0,0,0,3,1606,45405,0,0,417,Liverpool,Newcastle,West Brom,Burnley,Leicester,5.0,6.9,7.4,6.4,6.6,5.3,6.2,6.3,6.9,7.1,5.8,5.4,7.4,6.2,8.0,6.6,188.3
Ben,Davies,DEF,TOT,5500000,8,79,4.6,8.36363636363636e-07,1.4363636363636402e-05,0,1456502,1,12,0,0,0,2,0,14.4,46955,0,0,79,0,0.6,0,3.2,7,0,5,0,4,13.7,1753683,0,0,0,3,1243,65533,0,0,344,Everton,Southampton,Man Utd,Liverpool,Arsenal,5.1,5.4,5.6,4.6,6.2,5.7,6.4,4.6,5.4,5.4,5.3,4.9,5.5,6.2,5.1,5.2,98.7
Tom,Davies,MID,EVE,5200000,2,32,1.6,3.07692307692308e-07,6.15384615384615e-06,0,63905,6,15,0,0,0,0,0,6.2,903,-3,0,32,3,0.3,0,1.4,0,0,4,0,2,0.4,32893,0,0,0,0,1036,421,0,0,118,Tottenham,West Brom,Leicester,Arsenal,Crystal Palace,0.8,1.3,1.0,0.8,1.0,0.8,0.8,1.1,0.8,0.8,0.8,1.0,1.1,0.8,1.1,0.8,33.5
Steven,Davis,MID,SOU,4900000,1,61,3.4,6.93877551020408e-07,1.2448979591836699e-05,0,390808,0,19,0,0,0,3,0,12.4,16989,-1,0,61,1,0.1,0,0.6,6,0,4,0,1,2.3,471633,0,0,0,2,1311,1445,0,0,299,Watford,Tottenham,Brighton,West Brom,Liverpool,3.0,2.8,3.4,3.1,2.7,3.0,3.3,3.4,3.7,2.9,2.3,3.0,2.8,3.7,3.4,2.0,74.8
Craig,Dawson,DEF,WBA,4800000,1,34,1.54545454545455,3.21969696969697e-07,7.08333333333333e-06,0,303905,3,13,0,0,0,0,0,7.1,1257,-2,0,34,2,0.3,0,1.4,1,0,4,0,0,1.0,83113,0,0,0,0,1080,1068,0,0,181,Brighton,Everton,Man City,Southampton,Chelsea,1.6,0.8,0.8,1.2,0.9,1.4,1.2,1.0,0.8,1.2,1.0,0.8,1.1,0.8,1.1,1.8,42.2
Kevin,De Bruyne,MID,MCI,10200000,12,137,6.2,6.078431372549021e-07,1.34313725490196e-05,0,1818777,1,12,0,0,0,6,0,13.4,84073,2,1,137,-2,0.7,0,6.8,19,0,12,0,11,21.4,1473841,0,0,0,3,1874,128543,-1,0,578,Liverpool,Newcastle,West Brom,Burnley,Leicester,5.8,8.0,8.5,7.4,7.6,6.1,7.2,7.3,8.0,7.9,6.7,6.3,8.2,7.2,9.1,7.7,233.3
David,de Gea,GLK,MUN,5900000,6,114,5.2,8.813559322033899e-07,1.93220338983051e-05,0,717459,0,16,0,74,0,0,0,19.3,44258,4,0,114,-4,0.6,0,3.6,10,0,12,0,0,42.7,1037905,0,0,0,0,1980,52302,0,0,475,Stoke,Burnley,Tottenham,Huddersfield,Newcastle,7.3,6.0,5.4,7.7,5.6,7.6,6.1,7.0,5.9,6.5,5.2,7.6,5.1,7.5,5.9,7.2,51.1
Siem,de Jong,MID,NEW,4900000,0,0,0.0,0.0,0.0,0,9633,0,0,0,0,0,0,0,0.0,37,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,521,0,0,0,0,0,1,0,0,0,Swansea,Man City,Burnley,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu,Debuchy,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,980,0,0,0,0,0,0,0,0.0,139,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1295,0,0,0,0,0,173,0,0,0,Bournemouth,Crystal Palace,Swansea,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy,Deeney,FWD,WAT,6300000,0,27,2.1,3.3333333333333304e-07,4.28571428571429e-06,0,66497,1,14,0,0,0,2,0,4.3,807,-2,0,27,2,-0.1,0,-0.4,1,0,1,0,1,0.4,40446,0,0,0,0,628,1978,0,1,95,Southampton,Leicester,Stoke,Chelsea,West Ham,1.7,1.7,2.1,1.2,1.5,1.8,1.9,1.1,1.3,1.8,1.4,1.5,1.8,1.4,1.6,1.3,41.9
Jermain,Defoe,FWD,BOU,7600000,0,41,2.7,3.5526315789473703e-07,5.39473684210526e-06,0,205077,1,15,0,0,0,3,0,5.4,2357,-4,0,41,4,0.1,0,0.4,4,0,2,0,1,1.3,46354,0,0,0,1,787,146,0,0,129,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,0.0,0.0,0.0,0.0,0.0,2.6,2.3,2.4,3.0,2.5,2.9,1.7,2.5,2.4,2.6,2.0,60.1
Steven,Defour,MID,BUR,5400000,2,60,2.7,5e-07,1.11111111111111e-05,0,26510,4,15,0,0,0,1,0,11.1,1612,-1,0,60,1,0.6,0,3.2,0,0,12,0,1,0.4,25924,0,0,0,0,1818,2097,0,0,319,Crystal Palace,Man Utd,Newcastle,Man City,Swansea,1.9,1.9,2.3,1.4,2.6,2.3,2.9,1.9,2.1,2.1,2.1,2.3,2.0,2.5,1.5,2.7,68.6
Damien,Delaney,DEF,CRY,4200000,0,0,0.0,0.0,0.0,0,23461,0,4,0,0,0,0,0,0.0,269,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,3259,0,0,0,0,90,302,0,0,19,Burnley,Arsenal,West Ham,Newcastle,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Fabian,Delph,MID,MCI,4500000,2,41,1.8636363636363602,4.1414141414141397e-07,9.11111111111111e-06,0,101172,1,11,0,0,0,1,0,9.1,5443,0,0,41,0,0.3,0,1.2,0,0,5,0,1,0.7,116078,0,0,0,0,1252,2998,0,0,292,Liverpool,Newcastle,West Brom,Burnley,Leicester,0.9,1.3,1.5,1.1,1.2,0.9,1.1,1.1,1.3,1.4,1.0,0.9,1.5,1.1,1.7,1.2,52.2
Mousa,Dembele,MID,TOT,4900000,0,25,1.1363636363636398,2.3191094619666e-07,5.10204081632653e-06,0,160091,2,14,0,0,0,0,0,5.1,2405,-1,0,25,1,0.1,0,0.6,3,0,1,0,0,1.4,75842,0,0,0,0,877,516,0,0,167,Everton,Southampton,Man Utd,Liverpool,Arsenal,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,32.2
Laurent,Depoitre,FWD,HUD,5500000,1,68,3.6,6.54545454545455e-07,1.2363636363636399e-05,0,230721,1,22,0,0,0,5,0,12.4,69188,0,0,68,0,0.9,0,5.2,11,0,4,0,2,7.9,646681,0,0,0,1,1220,128269,0,0,217,West Ham,Stoke,Liverpool,Man Utd,Bournemouth,4.6,3.8,3.9,2.3,4.7,3.0,2.6,4.3,4.6,3.2,2.7,4.3,2.0,4.6,2.7,4.4,68.5
Mohamed,Diame,MID,NEW,4600000,3,28,1.27272727272727,2.76679841897233e-07,6.08695652173913e-06,0,13440,0,11,0,0,0,1,0,6.1,331,-4,0,28,4,0.6,0,2.6,0,0,1,0,0,0.1,4207,0,0,0,0,653,356,0,0,101,Swansea,Man City,Burnley,Crystal Palace,Man Utd,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.9,0.6,0.7,0.7,0.8,0.6,0.6,25.2
Brahim,Diaz,MID,MCI,4700000,0,0,0.0,0.0,0.0,0,3825,0,0,0,0,0,0,0,0.0,70,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,1230,0,0,0,0,0,50,0,0,0,Liverpool,Newcastle,West Brom,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric,Dier,MID,TOT,4700000,5,49,2.2,4.68085106382979e-07,1.0425531914893598e-05,0,230964,3,19,0,0,0,0,0,10.4,9507,-3,0,49,3,0.5,0,2.4,0,0,9,0,0,2.5,145967,0,0,0,0,1851,5876,0,0,292,Everton,Southampton,Man Utd,Liverpool,Arsenal,2.2,1.5,1.4,1.1,1.9,1.3,2.3,1.6,1.8,1.1,1.4,1.1,1.2,1.5,1.5,1.7,74.1
Mame Biram,Diouf,FWD,STK,5400000,1,63,3.0,5.55555555555556e-07,1.1666666666666698e-05,0,442301,3,41,0,0,0,4,0,11.5,34154,-1,1,63,1,0.2,0,1.0,5,0,2,0,2,3.2,565408,0,0,0,0,1650,7101,-1,0,246,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,2.1,3.6,3.0,2.9,3.4,2.8,2.9,2.6,3.3,1.9,2.8,2.4,2.8,2.1,3.3,2.8,102.3
Abdoulaye,Doucoure,MID,WAT,5300000,2,86,4.1,7.73584905660377e-07,1.62264150943396e-05,0,1104702,6,39,0,0,0,6,0,16.2,64679,3,0,86,-3,0.6,0,3.0,12,0,5,0,1,12.2,1628328,0,0,0,1,1890,68225,0,0,414,Southampton,Leicester,Stoke,Chelsea,West Ham,4.1,3.9,4.1,3.8,4.0,5.0,4.7,3.3,3.1,4.6,4.1,4.1,4.1,3.5,4.3,3.0,115.7
Aleksandar,Dragovic,DEF,LEI,4900000,6,6,0.272727272727273,5.5658627087198494e-08,1.22448979591837e-06,0,1457,1,2,0,0,0,0,0,1.2,119,-1,0,6,1,0.2,0,1.2,0,0,1,0,0,0.0,1617,0,0,0,0,134,278,0,0,30,Chelsea,Watford,Everton,Swansea,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Daniel,Drinkwater,MID,CHE,4800000,1,20,0.9090909090909091,1.8939393939393898e-07,4.16666666666667e-06,0,19157,0,4,0,0,0,1,0,4.2,1013,-2,0,20,2,0.5,0,2.2,1,0,1,0,0,0.2,12532,0,0,0,1,350,1595,0,0,85,Leicester,Brighton,Bournemouth,Watford,West Brom,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,20.6
Shane,Duffy,DEF,BHA,4600000,1,66,3.1,6.73913043478261e-07,1.43478260869565e-05,0,158665,5,26,0,0,0,0,0,14.3,17987,1,0,66,-1,0.6,0,2.6,5,0,8,0,1,4.2,350596,0,0,0,1,1872,50271,0,0,373,West Brom,Chelsea,Southampton,West Ham,Stoke,2.6,3.9,2.7,4.2,2.7,3.1,3.8,1.8,2.2,3.1,4.0,3.6,3.4,2.7,3.4,2.3,90.3
Paul,Dummett,DEF,NEW,4200000,1,10,0.45454545454545503,1.08225108225108e-07,2.38095238095238e-06,0,38794,0,1,0,0,0,0,0,2.4,1220,-3,0,10,3,0.4,0,1.8,0,0,1,0,0,0.2,9237,0,0,0,0,195,3413,0,0,42,Swansea,Man City,Burnley,Crystal Palace,Man Utd,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Lewis,Dunk,DEF,BHA,4500000,1,59,2.7,6e-07,1.31111111111111e-05,0,140853,5,27,0,0,0,0,0,13.1,15682,0,0,59,0,1.0,0,4.6,5,0,8,0,0,3.9,267477,3,0,0,0,1980,42830,0,0,386,West Brom,Chelsea,Southampton,West Ham,Stoke,2.1,3.2,2.2,3.5,2.2,2.5,3.1,1.4,1.8,2.5,3.3,3.1,2.8,2.2,2.8,1.8,94.3
Nathan,Dyer,MID,SWA,4400000,2,20,0.9090909090909091,2.0661157024793398e-07,4.54545454545455e-06,0,8351,2,11,0,0,0,0,0,4.5,563,-1,0,20,1,0.4,0,1.8,0,0,1,0,1,0.1,10156,0,0,0,0,605,544,0,0,75,Newcastle,Liverpool,Arsenal,Leicester,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,21.1
,Ederson,GLK,MCI,5500000,3,96,4.4,8e-07,1.74545454545455e-05,0,247335,0,13,0,34,0,0,0,17.5,26043,0,0,96,0,1.1,0,6.2,5,0,10,0,0,6.5,313601,0,0,1,1,1935,34590,0,0,406,Liverpool,Newcastle,West Brom,Burnley,Leicester,4.6,4.9,5.7,5.2,4.6,4.2,5.7,5.2,6.3,3.9,5.1,4.7,4.7,5.4,5.9,5.3,33.1
,Eduardo,GLK,CHE,4700000,0,0,0.0,0.0,0.0,0,3096,0,0,0,0,0,0,0,0.0,69,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.1,891,0,0,0,0,0,39,-1,0,0,Leicester,Brighton,Bournemouth,Watford,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas,Edwards,DEF,STK,4000000,2,6,0.272727272727273,6.81818181818182e-08,1.5e-06,0,8528,0,15,0,0,0,0,0,1.5,4886,0,0,6,0,0.3,0,1.2,0,0,0,0,0,0.4,27603,0,0,0,0,481,17104,0,0,81,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,12.7
Robert,Elliot,GLK,NEW,4100000,0,57,3.6,8.78048780487805e-07,1.3902439024390198e-05,0,603704,0,21,0,44,0,0,0,13.9,67790,1,0,57,-1,0.7,0,3.0,4,0,3,0,0,20.4,826160,0,0,1,3,1440,23434,0,0,280,Swansea,Man City,Burnley,Crystal Palace,Man Utd,3.5,3.3,4.1,4.6,3.8,3.3,3.4,4.0,3.5,4.5,3.0,4.3,2.8,4.4,4.6,4.4,36.5
Mohamed,Elneny,MID,ARS,4200000,0,11,0.5,1.19047619047619e-07,2.61904761904762e-06,0,257157,1,5,0,0,0,0,0,2.6,10258,-3,0,11,3,0.0,0,0.0,0,0,1,0,1,2.6,207195,0,0,0,0,263,8854,0,0,54,Bournemouth,Crystal Palace,Swansea,Everton,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.8
Christian,Eriksen,MID,TOT,9300000,8,115,5.2,5.59139784946237e-07,1.23655913978495e-05,0,1623684,0,19,0,0,0,5,0,12.4,108512,-2,-1,115,2,0.5,0,4.6,15,0,10,0,7,18.3,1723486,0,0,0,2,1872,77442,1,0,452,Everton,Southampton,Man Utd,Liverpool,Arsenal,7.3,5.7,5.5,4.1,6.6,5.1,7.5,5.9,6.5,4.7,5.4,4.3,4.8,5.7,5.6,6.2,197.6
Jonny,Evans,DEF,WBA,4900000,1,46,2.4,4.89795918367347e-07,9.38775510204082e-06,0,59663,5,28,0,0,0,1,0,9.4,5337,-1,0,46,1,0.6,0,2.8,1,0,4,0,1,1.0,64528,1,0,0,0,1651,5908,0,0,303,Brighton,Everton,Man City,Southampton,Chelsea,3.0,1.2,1.5,2.4,1.9,2.7,2.3,2.0,1.5,2.4,2.0,1.4,2.3,1.7,2.3,2.9,60.4
Lukasz,Fabianski,GLK,SWA,4600000,2,89,4.0,8.695652173913041e-07,1.93478260869565e-05,0,288173,0,34,0,86,0,0,0,19.3,22319,1,0,89,-1,0.8,0,3.6,7,0,6,0,0,7.7,448650,0,0,1,2,1980,13274,0,0,452,Newcastle,Liverpool,Arsenal,Leicester,Burnley,4.2,4.5,5.0,3.6,4.7,4.7,5.5,3.9,4.7,3.6,4.4,3.9,3.9,5.1,3.9,4.9,62.8
Cesc,Fabregas,MID,CHE,6800000,1,57,3.0,4.41176470588235e-07,8.38235294117647e-06,0,653763,2,12,0,0,0,1,0,8.4,12362,-2,0,57,2,0.3,0,2.0,4,0,7,0,4,3.4,393800,0,0,0,1,1345,5225,0,1,339,Leicester,Brighton,Bournemouth,Watford,West Brom,2.8,1.9,3.2,2.3,3.3,1.5,1.5,2.8,2.3,2.4,3.2,2.4,3.6,2.9,2.3,2.6,162.1
Adam,Federici,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,131735,0,0,0,0,0,0,0,0.0,4118,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.3,14398,0,0,0,0,0,1023,0,0,0,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane,Feghouli,MID,WHU,5500000,0,0,0.0,0.0,0.0,0,1415,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,86,0,0,0,0,0,1,0,0,0,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marouane,Fellaini,MID,MUN,4700000,0,32,1.45454545454545,3.09477756286267e-07,6.80851063829787e-06,0,200870,1,0,0,0,0,3,0,6.8,1705,-3,0,32,3,0.0,0,0.0,3,0,3,0,0,0.6,189851,0,0,0,1,373,753,0,0,110,Stoke,Burnley,Tottenham,Huddersfield,Newcastle,0.9,0.7,0.7,1.3,0.7,0.8,0.7,0.7,0.7,1.1,0.7,1.1,0.7,1.0,0.7,0.8,43.7
Leroy,Fer,MID,SWA,5200000,0,35,2.1,4.0384615384615397e-07,6.73076923076923e-06,0,38253,5,24,0,0,0,1,0,6.7,354,-3,0,35,3,0.3,0,1.6,0,0,3,0,1,0.2,16777,0,0,0,0,1179,85,0,0,165,Newcastle,Liverpool,Arsenal,Leicester,Burnley,1.6,1.2,1.6,1.3,1.5,1.2,1.7,1.4,1.5,1.0,1.4,2.0,1.0,1.4,1.6,1.5,47.3
Nathan,Ferguson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,884,0,0,0,0,0,0,0,0.0,265,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2542,0,0,0,0,0,733,0,0,0,Brighton,Everton,Man City,Southampton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edimilson,Fernandes,MID,WHU,4400000,0,9,0.409090909090909,9.29752066115703e-08,2.04545454545455e-06,0,16104,1,13,0,0,0,0,0,2.0,384,-1,0,9,1,0.0,0,0.0,0,0,0,0,0,0.2,6390,0,0,0,0,412,22,0,0,44,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.6
Federico,Fernandez,DEF,SWA,4500000,1,40,2.4,5.33333333333333e-07,8.88888888888889e-06,0,188801,4,27,0,0,0,0,0,8.9,3869,0,0,40,0,0.1,0,0.6,6,0,4,0,0,1.6,174848,1,0,0,0,1530,529,0,0,277,Newcastle,Liverpool,Arsenal,Leicester,Burnley,1.9,2.1,2.4,1.6,2.2,2.2,2.8,1.8,2.2,1.6,2.0,1.8,1.7,2.5,1.7,2.3,47.0
,Fernandinho,MID,MCI,5100000,3,73,3.3,6.47058823529412e-07,1.43137254901961e-05,0,496494,5,11,0,0,0,2,0,14.3,34594,1,0,73,-1,0.6,0,3.2,3,0,11,0,4,6.0,676023,0,0,0,1,1811,24558,0,0,361,Liverpool,Newcastle,West Brom,Burnley,Leicester,2.1,3.2,3.5,2.9,3.0,2.3,2.8,2.9,3.2,3.3,2.6,2.4,3.6,2.8,3.9,3.1,104.0
,Fernando,MID,MCI,4500000,0,0,0.0,0.0,0.0,0,4372,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,513,0,0,0,0,0,11,0,0,0,Liverpool,Newcastle,West Brom,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam,Field,MID,WBA,4500000,0,19,0.8636363636363641,1.91919191919192e-07,4.2222222222222194e-06,0,20232,3,2,0,0,0,1,0,4.2,615,0,0,19,0,0.0,0,0.0,2,0,4,0,0,0.2,21588,0,0,0,0,438,103,0,0,59,Brighton,Everton,Man City,Southampton,Chelsea,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,20.9
Roberto,Firmino,FWD,LIV,9100000,1,109,5.2,5.714285714285711e-07,1.1978021978022e-05,0,2210438,0,19,0,0,0,9,0,12.0,203254,6,-1,109,-6,0.9,0,7.8,19,0,9,0,5,36.2,2951416,0,0,0,3,1505,162023,1,0,443,Man City,Swansea,Huddersfield,Tottenham,Southampton,6.0,6.1,5.3,6.4,6.2,7.1,6.8,4.8,6.8,6.0,5.6,7.3,5.9,7.4,4.2,7.3,173.2
Jon,Flanagan,DEF,LIV,4400000,0,0,0.0,0.0,0.0,0,1151,0,0,0,0,0,0,0,0.0,78,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1050,0,0,0,0,0,83,0,0,0,Man City,Swansea,Huddersfield,Tottenham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley,Fletcher,FWD,WHU,4500000,0,0,0.0,0.0,0.0,0,33178,0,0,0,0,0,0,0,0.0,640,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,6168,0,0,0,0,0,243,0,0,0,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Fletcher,MID,STK,4900000,0,55,2.6,5.306122448979589e-07,1.12244897959184e-05,0,52061,0,44,0,0,0,1,0,11.2,1912,-1,0,55,1,0.3,0,1.6,3,0,2,0,1,0.5,27621,0,0,0,1,1795,179,0,0,279,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,1.3,2.9,1.9,2.1,2.4,1.7,2.0,1.3,2.8,1.4,1.9,1.8,2.2,1.3,2.2,2.4,67.9
Phil,Foden,MID,MCI,4700000,0,1,0.0454545454545455,9.671179883945841e-09,2.1276595744680897e-07,0,2384,0,1,0,0,0,0,0,0.2,39,-3,0,1,3,0.0,0,0.2,0,0,0,0,0,0.0,704,0,0,0,0,7,24,0,0,1,Liverpool,Newcastle,West Brom,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Michael,Folivi,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,10370,0,0,0,0,0,0,0,0.0,4409,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,21550,0,0,0,0,0,6764,0,0,0,Southampton,Leicester,Stoke,Chelsea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose,Fonte,DEF,WHU,4700000,0,34,1.54545454545455,3.2882011605415897e-07,7.23404255319149e-06,0,149380,0,11,0,0,0,0,0,7.2,1651,-3,1,34,3,0.0,0,0.0,3,0,3,0,2,0.9,76732,0,0,0,0,688,22,-1,0,156,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.3,1.1,1.2,0.9,1.3,0.8,0.9,0.8,1.0,33.4
