FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
,Jesus,FWD,MCI,8600000,0,26,0.26262626262626304,3.05379375146817e-08,3.02325581395349e-06,0,429784,1,1,0,0,0,3,0,3.0,838,-4,1,26,4,0.0,0,0.0,6,0,1,0,1,0.5,443156,0,0,0,2,203,964,-1,0,93,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.0,0.1,0.1,0.2,0.1
,Joe Williams,MID,EVE,4500000,0,0,0.0,0.0,0.0,0,17,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,47,0,0,0,0,0,16,0,0,0,West Ham,Chelsea,Swansea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0
Glen,Johnson,DEF,STK,4700000,2,48,2.5,5.31914893617021e-07,1.02127659574468e-05,0,19847,1,26,0,0,0,0,0,10.2,148,-3,0,48,3,0.2,0,1.0,3,0,5,0,0,0.1,14132,0,324,0,0,1597,131,0,0,319,Swansea,West Ham,Bournemouth,Arsenal,Southampton,1.9,3.3,2.1,3.2,2.2
,Jonathan Benteke,FWD,CRY,4300000,0,1,1.0,2.3255813953488398e-07,2.3255813953488398e-07,0,30266,0,0,0,0,0,0,0,0.2,1394,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.4,39893,0,0,0,0,7,555,0,0,3,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Billy,Jones,DEF,SUN,4400000,1,39,1.8,4.09090909090909e-07,8.86363636363636e-06,0,2954,6,39,0,0,0,0,0,8.9,187,-1,0,39,1,0.2,0,1.0,3,0,4,0,0,0.1,3722,0,211,0,0,1820,72,0,0,286,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,1.1,1.9,1.1,3.0,1.1
David,Jones,MID,BUR,5000000,0,1,1.0,2e-07,2e-07,0,3025,1,1,0,0,0,0,0,0.2,2,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,190,0,0,0,0,86,1,0,0,8,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Phil,Jones,DEF,MUN,4500000,0,42,3.0,6.66666666666667e-07,9.33333333333333e-06,0,228004,1,10,0,0,0,0,0,9.3,3556,-5,0,42,5,0.0,0,0.0,4,0,3,0,0,0.7,234332,0,64,0,0,1224,64,0,0,269,Burnley,Man City,Swansea,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0
,Joselu,FWD,STK,5300000,0,0,0.0,0.0,0.0,0,6756,0,0,0,0,0,0,0,0.0,9,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,708,0,246,0,0,0,6,0,0,0,Swansea,West Ham,Bournemouth,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0
,Josh Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,3709,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5002,0,0,0,0,0,11,0,0,0,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Lukas,Jutkiewicz,FWD,BUR,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,30314,0,0,0,0,0,0,0,0.5,280,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.6,14356,0,0,0,0,13,89,0,0,5,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Christian,Kabasele,DEF,WAT,4800000,1,31,0.313131313131313,6.52356902356902e-08,6.45833333333333e-06,0,3107,1,12,0,0,0,2,0,6.5,15,-2,0,31,2,0.1,0,0.5,1,0,1,0,0,0.0,1402,0,0,0,0,592,8,0,0,111,Hull City,Liverpool,Leicester,Everton,Chelsea,0.2,0.2,0.2,0.4,0.2
Younes,Kaboul,DEF,WAT,4400000,0,57,2.5,5.68181818181818e-07,1.29545454545455e-05,0,63411,2,36,0,0,0,2,0,13.0,3216,-1,0,57,1,0.1,0,0.3,1,0,4,0,0,0.7,61698,0,231,0,0,1910,27,0,0,342,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Sullay,Kaikai,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,2283,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,211,0,9,0,0,0,4,0,0,0,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Harry,Kane,FWD,TOT,11500000,12,165,6.9,6e-07,1.43478260869565e-05,0,2170046,1,15,0,0,0,20,0,14.3,11602,5,-1,165,-5,0.3,1,3.3,26,0,12,0,5,16.2,2146507,0,1053,0,7,1995,143497,1,0,663,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,8.0,10.4,7.7,16.4,7.3
N'Golo,Kante,MID,CHE,4700000,2,75,2.4,5.1063829787234e-07,1.59574468085106e-05,0,779253,8,27,0,0,0,1,0,16.0,5947,-3,0,75,3,0.5,0,2.3,1,0,12,0,1,11.9,295271,0,501,0,0,2778,4153,0,0,489,Southampton,Everton,Middlesbrough,West Brom,Watford,1.9,1.3,2.3,4.2,2.7
Bartosz,Kapustka,MID,LEI,5000000,0,0,0.0,0.0,0.0,0,5833,0,0,0,0,0,0,0,0.0,12,-5,0,0,5,0.0,0,0.0,0,0,0,0,0,0.1,572,0,0,0,0,0,6,0,0,0,Arsenal,West Brom,Watford,Man City,Tottenham,0.0,0.0,0.0,0.0,0.0
Loris,Karius,GLK,LIV,4300000,0,32,0.323232323232323,7.517030772844731e-08,7.44186046511628e-06,0,80148,0,12,0,20,0,0,0,7.4,314,-7,0,32,7,0.0,0,0.0,0,0,3,0,0,0.7,79071,0,0,0,0,900,43,0,0,153,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.2,0.2,0.2,0.2,0.2
Michael,Keane,DEF,BUR,5100000,1,104,3.2,6.274509803921571e-07,2.03921568627451e-05,0,114359,4,47,0,0,0,2,0,20.4,6062,1,0,104,-1,0.7,0,3.8,8,0,9,0,1,4.2,229516,0,0,0,3,2970,5906,0,0,579,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,3.1,3.0,4.4,2.7,4.7
Will,Keane,FWD,HUL,4400000,0,8,1.6,3.63636363636364e-07,1.81818181818182e-06,0,39580,0,10,0,0,0,0,0,1.8,172,-1,0,8,1,0.0,0,0.0,0,0,1,0,0,0.2,41249,0,0,0,0,280,58,0,0,9,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Martin,Kelly,DEF,CRY,4200000,1,34,0.34343434343434304,8.177008177008179e-08,8.09523809523809e-06,0,47130,3,35,0,0,0,0,0,8.1,489,-3,0,34,3,0.5,0,2.3,0,0,1,0,2,0.5,51572,0,96,0,0,1599,3218,0,0,240,Liverpool,Tottenham,Burnley,Man City,Hull City,0.4,0.2,0.2,0.2,0.2
,Kenedy,MID,CHE,5100000,0,1,0.0101010101010101,1.98059021588433e-09,1.9607843137254898e-07,0,2240,0,0,0,0,0,0,0,0.2,8,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.0,1261,0,86,0,0,16,4,0,0,2,Southampton,Everton,Middlesbrough,West Brom,Watford,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,923,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1617,0,0,0,0,0,38,0,0,0,West Ham,Chelsea,Swansea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0
Wahbi,Khazri,MID,SUN,6000000,10,28,0.282828282828283,4.71380471380471e-08,4.6666666666666705e-06,0,11752,4,18,0,0,0,1,0,4.7,28,-5,0,28,5,0.5,0,2.8,3,0,1,0,0,0.1,1139,0,172,0,0,629,122,0,0,79,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.1,0.1,0.1,0.2,0.1
,Ki Sung-yueng,MID,SWA,5000000,2,26,0.26262626262626304,5.25252525252525e-08,5.2e-06,0,4860,3,27,0,0,0,0,0,5.2,13,-5,0,26,5,0.2,0,0.8,0,0,1,0,0,0.0,1461,0,241,0,0,1010,21,0,0,168,Stoke,Man Utd,Everton,Sunderland,West Brom,0.1,0.1,0.1,0.1,0.1
Michael,Kightly,MID,BUR,4200000,0,6,1.2,2.85714285714286e-07,1.4285714285714301e-06,0,33339,0,1,0,0,0,0,0,1.4,376,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.6,29218,0,0,0,0,104,14,0,0,20,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Andy,King,MID,LEI,4700000,1,35,0.353535353535354,7.522028798624541e-08,7.4468085106383e-06,0,18047,4,23,0,0,0,1,0,7.4,102,-3,0,35,3,0.2,0,0.8,1,0,1,0,0,0.2,9894,0,174,0,0,1255,61,0,0,181,Arsenal,West Brom,Watford,Man City,Tottenham,0.2,0.2,0.2,0.4,0.2
Joshua,King,MID,BOU,6000000,2,145,4.5,7.5e-07,2.41666666666667e-05,0,191803,1,51,0,0,0,13,0,24.2,32041,5,0,145,-5,0.9,1,5.3,12,0,7,0,2,15.9,850610,0,321,0,2,2361,53115,0,0,461,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,5.7,5.0,5.6,6.4,4.1
Stephen,Kingsley,DEF,SWA,3900000,0,20,0.202020202020202,5.1800051800051795e-08,5.12820512820513e-06,0,505191,0,19,0,0,0,0,0,5.1,8147,-1,0,20,1,0.0,0,0.0,2,0,2,0,0,8.8,638820,0,75,0,1,855,1168,0,0,151,Stoke,Man Utd,Everton,Sunderland,West Brom,0.1,0.1,0.1,0.1,0.1
Jan,Kirchhoff,MID,SUN,4200000,0,12,1.7,4.0476190476190503e-07,2.8571428571428602e-06,0,3735,1,11,0,0,0,0,0,2.9,27,-3,0,12,3,0.0,0,0.0,0,0,0,0,1,0.0,1776,0,118,0,0,433,15,0,0,61,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Ragnar,Klavan,DEF,LIV,4500000,0,42,2.2,4.88888888888889e-07,9.33333333333333e-06,0,87781,3,19,0,0,0,0,0,9.3,3075,-5,0,42,5,0.2,0,0.8,4,0,3,0,0,0.7,67471,0,0,0,0,1406,104,0,0,289,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,1.2,2.5,2.1,2.1
Aleksandar,Kolarov,DEF,MCI,5800000,0,85,3.3,5.68965517241379e-07,1.46551724137931e-05,0,218444,6,24,0,0,0,1,0,14.7,5406,-2,0,85,2,0.1,0,0.5,6,0,8,0,1,3.1,120901,1,429,0,2,2265,632,0,0,500,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,2.7,3.2,3.9,7.5,2.6
Vincent,Kompany,DEF,MCI,5900000,14,17,0.17171717171717202,2.91046053757918e-08,2.8813559322033903e-06,0,20965,2,3,0,0,0,1,0,2.9,369,-1,0,17,1,0.6,0,3.5,2,0,1,0,0,0.6,15659,0,173,0,1,294,7038,0,0,65,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.1,0.1,0.1,0.2,0.1
Arouna,Kone,FWD,EVE,5100000,0,3,0.0303030303030303,5.941770647653001e-09,5.882352941176471e-07,0,69860,0,0,0,0,0,0,0,0.6,118,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.7,15716,0,289,0,0,46,71,0,0,9,West Ham,Chelsea,Swansea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0
Lamine,Kone,DEF,SUN,4300000,1,59,2.3,5.348837209302331e-07,1.37209302325581e-05,0,117792,4,41,0,0,0,1,0,13.7,3315,-2,0,59,2,0.2,0,1.0,5,0,4,0,0,1.7,91583,0,176,0,2,2185,664,0,0,380,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,1.6,2.7,1.6,4.4,1.6
Dimitrios,Konstantopoulos,GLK,MID,4100000,0,0,0.0,0.0,0.0,0,6748,0,0,0,0,0,0,0,0.0,42,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1083,0,0,0,0,0,32,0,0,0,Bournemouth,Sunderland,Man City,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0
Laurent,Koscielny,DEF,ARS,6100000,2,109,3.9,6.39344262295082e-07,1.7868852459016397e-05,0,798337,3,33,0,0,0,2,0,17.9,7651,1,0,109,-1,0.1,0,0.5,19,0,8,0,1,11.2,903409,0,493,0,3,2448,4094,0,0,638,Leicester,Tottenham,Man Utd,Southampton,Stoke,4.5,3.3,8.3,8.8,4.7
Cheikhou,Kouyate,MID,WHU,5000000,2,67,2.4,4.8e-07,1.34e-05,0,93325,3,46,0,0,0,1,0,13.4,438,-5,0,67,5,0.7,0,3.3,0,0,6,0,1,0.7,24573,0,498,0,0,2465,259,0,0,400,Everton,Stoke,Tottenham,Liverpool,Burnley,2.2,1.4,1.8,1.4,1.6
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,6673,0,0,0,0,0,0,0,0.0,94,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7910,0,0,0,0,0,12,0,0,0,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1098,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,909,0,0,0,0,0,4,0,0,0,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,23329,0,0,0,0,0,0,0,0.0,68,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3159,0,0,0,0,0,4,0,0,0,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Adam,Lallana,MID,LIV,6800000,0,123,1.24242424242424,1.8270944741533e-07,1.80882352941176e-05,0,1841713,3,32,0,0,0,7,0,18.1,13541,-2,0,123,2,0.0,0,0.0,13,0,6,0,7,8.6,1887145,0,416,0,3,2064,388,0,0,488,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,0.0,0.6,0.6,0.8
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8267,0,0,0,0,0,0,0,0.2,5,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1431,0,72,0,0,13,2,0,0,3,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0,0.0
Erik,Lamela,MID,TOT,6600000,0,28,3.1,4.6969696969697e-07,4.24242424242424e-06,0,537564,1,2,0,0,0,1,0,4.2,347,-4,0,28,4,0.0,1,0.0,4,0,4,0,1,3.3,303136,0,519,0,0,595,40,0,0,93,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0
Manuel,Lanzini,MID,WHU,6100000,2,115,1.16161616161616,1.90428878953469e-07,1.88524590163934e-05,0,165734,7,48,0,0,0,7,0,18.3,32293,-4,2,115,4,0.3,0,1.8,18,0,6,0,3,2.3,252365,0,381,0,3,2258,1628,-2,0,540,Everton,Stoke,Tottenham,Liverpool,Burnley,0.7,0.6,0.6,0.6,0.6
Sebastian,Larsson,MID,SUN,4700000,0,28,1.6,3.4042553191489397e-07,5.95744680851064e-06,0,2347,3,26,0,0,0,0,0,6.0,85,-3,0,28,3,0.0,0,0.0,0,0,3,0,1,0.0,1903,0,58,0,0,1186,5,0,1,155,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.9,1.9,0.8
Grant,Leadbitter,MID,MID,4400000,1,24,0.24242424242424201,5.50964187327824e-08,5.45454545454545e-06,0,1690,1,8,0,0,0,1,0,5.5,91,-6,0,24,6,0.3,0,1.3,1,0,3,0,0,0.0,1701,0,0,0,0,554,32,0,0,103,Bournemouth,Sunderland,Man City,Chelsea,Southampton,0.2,0.1,0.1,0.1,0.1
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,340,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,525,0,0,0,0,0,2,0,0,0,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Joe,Ledley,MID,CRY,4300000,0,40,0.404040404040404,9.39628846605591e-08,9.30232558139535e-06,0,39517,1,26,0,0,0,1,0,9.3,318,-2,0,40,2,0.0,0,0.0,1,0,2,0,1,0.4,27775,0,121,0,0,1160,188,0,0,201,Liverpool,Tottenham,Burnley,Man City,Hull City,0.4,0.2,0.2,0.2,0.2
,Lee Chung-yong,MID,CRY,4200000,0,23,0.232323232323232,5.53150553150553e-08,5.47619047619048e-06,0,19266,0,10,0,0,0,0,0,5.5,340,-3,0,23,3,0.0,0,0.0,0,0,2,0,1,0.3,19299,0,56,0,0,437,106,0,0,100,Liverpool,Tottenham,Burnley,Man City,Hull City,0.2,0.1,0.1,0.1,0.1
Jonathan,Leko,MID,WBA,4200000,0,10,0.101010101010101,2.40500240500241e-08,2.38095238095238e-06,0,49495,0,3,0,0,0,0,0,2.4,716,-3,0,10,3,0.0,0,0.0,0,0,0,0,1,0.5,52587,0,28,0,0,105,212,0,0,33,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.1,0.1,0.2,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,84390,0,0,0,0,0,0,0,0.0,1163,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.2,73530,0,0,0,0,0,120,0,0,0,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Aaron,Lennon,MID,EVE,5500000,0,22,0.222222222222222,4.04040404040404e-08,4e-06,0,14862,0,5,0,0,0,0,0,4.0,92,-5,0,22,5,0.0,0,0.0,0,0,2,0,1,0.2,4040,0,278,0,0,509,13,0,0,104,West Ham,Chelsea,Swansea,Watford,Arsenal,0.0,0.1,0.1,0.1,0.1
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2570,0,1,0,0,0,0,0,0.3,2,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,254,0,180,0,0,69,2,0,0,12,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Joleon,Lescott,DEF,SUN,3900000,0,1,0.0101010101010101,2.5900025900025896e-09,2.56410256410256e-07,0,6621,0,0,0,0,0,0,0,0.3,792,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.3,17414,0,0,0,0,34,661,0,0,5,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,422,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,958,0,0,0,0,0,18,0,0,0,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Jesse,Lingard,MID,MUN,5600000,1,48,0.484848484848485,8.65800865800866e-08,8.571428571428571e-06,0,57854,2,9,0,0,0,1,0,8.6,1867,-4,0,48,4,0.4,0,2.0,3,0,6,0,2,1.1,59457,0,318,0,1,1055,18510,0,0,195,Burnley,Man City,Swansea,Arsenal,Tottenham,0.4,0.2,0.2,0.4,0.2
Jake,Livermore,MID,WBA,4700000,2,67,2.1,4.4680851063829794e-07,1.42553191489362e-05,0,9969,5,54,0,0,0,1,0,14.0,301,-3,1,67,3,0.4,0,1.8,2,0,4,0,1,0.1,8621,0,0,0,0,2558,74,-1,1,417,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,2.2,1.2,2.3,1.2
Fernando,Llorente,FWD,SWA,6100000,2,110,3.9,6.39344262295082e-07,1.80327868852459e-05,0,1008812,2,49,0,0,0,11,0,17.7,74796,-4,2,110,4,0.1,0,0.8,14,0,3,0,2,6.0,1131201,0,0,0,4,2030,7689,-2,0,383,Stoke,Man Utd,Everton,Sunderland,West Brom,5.0,3.6,4.6,4.3,4.7
Hugo,Lloris,GLK,TOT,5500000,6,118,4.2,7.636363636363641e-07,2.14545454545455e-05,0,352493,0,20,0,61,0,0,0,21.5,6622,0,0,118,0,0.9,0,5.0,5,0,13,0,0,8.0,327322,0,419,0,0,2464,10397,0,0,548,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,4.7,6.3,4.7,7.2,3.8
Ruben,Loftus-Cheek,MID,CHE,5000000,1,6,0.0606060606060606,1.21212121212121e-08,1.2e-06,0,4035,0,0,0,0,0,0,0,1.2,5,-5,0,6,5,0.2,0,0.8,0,0,0,0,0,0.1,446,0,68,0,0,35,4,0,0,16,Southampton,Everton,Middlesbrough,West Brom,Watford,0.0,0.0,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,34123,0,0,0,0,0,0,0,0.0,80,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5703,0,0,0,0,0,33,0,0,0,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,6212,0,0,0,0,0,0,0,0.0,69,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7729,0,0,0,0,0,25,0,0,0,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,1,50,1.9,3.11475409836066e-07,8.19672131147541e-06,0,495710,2,20,0,0,0,3,0,8.2,3295,-4,0,50,4,0.2,0,1.5,2,0,2,0,1,3.0,108536,0,435,0,0,1092,413,0,0,140,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,1.0,2.1,3.0,2.4,1.7
Ademola,Lookman,MID,EVE,5100000,1,15,0.15151515151515196,2.9708853238265002e-08,2.94117647058824e-06,0,7564,0,2,0,0,0,1,0,2.9,171,-4,0,15,4,0.1,0,0.3,0,0,1,0,0,0.1,9304,0,0,0,0,244,11,0,0,36,West Ham,Chelsea,Swansea,Watford,Arsenal,0.1,0.1,0.1,0.1,0.1
Donald,Love,DEF,SUN,3900000,0,19,0.191919191919192,4.92100492100492e-08,4.87179487179487e-06,0,209685,1,10,0,0,0,0,0,4.9,4820,-1,0,19,1,0.0,0,0.0,1,0,1,0,1,3.7,319943,0,3,0,0,521,671,0,0,119,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.1,0.1,0.1,0.2,0.1
Dejan,Lovren,DEF,LIV,4800000,7,81,3.4,7.08333333333333e-07,1.6875e-05,0,433793,5,29,0,0,0,2,0,16.9,2527,-2,0,81,2,0.6,0,3.0,5,0,7,0,1,4.2,464065,0,248,0,0,2115,6698,0,0,469,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,4.4,2.5,4.5,4.0,4.0
Matthew,Lowton,DEF,BUR,4500000,1,81,2.6,5.77777777777778e-07,1.8e-05,0,36932,8,45,0,0,0,0,0,18.0,1238,0,0,81,0,0.8,0,3.5,5,0,8,0,2,0.8,51657,0,0,0,0,2790,625,0,0,549,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,2.2,2.2,3.4,2.0,3.6
Leiva,Lucas,MID,LIV,4400000,5,35,0.353535353535354,8.03489439853076e-08,7.95454545454546e-06,0,12030,3,15,0,0,0,0,0,8.0,405,-1,0,35,1,0.7,0,3.3,2,0,2,0,2,0.2,12471,0,253,0,0,848,641,0,0,183,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,0.2,0.2,0.2,0.2
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,5885,0,0,0,0,0,0,0,0.0,64,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,6337,0,0,0,0,0,41,0,0,0,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,10500000,6,205,6.4,6.0952380952381e-07,1.95238095238095e-05,0,1962437,3,35,0,0,0,24,0,19.5,61983,15,0,205,-15,0.6,0,5.8,31,0,11,0,6,46.7,3550415,0,754,0,6,2816,45719,0,0,784,West Ham,Chelsea,Swansea,Watford,Arsenal,7.3,8.6,7.3,9.6,7.0
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4184,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,396,0,3,0,0,0,6,0,0,0,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0
Matt,Macey,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,34,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,119,0,0,0,0,0,37,0,0,0,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,880,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,721,0,0,0,0,0,2,0,0,0,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,7,56,2.2,5e-07,1.27272727272727e-05,0,14200,4,49,0,0,0,2,0,12.7,607,-1,0,56,1,0.9,0,4.0,2,0,2,0,3,0.6,39467,0,0,0,0,1988,6608,0,0,408,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,2.2,1.8,2.1,1.8,2.4
Riyad,Mahrez,MID,LEI,8900000,5,103,3.4,3.8202247191011207e-07,1.15730337078652e-05,0,921939,3,38,0,0,0,5,0,11.6,6774,-6,0,103,6,0.3,1,3.0,8,0,7,0,4,8.3,193383,0,994,0,0,2309,613,0,0,375,Arsenal,West Brom,Watford,Man City,Tottenham,1.7,2.1,4.7,5.2,3.7
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.0101010101010101,2.24466891133558e-09,2.22222222222222e-07,0,137,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,149,0,0,0,0,2,5,0,0,5,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
