FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
George,Friend,DEF,MID,4300000,0,46,0.49462365591397905,1.1502875718929698e-07,1.06976744186047e-05,0,286602,2,19,0,0,0,0,0,10.7,2257,-2,0,46,2,0.0,0,0.0,5,0,3,0,2,1.9,148264,0,0,0,0,1350,42,0,0,276,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.0,0.2,0.4,0.2,0.2,0.2,0.2
Dael,Fry,DEF,MID,4000000,0,0,0.0,0.0,0.0,0,65448,0,0,0,0,0,0,0,0.0,80,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,4421,0,0,0,0,0,33,0,0,0,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezekiel,Fryers,DEF,CRY,4500000,0,9,0.0967741935483871,2.1505376344086e-08,2e-06,0,898,0,7,0,0,0,0,0,2.0,6,0,0,9,0,0.0,0,0.0,0,0,0,0,1,0.0,1026,0,0,0,0,188,4,0,0,38,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Fuchs,DEF,LEI,5300000,7,82,2.8,5.283018867924531e-07,1.5471698113207503e-05,0,408335,8,45,0,0,0,2,0,15.5,4132,-2,-1,82,2,0.8,0,4.3,6,0,6,0,3,5.6,188411,0,482,0,1,2473,8220,1,0,531,Everton,Crystal Palace,Arsenal,West Brom,Watford,1.5,2.5,2.4,2.2,3.1,2.0,3.7
Jay,Fulton,MID,SWA,4400000,0,17,0.18279569892473102,4.1544477028348e-08,3.86363636363636e-06,0,1506,2,14,0,0,0,0,0,3.9,5,-1,0,17,1,0.0,0,0.0,0,0,3,0,0,0.0,972,0,4,0,0,624,4,0,0,81,West Ham,Watford,Stoke,Man Utd,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ramiro,Funes Mori,DEF,EVE,4600000,0,69,0.7419354838709681,1.61290322580645e-07,1.4999999999999999e-05,0,186619,0,19,0,0,0,0,0,15.0,13955,-4,1,69,4,0.1,0,0.5,4,0,7,0,1,2.0,156831,0,304,0,0,1543,50,-1,0,365,Leicester,Burnley,West Ham,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.4,0.4
Manolo,Gabbiadini,FWD,SOU,6600000,0,26,0.279569892473118,4.23590746171391e-08,3.93939393939394e-06,0,337319,1,6,0,0,0,4,0,3.9,47877,1,2,26,-1,0.0,0,0.3,4,0,1,0,0,4.5,524531,0,0,0,1,277,2568,-2,0,112,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,0.0,0.1,0.1,0.1,0.1,0.1
,Gabriel,DEF,ARS,4800000,8,37,0.397849462365591,8.288530465949821e-08,7.70833333333333e-06,0,40020,3,12,0,0,0,0,0,7.7,303,-2,0,37,2,0.6,0,3.0,2,0,4,0,0,0.4,45054,0,244,0,0,1121,2766,0,0,237,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Brendan,Galloway,DEF,WBA,4000000,0,9,0.0967741935483871,2.4193548387096803e-08,2.25e-06,0,19384,0,3,0,0,0,0,0,2.3,65,-5,0,9,5,0.0,0,0.0,0,0,1,0,0,0.2,16144,0,126,0,0,247,55,0,0,44,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian,Gamboa,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,29019,0,0,0,0,0,0,0,0.0,57,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,1997,0,0,0,0,0,2,0,0,0,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Garcia,MID,MCI,5000000,0,3,0.032258064516129,6.451612903225811e-09,6e-07,0,588,0,1,0,0,0,0,0,0.6,9,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.0,565,0,0,0,0,29,8,0,0,11,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Gardner,MID,WBA,5100000,0,14,1.6,3.13725490196078e-07,2.7450980392156897e-06,0,7405,1,6,0,0,0,0,0,2.7,5,-4,0,14,4,0.0,0,0.0,0,0,1,0,1,0.1,5094,0,244,0,0,218,2,0,0,52,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florin,Gardos,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,5684,0,0,0,0,0,0,0,0.0,55,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5696,0,0,0,0,0,17,0,0,0,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,317,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,132,0,15,0,0,0,5,0,0,0,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rudy,Gestede,FWD,MID,4700000,2,14,0.150537634408602,3.20292839167239e-08,2.97872340425532e-06,0,4956,1,8,0,0,0,1,0,3.0,530,-3,0,14,3,0.5,0,2.3,0,0,0,0,0,0.1,10893,0,0,0,0,338,1574,0,0,56,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Kieran,Gibbs,DEF,ARS,4700000,0,17,0.18279569892473102,3.8892701898879e-08,3.61702127659574e-06,0,24039,3,1,0,0,0,0,0,3.6,73,-3,0,17,3,0.0,0,0.0,0,0,2,0,1,0.5,8026,0,69,0,0,297,53,0,0,82,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4900000,3,102,3.4,6.93877551020408e-07,2.08163265306122e-05,0,305527,3,37,0,0,0,1,0,20.8,4697,4,0,102,-4,0.8,0,4.0,11,0,9,0,1,9.3,638521,0,0,0,1,2700,23711,0,0,555,Burnley,Arsenal,Bournemouth,Sunderland,Man City,4.2,4.6,7.3,3.7,3.2,4.6,3.9
Darron,Gibson,MID,SUN,4300000,1,11,0.11827956989247301,2.75068767191798e-08,2.55813953488372e-06,0,6566,2,6,0,0,0,0,0,2.6,52,-2,0,11,2,0.4,0,1.7,0,0,1,0,0,0.1,3967,0,44,0,0,409,45,0,0,64,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Olivier,Giroud,FWD,ARS,8100000,5,86,4.1,5.06172839506173e-07,1.06172839506173e-05,0,690567,1,10,0,0,0,9,0,10.6,4020,-9,0,86,9,0.3,0,2.3,13,0,3,0,4,2.7,714514,0,629,0,2,804,7750,0,0,321,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,4.2,4.0,5.9,3.5,4.3,3.8,4.9
Shay,Given,GLK,STK,4200000,0,13,0.139784946236559,3.32821300563236e-08,3.0952380952381e-06,0,24920,1,14,0,18,0,0,0,3.1,91,-3,0,13,3,0.0,0,0.0,3,0,0,0,0,0.5,20448,1,24,1,1,450,40,0,0,92,Liverpool,Hull City,Swansea,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,1015,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,372,0,4,0,0,0,4,0,0,0,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4900000,6,92,3.1,6.3265306122449e-07,1.87755102040816e-05,0,94568,1,44,0,87,0,0,0,18.8,1444,-1,0,92,1,1.0,0,5.0,4,0,6,0,0,1.6,37886,1,375,1,0,2617,283,0,0,537,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,2.4,4.5,1.6,1.9,3.4
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,1346,0,0,0,0,0,0,0,0.0,22,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,748,0,58,0,0,0,9,0,0,0,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1868,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,602,0,242,0,0,0,10,0,0,0,West Ham,Watford,Stoke,Man Utd,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden,Gooch,MID,SUN,4200000,0,10,0.10752688172043,2.5601638504864304e-08,2.38095238095238e-06,0,8267,3,5,0,0,0,0,0,2.4,95,-3,0,10,3,0.0,0,0.0,0,0,1,0,0,0.1,10765,0,0,0,0,323,95,0,0,38,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,0,44,0.47311827956989294,1.0066346373827501e-07,9.36170212765957e-06,0,12258,6,22,0,0,0,2,0,9.4,151,-3,0,44,3,0.4,0,1.8,1,0,4,0,0,0.1,8300,0,331,0,0,1223,8,0,0,217,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.0,0.0,0.2,0.2,0.2,0.2,0.2
Lewis,Grabban,FWD,BOU,4300000,0,6,2.0,4.65116279069767e-07,1.3953488372093e-06,0,259592,0,2,0,0,0,0,0,1.4,1782,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,3.1,192577,0,124,0,0,60,205,0,0,17,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,1,7,0.0752688172043011,1.50537634408602e-08,1.4e-06,0,13365,1,0,0,0,0,0,0,1.4,8,-5,0,7,5,0.1,0,0.5,0,0,0,0,0,0.1,1132,0,155,0,0,107,6,0,0,22,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4400000,2,103,4.0,9.09090909090909e-07,2.34090909090909e-05,0,140183,1,31,0,87,0,0,0,23.4,5820,4,0,103,-4,0.5,0,2.3,9,0,9,0,0,9.2,503133,0,0,0,3,2340,6060,0,0,519,Liverpool,Hull City,Swansea,West Ham,Bournemouth,6.0,5.6,3.9,5.8,4.2,5.8,4.3
Andre,Gray,FWD,BUR,6100000,2,91,3.6,5.9016393442623e-07,1.49180327868852e-05,0,690179,2,27,0,0,0,8,0,14.9,13333,-4,0,91,4,0.3,0,1.8,10,0,7,0,2,5.2,460514,0,0,0,1,1946,8664,0,0,259,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,2.7,2.1,3.9,2.9,4.7,2.8,4.8
Demarai,Gray,MID,LEI,4800000,3,48,0.516129032258065,1.0752688172042999e-07,1e-05,0,54292,1,13,0,0,0,1,0,10.0,382,-2,0,48,2,0.4,0,2.0,0,0,4,0,3,0.6,40372,0,57,0,0,905,750,0,0,176,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Kamil,Grosicki,MID,HUL,5500000,5,29,0.31182795698924703,5.6695992179863096e-08,5.2727272727272694e-06,0,6767,0,11,0,0,0,0,0,5.3,1096,0,0,29,0,0.7,0,3.8,0,0,1,0,5,0.3,20706,0,0,0,0,567,1110,0,0,86,Man City,Stoke,Watford,Southampton,Sunderland,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marko,Grujic,MID,LIV,4300000,0,2,0.021505376344086002,5.00125031257814e-09,4.65116279069767e-07,0,27413,0,0,0,0,0,0,0,0.5,14,-7,0,2,7,0.0,0,0.0,0,0,0,0,0,0.2,2636,0,0,0,0,30,24,0,0,6,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,4900000,0,41,0.44086021505376294,8.99714724599517e-08,8.36734693877551e-06,0,22619,0,17,0,0,0,1,0,8.4,34,-6,0,41,6,0.0,0,0.0,3,0,3,0,2,0.1,13514,0,0,0,1,922,5,0,0,162,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.2,0.2,0.2,0.2,0.2,0.2
Adlene,Guedioura,MID,MID,4300000,1,26,0.279569892473118,6.50162540635159e-08,6.04651162790698e-06,0,7795,2,20,0,0,0,0,0,6.0,45,-2,0,26,2,0.1,0,0.3,0,0,0,0,1,0.1,7645,0,56,0,0,861,12,0,0,131,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Idrissa,Gueye,MID,EVE,5000000,1,71,2.7,5.4e-07,1.42e-05,0,45771,8,23,0,0,0,1,0,14.2,906,0,0,71,0,0.4,0,1.8,9,0,8,0,2,0.5,51735,0,270,0,1,2186,663,0,0,459,Leicester,Burnley,West Ham,Chelsea,Swansea,3.3,3.4,1.4,2.0,1.7,3.4,1.4
Ilkay,Gundogan,MID,MCI,4900000,0,41,0.44086021505376294,8.99714724599517e-08,8.36734693877551e-06,0,703078,0,8,0,0,0,3,0,8.4,278,-6,0,41,6,0.0,0,0.0,2,0,3,0,1,1.4,699875,0,0,0,1,704,17,0,0,196,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Bradley,Guzan,GLK,MID,4200000,0,17,0.18279569892473102,4.35227854582693e-08,4.04761904761905e-06,0,28790,0,1,0,10,0,0,0,4.0,116,-3,0,17,3,0.0,0,0.0,1,0,2,0,0,0.5,13772,0,188,0,1,270,53,0,0,69,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4300000,0,0,0.0,0.0,0.0,0,395,0,0,0,0,0,0,0,0.0,5,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,356,0,0,0,0,0,3,0,0,0,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,149,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,223,0,0,0,0,0,13,0,0,0,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,174152,0,0,0,0,0,0,0,0.0,49,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.0,2799,0,360,0,0,0,19,0,0,0,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mouez,Hassen,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,146,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,371,0,0,0,0,0,22,0,0,0,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,3511,0,0,0,0,0,0,0,0.0,13,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,267,0,31,0,0,0,0,0,0,0,Liverpool,Hull City,Swansea,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10300000,13,181,6.5,6.310679611650489e-07,1.75728155339806e-05,0,1941259,2,21,0,0,0,13,0,17.7,3941,3,-1,181,-3,0.6,1,6.0,26,0,14,0,8,29.5,2279007,0,476,0,4,2334,91794,1,0,701,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,6.7,7.6,8.4,6.7,9.1,6.7,9.5
Tom,Heaton,GLK,BUR,5100000,6,127,4.5,8.823529411764709e-07,2.49019607843137e-05,0,344974,1,37,0,118,0,0,0,24.9,3127,6,0,127,-6,0.9,0,4.8,21,0,8,0,0,19.8,911777,0,0,1,4,2520,18666,0,0,610,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,4.0,3.2,5.2,5.0,6.8,4.5,6.8
Jordan,Henderson,MID,LIV,6200000,0,73,0.7849462365591401,1.26604231703087e-07,1.17741935483871e-05,0,116326,8,28,0,0,0,1,0,11.8,634,-3,0,73,3,0.0,0,0.0,9,0,7,0,4,1.1,99064,0,250,0,0,2116,56,0,0,467,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.4,0.4
Jeff,Hendrick,MID,BUR,5300000,6,61,2.4,4.52830188679245e-07,1.15094339622642e-05,0,5767,5,36,0,0,0,2,0,11.5,39,-2,0,61,2,0.6,0,3.3,1,0,7,0,1,0.0,6960,0,0,0,0,2066,196,0,1,209,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,1.3,1.2,2.0,1.3,2.3,1.2,1.8
Wayne,Hennessey,GLK,CRY,4300000,2,69,3.3,7.674418604651159e-07,1.6046511627907e-05,0,143303,1,33,0,69,0,0,0,16.0,1426,-2,0,69,2,1.1,0,4.7,4,0,5,0,0,2.6,78322,0,266,0,1,1890,2056,0,0,380,Arsenal,Leicester,Liverpool,Tottenham,Burnley,4.2,3.3,7.7,3.8,3.3,4.0,2.9
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,4041,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,704,0,0,0,0,0,6,0,0,0,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus,Henriksen,MID,HUL,4900000,1,18,0.193548387096774,3.94996708360764e-08,3.6734693877551003e-06,0,1000,1,12,0,0,0,0,0,3.7,4,-6,0,18,6,0.1,0,0.5,0,0,0,0,0,0.0,989,0,0,0,0,586,8,0,0,70,Man City,Stoke,Watford,Southampton,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,14,67,3.4,5.76271186440678e-07,1.13559322033898e-05,0,148922,0,19,0,0,0,4,0,11.4,1756,-1,0,67,1,1.0,0,5.8,6,0,4,0,4,1.0,138287,0,0,0,2,1236,4995,0,0,188,Man City,Stoke,Watford,Southampton,Sunderland,3.0,2.6,4.4,2.8,4.7,2.9,4.2
Luis,Hernandez,DEF,LEI,4200000,0,3,0.8,1.9047619047619e-07,7.142857142857141e-07,0,21346,1,8,0,0,0,0,0,0.7,56,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.3,5954,0,0,0,0,327,3,0,0,50,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,6300000,2,61,2.7,4.28571428571429e-07,9.68253968253968e-06,0,61930,4,15,0,0,0,0,0,9.7,350,-2,0,61,2,0.1,0,0.7,6,0,9,0,3,0.6,62811,0,307,0,0,1907,1017,0,1,416,Sunderland,Chelsea,Burnley,Man City,Swansea,2.6,1.7,3.8,2.3,1.5,1.4,2.0
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,188,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,226,0,0,0,0,0,7,0,0,0,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,1499,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2863,0,0,0,0,0,27,0,0,0,Leicester,Burnley,West Ham,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,2485,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,3164,0,0,0,0,0,58,0,0,0,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,12964,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1197,0,0,0,0,0,1,0,0,0,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4200000,1,32,0.34408602150537604,8.19252432155658e-08,7.61904761904762e-06,0,147562,1,12,0,0,0,0,0,7.6,2081,-3,0,32,3,0.1,0,0.3,0,0,5,0,0,1.9,111414,0,0,0,0,1047,2954,0,0,188,West Brom,Man City,Chelsea,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4000000,0,7,0.0752688172043011,1.88172043010753e-08,1.75e-06,0,69292,1,5,0,0,0,0,0,1.8,150,-5,0,7,5,0.0,0,0.0,0,0,1,0,0,0.5,47616,0,0,0,0,270,58,0,0,61,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose,Holebas,DEF,WAT,4600000,6,78,2.9,6.30434782608696e-07,1.6956521739130403e-05,0,398268,12,45,0,0,0,2,0,17.0,2651,1,0,78,-1,0.9,0,4.3,7,0,6,0,4,3.5,507445,0,96,0,1,2369,2770,0,0,439,Tottenham,Swansea,Hull City,Liverpool,Leicester,2.0,3.3,2.2,4.1,1.5,1.7,3.1
Mason,Holgate,DEF,EVE,4000000,2,38,0.408602150537634,1.02150537634409e-07,9.5e-06,0,403442,2,8,0,0,0,0,0,9.5,2278,-5,0,38,5,0.2,0,0.8,3,0,4,0,1,6.3,619068,0,0,0,0,800,25259,0,0,192,Leicester,Burnley,West Ham,Chelsea,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2
George,Honeyman,MID,SUN,4500000,0,3,0.032258064516129,7.168458781362009e-09,6.66666666666667e-07,0,174,1,3,0,0,0,0,0,0.7,0,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.0,214,0,0,0,0,121,0,0,0,23,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Huddlestone,MID,HUL,4600000,0,55,2.1,4.56521739130435e-07,1.19565217391304e-05,0,24412,5,36,0,0,0,1,0,12.0,1154,-4,0,55,4,0.0,0,0.0,5,0,4,0,2,0.3,23333,1,0,0,1,1823,16,0,1,314,Man City,Stoke,Watford,Southampton,Sunderland,0.0,1.0,2.4,1.0,2.4,1.1,1.5
James,Husband,DEF,MID,4000000,0,0,0.0,0.0,0.0,0,11,0,3,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,74,0,0,0,0,58,74,0,0,3,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noor,Husin,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,62,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,67,0,0,0,0,0,0,0,0,0,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,6,70,2.5,5.102040816326529e-07,1.42857142857143e-05,0,72492,7,42,0,0,0,1,0,14.3,1612,-1,0,70,1,1.3,0,6.3,0,0,7,0,2,1.9,85366,1,453,0,0,2476,6555,0,0,398,Everton,Crystal Palace,Arsenal,West Brom,Watford,1.2,2.1,2.0,1.8,2.7,1.7,3.2
Emerson,Hyndman,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,1333,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,669,0,0,0,0,0,0,0,0,0,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,2,32,0.34408602150537604,7.022163704191349e-08,6.53061224489796e-06,0,162504,0,22,0,0,0,0,0,6.5,137,-6,0,32,6,0.2,0,0.8,0,0,3,0,0,1.1,26066,0,184,0,0,991,40,0,0,128,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Zlatan,Ibrahimovic,FWD,MUN,11400000,7,151,5.8,5.08771929824561e-07,1.32456140350877e-05,0,3013245,6,22,0,0,0,16,0,13.2,7099,-1,0,151,1,0.2,1,2.3,25,0,10,0,6,29.6,2415520,0,0,0,5,2340,76973,0,0,501,Sunderland,Chelsea,Burnley,Man City,Swansea,7.4,6.6,14.5,7.9,7.0,6.4,7.2
Odion,Ighalo,FWD,WAT,6800000,0,39,2.2,3.23529411764706e-07,5.73529411764706e-06,0,335997,1,29,0,0,0,1,0,5.7,267,-7,0,39,7,0.0,0,0.0,2,0,2,0,1,2.5,94162,0,709,0,0,1291,53,0,0,84,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi,Iheanacho,FWD,MCI,6000000,0,48,3.0,5e-07,8e-06,0,787439,0,8,0,0,0,4,0,8.0,768,-10,0,48,10,0.0,0,0.0,6,0,1,0,3,2.3,759839,0,242,0,1,490,275,0,0,168,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,3.9,2.7,2.5,2.6,2.8,3.8,2.5
Giannelli,Imbula,MID,STK,4500000,0,24,0.258064516129032,5.734767025089611e-08,5.333333333333329e-06,0,13993,1,20,0,0,0,0,0,5.3,34,-5,0,24,5,0.0,0,0.0,1,0,2,0,1,0.2,5503,1,194,0,0,796,9,0,0,126,Liverpool,Hull City,Swansea,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Danny,Ings,FWD,LIV,5400000,0,0,0.0,0.0,0.0,0,23426,0,0,0,0,0,0,0,0.0,29,-6,0,0,6,0.0,0,0.0,0,0,0,0,0,0.2,4084,0,81,0,0,0,29,0,0,0,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
