FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0.0,0.0,0.0,0,9532,0,0,0,0,0,0,0,0.0,56,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1556,0,0,0,0,0,54,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty,James,MID,LEI,4400000,2,24,0.857142857142857,1.94805194805195e-07,5.45454545454545e-06,0,26699,2,14,0,0,0,0,0,5.5,168,-1,0,24,1,0.4,0,1.7,0,0,4,0,0,0.2,19422,0,0,0,0,901,338,0,0,114,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.8
Kyle,Jameson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,418,0,0,0,0,0,0,0,0.0,133,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1949,0,0,0,0,0,415,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Janmaat,DEF,WAT,4800000,5,44,1.57142857142857,3.27380952380952e-07,9.16666666666667e-06,0,31560,2,26,0,0,0,3,0,9.2,863,-2,0,44,2,1.0,0,4.7,3,0,1,0,1,0.6,45511,0,0,0,2,1205,6586,0,0,243,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,1.2,0.9,0.9,1.0,1.2,0.8,1.9,0.8,1.0,0.8,65.8
Vincent,Janssen,FWD,TOT,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,8987,0,0,0,0,0,0,0,0.1,4,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,974,0,0,0,0,1,1,0,0,2,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,13515,0,0,0,0,0,0,0,0.0,25,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,737,0,0,0,0,0,2,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jese,MID,STK,5400000,0,27,0.9642857142857142,1.78571428571429e-07,5e-06,0,587506,0,14,0,0,0,1,0,5.0,338,-6,0,27,6,0.1,0,0.3,2,0,1,0,1,1.9,578141,0,0,0,1,510,107,0,0,82,Southampton,Man City,Everton,Arsenal,Tottenham,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39.4
,Jesus,FWD,MCI,9900000,1,78,4.1,4.1414141414141397e-07,7.87878787878788e-06,0,2257358,3,8,0,0,0,8,0,7.9,1314,-6,0,78,6,0.0,1,0.3,11,0,6,0,4,4.5,1835442,0,0,0,2,1010,2020,0,0,274,Chelsea,Stoke,Everton,Man Utd,Tottenham,3.7,4.8,0.0,4.2,4.8,3.6,4.7,4.1,5.5,4.9,138.2
,Joao Mario,MID,WHU,6300000,2,12,0.42857142857142894,6.80272108843537e-08,1.9047619047619e-06,0,7988,0,8,0,0,0,0,0,1.9,1697,-2,1,12,2,0.5,0,3.3,0,0,1,0,1,0.1,15767,0,0,0,0,338,470,-1,0,50,Swansea,Burnley,Southampton,Chelsea,Stoke,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.9
,Joel Pereira,GLK,MUN,4000000,0,0,0.0,0.0,0.0,0,166442,0,0,0,0,0,0,0,0.0,2024,0,0,0,0,0.0,0,0.0,0,0,0,0,0,6.2,401386,0,0,0,0,0,258,0,0,0,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Johnson,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,663,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,995,0,0,0,0,0,39,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen,Johnson,DEF,STK,4100000,1,2,0.0714285714285714,1.74216027874564e-08,4.878048780487799e-07,0,33754,0,6,0,0,0,0,0,0.5,116,-4,0,2,4,0.1,0,0.3,0,0,0,0,0,0.2,7662,0,0,0,0,155,327,0,0,26,Southampton,Man City,Everton,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Phil,Jones,DEF,MUN,5600000,0,101,4.8,8.57142857142857e-07,1.8035714285714302e-05,0,1702572,2,11,0,0,0,0,0,18.0,166072,6,0,101,-6,0.1,0,0.7,16,0,13,0,0,8.6,2031410,1,0,0,2,1793,572,0,0,489,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.0,6.6,0.0,6.3,4.2,6.7,4.2,7.2,5.0,7.0,47.5
,Jordan Ayew,FWD,SWA,5400000,2,86,3.1,5.74074074074074e-07,1.59259259259259e-05,0,615562,1,37,0,0,0,5,0,15.9,44797,4,0,86,-4,0.4,0,2.0,9,0,7,0,2,13.2,1214917,0,0,0,0,2210,25575,0,0,312,West Ham,Huddersfield,Man Utd,West Brom,Everton,3.6,2.7,0.0,2.1,2.7,3.7,2.5,2.5,3.0,3.9,133.0
,Joselu,FWD,NEW,5500000,0,62,2.7,4.90909090909091e-07,1.1272727272727301e-05,0,164180,2,24,0,0,0,4,0,11.3,2033,0,0,62,0,0.1,1,0.3,5,0,5,0,1,0.5,169548,0,0,0,0,1559,257,0,0,199,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,1.8,2.7,0.0,3.1,2.3,2.7,2.1,3.0,2.3,1.9,100.9
Christian,Kabasele,DEF,WAT,4500000,0,58,2.4,5.33333333333333e-07,1.28888888888889e-05,0,172819,4,40,0,0,0,2,0,12.9,5802,0,0,58,0,0.0,0,0.0,1,0,5,0,0,0.8,202157,1,0,0,1,2039,19,0,0,355,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,1.7,3.4,1.7,1.9,1.5,71.3
Younes,Kaboul,DEF,WAT,4200000,0,7,0.25,5.95238095238095e-08,1.66666666666667e-06,0,23176,0,3,0,0,0,0,0,1.7,46,-3,0,7,3,0.0,0,0.0,0,0,1,0,0,0.1,3491,0,0,0,0,151,10,0,0,35,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,5.0
Elias,Kachunga,MID,HUD,5700000,0,44,1.57142857142857,2.7568922305764397e-07,7.719298245614039e-06,0,26706,1,23,0,0,0,1,0,7.7,53,-3,0,44,3,0.0,0,0.0,0,0,6,0,1,0.1,13872,0,0,0,0,1253,8,0,0,146,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.8,1.2,1.1,0.8,0.8,1.0,0.8,1.5,0.8,1.3,53.8
Sullay,Kaikai,MID,CRY,4300000,0,1,1.0,2.3255813953488398e-07,2.3255813953488398e-07,0,11999,0,0,0,0,0,0,0,0.2,30,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,13257,0,0,0,0,13,0,0,0,5,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Harry,Kane,FWD,TOT,12900000,6,173,6.4,4.961240310077521e-07,1.34108527131783e-05,0,3435085,4,23,0,0,0,24,0,13.4,9652,4,-1,173,-4,0.4,1,5.3,27,0,12,0,1,47.1,4209402,0,0,0,7,2311,77767,1,0,616,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,9.6,7.8,0.0,6.0,7.7,8.4,7.5,9.1,7.5,9.4,335.6
N'Golo,Kante,MID,CHE,4900000,1,75,3.0,6.12244897959184e-07,1.5306122448979598e-05,0,1129862,3,20,0,0,0,1,0,15.3,11335,-1,0,75,1,0.4,0,2.0,6,0,14,0,1,11.2,744499,0,0,0,0,2184,5124,0,0,484,Man City,Crystal Palace,Tottenham,West Ham,Southampton,1.5,2.8,0.0,2.5,3.2,2.5,3.4,2.4,2.2,2.5,116.9
Loris,Karius,GLK,LIV,4800000,3,43,1.5357142857142903,3.1994047619047603e-07,8.95833333333333e-06,0,14631,0,8,0,15,0,0,0,9.0,2218,-2,0,43,2,1.4,0,6.7,3,0,4,0,0,1.0,53606,0,0,1,0,810,9880,0,0,179,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.9,0.8,1.3,1.5,0.8,1.0,0.8,1.3,0.9,1.4,14.4
Orestis,Karnezis,GLK,WAT,4500000,7,22,0.7857142857142858,1.74603174603175e-07,4.88888888888889e-06,0,1461,0,8,0,14,0,0,0,4.9,342,0,0,22,0,0.7,0,3.3,3,0,2,0,0,0.1,5830,0,0,0,0,481,3375,0,0,102,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,11.2
Beram,Kayal,MID,BHA,4400000,1,11,0.3928571428571429,8.928571428571429e-08,2.5e-06,0,5970,0,5,0,0,0,0,0,2.5,60,-1,0,11,1,0.2,0,1.0,0,0,0,0,0,0.1,3032,0,0,0,0,218,63,0,0,33,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.9
Michael,Keane,DEF,EVE,5300000,2,45,2.3,4.33962264150943e-07,8.49056603773585e-06,0,557080,2,35,0,0,0,0,0,8.5,1182,-2,0,45,2,0.2,0,1.0,7,0,3,0,1,4.4,153055,0,0,0,0,1659,1431,0,0,326,Burnley,Brighton,Stoke,Man City,Liverpool,1.7,2.7,1.7,1.9,2.3,1.4,2.0,1.3,2.3,1.7,56.9
Martin,Kelly,DEF,CRY,4200000,0,32,1.14285714285714,2.72108843537415e-07,7.61904761904762e-06,0,62732,1,13,0,0,0,0,0,7.6,2800,-3,0,32,3,0.1,0,0.3,1,0,4,0,0,0.8,89389,0,0,0,0,873,342,0,0,159,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.7,0.6,0.6,0.7,0.6,0.9,0.6,0.6,0.6,0.8,26.3
,Kenedy,MID,NEW,4700000,3,15,0.535714285714286,1.1398176291793301e-07,3.1914893617021303e-06,0,12082,0,1,0,0,0,0,0,3.2,2426,-3,0,15,3,0.5,0,2.3,2,0,3,0,1,0.8,51720,0,0,0,0,273,1963,0,0,33,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.2
Jonjoe,Kenny,DEF,EVE,4300000,2,50,2.6,6.046511627906979e-07,1.1627906976744199e-05,0,298885,2,31,0,0,0,0,0,11.6,8562,-2,0,50,2,0.2,0,1.0,2,0,5,0,2,3.5,476455,0,0,0,1,1589,2762,0,0,309,Burnley,Brighton,Stoke,Man City,Liverpool,2.1,3.2,2.0,2.3,2.8,1.7,2.4,1.7,2.8,2.1,59.5
,Ki Sung-yueng,MID,SWA,4900000,2,46,2.9,5.91836734693878e-07,9.38775510204082e-06,0,6636,1,18,0,0,0,1,0,9.4,2835,-1,0,46,1,1.4,0,7.0,6,0,4,0,1,0.5,34418,0,0,0,0,1252,8719,0,0,213,West Ham,Huddersfield,Man Utd,West Brom,Everton,3.1,2.2,0.0,1.4,2.2,3.5,1.4,2.4,2.3,2.8,54.6
,Kiko Femenia,DEF,WAT,4300000,1,52,3.3,7.674418604651159e-07,1.2093023255814e-05,0,467251,2,22,0,0,0,0,0,12.1,855,-2,0,52,2,0.1,0,0.3,9,0,5,0,1,1.2,487015,0,0,0,1,1248,2976,0,0,305,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,3.8,3.0,3.1,3.2,3.8,2.8,4.7,2.9,3.2,2.6,53.5
Andy,King,MID,SWA,4200000,0,24,0.857142857142857,2.04081632653061e-07,5.71428571428571e-06,0,344853,1,12,0,0,0,1,0,5.7,5938,-3,0,24,3,0.1,0,0.3,1,0,0,0,1,3.9,471744,0,0,0,0,534,7320,0,0,86,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.4,0.4,0.0,0.4,0.4,0.5,0.4,0.4,0.4,0.4,21.6
Joshua,King,FWD,BOU,7000000,2,63,2.7,3.85714285714286e-07,9e-06,0,332790,2,24,0,0,0,3,0,9.0,1554,-5,0,63,5,0.4,0,3.0,3,0,5,0,3,1.1,97380,0,0,0,0,1688,837,0,0,212,Leicester,Tottenham,West Brom,Watford,Crystal Palace,2.3,2.4,3.0,2.3,2.9,1.8,2.6,2.6,2.6,2.1,128.5
Stephen,Kingsley,DEF,SWA,4500000,0,0,0.0,0.0,0.0,0,5913,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,225,0,0,0,0,0,0,0,0,0,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nya,Kirby,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,9,0,0,0,0,0,9,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davy,Klaassen,MID,EVE,6900000,0,4,0.14285714285714302,2.0703933747412e-08,5.79710144927536e-07,0,82921,0,4,0,0,0,0,0,0.6,73,-6,0,4,6,0.0,0,0.0,0,0,0,0,0,0.3,5718,0,0,0,0,187,29,0,0,10,Burnley,Brighton,Stoke,Man City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Ragnar,Klavan,DEF,LIV,4200000,0,62,2.21428571428571,5.27210884353742e-07,1.47619047619048e-05,0,245304,0,13,0,0,0,1,0,14.4,6754,-3,1,62,3,0.0,0,0.0,7,0,6,0,0,1.6,292106,0,0,0,2,1172,2205,-1,0,303,Newcastle,Man Utd,Watford,Crystal Palace,Everton,1.7,1.3,2.3,2.6,1.1,1.8,1.4,2.3,1.6,2.4,37.9
Anthony,Knockaert,MID,BHA,5500000,9,74,3.0,5.454545454545451e-07,1.34545454545455e-05,0,116796,4,18,0,0,0,3,0,13.5,410,-5,0,74,5,0.7,0,4.0,6,0,9,0,1,0.5,49051,0,0,0,0,1765,1512,0,0,310,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,3.3,2.4,0.0,3.1,3.6,2.0,2.6,2.1,2.6,1.5,119.5
Aleksandar,Kolarov,DEF,MCI,5500000,0,0,0.0,0.0,0.0,0,2170,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,141,0,0,0,0,0,0,0,0,0,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Kolasinac,DEF,ARS,5800000,0,80,2.85714285714286,4.92610837438424e-07,1.37931034482759e-05,0,1143977,2,22,0,0,0,1,0,13.8,3759,-2,0,80,2,0.1,0,0.3,6,0,7,0,4,6.2,820824,0,0,0,1,1566,2892,0,0,367,Brighton,Watford,Stoke,Southampton,Newcastle,2.1,3.6,0.0,3.6,3.3,1.8,3.9,1.6,3.4,1.8,90.6
Vincent,Kompany,DEF,MCI,5800000,6,32,1.14285714285714,1.9704433497536897e-07,5.51724137931035e-06,0,271710,4,5,0,0,0,0,0,5.5,426,-2,0,32,2,0.5,0,2.7,0,0,4,0,0,1.9,80591,0,0,0,0,854,4185,0,0,188,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.7,0.6,0.0,0.6,0.7,0.6,0.6,0.6,0.8,0.7,33.8
Terence,Kongolo,DEF,HUD,4400000,2,6,0.214285714285714,4.87012987012987e-08,1.36363636363636e-06,0,851,0,6,0,0,0,0,0,1.4,108,-1,0,6,1,0.3,0,1.3,0,0,0,0,0,0.0,2385,0,0,0,0,327,265,0,0,50,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.1
Laurent,Koscielny,DEF,ARS,6000000,1,97,4.2,7e-07,1.61666666666667e-05,0,156289,4,29,0,0,0,2,0,16.2,2781,0,0,97,0,0.6,0,3.3,16,0,9,0,0,1.9,183677,0,0,0,3,2045,5862,0,0,527,Brighton,Watford,Stoke,Southampton,Newcastle,3.9,5.9,0.0,6.0,5.5,3.3,6.3,3.1,5.8,3.4,89.5
Cheikhou,Kouyate,MID,WHU,5000000,4,62,2.7,5.4e-07,1.24e-05,0,61860,3,38,0,0,0,2,0,12.4,530,0,0,62,0,0.6,0,3.0,2,0,4,0,2,0.4,74627,0,0,0,0,1900,879,0,0,255,Swansea,Burnley,Southampton,Chelsea,Stoke,1.9,2.5,0.0,2.4,1.5,2.6,1.4,1.6,1.7,3.3,77.8
Tim,Krul,GLK,BHA,4000000,0,0,0.0,0.0,0.0,0,34793,0,0,0,0,0,0,0,0.0,442,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,67516,0,0,0,0,0,352,0,0,0,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grzegorz,Krychowiak,MID,WBA,4800000,2,48,2.4,5e-07,1e-05,0,27434,2,28,0,0,0,0,0,10.0,137,-2,0,48,2,0.3,0,1.3,4,0,3,0,3,0.2,31778,0,0,0,0,1399,71,0,0,223,Watford,Leicester,Bournemouth,Burnley,Swansea,1.4,2.3,1.6,2.1,2.3,1.2,1.6,1.6,1.8,1.4,48.3
Alexandre,Lacazette,FWD,ARS,10200000,0,99,3.8,3.72549019607843e-07,9.70588235294118e-06,0,1765234,1,24,0,0,0,9,0,9.7,7166,-3,0,99,3,0.0,0,0.3,5,0,8,0,4,6.3,1220196,0,0,0,1,1808,34,0,0,369,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,5.4,4.9,3.4,5.0,2.4,4.6,3.1,200.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,150870,0,1,0,0,0,0,0,0.2,2157,0,0,1,0,0.0,0,0.0,0,0,0,0,0,1.5,208196,0,0,0,0,16,58,0,0,3,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Adam,Lallana,MID,LIV,7300000,1,9,0.32142857142857106,4.4031311154598795e-08,1.23287671232877e-06,0,40408,1,1,0,0,0,0,0,1.2,153,-2,0,9,2,0.1,0,0.7,0,0,1,0,0,0.3,8882,0,0,0,0,169,119,0,0,26,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.6
Erik,Lamela,MID,TOT,6300000,3,27,0.9642857142857142,1.53061224489796e-07,4.28571428571429e-06,0,12849,3,5,0,0,0,0,0,4.3,462,-2,0,27,2,0.4,0,2.3,0,0,3,0,3,0.1,13894,0,0,0,0,385,1570,0,0,84,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,0.6,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.9
Manuel,Lanzini,MID,WHU,6600000,1,75,3.9,5.90909090909091e-07,1.13636363636364e-05,0,233426,3,29,0,0,0,3,0,11.4,779,-4,0,75,4,0.0,1,0.3,8,0,4,0,6,1.3,232963,0,0,0,2,1506,4012,0,0,350,Swansea,Burnley,Southampton,Chelsea,Stoke,3.4,4.4,0.0,4.2,2.8,4.5,2.7,3.0,3.1,5.4,122.2
Aymeric,Laporte,DEF,MCI,5400000,0,7,0.25,4.6296296296296295e-08,1.2962962962963e-06,0,57354,1,1,0,0,0,0,0,1.3,17398,-1,1,7,1,0.1,0,0.3,0,0,1,0,0,1.2,121239,0,0,0,0,180,1410,-1,0,40,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Jamaal,Lascelles,DEF,NEW,4700000,1,87,3.8,8.085106382978721e-07,1.85106382978723e-05,0,734852,3,22,0,0,0,3,0,18.5,11821,2,0,87,-2,0.6,0,3.0,8,0,6,0,0,8.1,1053581,0,0,0,2,2027,21858,0,0,393,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,3.9,4.4,0.0,4.8,3.4,5.3,2.9,4.6,4.4,4.5,84.6
,Lee Chung-yong,MID,CRY,4200000,1,5,0.178571428571429,4.25170068027211e-08,1.19047619047619e-06,0,42488,0,3,0,0,0,0,0,1.2,459,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.3,44733,0,0,0,0,113,1152,0,0,14,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Adam,Legzdins,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,4484,0,0,0,0,0,0,0,0.0,79,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,9517,0,0,0,0,0,72,0,0,0,Everton,West Ham,West Brom,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian,Lejeune,DEF,NEW,4300000,1,25,0.892857142857143,2.0764119601328896e-07,5.81395348837209e-06,0,35509,3,23,0,0,0,0,0,5.8,146,-2,0,25,2,0.6,0,2.7,1,0,2,0,0,0.1,7456,0,0,0,0,1203,208,0,0,214,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.4,0.4,0.0,0.5,0.4,0.6,0.4,0.5,0.4,0.5,43.2
Jonathan,Leko,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,4424,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,845,0,0,0,0,0,23,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario,Lemina,MID,SOU,4800000,4,47,1.67857142857143,3.4970238095238105e-07,9.79166666666667e-06,0,28746,1,25,0,0,0,1,0,9.8,320,-2,0,47,2,1.0,0,5.0,5,0,3,0,0,0.2,27118,0,0,0,0,1355,2039,0,0,283,Stoke,Newcastle,West Ham,Arsenal,Chelsea,1.1,1.1,0.0,0.9,0.8,0.9,0.9,1.1,1.1,0.8,55.1
Aaron,Lennon,MID,BUR,5400000,2,39,1.39285714285714,2.57936507936508e-07,7.2222222222222195e-06,0,11461,0,17,0,0,0,0,0,7.2,616,-1,0,39,1,0.4,0,2.3,0,0,4,0,2,0.1,11422,0,0,0,0,1071,403,0,0,108,Everton,West Ham,West Brom,Watford,Leicester,1.2,0.7,0.0,0.7,0.7,0.9,0.7,0.8,0.7,0.9,39.9
,Lewis Cook,MID,BOU,4300000,5,41,2.0,4.65116279069767e-07,9.53488372093023e-06,0,62982,3,26,0,0,0,0,0,9.5,1474,-2,0,41,2,0.7,0,3.0,0,0,2,0,2,1.3,74881,0,0,0,0,1453,7259,0,0,233,Leicester,Tottenham,West Brom,Watford,Crystal Palace,1.1,1.3,1.8,1.1,1.5,1.0,1.3,1.3,1.6,1.2,67.7
Anders,Lindegaard,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,5860,0,0,0,0,0,0,0,0.0,120,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,14560,0,0,0,0,0,181,0,0,0,Everton,West Ham,West Brom,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Lindelof,DEF,MUN,4900000,2,29,2.6,5.306122448979589e-07,5.91836734693878e-06,0,299766,1,10,0,0,0,0,0,5.9,592,-6,0,29,6,0.1,0,0.7,1,0,3,0,0,1.0,71309,0,0,0,0,833,3515,0,0,182,Crystal Palace,Liverpool,Swansea,Man City,West Brom,2.9,2.8,0.0,2.6,1.5,2.9,1.6,3.4,1.9,3.1,21.7
Jesse,Lingard,MID,MUN,6100000,6,104,3.71428571428571,6.08899297423888e-07,1.7049180327868898e-05,0,984059,2,12,0,0,0,8,0,17.0,32460,1,0,104,-1,0.6,0,3.7,10,0,6,0,4,12.0,1593576,0,0,0,2,1292,41979,0,0,346,Crystal Palace,Liverpool,Swansea,Man City,West Brom,2.7,3.4,0.0,4.4,1.9,4.8,3.1,4.6,2.4,4.0,138.1
Jake,Livermore,MID,WBA,4800000,1,50,2.1,4.375e-07,1.0416666666666699e-05,0,15997,2,27,0,0,0,0,0,10.4,72,-2,0,50,2,0.1,0,0.3,0,0,5,0,1,0.1,9176,0,0,0,0,1775,31,0,0,229,Watford,Leicester,Bournemouth,Burnley,Swansea,1.1,1.8,1.3,1.7,1.9,1.0,1.3,1.3,1.5,1.1,54.0
Fernando,Llorente,FWD,TOT,7300000,0,20,1.4,1.91780821917808e-07,2.73972602739726e-06,0,25923,1,1,0,0,0,1,0,2.7,236,-2,0,20,2,0.0,0,0.3,2,0,1,0,0,0.2,22013,0,0,0,0,214,316,0,0,62,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,1.2,0.8,0.0,0.7,0.8,0.8,0.7,1.0,0.7,1.1,20.1
Hugo,Lloris,GLK,TOT,5400000,7,104,4.0,7.407407407407409e-07,1.92592592592593e-05,0,545686,0,23,0,54,0,0,0,19.3,2781,-1,0,104,1,0.9,0,4.7,2,0,12,0,0,8.5,305149,0,0,0,0,2340,15648,0,0,499,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,5.3,3.5,0.0,4.0,4.3,4.2,4.1,5.3,3.6,4.7,46.7
Jurgen,Locadia,FWD,BHA,6000000,7,7,0.25,4.1666666666666696e-08,1.16666666666667e-06,0,848,0,1,0,0,0,1,0,1.2,255,0,0,7,0,0.4,0,2.3,2,0,0,0,0,0.1,5357,0,0,0,0,8,1562,0,0,27,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.1
Ruben,Loftus-Cheek,MID,CRY,4400000,0,53,1.89285714285714,4.3019480519480495e-07,1.2045454545454499e-05,0,880793,0,24,0,0,0,1,0,12.0,7467,-1,0,53,1,0.0,0,0.0,2,0,3,0,4,2.7,500433,0,0,0,0,1329,74,0,0,236,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,1.4,1.0,1.5,1.0,1.7,91.7
