FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Jerome,Sinclair,FWD,WAT,4800000,1,6,0.1,2.08333333333333e-08,1.25e-06,0,15991,0,1,0,0,0,0,0,1.3,488,-2,0,6,2,0.2,0,0.8,0,0,0,0,0,0.3,6710,0,0,0,0,116,376,0,0,11,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,6700000,1,29,0.4833333333333329,7.21393034825871e-08,4.32835820895522e-06,0,12599,2,2,0,0,0,0,0,4.3,516,-3,0,29,3,0.3,0,2.3,0,0,4,0,3,0.1,12430,0,0,0,0,570,285,0,0,99,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Islam,Slimani,FWD,LEI,8300000,0,58,4.5,5.42168674698795e-07,6.98795180722892e-06,0,142527,1,14,0,0,0,5,0,7.0,11680,-2,0,58,2,0.4,0,3.0,7,0,5,0,3,0.7,149014,0,0,0,1,903,397,0,0,192,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.0,4.0,3.9,5.5,5.2,6.4,6.7,4.1,4.7,5.9,6.8,3.7,5.3,6.1,4.2,6.4,4.5,6.3
Chris,Smalling,DEF,MUN,5800000,1,23,0.3833333333333329,6.60919540229885e-08,3.9655172413793096e-06,0,49725,0,10,0,0,0,1,0,4.0,682,-2,0,23,2,0.2,0,1.0,0,0,1,0,0,1.0,17499,0,381,0,0,551,403,0,0,119,Liverpool,Stoke,Hull City,Leicester,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Adam,Smith,DEF,BOU,4700000,0,53,2.8,5.95744680851064e-07,1.12765957446809e-05,0,363881,5,34,0,0,0,1,0,11.3,48750,2,0,53,-2,0.2,0,0.8,3,0,4,0,3,8.4,585663,0,297,0,1,1571,13706,0,0,320,Hull City,Watford,Crystal Palace,Everton,Man City,2.5,3.2,3.3,1.8,3.0,2.2,1.6,4.1,3.0,2.6,2.5,3.0,2.0,3.1,1.6,3.6,3.4,1.4
Bradley,Smith,DEF,BOU,4000000,1,2,0.0333333333333333,8.33333333333333e-09,5e-07,0,139549,1,5,0,0,0,0,0,0.5,6919,0,0,2,0,0.1,0,0.5,0,0,0,0,0,2.9,73486,0,35,0,0,157,4813,0,0,14,Hull City,Watford,Crystal Palace,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Snodgrass,MID,HUL,5800000,10,94,4.9,8.448275862068971e-07,1.62068965517241e-05,0,463167,2,41,0,0,0,7,0,16.5,26136,3,-1,94,-3,1.0,0,6.0,16,0,2,0,2,11.8,860195,0,0,0,2,1635,242933,1,0,344,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,6.1,3.7,5.0,4.4,3.6,7.2,5.1,5.7,4.6,5.4,6.1,4.0,4.7,6.6,4.4,7.3,4.9,5.2
Ramadan,Sobhi,MID,STK,4900000,0,13,0.21666666666666698,4.42176870748299e-08,2.6530612244897998e-06,0,36447,0,3,0,0,0,0,0,2.7,756,-6,0,13,6,0.1,0,0.5,0,0,1,0,1,0.3,10814,0,0,0,0,200,22,0,0,49,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,425,0,0,0,0,0,0,0,0.0,53,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,511,0,0,0,0,0,41,0,0,0,Leicester,Hull City,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,6900000,1,82,1.3666666666666698,1.98067632850242e-07,1.18840579710145e-05,0,691429,1,8,0,0,0,6,0,11.7,36304,-6,1,82,6,0.4,0,2.5,6,0,5,0,5,4.2,810170,0,244,0,2,969,9579,-1,0,234,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.8,0.7,0.7,0.9,0.7,0.8,0.9,0.7,0.9,0.7,0.7,1.1,0.9,0.7,0.7,0.7,0.8,0.7
Pape,Souare,DEF,CRY,4200000,0,6,0.1,2.38095238095238e-08,1.4285714285714301e-06,0,52771,0,3,0,0,0,0,0,1.4,350,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.3,20425,0,354,0,0,270,59,0,0,37,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,6212,0,0,0,0,0,0,0,0.0,209,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1067,0,13,0,0,0,112,0,0,0,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,1918,0,0,0,0,0,0,0,0.0,382,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,6693,0,0,0,0,0,596,0,0,0,Crystal Palace,Middlesbrough,Man City,Southampton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5200000,5,64,1.06666666666667,2.0512820512820499e-07,1.23076923076923e-05,0,101911,1,17,0,0,0,3,0,12.5,9073,-3,-1,64,3,0.6,0,3.0,6,0,4,0,6,2.5,199778,0,217,0,1,898,85410,1,0,233,Hull City,Watford,Crystal Palace,Everton,Man City,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.5
Maarten,Stekelenburg,GLK,EVE,4800000,0,57,3.6,7.5e-07,1.1875e-05,0,186634,2,20,0,35,0,0,0,11.9,13016,-2,0,57,2,0.3,0,1.5,3,0,3,0,0,2.3,199168,1,151,2,1,1413,790,0,0,255,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,4.2,3.9,4.0,5.0,3.4,4.2,3.1,4.5,4.8,3.8,2.6,4.0,4.7,4.2,4.2,3.4,4.5,4.2
Jack,Stephens,DEF,SOU,4000000,1,1,0.0166666666666667,4.166666666666671e-09,2.5e-07,0,9171,0,3,0,0,0,0,0,0.3,675,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.3,7859,0,0,0,0,85,817,0,0,9,Burnley,Leicester,Swansea,West Ham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem,Sterling,MID,MCI,7700000,5,87,4.8,6.23376623376623e-07,1.12987012987013e-05,0,1168279,3,15,0,0,0,5,0,11.3,45770,-3,0,87,3,0.8,0,6.3,7,0,4,0,7,10.5,1423466,0,400,0,2,1478,53986,0,0,283,Everton,Tottenham,West Ham,Swansea,Bournemouth,4.6,5.0,4.2,5.5,4.3,5.3,5.7,5.4,4.1,3.5,3.7,5.6,4.4,5.4,5.1,5.0,6.7,5.2
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,20,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,61,0,0,0,0,0,52,0,0,0,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Stewart,DEF,LIV,4200000,0,4,0.0666666666666667,1.5873015873015902e-08,9.52380952380952e-07,0,4994,0,0,0,0,0,0,0,1.0,157,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2471,0,69,0,0,20,80,0,0,12,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,4700000,1,28,1.8,3.8297872340425503e-07,5.95744680851064e-06,0,1054920,1,17,0,0,0,0,0,6.0,36378,-3,0,28,3,0.2,0,1.0,1,0,1,0,0,15.9,403361,0,336,0,0,1183,7266,0,0,238,Everton,Tottenham,West Ham,Swansea,Bournemouth,1.0,1.7,1.8,1.4,1.3,1.0,0.9,1.8,1.9,1.6,1.1,1.7,1.5,1.5,1.2,1.5,1.3,1.1
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,1870,0,0,0,0,0,0,0,0.0,294,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3933,0,0,0,0,0,312,0,0,0,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristhian,Stuani,FWD,MID,4700000,0,33,2.8,5.95744680851064e-07,7.021276595744679e-06,0,381843,3,10,0,0,0,3,0,7.0,12056,-3,0,33,3,0.1,0,0.5,4,0,1,0,0,2.8,437395,0,0,0,1,697,5082,0,0,135,Watford,West Ham,West Brom,Tottenham,Everton,2.4,3.3,2.9,1.9,2.8,3.0,2.3,3.4,2.5,3.0,3.3,3.7,2.8,2.1,3.0,1.7,3.0,2.4
Daniel,Sturridge,FWD,LIV,9700000,6,36,3.0,3.09278350515464e-07,3.7113402061855696e-06,0,85118,1,5,0,0,0,2,0,3.7,3580,-3,0,36,3,0.4,0,4.0,1,0,1,0,4,0.9,64595,0,283,0,0,489,3863,0,0,120,Man Utd,Swansea,Chelsea,Hull City,Tottenham,2.3,3.7,2.7,3.4,3.4,2.5,3.2,4.1,2.7,3.3,3.5,2.4,2.4,3.6,2.5,3.4,2.8,3.2
Mario,Suarez,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,6977,0,0,0,0,0,0,0,0.0,51,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,272,0,69,0,0,0,9,0,0,0,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Success,MID,WAT,5700000,0,14,0.23333333333333303,4.093567251461991e-08,2.45614035087719e-06,0,4258,1,2,0,0,0,1,0,2.5,104,-3,0,14,3,0.1,0,0.3,0,0,1,0,0,0.0,1961,0,0,0,0,257,31,0,0,48,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Surman,MID,BOU,4600000,1,25,2.1,4.56521739130435e-07,5.43478260869565e-06,0,8616,1,19,0,0,0,0,0,5.4,106,-4,0,25,4,0.3,0,1.5,0,0,3,0,0,0.1,1868,0,385,0,0,991,95,0,0,172,Hull City,Watford,Crystal Palace,Everton,Man City,1.1,2.1,1.5,1.0,1.4,1.0,1.1,1.6,1.7,1.0,1.0,1.4,1.0,1.9,1.5,1.7,2.4,1.2
Franck,Tabanou,DEF,SWA,4400000,0,0,0.0,0.0,0.0,0,1540,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,88,0,0,0,0,0,1,0,0,0,Arsenal,Liverpool,Southampton,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusan,Tadic,MID,SOU,7000000,3,46,2.7,3.85714285714286e-07,6.57142857142857e-06,0,216997,3,14,0,0,0,1,0,6.6,1352,-5,0,46,5,0.4,0,2.5,0,0,5,0,3,1.3,65838,0,564,0,0,1112,1333,0,0,156,Burnley,Leicester,Swansea,West Ham,Sunderland,1.7,3.2,1.9,2.3,2.3,1.8,2.0,2.3,1.4,2.7,2.2,1.7,2.0,1.4,2.5,1.4,1.9,2.4
Matt,Targett,DEF,SOU,4200000,0,6,0.1,2.38095238095238e-08,1.4285714285714301e-06,0,36125,0,4,0,0,0,0,0,1.4,550,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.3,13359,0,169,0,0,283,32,0,0,59,Burnley,Leicester,Swansea,West Ham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4000000,0,6,0.1,2.5e-08,1.5e-06,0,60177,1,3,0,0,0,0,0,1.5,5241,0,0,6,0,0.1,0,0.3,0,0,0,0,0,2.0,67654,0,0,0,0,118,1040,0,0,29,Southampton,Arsenal,Leicester,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neil,Taylor,DEF,SWA,4200000,6,22,2.0,4.76190476190476e-07,5.23809523809524e-06,0,50942,1,26,0,0,0,0,0,5.2,6912,-3,0,22,3,0.5,0,2.0,0,0,2,0,1,0.5,24978,0,321,0,0,920,5085,0,0,160,Arsenal,Liverpool,Southampton,Man City,Leicester,0.0,0.0,0.0,1.5,1.5,1.3,1.9,1.7,1.5,1.7,1.9,2.1,1.4,2.0,1.1,1.6,1.1,1.8
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,1592,0,0,0,0,0,0,0,0.0,273,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3922,0,0,0,0,0,390,0,0,0,Burnley,Leicester,Swansea,West Ham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,31168,0,0,0,0,0,0,0,0.0,742,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,3348,0,12,0,0,0,44,0,0,0,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Terry,DEF,CHE,5200000,0,11,0.18333333333333302,3.52564102564103e-08,2.1153846153846198e-06,0,185513,1,4,0,0,0,0,0,2.1,1119,-3,0,11,3,0.0,0,0.0,0,0,1,0,0,1.6,56934,0,228,0,0,367,58,0,0,66,Leicester,Hull City,Liverpool,Arsenal,Burnley,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,3853,0,0,0,0,0,0,0,0.0,235,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5704,0,0,0,0,0,51,0,0,0,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4900000,0,33,0.55,1.1224489795918401e-07,6.73469387755102e-06,0,16343,4,23,0,0,0,3,0,6.7,588,-1,0,33,1,0.0,0,0.0,2,0,1,0,0,0.2,16584,0,221,0,1,952,406,0,0,178,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Gokhan,Tore,MID,WHU,5300000,0,10,0.166666666666667,3.14465408805031e-08,1.88679245283019e-06,0,10803,0,4,0,0,0,0,0,1.9,47,-2,0,10,2,0.0,0,0.0,0,0,1,0,1,0.1,8970,0,0,0,0,240,10,0,0,29,Crystal Palace,Middlesbrough,Man City,Southampton,West Brom,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Tosin Adarabioyo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,51,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,74,0,0,0,0,0,24,0,0,0,Everton,Tottenham,West Ham,Swansea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5900000,1,52,2.7,4.5762711864406795e-07,8.813559322033901e-06,0,244224,3,24,0,0,0,1,0,8.8,5198,-6,0,52,6,0.5,0,3.0,7,0,2,0,3,2.1,90664,0,315,0,1,1303,3761,0,0,230,West Ham,Everton,Bournemouth,Sunderland,Stoke,1.7,2.4,1.8,3.3,2.0,2.4,2.0,1.9,2.7,1.5,1.8,1.6,3.0,1.4,3.1,1.6,2.3,2.1
Bertrand,Traore,MID,CHE,5400000,0,0,0.0,0.0,0.0,0,2299,0,0,0,0,0,0,0,0.0,23,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,172,0,101,0,0,0,15,0,0,0,Leicester,Hull City,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama,Traore,MID,MID,4800000,3,25,0.4166666666666671,8.68055555555556e-08,5.20833333333333e-06,0,13649,1,6,0,0,0,0,0,5.2,2041,-2,0,25,2,0.4,0,2.0,0,0,4,0,0,0.2,21865,0,0,0,0,771,2646,0,0,119,Watford,West Ham,West Brom,Tottenham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4700000,0,12,0.2,4.25531914893617e-08,2.5531914893617e-06,0,5066,0,1,0,0,0,0,0,2.6,943,-3,0,12,3,0.5,0,2.5,2,0,0,0,2,0.2,4584,0,110,0,1,103,837,0,0,48,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Josh,Tymon,DEF,HUL,4000000,0,3,0.05,1.25e-08,7.5e-07,0,8067,0,3,0,0,0,0,0,0.8,1204,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.3,15295,0,0,0,0,157,520,0,0,29,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,5500000,2,18,0.3,5.4545454545454505e-08,3.27272727272727e-06,0,13153,0,3,0,0,0,1,0,3.3,1040,-5,0,18,5,0.5,0,2.5,1,0,1,0,0,0.2,6871,0,226,0,0,251,290,0,0,43,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,2239,0,0,0,0,0,0,0,0.0,37,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,542,0,0,0,0,0,12,0,0,0,Southampton,Arsenal,Leicester,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Valdes,GLK,MID,4600000,0,56,3.3,7.173913043478259e-07,1.21739130434783e-05,0,200048,1,21,0,45,0,0,0,12.2,21035,1,-1,56,-1,0.8,0,3.5,4,0,4,0,0,5.5,131085,0,0,0,1,1530,6596,1,0,279,Watford,West Ham,West Brom,Tottenham,Everton,2.9,4.7,3.8,2.9,3.6,3.7,3.7,3.6,2.8,3.2,3.5,4.1,4.5,3.2,3.6,2.8,4.5,3.6
Antonio,Valencia,DEF,MUN,5400000,5,55,3.2,5.92592592592593e-07,1.01851851851852e-05,0,535957,4,15,0,0,0,0,0,10.2,16569,-1,0,55,1,0.7,0,3.8,4,0,6,0,0,7.0,412876,0,186,0,1,1501,20781,0,0,334,Liverpool,Stoke,Hull City,Leicester,Watford,4.1,3.7,3.8,2.1,3.5,3.1,4.1,3.6,3.1,3.6,3.4,2.4,3.3,2.3,3.3,3.9,2.9,3.6
Enner,Valencia,FWD,EVE,5300000,9,30,2.1,3.9622641509434e-07,5.6603773584905704e-06,0,160761,0,7,0,0,0,1,0,5.7,3927,-2,0,30,2,0.6,0,3.3,1,0,2,0,2,1.9,107172,0,200,0,0,559,9855,0,0,79,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,2.0,1.8,1.3,2.1,1.3,2.4,1.1,2.0,2.6,1.4,1.3,2.4,2.6,1.5,1.5,1.8,2.1,1.3
Patrick,van Aanholt,DEF,SUN,5000000,1,58,3.1,6.2e-07,1.1599999999999999e-05,0,187743,1,34,0,0,0,3,0,11.6,12186,0,0,58,0,0.9,0,4.3,6,0,2,0,1,4.5,143610,0,369,0,3,1604,17773,0,0,348,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,4.1,2.6,3.9,3.0,4.4,2.1,3.5,2.5,3.9,2.3,1.6,2.7,4.6,3.3,4.2,2.9,3.5,2.2
Mike,van der Hoorn,DEF,SWA,4300000,0,15,0.25,5.8139534883720896e-08,3.4883720930232598e-06,0,18986,1,20,0,0,0,1,0,3.5,1030,-2,0,15,2,0.0,0,0.0,0,0,1,0,0,0.3,17699,0,0,0,1,630,65,0,0,121,Arsenal,Liverpool,Southampton,Man City,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Virgil,van Dijk,DEF,SOU,5800000,0,72,3.8,6.55172413793103e-07,1.24137931034483e-05,0,416450,3,22,0,0,0,1,0,12.4,33640,3,0,72,-3,0.3,0,2.0,14,0,7,0,0,12.0,401559,0,452,0,3,1708,27349,0,1,414,Burnley,Leicester,Swansea,West Ham,Sunderland,2.7,4.3,3.7,5.6,2.8,5.5,3.4,3.6,3.4,5.4,4.9,3.7,4.5,3.3,5.1,4.1,3.7,5.3
Marco,Van Ginkel,MID,CHE,4900000,0,0,0.0,0.0,0.0,0,1161,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,128,0,81,0,0,0,4,0,0,0,Leicester,Hull City,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie,Vardy,FWD,LEI,9600000,0,60,3.5,3.6458333333333295e-07,6.25e-06,0,896475,2,27,0,0,0,5,0,6.3,6326,-4,0,60,4,-0.1,0,-0.5,6,0,3,0,3,7.7,236596,0,945,0,1,1249,3538,0,1,219,Chelsea,Southampton,Burnley,Man Utd,Swansea,3.6,2.7,2.6,3.9,3.7,4.6,5.2,2.8,3.2,4.2,4.9,2.5,3.7,4.3,2.8,4.6,3.1,4.5
Guillermo,Varela,DEF,MUN,4500000,0,0,0.0,0.0,0.0,0,429,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,147,0,36,0,0,0,8,0,0,0,Liverpool,Stoke,Hull City,Leicester,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaud,Verlinden,MID,STK,4500000,0,0,0.0,0.0,0.0,0,111,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,132,0,0,0,0,0,10,0,0,0,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Vertonghen,DEF,TOT,5700000,7,66,3.5,6.14035087719298e-07,1.1578947368421099e-05,0,256419,5,13,0,0,0,0,0,11.6,17543,2,0,66,-2,0.4,0,2.5,3,0,8,0,0,6.7,371640,0,335,0,0,1710,14912,0,0,413,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,4.4,3.0,2.3,4.3,3.5,4.9,4.2,3.6,5.1,2.2,3.1,4.4,4.9,2.0,5.0,3.9,3.3,3.5
Sam,Vokes,FWD,BUR,5900000,4,64,3.2,5.42372881355932e-07,1.08474576271186e-05,0,210573,0,21,0,0,0,4,0,10.8,17766,-1,0,64,1,0.4,0,2.5,6,0,3,0,3,2.5,276262,0,0,0,0,1304,17023,0,0,190,Southampton,Arsenal,Leicester,Watford,Chelsea,4.0,2.1,4.6,2.2,3.3,3.2,2.9,2.2,2.3,4.0,3.8,2.1,1.8,3.5,2.9,3.9,1.9,4.3
Michel,Vorm,GLK,TOT,4800000,0,9,0.15,3.125e-08,1.875e-06,0,20806,0,1,0,6,0,0,0,1.9,269,-2,0,9,2,0.0,0,0.0,0,0,1,0,0,0.3,17940,0,3,0,0,236,59,0,0,51,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,25668,0,0,0,0,0,0,0,0.2,323,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.3,4123,0,0,0,0,3,30,0,0,3,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
