FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,117983,1,8,0,0,0,0,0,0.8,58,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.8,8924,0,0,0,0,135,0,0,0,19,Newcastle,Huddersfield,Southampton,West Ham,,0.0,0.0,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.6170212765957397e-07,2.12765957446809e-06,0,155784,0,0,0,0,0,1,0,2.1,153,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.6,48940,0,0,0,0,89,7,0,0,37,Everton,West Brom,Watford,Tottenham,Chelsea,0.0,0.0,0.0,0.0,16.6
Henrikh,Mkhitaryan,MID,ARS,7700000,0,91,2.75757575757576,3.58126721763085e-07,1.18181818181818e-05,0,2397958,2,13,0,0,0,2,0,11.8,21506,-3,0,91,3,0.0,0,0.3,8,0,10,0,9,7.3,2243261,0,0,0,3,1367,144,0,0,355,West Ham,Man Utd,Burnley,Leicester,Huddersfield,0.0,1.4,4.3,1.6,133.5
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,700,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,829,0,0,0,0,0,8,0,0,0,Burnley,Man Utd,Man City,Liverpool,,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,1,119,4.8,8.57142857142857e-07,2.125e-05,0,1405950,3,27,0,0,0,4,0,21.3,6596,1,0,119,-1,0.4,0,2.3,14,0,10,0,2,8.3,1519445,0,0,0,2,2103,65096,0,0,574,West Ham,Man Utd,Burnley,Leicester,Huddersfield,7.2,3.9,10.2,4.2,113.9
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3039,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,253,0,0,0,0,0,0,0,0,0,Man City,Chelsea,Bournemouth,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5200000,3,104,3.3,6.346153846153849e-07,2e-05,0,955156,4,48,0,0,0,4,0,20.0,8454,-3,0,104,3,0.4,0,2.0,8,0,9,0,3,4.7,1027463,0,0,0,2,2706,847,0,0,519,Everton,Man City,Chelsea,Arsenal,,0.0,4.3,3.7,4.0,181.0
Alvaro,Morata,FWD,CHE,10400000,4,118,4.2,4.0384615384615397e-07,1.1346153846153801e-05,0,4000209,7,18,0,0,0,11,0,11.3,38135,4,0,118,-4,0.4,0,3.8,13,0,11,0,6,7.8,3865524,0,0,0,2,1946,1341,0,0,345,Swansea,Liverpool,Huddersfield,Newcastle,,0.0,4.1,10.2,4.3,217.2
Alberto,Moreno,DEF,LIV,4300000,0,45,1.3235294117647098,3.07797537619699e-07,1.0465116279069802e-05,0,399372,0,17,0,0,0,0,0,10.5,539,-2,0,45,2,0.0,0,0.0,3,0,5,0,1,1.2,342902,0,0,0,0,1083,665,0,0,290,West Brom,Stoke,Chelsea,Brighton,,0.7,1.1,0.7,1.1,54.3
Wes,Morgan,DEF,LEI,4400000,1,58,2.1,4.772727272727271e-07,1.31818181818182e-05,0,265524,4,39,0,0,0,0,0,13.2,10663,-1,0,58,1,0.4,0,1.8,1,0,5,0,0,2.5,247693,0,0,0,0,2457,872,0,0,342,Crystal Palace,West Ham,Arsenal,Tottenham,,0.0,2.5,4.4,1.5,65.9
James,Morrison,MID,WBA,5300000,0,13,0.38235294117647106,7.2142064372919e-08,2.45283018867925e-06,0,3230,0,1,0,0,0,1,0,2.5,5,-2,0,13,2,0.0,0,0.0,0,0,2,0,0,0.0,2710,0,0,0,0,205,1,0,0,35,Liverpool,Newcastle,Tottenham,Crystal Palace,,0.2,0.2,0.2,0.2,14.5
Victor,Moses,DEF,CHE,6500000,15,115,3.38235294117647,5.20361990950226e-07,1.76923076923077e-05,0,166494,1,17,0,0,0,3,0,17.7,9563,0,0,115,0,0.8,0,5.3,7,0,9,0,5,2.0,210910,0,0,0,4,1841,7218,0,0,427,Swansea,Liverpool,Huddersfield,Newcastle,,0.0,3.0,8.2,2.6,106.8
Steve,Mounie,FWD,HUD,5600000,2,87,3.5,6.25e-07,1.55357142857143e-05,0,502244,2,29,0,0,0,7,0,15.5,15951,-4,0,87,4,0.6,0,3.3,12,0,6,0,2,1.9,528457,0,0,0,2,1622,630,0,0,259,Everton,Man City,Chelsea,Arsenal,,0.0,4.5,5.0,4.4,111.5
Lys,Mousset,FWD,BOU,4900000,2,32,0.9142857142857141,1.8658892128279898e-07,6.53061224489796e-06,0,18749,1,13,0,0,0,2,0,6.5,926,-1,0,32,1,0.4,0,1.8,3,0,1,0,0,0.2,21715,0,0,0,1,459,306,0,0,94,Southampton,Swansea,Burnley,,,0.0,0.5,0.5,0.5,35.8
Joy,Mukena,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,1090,0,0,0,0,0,0,0,0.0,72,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2534,0,0,0,0,0,100,0,0,0,Crystal Palace,Tottenham,Newcastle,Man Utd,,0.0,0.0,0.0,0.0,0.0
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,3131,0,0,0,0,0,0,0,0.0,73,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6310,0,0,0,0,0,34,0,0,0,Man City,Chelsea,Bournemouth,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4603,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,96,0,0,0,0,0,2,0,0,0,Burnley,Liverpool,Crystal Palace,Swansea,,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,24930,0,0,0,0,0,0,0,0.0,205,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.7,7855,0,0,0,0,0,28,0,0,0,Everton,West Brom,Watford,Tottenham,Chelsea,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,1,41,1.24242424242424,2.48484848484849e-07,8.2e-06,0,13613,0,23,0,0,0,1,0,8.2,57,-5,0,41,5,0.1,0,0.3,2,0,1,0,1,0.1,5427,0,0,0,0,933,36,0,0,140,Everton,West Brom,Watford,Tottenham,Chelsea,0.6,0.9,1.2,0.6,44.6
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.1914893617021297e-07,1.27659574468085e-06,0,4791,0,4,0,0,0,0,0,1.3,6,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1924,0,0,0,0,166,1,0,0,25,Burnley,Man Utd,Man City,Liverpool,,0.0,0.0,0.0,0.0,5.1
Glenn,Murray,FWD,BHA,6000000,8,109,3.4,5.66666666666667e-07,1.81666666666667e-05,0,568553,7,35,0,0,0,12,0,18.2,53755,0,0,109,0,0.4,2,2.5,16,0,7,0,0,6.3,902233,0,0,0,2,2038,10210,0,0,319,Burnley,Man Utd,Man City,Liverpool,,0.0,2.9,6.6,2.2,147.7
Ahmed,Musa,MID,LEI,6100000,0,0,0.0,0.0,0.0,0,28849,0,0,0,0,0,0,0,0.0,33,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,4267,0,0,0,0,0,0,0,0,0,Crystal Palace,West Ham,Arsenal,Tottenham,,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,6,2.0,4.1666666666666704e-07,1.25e-06,0,4547,0,0,0,0,0,0,0,1.3,4,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,0.0,1717,0,0,0,0,35,0,0,0,15,Swansea,Liverpool,Huddersfield,Newcastle,,0.0,0.0,0.0,0.0,5.0
Shkodran,Mustafi,DEF,ARS,5500000,1,98,4.1,7.454545454545451e-07,1.78181818181818e-05,0,440098,5,27,0,0,0,3,0,17.8,6484,0,0,98,0,0.6,0,3.3,10,0,9,0,1,5.1,576370,0,0,0,2,2021,31724,0,0,549,West Ham,Man Utd,Burnley,Leicester,Huddersfield,6.1,3.0,8.1,3.2,107.8
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,673,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,696,0,0,0,0,0,1,0,0,0,Watford,Leicester,Stoke,West Brom,,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0294117647058824,7.352941176470591e-09,2.5e-07,0,129969,1,1,0,2,0,0,0,0.3,2463,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.2,112447,0,0,0,0,90,138,0,0,7,Liverpool,Newcastle,Tottenham,Crystal Palace,,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,1,28,0.8484848484848492,1.80528691166989e-07,5.95744680851064e-06,0,4875,0,15,0,0,0,1,0,6.0,43,-3,0,28,3,0.1,0,0.3,3,0,1,0,0,0.0,2955,0,0,0,1,587,10,0,0,90,Man City,Chelsea,Bournemouth,Southampton,Stoke,0.0,0.4,0.8,0.4,40.7
Kyle,Naughton,DEF,SWA,4600000,0,97,3.1,6.73913043478261e-07,2.10869565217391e-05,0,597030,1,43,0,0,0,0,0,21.1,11812,1,0,97,-1,0.2,0,1.0,11,0,9,0,2,5.3,758198,1,0,0,3,2776,5775,0,0,521,Man City,Chelsea,Bournemouth,Southampton,Stoke,2.4,3.5,5.8,3.7,99.3
Wilfred,Ndidi,MID,LEI,4900000,5,77,2.4,4.89795918367347e-07,1.57142857142857e-05,0,61012,6,43,0,0,0,0,0,15.7,324,-1,0,77,1,0.3,0,1.3,4,0,9,0,4,0.4,50198,0,0,0,0,2846,218,0,2,442,Crystal Palace,West Ham,Arsenal,Tottenham,,0.0,1.5,4.5,1.2,116.1
Didier,Ndong,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,432,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,771,0,0,0,0,0,30,0,0,0,Crystal Palace,Tottenham,Newcastle,Man Utd,,0.0,0.0,0.0,0.0,0.0
Reiss,Nelson,MID,ARS,4700000,0,3,0.0909090909090909,1.93423597678917e-08,6.382978723404259e-07,0,3314,0,2,0,0,0,0,0,0.6,18,-3,0,3,3,0.1,0,0.7,0,0,0,0,0,0.0,1690,0,0,0,0,81,43,0,0,16,West Ham,Man Utd,Burnley,Leicester,Huddersfield,0.0,0.0,0.0,0.0,3.3
Julien,Ngoy,FWD,STK,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,57101,0,2,0,0,0,0,0,0.2,436,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.3,75970,0,0,0,0,19,14,0,0,4,Burnley,Liverpool,Crystal Palace,Swansea,,0.0,0.0,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4700000,0,73,2.14705882352941,4.56821026282854e-07,1.5531914893617003e-05,0,855763,2,20,0,0,0,7,0,15.5,22599,-3,0,73,3,0.1,0,0.3,13,0,0,0,3,5.2,1110565,0,0,0,3,931,4433,0,0,209,Newcastle,Huddersfield,Southampton,West Ham,,2.1,1.3,2.1,1.3,94.0
Edward,Nketiah,FWD,ARS,5000000,1,2,0.0606060606060606,1.21212121212121e-08,4e-07,0,3530,0,0,0,0,0,0,0,0.4,73,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.0,4211,0,0,0,0,11,91,0,0,8,West Ham,Man Utd,Burnley,Leicester,Huddersfield,0.0,0.0,0.0,0.0,2.3
Georges-Kevin,Nkoudou,MID,BUR,5400000,0,9,0.264705882352941,4.9019607843137306e-08,1.66666666666667e-06,0,2491,1,1,0,0,0,0,0,1.7,44,-1,0,9,1,0.2,0,1.0,0,0,1,0,0,0.0,2156,0,0,0,0,186,10,0,0,17,Stoke,Brighton,Arsenal,Bournemouth,,0.0,0.1,0.1,0.1,7.4
Lukas,Nmecha,FWD,MCI,4500000,0,0,0.0,0.0,0.0,0,5330,0,0,0,0,0,0,0,0.0,771,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,9280,0,0,0,0,0,319,0,0,0,Swansea,West Ham,Huddersfield,Brighton,Southampton,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,5300000,2,66,2.8,5.283018867924531e-07,1.2452830188679199e-05,0,26997,5,36,0,0,0,3,0,12.5,287,-2,0,66,2,0.4,0,2.0,5,0,5,0,0,0.2,22208,0,0,0,0,1950,245,0,0,369,Arsenal,Man City,Leicester,Man Utd,Everton,1.5,1.7,4.1,3.4,79.7
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1673,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,73,0,0,0,0,0,1,0,0,0,Swansea,West Ham,Huddersfield,Brighton,Southampton,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,37683,0,0,0,0,0,0,0,0.0,2489,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,50012,0,0,0,0,0,3564,0,0,0,Man City,Chelsea,Bournemouth,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,490,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,118,0,0,0,0,0,4,0,0,0,Burnley,Man Utd,Man City,Liverpool,,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4700000,5,58,1.70588235294118,3.6295369211514397e-07,1.23404255319149e-05,0,184977,5,36,0,0,0,0,0,12.3,151,-3,0,58,3,0.6,0,2.7,6,0,5,0,1,1.1,176459,0,0,0,0,1946,162,0,0,339,Liverpool,Newcastle,Tottenham,Crystal Palace,,1.5,0.9,1.4,1.8,66.4
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,2047,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2234,0,0,0,0,0,25,0,0,0,Watford,West Brom,Newcastle,Leicester,,0.0,0.0,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.0294117647058824,6.5359477124183e-09,2.22222222222222e-07,0,45367,0,0,0,0,0,0,0,0.2,2887,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.7,84666,0,0,0,0,8,682,0,0,-1,Bournemouth,Everton,Swansea,Man City,,0.0,0.0,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4200000,0,53,2.6,6.19047619047619e-07,1.26190476190476e-05,0,240291,3,29,0,0,0,2,0,12.6,771,-3,1,53,3,0.0,0,0.0,6,0,5,0,0,0.7,226428,0,0,0,1,1558,219,-1,0,267,Arsenal,Man City,Leicester,Man Utd,Everton,0.0,0.0,0.0,0.0,60.0
Angelo,Ogbonna,DEF,WHU,4200000,2,63,2.3,5.476190476190479e-07,1.4999999999999999e-05,0,354543,3,51,0,0,0,1,0,15.0,8818,-3,0,63,3,0.8,0,3.3,4,0,5,0,0,3.2,487372,0,0,0,1,2430,3192,0,0,440,Arsenal,Man City,Leicester,Man Utd,Everton,0.0,1.9,3.5,2.0,79.4
Stefano,Okaka,FWD,WAT,5300000,0,22,0.647058823529412,1.22086570477248e-07,4.15094339622642e-06,0,65894,2,9,0,0,0,1,0,4.2,166,-2,0,22,2,0.0,0,0.0,1,0,1,0,1,0.3,50816,0,0,0,0,373,95,0,0,49,Crystal Palace,Tottenham,Newcastle,Man Utd,,0.3,0.3,0.3,0.3,26.3
Shinji,Okazaki,FWD,LEI,5300000,1,76,2.8,5.283018867924531e-07,1.4339622641509399e-05,0,797307,2,19,0,0,0,6,0,14.3,7803,-2,0,76,2,0.3,0,1.5,7,0,5,0,3,3.1,801889,0,0,0,1,1314,356,0,0,275,Crystal Palace,West Ham,Arsenal,Tottenham,,0.0,2.5,6.0,2.0,107.9
Martin,Olsson,DEF,SWA,5000000,2,80,2.6,5.2e-07,1.6e-05,0,27844,5,42,0,0,0,0,0,16.0,220,0,0,80,0,0.3,0,1.7,0,0,9,0,1,0.3,23084,0,0,0,0,2754,264,0,0,405,Man City,Chelsea,Bournemouth,Southampton,Stoke,1.8,2.7,4.4,2.9,64.4
Aiden,O'Neill,MID,BUR,4500000,0,0,0.0,0.0,0.0,0,181,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,293,0,0,0,0,0,11,0,0,0,Stoke,Brighton,Arsenal,Bournemouth,,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,22023,0,1,0,0,0,0,0,0.1,2,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1162,0,0,0,0,9,0,0,0,3,West Brom,Stoke,Chelsea,Brighton,,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4200000,4,61,2.0,4.76190476190476e-07,1.45238095238095e-05,0,295361,9,44,0,0,0,1,0,14.5,4925,-3,0,61,3,0.4,0,1.5,0,0,7,0,0,2.2,182514,0,0,0,0,2537,2802,0,0,422,Bournemouth,Everton,Swansea,Man City,,0.0,1.6,2.7,1.0,99.7
David,Ospina,GLK,ARS,4800000,0,7,0.212121212121212,4.4191919191919203e-08,1.4583333333333299e-06,0,9655,0,0,0,3,0,0,0,1.5,100,-2,0,7,2,0.4,0,2.0,0,0,1,0,0,0.2,2964,0,0,0,0,110,144,0,0,32,West Ham,Man Utd,Burnley,Leicester,Huddersfield,0.1,0.1,0.2,0.1,2.1
Nicolas,Otamendi,DEF,MCI,6300000,1,146,4.6,7.301587301587301e-07,2.31746031746032e-05,0,1639997,8,24,0,0,0,4,0,23.2,19622,8,0,146,-8,0.2,0,1.3,18,0,14,0,0,27.2,2745611,1,0,0,4,2786,77729,0,0,695,Swansea,West Ham,Huddersfield,Brighton,Southampton,5.6,5.7,12.6,5.7,136.2
Reece,Oxford,DEF,WHU,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,12,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,22,0,0,0,0,4,2,0,0,2,Arsenal,Man City,Leicester,Man Utd,Everton,0.0,0.0,0.0,0.0,0.3
Mesut,Ozil,MID,ARS,9300000,0,112,4.3,4.6236559139784896e-07,1.2043010752688199e-05,0,368764,4,36,0,0,0,4,0,12.0,5574,-2,0,112,2,0.2,0,2.3,11,0,8,0,9,3.0,354614,0,0,0,2,2161,22762,0,0,506,West Ham,Man Utd,Burnley,Leicester,Huddersfield,5.7,2.3,8.5,3.4,248.6
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,6034,0,0,0,0,0,0,0,0.0,138,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,13138,0,0,0,0,0,59,0,0,0,Liverpool,Newcastle,Tottenham,Crystal Palace,,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,1.0,1.88679245283019e-07,7.54716981132075e-07,0,4774,2,2,0,0,0,0,0,0.8,6,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1100,0,0,0,0,168,0,0,0,9,Swansea,Liverpool,Huddersfield,Newcastle,,0.0,0.0,0.0,0.0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5291,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,296,0,0,0,0,0,1,0,0,0,Crystal Palace,Tottenham,Newcastle,Man Utd,,0.0,0.0,0.0,0.0,0.0
Josh,Pask,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,319,0,0,0,0,0,0,0,0.0,132,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1244,0,0,0,0,0,270,0,0,0,Arsenal,Man City,Leicester,Man Utd,Everton,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,516,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,120,0,0,0,0,0,1,0,0,0,Everton,Man City,Chelsea,Arsenal,,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,3,77,2.26470588235294,2.94117647058824e-07,1e-05,0,321811,1,13,0,0,0,4,0,10.0,495,-3,0,77,3,0.1,0,1.0,2,0,8,0,2,1.0,211221,0,0,0,1,1435,150,0,0,261,Swansea,Liverpool,Huddersfield,Newcastle,,0.0,1.5,3.8,1.5,121.2
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,5176,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1494,0,0,0,0,0,7,0,0,0,Newcastle,Huddersfield,Southampton,West Ham,,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3942,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,226,0,0,0,0,0,2,0,0,0,Arsenal,Brighton,West Ham,Watford,,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,1,67,1.97058823529412,3.39756592292089e-07,1.1551724137931e-05,0,16755,3,32,0,0,0,4,0,11.6,1200,-2,0,67,2,1.0,0,6.0,3,0,1,0,2,0.3,19682,0,0,0,0,1411,4339,0,0,251,Crystal Palace,Tottenham,Newcastle,Man Utd,,1.4,1.0,1.7,1.0,102.6
Ayoze,Perez,FWD,NEW,5300000,12,100,3.2,6.0377358490566e-07,1.8867924528301898e-05,0,190267,2,23,0,0,0,5,0,18.9,3237,-2,-1,100,2,1.9,0,10.3,12,0,7,0,6,4.6,343657,1,0,0,3,2049,131339,1,0,318,Everton,West Brom,Watford,Tottenham,Chelsea,2.7,3.9,5.2,2.8,146.3
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,9129,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,543,0,0,0,0,0,2,0,0,0,West Ham,Man Utd,Burnley,Leicester,Huddersfield,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,3,65,2.4,4.44444444444444e-07,1.2037037037037e-05,0,182438,3,30,0,0,0,1,0,12.0,143,-6,0,65,6,0.3,0,1.7,0,0,8,0,3,0.5,74820,0,0,0,0,1817,130,0,0,218,Liverpool,Newcastle,Tottenham,Crystal Palace,,1.7,1.5,1.7,1.4,102.1
Jordan,Pickford,GLK,EVE,4900000,4,129,3.8,7.75510204081633e-07,2.6326530612244896e-05,0,524923,0,54,0,112,0,0,0,26.3,3916,-1,0,129,1,1.0,0,5.0,16,0,8,0,0,9.0,453293,0,0,1,3,3060,39038,0,0,650,Newcastle,Huddersfield,Southampton,West Ham,,4.3,3.2,4.8,3.9,84.8
Jeremy,Pied,DEF,SOU,4200000,0,7,0.20588235294117604,4.9019607843137306e-08,1.66666666666667e-06,0,6467,0,3,0,0,0,0,0,1.7,41,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3477,0,0,0,0,180,14,0,0,47,Bournemouth,Everton,Swansea,Man City,,0.0,0.1,0.2,0.1,10.0
Erik,Pieters,DEF,STK,4700000,2,61,2.3,4.8936170212766e-07,1.2978723404255301e-05,0,60120,3,46,0,0,0,0,0,13.0,303,-3,0,61,3,0.2,0,1.0,0,0,6,0,1,0.5,29121,0,0,0,0,2357,1622,0,0,387,Burnley,Liverpool,Crystal Palace,Swansea,,2.0,1.7,3.2,1.6,69.5
Paul,Pogba,MID,MUN,7900000,6,123,5.3,6.70886075949367e-07,1.55696202531646e-05,0,2927751,4,18,0,0,0,5,0,15.6,97612,-1,-1,123,1,0.7,0,5.8,12,0,10,0,13,12.5,2392578,0,0,0,4,1870,9724,1,1,487,Arsenal,Brighton,West Ham,Watford,,0.0,7.4,9.9,6.8,188.0
Nick,Pope,GLK,BUR,5000000,6,141,4.5,9.000000000000001e-07,2.8199999999999998e-05,0,348640,3,27,0,104,0,0,0,28.2,7340,5,0,141,-5,0.5,0,2.5,19,0,10,0,0,11.3,941565,0,0,1,3,2754,36633,0,0,633,Stoke,Brighton,Arsenal,Bournemouth,,5.5,6.2,4.3,4.8,81.9
Alex,Pritchard,MID,HUD,5400000,2,32,0.941176470588235,1.74291938997821e-07,5.92592592592593e-06,0,11955,1,8,0,0,0,1,0,5.9,998,-1,0,32,1,0.4,0,2.0,3,0,2,0,2,0.1,16466,0,0,0,1,699,13,0,0,118,Everton,Man City,Chelsea,Arsenal,,0.0,0.7,1.0,0.6,48.6
Sebastian,Prodl,DEF,WAT,4300000,2,42,1.23529411764706,2.87277701778386e-07,9.76744186046512e-06,0,34060,5,29,0,0,0,0,0,9.8,261,-2,0,42,2,0.3,0,1.3,0,0,5,0,0,0.3,21354,0,0,0,0,1566,474,0,0,267,Crystal Palace,Tottenham,Newcastle,Man Utd,,1.4,0.6,0.7,0.6,39.3
Davy,Propper,MID,BHA,5300000,0,77,2.4,4.52830188679245e-07,1.4528301886792498e-05,0,16100,2,43,0,0,0,0,0,14.5,226,-2,0,77,2,0.1,0,0.3,1,0,8,0,3,0.1,11224,0,0,0,0,2848,11,0,1,404,Burnley,Man Utd,Man City,Liverpool,,0.0,0.0,2.9,1.2,100.1
Marc,Pugh,MID,BOU,4700000,0,29,0.8285714285714291,1.7629179331307e-07,6.17021276595745e-06,0,6887,2,17,0,0,0,0,0,6.2,24,-3,0,29,3,0.2,0,0.8,0,0,4,0,0,0.1,2979,0,0,0,0,897,8,0,0,92,Southampton,Swansea,Burnley,,,0.0,0.4,0.4,0.4,49.1
Jason,Puncheon,MID,CRY,4400000,0,11,1.1,2.5e-07,2.5e-06,0,66458,5,14,0,0,0,0,0,2.5,57,-6,0,11,6,0.0,0,0.0,0,0,0,0,0,0.3,12901,0,0,0,0,574,1,0,0,38,Watford,Leicester,Stoke,West Brom,,0.0,0.0,0.0,0.0,25.1
Collin,Quaner,FWD,HUD,4600000,2,43,1.26470588235294,2.74936061381074e-07,9.347826086956521e-06,0,563359,4,22,0,0,0,0,0,9.3,9398,1,0,43,-1,0.2,0,1.0,0,0,3,0,4,4.5,585829,0,0,0,0,1210,1960,0,0,166,Everton,Man City,Chelsea,Arsenal,,0.0,1.0,1.2,1.0,72.6
