FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jordan,Henderson,MID,LIV,5400000,0,42,3.0,5.55555555555556e-07,7.777777777777781e-06,0,135876,1,18,0,0,0,1,0,7.6,3502,-1,1,42,1,0.3,0,1.7,3,0,5,0,1,1.6,120615,0,0,0,0,1170,880,-1,0,205,Bournemouth,Arsenal,Swansea,Leicester,Burnley,2.5,1.7,3.5,2.9,2.1,1.8,2.9,2.1,2.7,2.4,3.6,3.3,1.5,2.4,2.0,2.6,3.3,2.3,3.0,2.0,2.9,56.9
Jeff,Hendrick,MID,BUR,5400000,3,46,2.7058823529411806,5.01089324618736e-07,8.518518518518519e-06,0,15298,0,8,0,0,0,2,0,8.5,921,-1,0,46,1,0.5,0,2.7,1,0,6,0,1,0.3,20025,0,0,0,0,1082,668,0,0,144,Brighton,Tottenham,Man Utd,Huddersfield,Liverpool,1.7,2.2,1.4,1.8,2.1,1.7,2.3,2.2,1.5,2.6,2.3,3.2,1.9,2.1,2.0,2.0,2.4,1.8,2.5,1.4,2.8,55.0
Wayne,Hennessey,GLK,CRY,4300000,0,30,3.3,7.674418604651159e-07,6.97674418604651e-06,0,68038,0,18,0,33,0,0,0,7.0,2996,-2,0,30,2,0.4,0,1.8,5,0,1,0,0,1.0,37660,0,0,0,0,810,334,0,0,164,Leicester,Swansea,Arsenal,Man City,Southampton,2.1,2.5,4.2,3.0,3.0,4.0,2.0,3.1,3.7,1.8,4.1,3.8,2.9,2.5,4.0,2.4,4.5,3.6,3.3,2.8,4.3,23.8
Dion,Henry,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,1271,0,0,0,0,0,0,0,0.0,108,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3483,0,0,0,0,0,197,0,0,0,Leicester,Swansea,Arsenal,Man City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,5100000,1,21,1.23529411764706,2.42214532871972e-07,4.11764705882353e-06,0,185613,4,9,0,0,0,0,0,4.1,1057,-4,0,21,4,0.2,0,1.2,0,0,2,0,1,1.3,23963,0,0,0,0,656,278,0,0,107,West Brom,Leicester,Burnley,Southampton,Everton,0.6,0.6,0.8,0.7,0.6,0.8,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,1.0,0.6,0.9,0.6,0.9,0.6,0.6,32.6
Wesley,Hoedt,DEF,SOU,5000000,0,17,1.0,2e-07,3.4e-06,0,4009,1,11,0,0,0,0,0,3.4,181,0,0,17,0,0.2,0,1.0,1,0,1,0,0,0.0,5005,0,0,0,0,720,33,0,0,139,Chelsea,Huddersfield,Tottenham,Man Utd,Crystal Palace,0.5,0.7,0.5,0.5,1.4,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,26.4
Jonathan,Hogg,MID,HUD,4400000,1,20,1.8,4.09090909090909e-07,4.54545454545455e-06,0,25070,2,16,0,0,0,0,0,4.5,864,-1,0,20,1,0.3,0,1.2,0,0,3,0,0,0.4,39252,0,0,0,0,780,125,0,0,153,Watford,Southampton,Stoke,Burnley,Leicester,0.9,0.9,1.5,1.5,0.9,1.9,0.9,1.2,0.9,1.7,0.9,0.9,1.8,1.7,0.9,0.9,1.2,0.9,2.0,0.9,1.7,21.3
Pierre-Emile,H?jbjerg,MID,SOU,4300000,0,7,0.411764705882353,9.57592339261286e-08,1.62790697674419e-06,0,22501,0,3,0,0,0,0,0,1.6,1061,-2,0,7,2,0.2,0,1.0,0,0,0,0,0,0.4,23909,0,0,0,0,249,661,0,0,56,Chelsea,Huddersfield,Tottenham,Man Utd,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Rob,Holding,DEF,ARS,4500000,0,8,0.47058823529411803,1.0457516339869301e-07,1.77777777777778e-06,0,96007,1,8,0,0,0,0,0,1.8,581,-5,0,8,5,0.0,0,0.0,0,0,1,0,0,0.6,15338,0,0,0,0,263,118,0,0,68,Newcastle,Liverpool,Crystal Palace,West Brom,Chelsea,0.2,0.2,0.3,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,10.7
Jose,Holebas,DEF,WAT,4900000,1,32,2.5,5.102040816326529e-07,6.53061224489796e-06,0,50129,3,24,0,0,0,0,0,6.5,1014,-1,0,32,1,0.1,0,0.5,3,0,2,0,3,0.5,45409,0,0,0,0,1040,2044,0,0,181,Huddersfield,Brighton,Leicester,Swansea,Man City,2.8,2.6,1.7,1.8,1.9,2.0,1.8,2.3,2.1,2.6,1.7,2.5,1.7,2.1,1.9,2.2,2.1,3.5,2.2,2.0,1.6,56.8
Mason,Holgate,DEF,EVE,4200000,5,26,1.52941176470588,3.6414565826330497e-07,6.190476190476191e-06,0,83110,1,6,0,0,0,0,0,6.2,1640,-3,0,26,3,0.8,0,3.2,0,0,3,0,0,1.5,91664,0,0,0,0,720,21457,0,0,124,Swansea,Chelsea,West Brom,Bournemouth,Man Utd,1.0,1.2,0.8,0.8,1.2,0.8,1.4,1.0,0.8,2.3,1.1,0.8,1.5,0.8,0.8,1.2,0.8,1.1,0.8,1.1,0.9,31.1
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,16911,0,0,0,0,0,0,0,0.0,135,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1051,0,0,0,0,0,15,0,0,0,Watford,Southampton,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Hughes,MID,WAT,4600000,0,26,1.52941176470588,3.32480818414322e-07,5.65217391304348e-06,0,55220,0,6,0,0,0,2,0,5.7,5092,-4,0,26,4,0.8,0,3.8,3,0,2,0,1,0.5,63468,0,0,0,1,323,173,0,0,89,Huddersfield,Brighton,Leicester,Swansea,Man City,0.0,0.0,0.0,1.1,0.8,0.8,0.8,0.8,0.8,0.9,1.2,1.0,0.8,0.8,1.0,0.8,0.9,1.0,0.8,1.0,0.8,30.3
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0588235294117647,1.50829562594268e-08,2.56410256410256e-07,0,295255,0,1,0,0,0,0,0,0.3,9862,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,6.8,282270,0,0,0,0,17,2334,0,0,5,Burnley,Watford,Chelsea,Newcastle,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4800000,0,0,0.0,0.0,0.0,0,4511,0,0,0,0,0,0,0,0.0,47,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1136,0,0,0,0,0,11,0,0,0,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4800000,0,30,2.0,4.1666666666666704e-07,6.25e-06,0,38032,1,7,0,0,0,0,0,6.1,894,-2,1,30,2,0.4,0,1.7,0,0,2,0,3,0.4,30196,0,0,0,0,756,96,-1,0,114,Liverpool,Man City,West Ham,Everton,Brighton,1.2,1.0,2.0,2.0,1.0,1.7,1.2,1.1,1.5,1.2,1.7,1.1,1.3,1.7,1.3,1.7,1.0,1.3,1.3,1.9,1.1,53.9
Vicente,Iborra,MID,LEI,5800000,0,28,2.8,4.827586206896551e-07,4.82758620689655e-06,0,8934,0,9,0,0,0,1,0,4.8,254,-2,0,28,2,0.3,0,1.8,2,0,2,0,0,0.1,3460,0,0,0,0,822,116,0,0,162,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,2.9,2.4,2.2,1.5,3.4,1.9,2.1,2.4,3.1,1.4,2.6,2.9,2.1,2.9,1.8,2.9,1.9,2.4,1.9,3.2,1.6,33.5
Zlatan,Ibrahimovic,FWD,MUN,9800000,0,4,0.23529411764705901,2.4009603841536604e-08,4.08163265306122e-07,0,28010,0,0,0,0,0,0,0,0.4,3657,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.2,33420,0,0,0,0,57,726,0,0,9,West Brom,Leicester,Burnley,Southampton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.8
Kelechi,Iheanacho,FWD,LEI,6500000,0,10,0.588235294117647,9.049773755656108e-08,1.53846153846154e-06,0,133415,1,5,0,0,0,0,0,1.5,548,-5,0,10,5,0.0,0,0.2,0,0,0,0,0,0.6,12479,0,0,0,0,254,113,0,0,25,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.1
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,8027,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,957,0,0,0,0,0,1,0,0,0,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Ince,MID,HUD,5600000,2,41,2.6,4.6428571428571395e-07,7.32142857142857e-06,0,82470,0,23,0,0,0,0,0,7.3,869,-4,0,41,4,0.3,0,1.8,0,0,6,0,1,0.5,27298,0,0,0,0,1427,224,0,0,130,Watford,Southampton,Stoke,Burnley,Leicester,1.5,1.5,2.6,2.6,1.3,3.2,1.3,2.2,1.3,2.9,1.4,1.3,3.1,2.9,1.6,1.3,2.1,1.3,3.3,1.3,2.9,75.1
Danny,Ings,FWD,LIV,5400000,0,1,0.0588235294117647,1.08932461873638e-08,1.85185185185185e-07,0,4784,0,0,0,0,0,0,0,0.2,115,-1,0,1,1,0.0,0,0.2,0,0,0,0,0,0.1,2560,0,0,0,0,8,82,0,0,3,Bournemouth,Arsenal,Swansea,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Alex,Iwobi,MID,ARS,5100000,3,26,1.52941176470588,2.9988465974625103e-07,5.09803921568627e-06,0,164936,0,6,0,0,0,1,0,5.1,1030,-4,0,26,4,0.3,0,1.5,1,0,4,0,0,0.5,47146,0,0,0,0,543,1116,0,0,132,Newcastle,Liverpool,Crystal Palace,West Brom,Chelsea,1.3,0.9,0.8,0.8,0.9,0.8,1.3,0.8,1.5,0.8,0.8,0.8,0.9,0.8,1.1,1.0,0.8,1.5,0.8,1.1,0.8,57.5
,Izquierdo,MID,BHA,5900000,2,33,1.94117647058824,3.2901296111665e-07,5.5932203389830495e-06,0,4206,1,9,0,0,0,2,0,5.6,185,-1,0,33,1,0.4,0,2.5,1,0,3,0,0,0.0,5547,0,0,0,0,601,72,0,0,100,Burnley,Watford,Chelsea,Newcastle,Bournemouth,1.5,1.2,1.0,1.2,1.7,1.1,1.2,1.1,1.9,1.0,1.9,1.7,1.3,1.0,1.5,2.1,1.0,1.3,1.0,1.4,1.0,36.5
Phil,Jagielka,DEF,EVE,4700000,1,17,1.4,2.97872340425532e-07,3.61702127659574e-06,0,313740,0,23,0,0,0,0,0,3.6,2916,-3,0,17,3,0.1,0,0.5,1,0,1,0,0,2.6,88770,0,0,0,0,904,500,0,0,171,Swansea,Chelsea,West Brom,Bournemouth,Man Utd,0.9,1.0,0.7,0.7,1.0,0.7,1.2,0.8,0.7,2.1,1.0,0.7,1.3,0.7,0.7,1.1,0.7,0.9,0.7,1.0,0.8,28.1
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0.0,0.0,0.0,0,8043,0,0,0,0,0,0,0,0.0,112,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,816,0,0,0,0,0,26,0,0,0,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty,James,MID,LEI,4400000,0,8,0.47058823529411803,1.06951871657754e-07,1.81818181818182e-06,0,24268,1,6,0,0,0,0,0,1.8,191,-1,0,8,1,0.0,0,0.0,0,0,1,0,0,0.2,16532,0,0,0,0,338,11,0,0,35,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.3
Daryl,Janmaat,DEF,WAT,4800000,9,18,1.05882352941176,2.2058823529411802e-07,3.75e-06,0,14897,0,9,0,0,0,2,0,3.8,464,-2,0,18,2,0.4,0,1.8,2,0,0,0,0,0.3,13283,0,0,0,1,315,7884,0,0,70,Huddersfield,Brighton,Leicester,Swansea,Man City,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,24.3
Vincent,Janssen,FWD,TOT,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,8723,0,0,0,0,0,0,0,0.1,20,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,927,0,0,0,0,1,3,0,0,2,Man City,Burnley,Southampton,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,12768,0,0,0,0,0,0,0,0.0,80,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,708,0,0,0,0,0,1,0,0,0,Newcastle,Liverpool,Crystal Palace,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jese,MID,STK,5500000,0,26,1.52941176470588,2.7807486631016004e-07,4.7272727272727305e-06,0,562447,0,14,0,0,0,1,0,4.7,6084,-5,0,26,5,0.1,0,0.3,2,0,1,0,1,2.4,577486,0,0,0,1,482,15,0,0,77,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,0.0,1.1,0.8,0.8,1.1,0.8,1.4,0.8,0.9,1.0,0.8,0.8,0.8,1.4,0.8,0.9,0.8,1.0,0.8,1.1,1.0,34.7
,Jesus,FWD,MCI,10300000,0,75,5.0,4.85436893203884e-07,7.28155339805825e-06,0,1804606,3,7,0,0,0,8,0,7.3,91820,-2,0,75,2,0.3,0,3.5,11,0,5,0,4,11.4,1757380,0,0,0,2,874,22382,0,0,267,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,5.7,6.3,6.3,6.1,5.5,5.2,6.5,6.6,5.2,6.2,4.3,4.8,6.5,6.7,5.9,6.0,5.1,5.7,5.4,7.0,6.2,124.9
,Joel Pereira,GLK,MUN,3900000,0,0,0.0,0.0,0.0,0,79509,0,0,0,0,0,0,0,0.0,5121,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,4.0,206009,0,0,0,0,0,11494,0,0,0,West Brom,Leicester,Burnley,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Johnson,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,141,0,0,0,0,0,0,0,0.0,48,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,486,0,0,0,0,0,126,0,0,0,Stoke,Newcastle,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen,Johnson,DEF,STK,4100000,0,1,0.0588235294117647,1.43472022955524e-08,2.4390243902438996e-07,0,29836,0,6,0,0,0,0,0,0.2,626,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.3,6214,0,0,0,0,149,35,0,0,23,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Phil,Jones,DEF,MUN,5400000,8,67,5.6,1.0370370370370399e-06,1.2407407407407401e-05,0,915016,1,3,0,0,0,0,0,12.6,5067,4,-1,67,-4,0.2,0,1.3,10,0,9,0,0,8.4,1252141,0,0,0,1,983,108935,1,0,295,West Brom,Leicester,Burnley,Southampton,Everton,6.0,4.8,8.2,7.8,4.2,8.2,5.9,5.8,8.4,5.5,8.0,5.8,8.1,5.7,7.3,5.2,8.4,5.3,8.4,6.1,7.8,25.1
,Joselu,FWD,NEW,5500000,1,41,2.7,4.90909090909091e-07,7.45454545454545e-06,0,118139,2,17,0,0,0,3,0,7.5,4623,0,0,41,0,0.4,0,2.2,3,0,4,0,0,0.6,130069,0,0,0,0,1034,604,0,0,131,Arsenal,West Ham,Man City,Brighton,Stoke,1.4,1.9,2.2,3.0,2.8,2.4,2.1,2.4,2.3,2.6,2.3,1.8,2.5,1.8,3.2,2.2,2.7,2.2,3.0,2.5,1.9,80.0
Christian,Kabasele,DEF,WAT,4600000,1,48,3.0,6.52173913043478e-07,1.0434782608695699e-05,0,22403,2,25,0,0,0,2,0,10.4,5948,1,0,48,-1,0.8,0,3.8,1,0,4,0,0,2.6,156343,0,0,0,1,1319,33241,0,0,248,Huddersfield,Brighton,Leicester,Swansea,Man City,3.6,3.3,2.3,2.4,2.6,2.7,2.4,3.0,2.8,3.4,2.3,3.3,2.3,2.8,2.5,2.9,2.8,4.2,2.9,2.6,2.2,50.5
Younes,Kaboul,DEF,WAT,4300000,0,7,0.411764705882353,9.57592339261286e-08,1.62790697674419e-06,0,21674,0,3,0,0,0,0,0,1.6,202,-2,0,7,2,0.0,0,0.0,0,0,1,0,0,0.1,3323,0,0,0,0,151,12,0,0,35,Huddersfield,Brighton,Leicester,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,5.0
Elias,Kachunga,MID,HUD,5800000,2,38,2.4,4.1379310344827597e-07,6.55172413793103e-06,0,23862,1,23,0,0,0,0,0,6.6,223,-2,0,38,2,0.3,0,1.8,0,0,6,0,1,0.2,13602,0,0,0,0,1235,77,0,0,126,Watford,Southampton,Stoke,Burnley,Leicester,1.3,1.3,2.3,2.3,1.2,2.9,1.2,1.9,1.2,2.6,1.2,1.2,2.8,2.6,1.4,1.2,1.9,1.2,2.9,1.2,2.6,47.1
Sullay,Kaikai,MID,CRY,4400000,0,1,0.0588235294117647,1.33689839572193e-08,2.2727272727272702e-07,0,10671,0,0,0,0,0,0,0,0.2,138,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,12762,0,0,0,0,13,17,0,0,5,Leicester,Swansea,Arsenal,Man City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Harry,Kane,FWD,TOT,12900000,2,96,6.0,4.65116279069767e-07,7.44186046511628e-06,0,2242527,3,13,0,0,0,12,0,7.4,129473,4,0,96,-4,0.4,0,5.2,16,0,7,0,1,39.6,2595768,0,0,0,4,1389,41230,0,0,324,Man City,Burnley,Southampton,Swansea,West Ham,6.8,6.1,8.0,0.0,15.9,9.0,7.4,8.2,6.1,8.4,6.8,9.0,7.2,8.6,5.8,7.2,7.5,7.0,7.7,7.0,8.5,194.5
N'Golo,Kante,MID,CHE,4900000,3,48,3.4,6.93877551020408e-07,9.79591836734694e-06,0,915880,1,9,0,0,0,1,0,9.8,14034,-1,0,48,1,0.7,0,3.5,6,0,7,0,1,12.3,595257,0,0,0,0,1226,14205,0,0,294,Southampton,Everton,Brighton,Stoke,Arsenal,3.1,3.5,3.3,3.3,2.3,3.2,2.7,3.7,3.1,3.7,2.0,2.1,3.7,2.8,3.0,4.1,3.2,4.3,3.8,2.8,3.4,66.6
Loris,Karius,GLK,LIV,4800000,6,12,0.7058823529411771,1.47058823529412e-07,2.5e-06,0,5814,0,0,0,1,0,0,0,2.5,77,-2,0,12,2,0.2,0,1.0,0,0,2,0,0,0.2,2281,0,0,0,0,180,114,0,0,48,Bournemouth,Arsenal,Swansea,Leicester,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,1.4
Orestis,Karnezis,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,394,0,3,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,516,0,0,0,0,31,12,0,0,4,Huddersfield,Brighton,Leicester,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Beram,Kayal,MID,BHA,4400000,2,2,0.11764705882352902,2.67379679144385e-08,4.54545454545455e-07,0,4873,0,1,0,0,0,0,0,0.5,70,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.1,2053,0,0,0,0,77,44,0,0,8,Burnley,Watford,Chelsea,Newcastle,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.0
Michael,Keane,DEF,EVE,5300000,0,19,1.6,3.0188679245283e-07,3.58490566037736e-06,0,508145,1,24,0,0,0,0,0,3.6,4061,-2,0,19,2,0.1,0,0.3,2,0,1,0,0,5.0,127126,0,0,0,0,984,860,0,0,182,Swansea,Chelsea,West Brom,Bournemouth,Man Utd,1.1,1.3,0.9,0.8,1.2,0.8,1.5,1.0,0.8,2.4,1.2,0.8,1.6,0.9,0.9,1.3,0.8,1.2,0.8,1.2,1.0,31.4
Martin,Kelly,DEF,CRY,4200000,0,6,0.3529411764705879,8.40336134453782e-08,1.4285714285714301e-06,0,11389,0,2,0,0,0,0,0,1.4,551,-3,0,6,3,0.2,0,1.0,0,0,1,0,0,0.2,4781,0,0,0,0,139,163,0,0,28,Leicester,Swansea,Arsenal,Man City,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.0
,Kenedy,MID,CHE,4700000,0,0,0.0,0.0,0.0,0,2611,0,0,0,0,0,0,0,0.0,27,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,890,0,0,0,0,0,12,0,0,0,Southampton,Everton,Brighton,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4400000,6,28,1.6470588235294097,3.74331550802139e-07,6.36363636363636e-06,0,15655,1,16,0,0,0,0,0,6.4,2163,-1,-1,28,1,1.0,0,4.2,2,0,3,0,1,2.7,153337,0,0,0,1,824,60553,1,0,189,Swansea,Chelsea,West Brom,Bournemouth,Man Utd,1.1,1.3,1.0,0.8,1.3,0.9,1.6,1.1,0.8,2.5,1.3,0.9,1.7,0.9,0.9,1.4,0.8,1.2,0.8,1.3,1.1,37.7
,Ki Sung-yueng,MID,SWA,4900000,2,18,1.8,3.6734693877551e-07,3.6734693877551003e-06,0,1159,1,11,0,0,0,0,0,3.7,66,-1,0,18,1,0.4,0,2.0,0,0,2,0,0,0.0,1261,0,0,0,0,712,61,0,0,102,Everton,Crystal Palace,Liverpool,Watford,Tottenham,1.3,1.4,0.9,1.1,1.1,1.2,1.0,1.4,1.0,1.2,0.9,1.6,1.0,1.1,0.9,1.1,1.7,0.9,1.0,1.2,1.2,25.7
,Kiko Femenia,DEF,WAT,4600000,0,51,3.4,7.391304347826091e-07,1.1086956521739099e-05,0,286213,2,22,0,0,0,0,0,11.1,56458,1,0,51,-1,0.6,0,2.8,9,0,5,0,1,4.5,481419,0,0,0,1,1214,925,0,0,298,Huddersfield,Brighton,Leicester,Swansea,Man City,0.0,4.0,2.8,2.9,3.2,3.2,2.9,3.6,3.4,4.0,2.8,3.9,2.8,3.4,3.0,3.5,3.4,4.8,3.5,3.2,2.7,50.7
Andy,King,MID,LEI,4300000,7,21,1.23529411764706,2.87277701778386e-07,4.88372093023256e-06,0,200665,0,9,0,0,0,1,0,4.9,5895,-2,0,21,2,0.3,0,1.2,1,0,0,0,1,3.1,299526,0,0,0,0,437,7746,0,0,77,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,0.8,0.6,0.6,0.6,1.0,0.6,0.6,0.6,0.9,0.6,0.7,0.8,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.9,0.6,18.8
Joshua,King,FWD,BOU,7000000,2,42,2.8,4e-07,6e-06,0,299439,1,17,0,0,0,2,0,6.0,4094,-5,0,42,5,0.5,0,3.2,2,0,4,0,1,1.4,78613,0,0,0,0,1333,1365,0,0,147,Liverpool,Man City,West Ham,Everton,Brighton,2.6,2.3,3.2,3.1,2.4,2.8,2.0,1.8,3.5,2.0,3.0,2.3,2.6,3.1,2.6,3.4,2.0,2.7,2.5,2.6,1.9,94.5
