FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Uwe,Hunemeier,DEF,BHA,3800000,0,1,0.0285714285714286,7.5187969924812e-09,2.6315789473684203e-07,0,426209,0,1,0,0,0,0,0,0.3,5742,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,5.5,371662,0,0,0,0,17,18251,0,0,5,Man Utd,Man City,Liverpool,,,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4800000,0,0,0.0,0.0,0.0,0,5669,0,0,0,0,0,0,0,0.0,45,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2430,0,0,0,0,0,52,0,0,0,West Ham,Arsenal,Tottenham,,,0.0,0.0,0.0
Emerson,Hyndman,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,156,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,203,0,0,0,0,0,1,0,0,0,Swansea,Burnley,,,,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4600000,1,83,2.7,5.8695652173913e-07,1.80434782608696e-05,0,164070,1,32,0,0,0,2,0,17.7,5405,-4,1,83,4,0.2,0,0.8,5,0,4,0,6,1.1,193448,0,0,0,1,1898,692,-1,0,280,Swansea,Burnley,,,,2.6,2.1,150.1
Vicente,Iborra,MID,LEI,5700000,0,55,3.2,5.6140350877193e-07,9.64912280701754e-06,0,27010,0,17,0,0,0,3,0,9.6,599,-3,0,55,3,0.1,0,0.3,6,0,3,0,0,0.1,22071,0,0,0,0,1276,9,0,0,276,West Ham,Arsenal,Tottenham,,,0.0,0.0,60.4
Zlatan,Ibrahimovic,FWD,MUN,9500000,0,5,1.0,1.0526315789473699e-07,5.263157894736841e-07,0,40192,0,2,0,0,0,0,0,0.5,80,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.1,38561,0,0,0,0,102,82,0,0,18,Brighton,West Ham,Watford,,,0.0,0.0,12.6
Kelechi,Iheanacho,FWD,LEI,6500000,1,39,1.11428571428571,1.7142857142857098e-07,6e-06,0,146860,2,10,0,0,0,1,0,6.0,327,-5,0,39,5,0.2,0,1.5,3,0,1,0,4,0.8,26743,0,0,0,0,618,537,0,0,108,West Ham,Arsenal,Tottenham,,,1.4,0.6,50.7
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,8463,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,979,0,0,0,0,0,3,0,0,0,Crystal Palace,Swansea,,,,0.0,0.0,0.0
Tom,Ince,MID,HUD,5500000,0,80,2.5,4.54545454545455e-07,1.45454545454545e-05,0,98057,0,38,0,0,0,2,0,14.5,619,-5,0,80,5,0.5,0,2.7,3,0,7,0,1,0.4,37956,0,0,0,0,2390,18,0,0,265,Man City,Chelsea,Arsenal,,,0.0,0.0,134.8
Danny,Ings,FWD,LIV,5400000,2,17,0.472222222222222,8.74485596707819e-08,3.14814814814815e-06,0,12905,0,0,0,0,0,1,0,3.1,3640,-1,0,17,1,0.5,0,2.5,0,0,3,0,1,0.2,16427,0,0,0,0,256,1135,0,0,51,Chelsea,Brighton,,,,0.2,0.2,23.7
Stephen,Ireland,MID,STK,4500000,0,3,0.0833333333333333,1.85185185185185e-08,6.66666666666667e-07,0,2025,1,4,0,0,0,0,0,0.7,18,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0.0,2290,0,0,0,0,114,13,0,0,9,Crystal Palace,Swansea,,,,0.0,0.0,3.6
Alex,Iwobi,MID,ARS,5100000,2,76,3.3,6.47058823529412e-07,1.49019607843137e-05,0,221449,1,24,0,0,0,2,0,14.9,4322,-4,0,76,4,0.7,0,3.8,2,0,7,0,5,0.9,117916,0,0,0,0,1583,3038,0,0,361,Burnley,Leicester,Huddersfield,,,5.7,2.2,143.3
,Izquierdo,MID,BHA,5900000,3,93,2.65714285714286,4.5036319612590797e-07,1.57627118644068e-05,0,27125,2,29,0,0,0,5,0,15.8,1369,-1,0,93,1,0.7,0,4.3,4,0,4,0,4,0.3,41815,0,0,0,1,1811,748,0,0,300,Man Utd,Man City,Liverpool,,,3.3,1.3,122.7
Jaroslaw,Jach,DEF,CRY,4200000,0,0,0.0,0.0,0.0,0,282,0,0,0,0,0,0,0,0.0,8,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,365,0,0,0,0,0,10,0,0,0,Stoke,West Brom,,,,0.0,0.0,0.0
Phil,Jagielka,DEF,EVE,4700000,6,57,2.5,5.31914893617021e-07,1.21276595744681e-05,0,361597,2,35,0,0,0,0,0,12.1,2675,-3,0,57,3,1.1,0,5.3,5,0,6,0,0,2.7,130064,0,0,0,1,1894,4201,0,0,388,Southampton,West Ham,,,,2.7,2.1,59.8
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0.0,0.0,0.0,0,10076,0,0,0,0,0,0,0,0.0,69,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1812,0,0,0,0,0,40,0,0,0,West Ham,Arsenal,Tottenham,,,0.0,0.0,0.0
Matty,James,MID,LEI,4400000,0,26,2.0,4.54545454545455e-07,5.90909090909091e-06,0,28448,2,15,0,0,0,0,0,5.9,89,-1,0,26,1,0.0,0,0.0,0,0,4,0,0,0.2,19941,0,0,0,0,991,3,0,0,121,West Ham,Arsenal,Tottenham,,,0.0,0.0,31.4
Kyle,Jameson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,1545,0,0,0,0,0,0,0,0.0,124,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3805,0,0,0,0,0,183,0,0,0,Tottenham,Crystal Palace,,,,0.0,0.0,0.0
Daryl,Janmaat,DEF,WAT,4800000,0,55,1.52777777777778,3.18287037037037e-07,1.1458333333333301e-05,0,48653,3,35,0,0,0,3,0,11.5,2276,-2,0,55,2,0.1,0,0.5,3,0,2,0,1,0.5,57102,0,0,0,2,1638,70,0,0,308,Newcastle,Man Utd,,,,1.0,0.8,84.8
Vincent,Janssen,FWD,TOT,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,9048,0,0,0,0,0,0,0,0.1,3,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,993,0,0,0,0,1,3,0,0,2,West Brom,Newcastle,Leicester,,,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,13669,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,748,0,0,0,0,0,2,0,0,0,Burnley,Leicester,Huddersfield,,,0.0,0.0,0.0
,Jese,MID,STK,5400000,0,31,2.4,4.44444444444444e-07,5.74074074074074e-06,0,590102,0,17,0,0,0,1,0,5.7,163,-6,0,31,6,0.0,0,0.0,2,0,1,0,1,2.0,579543,0,0,0,1,609,30,0,0,93,Crystal Palace,Swansea,,,,0.0,0.0,40.8
,Jesus,FWD,MCI,10400000,9,117,4.5,4.326923076923079e-07,1.125e-05,0,2422199,5,11,0,0,0,12,0,11.4,9855,-1,-1,117,1,0.6,2,6.3,17,0,8,0,7,18.9,2832536,0,0,0,3,1457,258739,1,0,425,Huddersfield,Brighton,Southampton,,,12.1,5.4,190.9
,Joao Mario,MID,WHU,6000000,1,30,0.857142857142857,1.42857142857143e-07,5e-06,0,15725,0,13,0,0,0,1,0,5.0,582,-5,0,30,5,0.3,0,1.5,2,0,2,0,1,0.1,21614,0,0,0,1,751,180,0,0,115,Leicester,Man Utd,Everton,,,0.8,0.5,45.7
,Joel Pereira,GLK,MUN,3900000,0,0,0.0,0.0,0.0,0,204346,0,0,0,0,0,0,0,0.0,5873,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,4.1,418798,0,0,0,0,0,2730,0,0,0,Brighton,West Ham,Watford,,,0.0,0.0,0.0
Ben,Johnson,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,881,0,0,0,0,0,0,0,0.0,29,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1322,0,0,0,0,0,48,0,0,0,Leicester,Man Utd,Everton,,,0.0,0.0,0.0
Glen,Johnson,DEF,STK,4100000,0,4,0.111111111111111,2.7100271002710004e-08,9.756097560975609e-07,0,36897,2,13,0,0,0,0,0,1.0,514,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.3,12121,0,0,0,0,470,19,0,0,62,Crystal Palace,Swansea,,,,0.0,0.1,16.6
Curtis,Jones,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,47,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,131,0,0,0,0,0,37,0,0,0,Chelsea,Brighton,,,,0.0,0.0,0.0
Phil,Jones,DEF,MUN,5500000,0,109,5.0,9.09090909090909e-07,1.98181818181818e-05,0,1954103,2,11,0,0,0,0,0,19.8,19684,5,0,109,-5,0.4,0,2.0,18,0,14,0,0,5.2,2073162,1,0,0,2,1883,4353,0,0,524,Brighton,West Ham,Watford,,,0.0,7.5,52.0
,Jordan Ayew,FWD,SWA,5300000,2,102,3.1,5.849056603773579e-07,1.92452830188679e-05,0,1132051,2,45,0,0,0,7,0,19.2,5993,3,0,102,-3,0.5,0,2.8,12,0,7,0,2,8.9,1473686,0,0,0,0,2580,135439,0,1,367,Bournemouth,Southampton,Stoke,,,6.6,3.7,165.2
,Joselu,FWD,NEW,5500000,1,67,1.91428571428571,3.48051948051948e-07,1.2181818181818199e-05,0,171797,2,25,0,0,0,4,0,12.2,332,0,0,67,0,0.1,1,0.8,5,0,5,0,1,0.4,172132,0,0,0,0,1647,280,0,0,219,Watford,Tottenham,Chelsea,,,2.2,1.2,104.6
Christian,Kabasele,DEF,WAT,4400000,1,66,2.5,5.68181818181818e-07,1.4999999999999999e-05,0,186918,4,42,0,0,0,2,0,15.0,515,-1,0,66,1,0.5,0,2.0,2,0,6,0,0,0.5,203329,1,0,0,1,2219,299,0,0,392,Newcastle,Man Utd,,,,2.3,1.6,78.5
Younes,Kaboul,DEF,WAT,4200000,0,7,3.5,8.33333333333333e-07,1.66666666666667e-06,0,23493,0,3,0,0,0,0,0,1.7,40,-3,0,7,3,0.0,0,0.0,0,0,1,0,0,0.1,3616,0,0,0,0,151,29,0,0,35,Newcastle,Man Utd,,,,0.0,0.0,5.0
Elias,Kachunga,MID,HUD,5700000,0,46,2.4,4.21052631578947e-07,8.07017543859649e-06,0,27124,1,23,0,0,0,1,0,8.1,21,-3,0,46,3,0.0,0,0.0,0,0,6,0,1,0.1,14108,0,0,0,0,1327,7,0,0,151,Man City,Chelsea,Arsenal,,,0.0,0.0,54.5
Sullay,Kaikai,MID,CRY,4300000,0,1,1.0,2.3255813953488398e-07,2.3255813953488398e-07,0,12175,0,0,0,0,0,0,0,0.2,10,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,13266,0,0,0,0,13,0,0,0,5,Stoke,West Brom,,,,0.0,0.0,0.6
Harry,Kane,FWD,TOT,13100000,6,197,5.8,4.42748091603053e-07,1.5038167938931302e-05,0,5077800,5,29,0,0,0,26,0,15.2,7240,6,-1,197,-6,0.3,1,4.3,29,0,14,0,2,37.5,5269996,0,0,0,7,2804,165346,1,0,698,West Brom,Newcastle,Leicester,,,15.2,8.3,381.4
N'Golo,Kante,MID,CHE,4900000,3,94,3.0,6.12244897959184e-07,1.91836734693878e-05,0,1204298,3,28,0,0,0,1,0,19.2,4982,-1,0,94,1,0.5,0,2.5,9,0,15,0,2,11.7,816999,0,0,0,0,2724,9913,0,0,614,Liverpool,Huddersfield,Newcastle,,,5.7,2.4,141.9
Loris,Karius,GLK,LIV,4900000,6,79,2.19444444444444,4.4784580498866205e-07,1.61224489795918e-05,0,58794,1,13,0,27,0,0,0,16.1,14996,-1,0,79,1,1.0,0,5.0,5,0,9,0,0,1.6,128931,0,0,1,0,1530,2036,0,0,334,Chelsea,Brighton,,,,1.6,2.4,24.8
Orestis,Karnezis,GLK,WAT,4500000,1,45,1.25,2.77777777777778e-07,1e-05,0,7843,0,23,0,33,0,0,0,10.0,925,0,0,45,0,0.6,0,2.5,5,0,4,0,0,0.2,16936,0,0,0,0,1201,194,0,0,230,Newcastle,Man Utd,,,,0.7,0.6,23.9
Beram,Kayal,MID,BHA,4400000,3,22,0.628571428571429,1.42857142857143e-07,5e-06,0,6446,2,11,0,0,0,0,0,5.0,69,-1,0,22,1,0.4,0,1.8,0,0,1,0,0,0.1,3639,0,0,0,0,656,117,0,0,101,Man Utd,Man City,Liverpool,,,0.6,0.3,26.5
Michael,Keane,DEF,EVE,5300000,6,78,2.8,5.283018867924531e-07,1.47169811320755e-05,0,580989,3,42,0,0,0,0,0,14.7,5349,-2,0,78,2,1.1,0,5.8,11,0,7,0,1,5.1,193927,0,0,0,0,2379,3791,0,0,486,Southampton,West Ham,,,,3.2,2.6,83.3
Martin,Kelly,DEF,CRY,4200000,0,33,0.916666666666667,2.18253968253968e-07,7.857142857142861e-06,0,77530,1,20,0,0,0,0,0,7.9,2804,-3,0,33,3,0.0,0,0.0,1,0,4,0,0,0.6,93930,1,0,0,0,1143,126,0,0,182,Stoke,West Brom,,,,0.5,0.5,32.6
,Kenedy,MID,NEW,4800000,2,47,1.34285714285714,2.79761904761905e-07,9.79166666666667e-06,0,70981,1,6,0,0,0,2,0,9.8,8309,-2,0,47,2,0.4,0,2.0,5,0,6,0,2,2.8,228426,0,0,0,1,863,5310,0,0,154,Watford,Tottenham,Chelsea,,,1.4,0.7,66.4
Jonjoe,Kenny,DEF,EVE,4000000,0,50,1.38888888888889,3.47222222222222e-07,1.25e-05,0,405757,2,31,0,0,0,0,0,12.5,7909,-5,0,50,5,0.0,0,0.0,2,0,5,0,2,2.0,502000,0,0,0,1,1589,4219,0,0,309,Southampton,West Ham,,,,1.1,0.8,59.5
,Ki Sung-yueng,MID,SWA,4700000,2,70,3.0,6.382978723404259e-07,1.48936170212766e-05,0,74166,1,27,0,0,0,2,0,14.9,3034,-3,0,70,3,0.4,0,1.8,9,0,5,0,2,1.0,126037,0,0,0,1,1698,3172,0,0,316,Bournemouth,Southampton,Stoke,,,5.4,3.0,72.4
,Kiko Femenia,DEF,WAT,4300000,1,65,2.8,6.51162790697674e-07,1.51162790697674e-05,0,487647,2,34,0,0,0,1,0,15.1,3877,-2,0,65,2,0.2,0,1.0,9,0,5,0,1,1.5,518334,0,0,0,1,1709,833,0,0,389,Newcastle,Man Utd,,,,2.7,1.9,74.5
Andy,King,MID,SWA,4200000,1,43,1.22857142857143,2.92517006802721e-07,1.0238095238095199e-05,0,403468,1,23,0,0,0,2,0,10.2,4880,-3,0,43,3,0.4,0,1.8,1,0,1,0,1,3.5,542602,0,0,0,0,1091,6632,0,0,181,Bournemouth,Southampton,Stoke,,,1.3,0.7,40.2
Joshua,King,FWD,BOU,7000000,7,102,3.3,4.71428571428571e-07,1.4571428571428602e-05,0,381546,2,37,0,0,0,7,0,14.6,5488,-5,0,102,5,0.6,0,4.0,9,0,6,0,4,1.8,175977,0,0,0,0,2270,8880,0,0,351,Swansea,Burnley,,,,3.6,3.0,186.7
Stephen,Kingsley,DEF,SWA,4500000,0,0,0.0,0.0,0.0,0,5958,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,231,0,0,0,0,0,3,0,0,0,Bournemouth,Southampton,Stoke,,,0.0,0.0,0.0
Nya,Kirby,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,48,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,68,0,0,0,0,0,6,0,0,0,Stoke,West Brom,,,,0.0,0.0,0.0
Davy,Klaassen,MID,EVE,6900000,0,5,0.138888888888889,2.01288244766506e-08,7.2463768115942e-07,0,83585,0,4,0,0,0,0,0,0.7,32,-6,0,5,6,0.0,0,0.0,0,0,0,0,0,0.4,6270,0,0,0,0,193,22,0,0,13,Southampton,West Ham,,,,0.1,0.1,4.9
Ragnar,Klavan,DEF,LIV,4100000,8,78,2.1666666666666696,5.28455284552845e-07,1.9024390243902398e-05,0,281311,0,15,0,0,0,1,0,19.0,4816,-4,0,78,4,1.0,0,4.0,9,0,8,0,0,1.7,340512,0,0,0,2,1449,13663,0,0,384,Chelsea,Brighton,,,,1.6,2.4,46.6
Anthony,Knockaert,MID,BHA,5500000,3,81,2.7,4.90909090909091e-07,1.47272727272727e-05,0,123493,4,22,0,0,0,3,0,14.7,169,-5,0,81,5,0.3,0,1.5,6,0,10,0,1,0.5,52097,0,0,0,0,2145,347,0,1,345,Man Utd,Man City,Liverpool,,,3.5,1.4,136.0
Aleksandar,Kolarov,DEF,MCI,5500000,0,0,0.0,0.0,0.0,0,2192,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,152,0,0,0,0,0,2,0,0,0,Huddersfield,Brighton,Southampton,,,0.0,0.0,0.0
Sead,Kolasinac,DEF,ARS,5800000,2,89,2.54285714285714,4.38423645320197e-07,1.53448275862069e-05,0,1171064,3,27,0,0,0,1,0,15.3,1923,-2,0,89,2,0.1,0,0.8,6,0,8,0,4,6.1,828480,0,0,0,1,1899,223,0,0,437,Burnley,Leicester,Huddersfield,,,3.9,1.5,102.9
Vincent,Kompany,DEF,MCI,5900000,0,58,3.6,6.10169491525424e-07,9.830508474576269e-06,0,313352,6,10,0,0,0,1,0,9.8,30651,-1,0,58,1,0.8,0,4.5,2,0,6,0,1,3.0,176435,0,0,0,0,1304,4528,0,0,311,Huddersfield,Brighton,Southampton,,,9.0,4.0,55.6
Terence,Kongolo,DEF,HUD,4400000,1,20,0.5714285714285711,1.2987012987013e-07,4.54545454545455e-06,0,3008,0,12,0,0,0,0,0,4.5,206,-1,0,20,1,0.8,0,3.7,2,0,1,0,0,0.0,4939,0,0,0,0,777,257,0,0,131,Man City,Chelsea,Arsenal,,,0.6,0.3,28.2
Laurent,Koscielny,DEF,ARS,6000000,0,100,4.0,6.66666666666667e-07,1.6666666666666698e-05,0,193397,4,32,0,0,0,2,0,16.7,4578,0,0,100,0,0.1,0,0.5,16,0,9,0,0,1.6,205746,0,0,0,3,2225,602,0,0,556,Burnley,Leicester,Huddersfield,,,0.0,0.0,95.5
Cheikhou,Kouyate,MID,WHU,5000000,2,78,2.6,5.2e-07,1.56e-05,0,66965,5,55,0,0,0,2,0,15.6,336,0,0,78,0,0.4,0,1.8,2,0,5,0,3,0.3,78845,0,0,0,0,2528,846,0,0,328,Leicester,Man Utd,Everton,,,3.6,3.0,96.2
Tim,Krul,GLK,BHA,3900000,0,0,0.0,0.0,0.0,0,40486,0,0,0,0,0,0,0,0.0,699,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.8,74014,0,0,0,0,0,4504,-1,0,0,Man Utd,Man City,Liverpool,,,0.0,0.0,0.0
Grzegorz,Krychowiak,MID,WBA,4700000,1,54,1.5,3.1914893617021297e-07,1.14893617021277e-05,0,28520,2,30,0,0,0,0,0,11.5,69,-3,0,54,3,0.2,0,0.8,4,0,3,0,3,0.1,32143,0,0,0,0,1570,7,0,0,247,Tottenham,Crystal Palace,,,,0.8,0.8,57.0
Alexandre,Lacazette,FWD,ARS,10300000,0,126,4.2,4.0776699029126206e-07,1.22330097087379e-05,0,1814585,1,28,0,0,0,13,0,12.4,9985,-2,-1,126,2,0.5,0,5.5,10,0,8,0,4,7.1,1328289,0,0,0,2,2036,32828,1,0,492,Burnley,Leicester,Huddersfield,,,9.0,3.5,239.2
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,161830,0,1,0,0,0,0,0,0.2,803,0,0,1,0,0.0,0,0.0,0,0,0,0,0,1.0,208576,0,0,0,0,16,35,0,0,3,Stoke,West Brom,,,,0.0,0.0,0.2
Adam,Lallana,MID,LIV,7300000,0,12,1.1,1.50684931506849e-07,1.64383561643836e-06,0,41627,1,1,0,0,0,0,0,1.6,48,-2,0,12,2,0.0,0,0.0,0,0,1,0,0,0.3,9555,0,0,0,0,218,10,0,0,33,Chelsea,Brighton,,,,0.0,0.0,25.5
Erik,Lamela,MID,TOT,6300000,1,36,1.02857142857143,1.63265306122449e-07,5.71428571428571e-06,0,18048,3,8,0,0,0,0,0,5.7,435,-2,0,36,2,0.2,0,1.3,0,0,3,0,3,0.1,18976,0,0,0,0,658,422,0,0,122,West Brom,Newcastle,Leicester,,,1.1,0.5,63.5
Manuel,Lanzini,MID,WHU,6600000,2,85,3.5,5.3030303030303e-07,1.28787878787879e-05,0,245062,4,43,0,0,0,3,0,12.9,461,-4,0,85,4,0.3,1,1.8,8,0,4,0,7,0.7,241347,0,0,0,2,1790,1694,0,0,393,Leicester,Man Utd,Everton,,,5.9,4.5,143.6
Aymeric,Laporte,DEF,MCI,5100000,2,26,0.742857142857143,1.45658263305322e-07,5.09803921568627e-06,0,98144,1,4,0,0,0,0,0,5.1,2546,-4,0,26,4,0.5,0,2.5,1,0,3,0,0,1.7,191260,0,0,0,0,626,34344,0,0,155,Huddersfield,Brighton,Southampton,,,0.8,0.4,17.9
Jamaal,Lascelles,DEF,NEW,4900000,2,107,3.6,7.3469387755102e-07,2.18367346938776e-05,0,842300,5,28,0,0,0,3,0,21.8,16907,4,0,107,-4,0.4,0,1.8,9,0,8,0,0,9.8,1283830,0,0,0,2,2657,13532,0,0,504,Watford,Tottenham,Chelsea,,,7.2,4.3,102.8
,Lee Chung-yong,MID,CRY,4200000,1,7,0.19444444444444395,4.6296296296296295e-08,1.66666666666667e-06,0,46460,0,3,0,0,0,0,0,1.7,408,-3,0,7,3,0.1,0,0.3,0,0,0,0,0,0.3,49375,0,0,0,0,126,790,0,0,20,Stoke,West Brom,,,,0.1,0.1,4.4
Adam,Legzdins,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,5217,0,0,0,0,0,0,0,0.0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,9979,0,0,0,0,0,27,0,0,0,Arsenal,Bournemouth,,,,0.0,0.0,0.0
Florian,Lejeune,DEF,NEW,4300000,2,52,2.5,5.81395348837209e-07,1.2093023255814e-05,0,45646,3,29,0,0,0,0,0,12.1,2294,-2,0,52,2,0.7,0,2.8,4,0,4,0,1,1.0,63673,0,0,0,1,1833,4993,0,0,344,Watford,Tottenham,Chelsea,,,4.1,2.5,67.8
Jonathan,Leko,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,4611,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1045,0,0,0,0,0,39,0,0,0,Tottenham,Crystal Palace,,,,0.0,0.0,0.0
Mario,Lemina,MID,SOU,4800000,5,57,2.4,5e-07,1.1875e-05,0,33169,2,31,0,0,0,1,0,11.9,140,-2,0,57,2,0.3,0,1.3,5,0,4,0,1,0.2,30362,0,0,0,0,1670,1214,0,0,334,Everton,Swansea,Man City,,,3.6,1.2,66.6
Aaron,Lennon,MID,BUR,5400000,3,61,1.69444444444444,3.13786008230453e-07,1.12962962962963e-05,0,22535,2,24,0,0,0,0,0,11.3,3592,-1,0,61,1,0.4,0,2.0,0,0,6,0,4,0.2,26940,0,0,0,0,1746,100,0,0,189,Arsenal,Bournemouth,,,,0.8,1.2,69.4
,Lewis Cook,MID,BOU,4300000,1,55,2.0,4.65116279069767e-07,1.27906976744186e-05,0,85891,5,42,0,0,0,0,0,12.8,2539,-2,0,55,2,0.3,0,1.5,0,0,2,0,2,1.2,99679,0,0,0,0,2144,390,0,0,325,Swansea,Burnley,,,,1.6,1.3,94.8
Anders,Lindegaard,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,7287,0,0,0,0,0,0,0,0.0,192,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,15459,0,0,0,0,0,57,0,0,0,Arsenal,Bournemouth,,,,0.0,0.0,0.0
Victor,Lindelof,DEF,MUN,4900000,2,41,2.6,5.306122448979589e-07,8.36734693877551e-06,0,308148,1,14,0,0,0,0,0,8.4,641,-6,0,41,6,0.3,0,1.3,1,0,4,0,0,1.3,85456,0,0,0,0,1194,7461,0,0,271,Brighton,West Ham,Watford,,,4.4,3.2,31.0
Jesse,Lingard,MID,MUN,6000000,2,124,3.5428571428571405,5.9047619047619e-07,2.06666666666667e-05,0,1344373,2,18,0,0,0,8,0,20.7,21779,0,0,124,0,0.5,0,2.8,10,0,8,0,6,10.9,1914315,0,0,0,2,1712,57619,0,0,430,Brighton,West Ham,Watford,,,5.3,4.0,164.8
Jake,Livermore,MID,WBA,4800000,5,76,2.4,5e-07,1.58333333333333e-05,0,17735,5,39,0,0,0,1,0,15.8,824,-2,0,76,2,1.0,0,5.0,3,0,7,0,2,0.2,14852,0,0,0,1,2491,1085,0,0,333,Tottenham,Crystal Palace,,,,1.7,1.4,87.1
Fernando,Llorente,FWD,TOT,7300000,0,21,1.4,1.91780821917808e-07,2.87671232876712e-06,0,28964,1,1,0,0,0,1,0,2.9,116,-2,0,21,2,0.0,0,0.3,2,0,1,0,0,0.2,25169,0,0,0,0,219,126,0,0,67,West Brom,Newcastle,Leicester,,,1.8,1.1,20.5
Hugo,Lloris,GLK,TOT,5400000,9,133,4.0,7.407407407407409e-07,2.4629629629629603e-05,0,602545,1,30,0,77,0,0,0,24.6,3588,-1,0,133,1,0.8,0,4.3,5,0,14,0,0,9.2,405431,0,0,0,0,2970,30478,0,0,633,West Brom,Newcastle,Leicester,,,8.1,4.4,63.5
Jurgen,Locadia,FWD,BHA,6000000,0,14,0.4,6.66666666666667e-08,2.33333333333333e-06,0,5013,0,5,0,0,0,1,0,2.3,196,0,0,14,0,0.2,0,1.0,2,0,1,0,1,0.0,6783,0,0,0,0,148,40,0,0,45,Man Utd,Man City,Liverpool,,,0.4,0.2,15.7
Ruben,Loftus-Cheek,MID,CRY,4400000,8,69,1.9166666666666698,4.35606060606061e-07,1.56818181818182e-05,0,914729,1,29,0,0,0,2,0,15.7,2279,-1,0,69,1,0.8,0,3.5,2,0,5,0,4,3.2,521147,0,0,0,0,1691,6944,0,0,307,Stoke,West Brom,,,,1.1,1.6,114.2
Jason,Lokilo,MID,CRY,4300000,0,0,0.0,0.0,0.0,0,16310,0,0,0,0,0,0,0,0.0,31,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,14262,0,0,0,0,0,20,0,0,0,Stoke,West Brom,,,,0.0,0.0,0.0
Joe,Lolley,MID,HUD,4300000,0,11,1.8,4.1860465116279104e-07,2.55813953488372e-06,0,7978,1,5,0,0,0,1,0,2.6,36,-2,0,11,2,0.0,0,0.0,0,0,0,0,0,0.1,6844,0,0,0,0,217,2,0,0,28,Man City,Chelsea,Arsenal,,,0.0,0.0,11.8
Kevin,Long,DEF,BUR,4100000,6,56,1.55555555555556,3.7940379403794e-07,1.36585365853659e-05,0,396603,1,14,0,0,0,1,0,13.7,21317,1,0,56,-1,1.1,0,4.4,6,0,4,0,2,7.2,665672,1,0,0,0,1260,16613,0,0,259,Arsenal,Bournemouth,,,,0.8,0.9,67.1
