FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Jefferson,Montero,MID,SWA,5000000,0,16,0.17777777777777803,3.55555555555556e-08,3.2e-06,0,8552,0,9,0,0,0,0,0,3.2,4,-5,0,16,5,0.0,0,0.0,0,0,0,0,1,0.1,2399,0,202,0,0,347,7,0,0,70,Tottenham,West Ham,Watford,Stoke,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,12,0.133333333333333,3.03030303030303e-08,2.7272727272727298e-06,0,149242,1,7,0,0,0,0,0,2.7,167,-6,0,12,6,0.0,0,0.0,1,0,0,0,1,1.5,17569,0,394,0,0,290,42,0,0,67,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,0,63,2.3,4.8936170212766e-07,1.3404255319148899e-05,0,825339,3,45,0,0,0,1,0,13.4,10163,-3,0,63,3,0.0,0,0.0,0,0,5,0,1,11.5,307121,0,549,0,0,2430,297,0,0,360,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,0.0,1.2,1.9,1.9,1.6,2.4,1.5,2.8
James,Morrison,MID,WBA,4600000,1,75,0.833333333333333,1.81159420289855e-07,1.6304347826087e-05,0,86448,2,17,0,0,0,5,0,16.3,5591,-4,0,75,4,0.2,0,0.7,4,0,4,0,2,1.6,148131,0,266,0,0,1362,730,0,0,278,Watford,Southampton,Liverpool,Leicester,Burnley,0.4,0.4,0.4,0.0,0.5,0.4,0.4,0.4
Victor,Moses,MID,CHE,5500000,0,90,3.3,6e-07,1.63636363636364e-05,0,258041,3,10,0,0,0,3,0,16.1,8471,0,1,90,0,0.3,0,1.7,6,0,14,0,3,2.1,323705,0,127,0,1,1902,333,-1,0,391,Man City,Bournemouth,Man Utd,Southampton,Everton,0.0,2.3,2.7,3.2,2.3,3.6,2.3,4.2
Lys,Mousset,FWD,BOU,5100000,0,4,0.0444444444444444,8.71459694989107e-09,7.843137254901959e-07,0,3503,0,1,0,0,0,0,0,0.8,13,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.1,1538,0,0,0,0,43,11,0,0,5,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4000000,0,23,0.25555555555555604,6.38888888888889e-08,5.75e-06,0,45483,1,3,0,0,0,1,0,5.8,623,-5,0,23,5,0.0,0,0.0,3,0,2,0,0,0.7,64156,0,111,0,1,289,303,0,0,88,Burnley,Liverpool,Hull City,Swansea,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ahmed,Musa,FWD,LEI,6900000,0,37,0.41111111111111104,5.95813204508857e-08,5.362318840579709e-06,0,415830,1,18,0,0,0,2,0,5.4,230,-6,0,37,6,0.1,0,0.5,5,0,1,0,0,3.1,78796,0,0,0,0,718,153,0,0,125,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Shkodran,Mustafi,DEF,ARS,5800000,12,71,3.4,5.862068965517239e-07,1.2241379310344802e-05,0,110471,7,26,0,0,0,2,0,12.2,461,-2,0,71,2,1.1,0,6.5,6,0,5,0,2,1.5,142791,0,0,0,1,1824,11951,0,0,405,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,4.7,3.9,3.2,3.7,2.8,3.1,3.5,3.8
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,20289,0,1,0,0,0,0,0,1.0,212,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20231,0,54,0,0,53,9,0,0,17,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,36947,0,0,0,0,0,0,0,0.0,69,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3334,0,218,0,0,0,10,0,0,0,Watford,Southampton,Liverpool,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5500000,3,17,0.188888888888889,3.4343434343434304e-08,3.09090909090909e-06,0,3023,0,6,0,0,0,0,0,3.1,154,0,0,17,0,0.3,0,1.7,0,0,1,0,2,0.0,4296,0,0,0,0,286,31,0,0,46,Tottenham,West Ham,Watford,Stoke,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12889,0,0,0,0,0,0,0,0.2,13,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1292,0,164,0,0,16,5,0,0,0,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,7,42,1.8,4.1860465116279104e-07,9.76744186046512e-06,0,57134,4,44,0,0,0,0,0,9.8,305,-2,0,42,2,0.5,0,2.3,4,0,4,0,0,0.9,45737,1,239,0,0,2013,372,0,0,369,Tottenham,West Ham,Watford,Stoke,Man Utd,1.6,1.6,1.0,1.8,1.0,1.4,1.0,1.8
Jesus,Navas,MID,MCI,6100000,4,29,0.32222222222222197,5.28233151183971e-08,4.754098360655741e-06,0,39661,2,12,0,0,0,0,0,4.8,56,-4,0,29,4,0.3,0,1.7,3,0,1,0,2,0.6,15646,0,408,0,0,656,117,0,0,146,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Alfred,N'Diaye,MID,HUL,4400000,1,21,0.23333333333333303,5.3030303030302994e-08,4.77272727272727e-06,0,30470,2,10,0,0,0,1,0,4.8,2870,-1,0,21,1,0.4,0,1.7,2,0,2,0,0,0.9,67571,0,0,0,0,567,140,0,0,98,Middlesbrough,Man City,Stoke,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4900000,10,32,0.35555555555555607,7.2562358276644e-08,6.53061224489796e-06,0,1604,0,16,0,0,0,1,0,6.5,425,-1,0,32,1,1.5,0,7.5,2,0,1,0,2,0.8,34775,0,0,0,1,810,29788,0,0,166,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Didier,Ndong,MID,SUN,4800000,1,51,2.2,4.58333333333333e-07,1.0625e-05,0,2628,4,35,0,0,0,1,0,10.6,120,-2,0,51,2,0.2,0,1.0,1,0,4,0,1,0.0,3504,0,0,0,0,1803,15,0,0,284,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,1.3,1.6,1.3,1.4,1.8,1.5,1.9,1.1
Alvaro,Negredo,FWD,MID,6100000,1,95,3.5,5.737704918032791e-07,1.5573770491803302e-05,0,1643190,5,29,0,0,0,6,0,15.6,6306,-4,0,95,4,0.2,0,1.5,13,0,9,0,4,10.7,1530645,0,0,0,3,2254,11306,0,0,294,Hull City,Burnley,Arsenal,Bournemouth,Sunderland,3.7,4.7,3.9,7.9,3.9,2.5,4.3,3.5
Julien,Ngoy,FWD,STK,4500000,0,5,0.0555555555555556,1.23456790123457e-08,1.11111111111111e-06,0,4943,0,1,0,0,0,0,0,1.1,55,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6697,0,0,0,0,49,51,0,0,16,Burnley,Liverpool,Hull City,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,5900000,2,23,0.25555555555555604,4.33145009416196e-08,3.898305084745761e-06,0,33267,1,10,0,0,0,1,0,3.9,1935,-1,0,23,1,0.3,0,2.0,3,0,1,0,1,0.4,50346,0,0,0,0,586,894,0,0,100,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oumar,Niasse,FWD,HUL,5600000,1,26,0.288888888888889,5.15873015873016e-08,4.64285714285714e-06,0,17383,2,9,0,0,0,3,0,4.6,1452,-4,0,26,4,0.8,0,4.3,3,0,1,0,0,0.5,34084,0,19,0,1,456,4855,0,0,79,Middlesbrough,Man City,Stoke,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1977,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,480,0,38,0,0,0,4,0,0,0,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0555555555555556,8.169934640522879e-09,7.352941176470591e-07,0,594,0,0,0,0,0,0,0,0.7,7,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,0.0,568,0,0,0,0,40,13,0,0,15,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,0,64,2.5,4.0322580645161295e-07,1.0322580645161301e-05,0,130310,8,38,0,0,0,3,0,10.3,246,-3,0,64,3,0.1,1,0.5,5,0,6,0,0,1.2,22272,0,581,0,1,2108,35,0,0,355,Arsenal,Swansea,Sunderland,Everton,Stoke,1.2,2.1,2.2,2.3,1.6,1.9,1.5,1.7
,Nolito,MID,MCI,8400000,0,51,0.566666666666667,6.746031746031751e-08,6.0714285714285694e-06,0,257676,3,6,0,0,0,4,0,6.1,63,-6,0,51,6,0.0,0,0.0,2,0,3,0,3,1.0,213504,0,0,0,1,745,17,0,1,163,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,45225,0,0,0,0,0,0,0,0.0,608,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,3.1,57457,0,10,0,0,0,2758,0,0,0,Tottenham,West Ham,Watford,Stoke,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.24444444444444396,5.2009456264775405e-08,4.6808510638297895e-06,0,5193,2,15,0,0,0,0,0,4.7,7,-3,0,22,3,0.0,0,0.0,0,0,1,0,1,0.1,1595,0,0,0,0,677,0,0,0,113,Arsenal,Swansea,Sunderland,Everton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,26919,0,5,0,0,0,0,0,2.4,63,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11265,0,0,0,0,320,4,0,0,49,Hull City,Burnley,Arsenal,Bournemouth,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31209,0,0,0,0,0,0,0,0.9,33,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,9969,0,0,0,0,43,8,0,0,11,Hull City,Burnley,Arsenal,Bournemouth,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,5,65,2.6,5.90909090909091e-07,1.4772727272727301e-05,0,82603,6,27,0,0,0,0,0,14.8,1014,-1,0,65,1,0.6,0,2.7,6,0,5,0,1,1.8,117825,0,275,0,1,2089,1431,0,0,364,Watford,Southampton,Liverpool,Leicester,Burnley,1.6,3.2,3.6,0.0,2.6,1.5,2.8,2.0
Pedro,Obiang,MID,WHU,4400000,0,55,0.6111111111111109,1.38888888888889e-07,1.25e-05,0,38613,7,32,0,0,0,1,0,12.5,2756,-1,0,55,1,0.3,0,1.3,6,0,4,0,2,0.5,45090,0,163,0,1,1763,23,0,0,331,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,382,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,303,0,0,0,0,0,6,0,0,0,Middlesbrough,Man City,Stoke,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4700000,0,43,2.3,4.8936170212766e-07,9.14893617021277e-06,0,48994,2,30,0,0,0,0,0,9.1,111,-3,0,43,3,0.0,0,0.0,2,0,4,0,0,0.7,20248,0,284,0,0,1665,6,0,0,309,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,2.3,2.9,1.3
Stefano,Okaka,FWD,WAT,5100000,2,28,0.311111111111111,6.10021786492375e-08,5.49019607843137e-06,0,23234,4,9,0,0,0,3,0,5.5,273,-4,0,28,4,0.2,0,1.0,3,0,2,0,0,0.1,26175,0,0,0,1,549,428,0,0,108,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10917,0,0,0,0,0,0,0,0.0,17,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1446,0,84,0,0,0,5,0,0,0,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,2,45,1.9,3.39285714285714e-07,8.03571428571429e-06,0,136004,1,21,0,0,0,2,0,8.0,647,-4,0,45,4,0.4,0,2.0,2,0,4,0,0,1.4,90072,0,320,0,0,1238,2737,0,0,156,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,2.1,1.0,1.1,1.0,1.0,1.9,1.1,1.9
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1210,0,0,0,0,0,0,0,0.0,61,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1971,0,0,0,0,0,76,0,0,0,Middlesbrough,Man City,Stoke,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,276,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,363,0,0,0,0,0,7,0,0,0,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,0.0888888888888889,2.11640211640212e-08,1.9047619047619e-06,0,34961,3,13,0,0,0,0,0,1.9,307,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.6,16586,0,261,0,0,590,31,0,0,60,Watford,Southampton,Liverpool,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Olsson,DEF,SWA,4400000,6,31,0.344444444444445,7.82828282828283e-08,7.04545454545455e-06,0,21170,2,12,0,0,0,2,0,7.0,1271,-1,0,31,1,0.5,0,2.0,2,0,2,0,0,1.1,68006,0,0,0,1,693,617,0,0,145,Tottenham,West Ham,Watford,Stoke,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1717,0,4,0,0,0,0,0,0.7,4,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1607,0,0,0,0,85,0,0,0,16,Stoke,Middlesbrough,Everton,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,4,0.0444444444444444,1.05820105820106e-08,9.52380952380952e-07,0,3977,0,0,0,0,0,0,0,1.0,74,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,3857,0,17,0,0,19,68,0,0,14,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6100000,5,72,2.8,4.590163934426229e-07,1.18032786885246e-05,0,682355,0,13,0,0,0,5,0,11.8,1420,-9,0,72,9,0.6,0,3.7,7,0,3,0,4,4.9,634759,0,200,0,1,891,88945,0,0,230,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,3.2,2.0,1.9,2.7,2.0,3.2,2.4,3.0
,Oriol Romeu,MID,SOU,4500000,2,58,2.1,4.66666666666667e-07,1.28888888888889e-05,0,35936,8,33,0,0,0,0,0,12.9,283,0,0,58,0,0.3,0,1.5,3,0,10,0,0,0.4,39955,0,239,0,0,2351,381,0,0,422,Crystal Palace,West Brom,Man City,Chelsea,Hull City,1.5,1.0,1.2,1.0,2.3,1.0,1.3,1.8
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65382,1,6,0,0,0,0,0,2.4,31,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23123,0,321,0,0,455,14,0,0,104,Man City,Bournemouth,Man Utd,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,2,32,1.5,3.40909090909091e-07,7.272727272727271e-06,0,20325,3,29,0,0,0,0,0,7.3,77,-1,0,32,1,1.0,0,4.5,2,0,2,0,0,0.4,6731,0,193,0,0,1528,78,0,0,234,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.8,0.8,1.5,0.8,1.5,0.8,1.2,0.8
David,Ospina,GLK,ARS,4700000,2,2,0.0222222222222222,4.7281323877068605e-09,4.25531914893617e-07,0,6312,0,4,0,4,0,0,0,0.4,98,-3,0,2,3,0.2,0,1.0,0,0,0,0,0,0.2,3223,0,56,0,0,143,798,0,0,18,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,1,64,2.8,4.7457627118644104e-07,1.08474576271186e-05,0,126101,8,24,0,0,0,0,0,10.8,461,-1,0,64,1,0.5,0,3.0,8,0,5,0,2,2.5,67548,0,353,0,1,1962,308,0,0,454,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,2.5,3.3,2.9,2.1,2.5,3.0,2.6,2.2
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,782,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,482,0,0,0,0,0,3,0,0,0,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,2,22,0.24444444444444396,5.68475452196382e-08,5.11627906976744e-06,0,12580,4,16,0,0,0,0,0,5.1,106,-2,0,22,2,0.6,0,2.5,0,0,3,0,0,0.2,11921,0,130,0,0,1015,115,0,0,172,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19671,0,0,0,0,0,0,0,0.0,38,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2669,0,28,0,0,0,2,0,0,0,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,5,108,4.7,5e-07,1.14893617021277e-05,0,579535,0,22,0,0,0,5,0,11.5,993,-1,0,108,1,0.3,0,2.5,10,0,7,0,7,5.7,519602,0,783,0,1,1952,4383,0,0,467,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,4.4,4.7,4.9,6.6,3.2,5.0,4.2,5.8
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,1947,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2748,0,0,0,0,0,1,0,0,0,Watford,Southampton,Liverpool,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.0222222222222222,5.291005291005289e-09,4.76190476190476e-07,0,15153,0,4,0,6,0,0,0,0.5,19,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2703,0,146,0,0,83,16,0,0,20,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,451655,0,0,0,0,0,0,0,0.0,672,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.0,14393,0,88,0,0,0,5,0,0,0,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,528,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,506,0,0,0,0,0,1,0,0,0,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,974202,2,28,0,0,0,2,0,9.0,542,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.3,248572,0,701,0,1,1513,16,0,0,347,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7200000,2,126,1.4,1.94444444444444e-07,1.75e-05,0,516682,5,10,0,0,0,7,0,17.5,41922,-3,0,126,3,0.5,0,3.3,15,0,12,0,8,10.2,912900,0,399,0,4,1596,9843,0,0,447,Man City,Bournemouth,Man Utd,Southampton,Everton,0.7,0.7,0.7,0.8,0.7,0.9,0.7,1.2
Matthew,Pennington,DEF,EVE,3900000,7,7,0.0777777777777778,1.99430199430199e-08,1.79487179487179e-06,0,20910,0,3,0,0,0,1,0,1.8,275,-1,0,7,1,0.6,0,2.3,0,0,0,0,0,0.7,33353,0,53,0,0,66,4199,0,0,21,Man Utd,Leicester,Burnley,West Ham,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2825,0,0,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,734,0,12,0,0,0,5,0,0,0,Everton,Sunderland,Chelsea,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,0.47777777777777797,8.237547892720309e-08,7.4137931034482805e-06,0,62115,2,17,0,0,0,2,0,7.4,31,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63326,0,0,0,0,1036,11,0,1,186,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Lucas,Perez,FWD,ARS,7800000,0,20,0.222222222222222,2.84900284900285e-08,2.56410256410256e-06,0,42042,0,2,0,0,0,1,0,2.6,96,-7,0,20,7,0.0,0,0.0,0,0,1,0,1,0.1,41715,0,0,0,0,272,14,0,0,83,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matt,Phillips,MID,WBA,5400000,0,111,4.6,8.51851851851852e-07,2.0555555555555602e-05,0,1010818,1,25,0,0,0,4,0,20.6,23267,-1,0,111,1,0.0,0,0.0,12,0,6,0,9,5.6,1196960,0,0,0,2,1985,438,0,0,352,Watford,Southampton,Liverpool,Leicester,Burnley,0.0,0.0,0.0,0.0,6.6,4.2,4.6,4.2
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,429,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,605,0,0,0,0,0,11,0,0,0,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4100000,5,74,3.7,9.024390243902441e-07,1.8048780487804896e-05,0,416653,0,32,0,96,0,0,0,18.0,1376,1,0,74,-1,1.8,0,7.5,6,0,3,0,0,9.8,468741,0,18,0,3,1800,6003,0,0,427,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,2.5,3.6,5.3,3.5,5.2,3.5,4.6,3.4
Jeremy,Pied,DEF,SOU,4700000,0,1,0.0111111111111111,2.3640661938534303e-09,2.1276595744680897e-07,0,2742,0,0,0,0,0,0,0,0.2,1,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,255,0,0,0,0,12,4,0,0,2,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.166666666666667,3.47222222222222e-08,3.125e-06,0,1057,4,13,0,0,0,0,0,3.1,4,-2,0,15,2,0.0,0,0.0,0,0,2,0,0,0.0,952,0,0,0,0,748,1,0,1,74,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Erik,Pieters,DEF,STK,4700000,1,90,3.1,6.59574468085106e-07,1.9148936170212803e-05,0,265042,5,40,0,0,0,0,0,19.1,5738,2,0,90,-2,0.6,0,3.0,9,0,9,0,2,8.5,433797,0,388,0,1,2610,6942,0,0,540,Burnley,Liverpool,Hull City,Swansea,West Ham,2.0,4.5,4.1,2.7,4.3,3.0,4.2,3.0
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1282,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1768,0,0,0,0,0,2,0,0,0,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,18974,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1939,0,16,0,0,0,2,0,0,0,Watford,Southampton,Liverpool,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
