FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast
Aleksandar,Kolarov,DEF,MCI,5800000,0,93,3.3,5.68965517241379e-07,1.60344827586207e-05,0,227354,6,26,0,0,0,1,0,16.0,4864,-2,0,93,2,0.3,0,2.0,7,0,9,0,1,3.2,134042,1,429,0,2,2445,4976,0,0,542,Leicester,West Brom,Watford,,,7.4,2.6
Vincent,Kompany,DEF,MCI,6000000,11,37,0.342592592592593,5.709876543209879e-08,6.166666666666671e-06,0,28308,4,5,0,0,0,2,0,6.2,1498,0,-1,37,0,1.4,0,8.5,5,0,3,0,0,2.9,126735,0,173,0,1,564,78435,1,0,143,Leicester,West Brom,Watford,,,0.4,0.2
Arouna,Kone,FWD,EVE,5100000,0,4,0.037037037037037,7.262164124909221e-09,7.843137254901959e-07,0,70131,0,2,0,0,0,0,0,0.8,92,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.7,15912,0,289,0,0,65,67,0,0,12,Watford,Arsenal,,,,0.0,0.0
Lamine,Kone,DEF,SUN,4200000,6,67,2.4,5.714285714285711e-07,1.5952380952380998e-05,0,125441,4,42,0,0,0,1,0,16.0,1658,-3,0,67,3,0.5,0,2.3,5,0,5,0,0,1.8,103982,0,176,0,2,2365,7116,0,0,418,Swansea,Arsenal,Chelsea,,,4.6,1.8
Dimitrios,Konstantopoulos,GLK,MID,4100000,0,0,0.0,0.0,0.0,0,6840,0,0,0,0,0,0,0,0.0,41,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1126,0,0,0,0,0,24,0,0,0,Southampton,Liverpool,,,,0.0,0.0
Laurent,Koscielny,DEF,ARS,6100000,5,121,3.9,6.39344262295082e-07,1.98360655737705e-05,0,836642,4,35,0,0,0,2,0,19.8,25383,1,0,121,-1,0.5,0,2.8,19,0,10,0,1,11.6,962852,0,493,0,3,2718,10181,0,0,715,Stoke,Sunderland,Everton,,,0.0,4.8
Cheikhou,Kouyate,MID,WHU,5000000,3,79,2.5,5e-07,1.58e-05,0,95133,3,46,0,0,0,1,0,15.8,1107,-5,0,79,5,0.7,0,3.5,3,0,9,0,1,0.7,25818,0,498,0,0,2723,331,0,0,438,Liverpool,Burnley,,,,0.0,0.0
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,6877,0,0,0,0,0,0,0,0.0,74,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7933,0,0,0,0,0,12,0,0,0,Crystal Palace,Tottenham,,,,0.0,0.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1112,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,924,0,0,0,0,0,6,0,0,0,Hull City,Man Utd,,,,0.0,0.0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,23502,0,0,0,0,0,0,0,0.0,68,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3178,0,0,0,0,0,8,0,0,0,Bournemouth,West Ham,,,,0.0,0.0
Adam,Lallana,MID,LIV,6700000,1,127,1.17592592592593,1.7551133222774998e-07,1.8955223880597e-05,0,1857048,3,32,0,0,0,7,0,19.0,5074,-3,0,127,3,0.1,0,1.0,13,0,7,0,7,8.6,1904178,0,416,0,3,2160,4099,0,0,501,West Ham,Middlesbrough,,,,0.6,0.8
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8287,0,0,0,0,0,0,0,0.2,6,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1454,0,72,0,0,13,5,0,0,3,Chelsea,Man City,Swansea,,,0.0,0.0
Erik,Lamela,MID,TOT,6600000,0,28,3.1,4.6969696969697e-07,4.24242424242424e-06,0,538254,1,2,0,0,0,1,0,4.2,212,-4,0,28,4,0.0,1,0.0,4,0,4,0,1,3.3,303202,0,519,0,0,595,14,0,0,93,Man Utd,Leicester,Hull City,,,0.0,0.0
Manuel,Lanzini,MID,WHU,5900000,9,130,3.9,6.61016949152542e-07,2.20338983050847e-05,0,201227,8,48,0,0,0,8,0,22.0,7260,-6,0,130,6,0.7,0,4.3,20,0,9,0,3,1.8,265625,0,381,0,3,2528,8821,0,0,611,Liverpool,Burnley,,,,3.1,3.5
Sebastian,Larsson,MID,SUN,4700000,4,32,1.8,3.8297872340425503e-07,6.80851063829787e-06,0,2407,3,26,0,0,0,0,0,6.8,11,-3,0,32,3,0.2,0,1.0,0,0,3,0,2,0.0,2037,0,58,0,0,1198,112,0,1,172,Swansea,Arsenal,Chelsea,,,2.3,0.9
Grant,Leadbitter,MID,MID,4300000,1,25,0.231481481481481,5.3832902670112e-08,5.81395348837209e-06,0,1796,1,9,0,0,0,1,0,5.8,23,-7,0,25,7,0.1,0,0.4,1,0,3,0,0,0.0,1726,0,0,0,0,589,16,0,0,113,Southampton,Liverpool,,,,0.1,0.1
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,372,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,531,0,0,0,0,0,2,0,0,0,Swansea,Arsenal,Chelsea,,,0.0,0.0
Joe,Ledley,MID,CRY,4300000,0,40,0.37037037037037,8.61326442721792e-08,9.30232558139535e-06,0,40183,1,26,0,0,0,1,0,9.3,193,-2,0,40,2,0.0,0,0.0,1,0,2,0,1,0.4,27913,0,121,0,0,1160,39,0,0,201,Hull City,Man Utd,,,,0.2,0.2
,Lee Chung-yong,MID,CRY,4200000,1,24,0.222222222222222,5.29100529100529e-08,5.71428571428571e-06,0,19941,0,13,0,0,0,0,0,5.7,203,-3,0,24,3,0.0,0,0.2,0,0,2,0,1,0.3,19458,0,56,0,0,471,46,0,0,103,Hull City,Man Utd,,,,0.1,0.1
Jonathan,Leko,MID,WBA,4200000,0,11,0.101851851851852,2.4250440917107596e-08,2.61904761904762e-06,0,51103,0,3,0,0,0,0,0,2.6,575,-3,0,11,3,0.1,0,0.3,0,0,0,0,1,0.5,52734,0,28,0,0,117,51,0,0,35,Chelsea,Man City,Swansea,,,0.2,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,88242,0,0,0,0,0,0,0,0.0,1254,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.1,74113,0,0,0,0,0,346,0,0,0,Crystal Palace,Tottenham,,,,0.0,0.0
Aaron,Lennon,MID,EVE,5500000,0,22,2.0,3.63636363636364e-07,4e-06,0,15014,0,5,0,0,0,0,0,4.0,41,-5,0,22,5,0.0,0,0.0,0,0,2,0,1,0.2,4071,0,278,0,0,509,13,0,0,104,Watford,Arsenal,,,,0.0,0.0
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2581,0,1,0,0,0,0,0,0.3,2,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,260,0,180,0,0,69,3,0,0,12,Swansea,Arsenal,Chelsea,,,0.0,0.0
Joleon,Lescott,DEF,SUN,3900000,0,1,0.009259259259259259,2.3741690408357102e-09,2.56410256410256e-07,0,8641,0,0,0,0,0,0,0,0.3,787,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.3,19191,0,0,0,0,34,683,0,0,5,Swansea,Arsenal,Chelsea,,,0.0,0.0
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,489,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1010,0,0,0,0,0,19,0,0,0,Middlesbrough,Man Utd,Stoke,,,0.0,0.0
,Lewis Cook,MID,BOU,4200000,2,11,0.101851851851852,2.4250440917107596e-08,2.61904761904762e-06,0,37838,1,6,0,0,0,0,0,2.6,430,-3,0,11,3,0.5,0,2.3,0,0,1,0,1,0.8,28199,0,0,0,0,342,349,0,0,56,Burnley,Leicester,,,,0.1,0.1
Jesse,Lingard,MID,MUN,5600000,1,54,0.5,8.928571428571429e-08,9.642857142857139e-06,0,73356,3,10,0,0,0,1,0,9.6,3854,-4,0,54,4,0.3,0,1.4,3,0,7,0,2,0.9,68197,0,318,0,1,1255,2792,0,0,210,Tottenham,Southampton,Crystal Palace,,,0.4,0.2
Jake,Livermore,MID,WBA,4700000,2,71,2.1,4.4680851063829794e-07,1.5106382978723401e-05,0,10352,5,57,0,0,0,1,0,15.1,118,-3,0,71,3,0.4,0,2.0,2,0,4,0,1,0.1,9066,0,0,0,0,2738,252,0,1,437,Chelsea,Man City,Swansea,,,2.3,1.2
Fernando,Llorente,FWD,SWA,6100000,8,126,4.1,6.72131147540984e-07,2.0655737704918e-05,0,1060351,2,50,0,0,0,13,0,20.7,12285,-4,0,126,4,0.7,0,4.5,17,0,4,0,2,6.5,1205655,0,0,0,4,2264,42975,0,0,437,Sunderland,West Brom,,,,4.5,5.1
Hugo,Lloris,GLK,TOT,5500000,3,135,4.4,8e-07,2.45454545454545e-05,0,369283,0,21,0,70,0,0,0,24.5,5634,0,0,135,0,1.1,0,5.8,6,0,15,0,0,8.1,344944,0,419,0,0,2734,8443,0,0,620,Man Utd,Leicester,Hull City,,,7.8,4.2
Ruben,Loftus-Cheek,MID,CHE,5000000,0,6,0.0555555555555556,1.1111111111111102e-08,1.2e-06,0,4054,0,0,0,0,0,0,0,1.2,8,-5,0,6,5,0.1,0,0.3,0,0,0,0,0,0.1,467,0,68,0,0,35,11,0,0,16,West Brom,Watford,Sunderland,,,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,34304,0,0,0,0,0,0,0,0.0,55,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5794,0,0,0,0,0,27,0,0,0,Bournemouth,West Ham,,,,0.0,0.0
Kevin,Long,DEF,BUR,4000000,1,1,0.009259259259259259,2.3148148148148102e-09,2.5e-07,0,6379,0,2,0,0,0,0,0,0.3,48,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,7870,0,0,0,0,90,92,0,0,12,Bournemouth,West Ham,,,,0.0,0.0
Shane,Long,FWD,SOU,6100000,2,54,1.7,2.7868852459016397e-07,8.85245901639344e-06,0,500834,2,22,0,0,0,3,0,8.9,2456,-4,0,54,4,0.2,0,1.0,2,0,2,0,1,3.1,118018,0,435,0,0,1176,2050,0,0,151,Middlesbrough,Man Utd,Stoke,,,2.0,1.4
Ademola,Lookman,MID,EVE,5000000,0,16,2.0,4e-07,3.2e-06,0,7883,0,2,0,0,0,1,0,3.2,118,-5,0,16,5,0.1,0,0.5,0,0,1,0,0,0.0,9330,0,0,0,0,289,7,0,0,33,Watford,Arsenal,,,,0.0,0.0
Donald,Love,DEF,SUN,3800000,0,21,0.19444444444444395,5.1169590643274906e-08,5.52631578947368e-06,0,222622,1,11,0,0,0,0,0,5.5,5154,-2,1,21,2,0.1,0,0.5,1,0,1,0,1,4.0,344530,0,3,0,0,611,21270,-1,0,133,Swansea,Arsenal,Chelsea,,,0.2,0.1
Dejan,Lovren,DEF,LIV,4800000,6,94,3.5,7.29166666666667e-07,1.9583333333333302e-05,0,450718,6,31,0,0,0,2,0,19.6,7830,-2,0,94,2,1.0,0,5.0,6,0,9,0,1,4.1,476818,0,248,0,0,2373,5350,0,0,539,West Ham,Middlesbrough,,,,4.3,4.2
Matthew,Lowton,DEF,BUR,4500000,1,88,2.6,5.77777777777778e-07,1.95555555555556e-05,0,42090,9,49,0,0,0,0,0,19.6,2823,0,0,88,0,0.4,0,2.0,5,0,9,0,2,0.8,58007,0,0,0,0,3060,592,0,0,598,Bournemouth,West Ham,,,,2.2,3.6
Leiva,Lucas,MID,LIV,4400000,3,45,0.4166666666666671,9.469696969696972e-08,1.0227272727272698e-05,0,13084,4,17,0,0,0,0,0,10.2,547,-1,0,45,1,0.9,0,3.8,2,0,4,0,3,0.2,14534,0,253,0,0,1096,717,0,0,231,West Ham,Middlesbrough,,,,0.0,0.2
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,6040,0,0,0,0,0,0,0,0.0,54,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,6498,0,0,0,0,0,81,0,0,0,Crystal Palace,Tottenham,,,,0.0,0.0
Romelu,Lukaku,FWD,EVE,10200000,2,211,6.0,5.882352941176471e-07,2.0686274509803897e-05,0,2518122,3,39,0,0,0,24,0,20.7,255637,12,1,211,-12,0.3,0,3.0,31,0,12,0,6,35.6,3607409,0,754,0,6,3086,13580,-1,0,787,Watford,Arsenal,,,,9.0,6.0
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4210,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,416,0,3,0,0,0,4,0,0,0,Burnley,Leicester,,,,0.0,0.0
Matt,Macey,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,80,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,213,0,0,0,0,0,43,0,0,0,Stoke,Sunderland,Everton,,,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,892,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,729,0,0,0,0,0,3,0,0,0,Leicester,West Brom,Watford,,,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,1,71,2.5,5.68181818181818e-07,1.6136363636363597e-05,0,26000,5,51,0,0,0,2,0,16.1,7045,-1,0,71,1,1.3,0,5.5,5,0,4,0,3,0.9,64170,0,0,0,0,2258,2633,0,0,480,Crystal Palace,Tottenham,,,,2.3,2.9
Riyad,Mahrez,MID,LEI,8900000,9,117,3.5,3.9325842696629203e-07,1.31460674157303e-05,0,930863,3,39,0,0,0,6,0,13.1,1872,-6,0,117,6,0.5,1,4.8,9,0,9,0,4,8.2,199822,0,994,0,0,2556,3787,0,0,417,Man City,Tottenham,Bournemouth,,,5.6,3.7
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.009259259259259259,2.05761316872428e-09,2.22222222222222e-07,0,154,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,163,0,0,0,0,2,3,0,0,5,Stoke,Sunderland,Everton,,,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,1880,0,0,0,0,0,0,0,0.0,96,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3116,0,0,0,0,0,208,0,0,0,Swansea,Arsenal,Chelsea,,,0.0,0.0
Moses,Makasi,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,36,0,0,0,0,0,13,0,0,0,Liverpool,Burnley,,,,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,0,23,0.21296296296296302,4.9526270456503e-08,5.34883720930233e-06,0,90508,0,5,0,0,0,1,0,5.3,190,-2,0,23,2,0.0,0,0.0,2,0,1,0,2,0.5,90421,0,0,0,1,238,20,0,0,82,Crystal Palace,Tottenham,,,,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.175925925925926,4.1887125220458595e-08,4.52380952380952e-06,0,141481,0,17,0,24,0,0,0,4.5,303,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,1.9,43644,0,0,0,0,810,58,0,0,120,Hull City,Man Utd,,,,0.1,0.1
Sadio,Mane,MID,LIV,9300000,0,156,5.8,6.23655913978495e-07,1.67741935483871e-05,0,2176626,4,26,0,0,0,13,0,16.8,4053,3,0,156,-3,0.0,0,0.0,14,0,8,0,7,7.9,1862234,0,635,0,4,2242,165,0,0,502,West Ham,Middlesbrough,,,,0.0,0.0
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20996,0,0,0,0,0,0,0,0.0,22,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1170,0,235,0,0,0,12,0,0,0,Leicester,West Brom,Watford,,,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,8837,0,0,0,0,0,0,0,0.0,81,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,11019,0,0,0,0,0,51,0,0,0,West Ham,Middlesbrough,,,,0.0,0.0
Vito,Mannone,GLK,SUN,4000000,0,34,0.314814814814815,7.87037037037037e-08,8.5e-06,0,55074,0,19,0,41,0,0,0,8.5,1204,-5,0,34,5,0.0,0,0.0,6,0,2,0,0,0.6,34767,0,210,0,1,810,1310,0,0,187,Swansea,Arsenal,Chelsea,,,0.4,0.2
Javier,Manquillo,DEF,SUN,4300000,6,30,0.277777777777778,6.459948320413441e-08,6.97674418604651e-06,0,2654,2,19,0,0,0,0,0,7.0,35,-2,0,30,2,0.7,0,2.8,0,0,2,0,0,0.0,3257,0,0,0,0,1169,246,0,0,163,Swansea,Arsenal,Chelsea,,,0.2,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,97223,1,2,0,0,0,0,0,0.0,2151,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.1,111194,0,14,0,0,87,1366,0,0,8,Chelsea,Man City,Swansea,,,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,1,13,0.12037037037037,3.00925925925926e-08,3.25e-06,0,19240,0,8,0,0,0,0,0,3.3,615,0,0,13,0,0.8,0,3.0,3,0,1,0,0,0.4,29775,0,0,0,1,382,1734,0,0,92,Everton,Chelsea,Man City,,,0.2,0.1
Lazar,Markovic,MID,HUL,5200000,3,37,3.1,5.961538461538459e-07,7.115384615384621e-06,0,18821,4,15,0,0,0,2,0,7.1,5259,-3,0,37,3,0.7,0,3.5,2,0,5,0,0,0.2,22903,0,0,0,0,1005,168,0,0,125,Crystal Palace,Tottenham,,,,0.0,0.0
Dean,Marney,MID,BUR,4300000,0,51,2.4,5.58139534883721e-07,1.18604651162791e-05,0,68440,7,28,0,0,0,1,0,11.9,221,-2,0,51,2,0.0,0,0.0,1,0,5,0,2,0.4,68810,0,0,0,0,1764,20,0,0,239,Bournemouth,West Ham,,,,0.0,0.0
David,Marshall,GLK,HUL,4500000,0,31,0.287037037037037,6.378600823045269e-08,6.88888888888889e-06,0,6725,0,37,0,56,0,0,0,6.9,70,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7638,1,0,0,0,1350,12,0,0,239,Crystal Palace,Tottenham,,,,0.1,0.1
Anthony,Martial,MID,MUN,9200000,2,86,0.796296296296296,8.65539452495974e-08,9.347826086956521e-06,0,310237,2,11,0,0,0,4,0,9.3,1774,-3,0,86,3,0.4,0,4.0,9,0,8,0,5,2.5,121377,0,593,0,3,1329,1145,0,0,274,Tottenham,Southampton,Crystal Palace,,,0.8,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.287037037037037,6.67527993109388e-08,7.209302325581401e-06,0,55759,0,6,0,0,0,0,0,7.2,386,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.4,61975,0,203,0,0,592,75,0,0,140,Middlesbrough,Man Utd,Stoke,,,0.2,0.1
Damian Emiliano,Martinez,GLK,ARS,3900000,0,8,0.0740740740740741,1.89933523266857e-08,2.05128205128205e-06,0,6203,0,3,0,5,0,0,0,2.1,1948,-1,0,8,1,0.0,0,0.0,0,0,1,0,0,0.4,22931,0,0,0,0,180,6702,0,0,35,Stoke,Sunderland,Everton,,,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,1,100,3.0,6.12244897959184e-07,2.04081632653061e-05,0,37903,4,46,0,0,0,1,0,20.4,2273,-1,0,100,1,0.5,0,2.5,9,0,10,0,0,0.7,60847,0,0,0,1,2966,472,0,0,592,Arsenal,Southampton,,,,4.1,3.0
Brandon,Mason,DEF,WAT,3900000,0,1,0.009259259259259259,2.3741690408357102e-09,2.56410256410256e-07,0,2245,0,0,0,0,0,0,0,0.3,173,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,4932,0,0,0,0,23,637,0,0,3,Everton,Chelsea,Man City,,,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,1.6,3.4782608695652196e-07,5.65217391304348e-06,0,5087,4,27,0,0,0,1,0,5.7,8,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3762,0,147,0,0,927,5,0,0,126,Crystal Palace,Tottenham,,,,0.0,0.0
Arthur,Masuaku,DEF,WHU,4700000,0,34,2.6,5.53191489361702e-07,7.23404255319149e-06,0,25529,1,24,0,0,0,0,0,7.2,203,-3,0,34,3,0.6,0,2.8,7,0,3,0,1,0.2,19184,0,0,0,0,972,25,0,0,253,Liverpool,Burnley,,,,0.0,0.0
Juan,Mata,MID,MUN,7200000,2,97,4.2,5.83333333333333e-07,1.3472222222222199e-05,0,385590,3,14,0,0,0,6,0,13.5,659,-3,0,97,3,0.1,0,0.4,14,0,9,0,3,2.0,364329,1,586,0,1,1468,2980,0,0,438,Tottenham,Southampton,Crystal Palace,,,6.7,4.0
Nemanja,Matic,MID,CHE,4800000,8,102,3.0,6.25e-07,2.125e-05,0,283614,4,24,0,0,0,1,0,21.3,1995,-2,0,102,2,0.9,0,4.5,1,0,14,0,8,3.9,321668,0,373,0,0,2604,36672,0,0,536,West Brom,Watford,Sunderland,,,5.9,3.7
Joel,Matip,DEF,LIV,5300000,8,85,3.1,5.849056603773579e-07,1.60377358490566e-05,0,151491,3,25,0,0,0,1,0,16.0,2314,-2,0,85,2,1.2,0,6.3,7,0,7,0,0,2.1,140226,0,0,0,0,2277,3651,0,0,503,West Ham,Middlesbrough,,,,3.6,3.6
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1479,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,418,0,4,0,0,0,2,0,0,0,Swansea,Arsenal,Chelsea,,,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,7,86,3.4,7.391304347826091e-07,1.8695652173913e-05,0,60182,1,44,0,0,0,4,0,18.7,5889,1,0,86,-1,0.9,0,4.3,9,0,6,0,0,1.7,132335,2,0,0,3,2250,3373,0,0,498,Sunderland,West Brom,,,,2.8,4.5
Dieumerci,Mbokani,FWD,HUL,5400000,1,27,0.25,4.6296296296296295e-08,5e-06,0,8118,0,16,0,0,0,0,0,5.0,29,-1,0,27,1,0.1,0,0.5,0,0,3,0,2,0.0,8335,0,0,0,0,764,35,0,0,43,Crystal Palace,Tottenham,,,,0.1,0.1
James,McArthur,MID,CRY,4700000,2,87,0.805555555555555,1.71394799054373e-07,1.85106382978723e-05,0,202526,5,37,0,0,0,5,0,18.5,1106,-3,0,87,3,0.3,0,1.6,8,0,3,0,2,1.0,228581,0,282,0,1,1910,295,0,0,336,Hull City,Man Utd,,,,0.4,0.4
Gareth,McAuley,DEF,WBA,5100000,0,125,3.6,7.058823529411759e-07,2.45098039215686e-05,0,890066,5,45,0,0,0,6,0,24.5,53000,6,0,125,-6,0.3,0,1.3,14,0,6,0,1,27.4,1559265,1,339,0,4,3077,6266,0,0,551,Chelsea,Man City,Swansea,,,7.7,3.3
Oliver,McBurnie,FWD,SWA,4500000,0,5,0.0462962962962963,1.02880658436214e-08,1.11111111111111e-06,0,5978,0,5,0,0,0,0,0,1.1,46,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6969,0,0,0,0,82,44,0,0,17,Sunderland,West Brom,,,,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,6018,0,0,0,0,0,0,0,0.0,29,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,810,0,82,0,0,0,11,0,0,0,Middlesbrough,Man Utd,Stoke,,,0.0,0.0
James,McCarthy,MID,EVE,4700000,0,23,1.9,4.0425531914893603e-07,4.8936170212766e-06,0,15840,2,10,0,0,0,1,0,4.9,32,-3,0,23,3,0.0,0,0.0,0,0,0,0,1,0.2,6669,0,365,0,0,613,4,0,0,100,Watford,Arsenal,,,,0.0,0.0
James,McClean,MID,WBA,4800000,2,50,0.46296296296296297,9.64506172839506e-08,1.0416666666666699e-05,0,13835,8,22,0,0,0,1,0,10.4,48,-2,0,50,2,0.3,0,1.3,1,0,2,0,3,0.1,10267,0,336,0,0,1368,104,0,0,228,Chelsea,Man City,Swansea,,,0.4,0.2
Luke,McGee,GLK,TOT,3900000,0,0,0.0,0.0,0.0,0,3482,0,0,0,0,0,0,0,0.0,83,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3729,0,0,0,0,0,353,0,0,0,Man Utd,Leicester,Hull City,,,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1062,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,437,0,0,0,0,0,2,0,0,0,Crystal Palace,Tottenham,,,,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8925,0,0,0,0,0,0,0,0.0,27,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4325,0,27,0,0,0,2,0,0,0,Chelsea,Man City,Swansea,,,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,1.3,3.0952380952381003e-07,2.8571428571428602e-06,0,15635,0,9,0,0,0,0,0,2.9,31,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4978,1,28,0,0,353,12,0,0,58,Swansea,Arsenal,Chelsea,,,0.0,0.0
Sam,McQueen,MID,SOU,4200000,0,23,0.21296296296296302,5.070546737213401e-08,5.47619047619048e-06,0,7941,0,9,0,0,0,0,0,5.5,232,-3,0,23,3,0.0,0,0.0,0,0,1,0,1,0.1,10719,0,0,0,0,616,16,0,0,132,Middlesbrough,Man Utd,Stoke,,,0.0,0.1
Scott,McTominay,MID,MUN,4500000,1,1,0.009259259259259259,2.05761316872428e-09,2.22222222222222e-07,0,13,0,0,0,0,0,0,0,0.2,6,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.0,64,0,0,0,0,7,52,0,0,4,Tottenham,Southampton,Crystal Palace,,,0.0,0.0
Ben,Mee,DEF,BUR,4500000,0,94,2.8,6.22222222222222e-07,2.0888888888888897e-05,0,172002,5,49,0,0,0,1,0,20.4,20856,0,1,94,0,-0.1,0,-0.3,6,0,9,0,2,2.4,239212,2,0,0,0,3015,121,-1,0,592,Bournemouth,West Ham,,,,0.0,0.0
Nampalys,Mendy,MID,LEI,4400000,0,6,1.5,3.40909090909091e-07,1.36363636363636e-06,0,31558,1,5,0,0,0,0,0,1.4,63,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3681,0,0,0,0,269,7,0,0,26,Man City,Tottenham,Bournemouth,,,0.0,0.0
