FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joel,Matip,DEF,LIV,5500000,6,48,3.7,6.727272727272729e-07,8.72727272727273e-06,0,156280,1,18,0,0,0,1,0,8.7,11096,0,0,48,0,0.8,0,4.5,3,0,5,0,0,2.6,117045,0,0,0,1,1170,8368,0,0,283,Brighton,Everton,West Brom,Bournemouth,Arsenal,0.0,0.0,0.0,3.0,2.3,4.1,4.0,3.5,3.4,3.1,3.4,4.6,3.5,5.4,4.6,2.1,4.3,4.0,2.2,4.2,3.5,4.5,3.5,5.1,50.6
Alfie,Mawson,DEF,SWA,5000000,2,49,3.5,7e-07,9.800000000000001e-06,0,48128,0,16,0,0,0,1,0,9.8,2594,0,0,49,0,0.6,0,2.8,1,0,5,0,0,1.2,47820,0,0,0,0,1260,1392,0,0,277,Stoke,West Brom,Man City,Everton,Crystal Palace,3.8,4.3,2.7,2.5,5.1,3.2,4.6,3.8,3.4,4.1,4.4,2.9,3.6,4.0,4.7,3.7,3.6,2.5,3.8,3.3,2.9,3.4,3.3,3.8,42.8
Chancel,Mbemba,DEF,NEW,4000000,1,16,1.14285714285714,2.85714285714286e-07,4e-06,0,458619,0,7,0,0,0,0,0,4.0,17612,0,0,16,0,0.1,0,0.3,3,0,1,0,0,11.3,858860,0,0,0,1,498,13043,0,0,107,Chelsea,Leicester,Everton,Arsenal,West Ham,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,1.3,0.7,0.6,0.6,0.7,0.6,1.0,0.6,0.9,0.6,0.8,0.8,0.6,19.9
James,McArthur,MID,CRY,4400000,1,21,1.5,3.40909090909091e-07,4.77272727272727e-06,0,180138,1,9,0,0,0,1,0,4.8,5962,-1,0,21,1,0.6,0,2.5,1,0,0,0,0,2.4,81770,0,0,0,0,591,1751,0,0,88,West Brom,Bournemouth,Watford,Leicester,Swansea,0.8,1.2,0.8,0.8,0.9,1.3,0.8,0.8,0.9,0.8,0.8,1.2,0.8,0.9,1.0,0.8,0.8,0.9,0.8,0.9,0.8,1.0,0.8,1.1,33.9
Gareth,McAuley,DEF,WBA,4700000,0,4,0.28571428571428603,6.0790273556231e-08,8.51063829787234e-07,0,75311,0,9,0,0,0,0,0,0.9,1219,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,0.6,4606,0,0,0,0,258,191,0,0,47,Crystal Palace,Swansea,Liverpool,Man Utd,Stoke,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,6.1
Oliver,McBurnie,FWD,SWA,4500000,1,6,0.42857142857142894,9.52380952380952e-08,1.33333333333333e-06,0,99730,0,1,0,0,0,0,0,1.3,3317,0,0,6,0,0.1,0,0.5,0,0,0,0,0,1.4,53449,0,0,0,0,66,4545,0,0,18,Stoke,West Brom,Man City,Everton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.5
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,2308,0,0,0,0,0,0,0,0.0,57,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,647,0,0,0,0,0,19,0,0,0,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1766,0,0,0,0,0,0,0,0.0,26,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,312,0,0,0,0,0,5,0,0,0,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4800000,1,12,0.857142857142857,1.78571428571429e-07,2.5e-06,0,7574,3,4,0,0,0,0,0,2.5,157,-2,0,12,2,0.2,0,0.8,0,0,2,0,0,0.1,4672,0,0,0,0,299,75,0,0,30,Crystal Palace,Swansea,Liverpool,Man Utd,Stoke,0.5,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,23.1
Sam,McQueen,DEF,SOU,4300000,1,3,0.214285714285714,4.9833887043189404e-08,6.976744186046509e-07,0,3668,0,1,0,0,0,0,0,0.7,73,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0.1,1197,0,0,0,0,23,79,0,0,8,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Scott,McTominay,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,25505,0,0,0,0,0,0,0,0.0,1162,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,43049,0,0,0,0,0,340,0,0,0,Arsenal,Man City,Bournemouth,West Brom,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4700000,2,55,3.9,8.29787234042553e-07,1.17021276595745e-05,0,297429,1,11,0,0,0,0,0,11.7,14809,2,0,55,-2,1.0,0,4.5,6,0,6,0,0,14.2,550502,0,0,0,1,1260,71430,0,0,259,Leicester,Watford,Stoke,Brighton,Tottenham,3.5,4.1,4.4,4.7,4.4,3.0,4.3,4.8,4.9,4.4,4.0,3.2,4.1,4.2,3.9,4.5,4.0,4.4,5.3,3.8,4.5,5.0,3.1,4.0,63.1
Benjamin,Mendy,DEF,MCI,6300000,0,17,1.21428571428571,1.92743764172336e-07,2.6984126984127003e-06,0,108816,2,1,0,0,0,0,0,2.7,301,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.4,87347,0,0,0,0,298,37,0,0,84,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1,0.7,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3617,0,0,0,0,0,0,0,0.0,40,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1244,0,0,0,0,0,6,0,0,0,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,2,26,1.85714285714286,3.71428571428571e-07,5.2e-06,0,11407,2,7,0,0,0,1,0,5.2,328,0,0,26,0,0.2,0,0.8,3,0,2,0,0,0.1,13647,0,0,0,0,709,121,0,0,158,Chelsea,Leicester,Everton,Arsenal,West Ham,1.0,1.4,2.0,0.9,1.0,0.9,1.2,1.0,1.7,0.9,1.2,1.0,1.3,1.2,0.9,1.2,0.9,1.8,1.0,1.7,1.2,1.5,1.1,1.1,41.1
Per,Mertesacker,DEF,ARS,4900000,0,12,0.857142857142857,1.7492711370262402e-07,2.44897959183673e-06,0,34039,0,5,0,0,0,1,0,2.4,1387,-1,0,12,1,0.0,0,0.0,2,0,0,0,0,0.5,24252,0,0,0,1,270,269,0,0,61,Man Utd,Southampton,West Ham,Newcastle,Liverpool,0.5,0.4,0.4,0.5,0.6,0.7,0.4,0.5,0.4,1.3,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.7,0.4,0.5,0.4,14.8
Roque,Mesa,MID,SWA,4300000,2,8,0.5714285714285711,1.32890365448505e-07,1.86046511627907e-06,0,35938,1,4,0,0,0,0,0,1.9,2199,-2,0,8,2,0.2,0,1.0,0,0,1,0,0,0.6,34087,0,0,0,0,286,4538,0,0,42,Stoke,West Brom,Man City,Everton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.6
Simon,Mignolet,GLK,LIV,4900000,5,46,3.5,7.142857142857141e-07,9.38775510204082e-06,0,56912,3,18,0,24,0,0,0,9.4,1613,-1,0,46,1,0.8,0,3.8,0,0,5,0,0,1.6,42018,0,0,1,0,1170,4728,0,0,225,Brighton,Everton,West Brom,Bournemouth,Arsenal,3.4,3.8,4.7,2.7,2.1,3.8,3.7,3.2,3.1,2.9,3.1,4.3,3.2,5.1,4.2,1.9,4.0,3.8,2.0,3.9,3.2,4.2,3.2,4.8,18.3
Luka,Milivojevic,MID,CRY,4600000,3,29,2.2,4.78260869565217e-07,6.30434782608696e-06,0,63056,2,22,0,0,0,1,0,6.3,2142,-4,0,29,4,0.4,0,2.0,2,0,1,0,0,0.4,16904,0,0,0,0,1009,162,0,0,152,West Brom,Bournemouth,Watford,Leicester,Swansea,0.0,2.1,1.3,1.2,1.7,2.3,1.1,1.3,1.7,1.1,1.2,2.2,1.5,1.7,1.8,1.2,1.2,1.7,1.5,1.8,1.3,1.9,1.2,2.1,40.1
James,Milner,DEF,LIV,6100000,1,28,2.0,3.2786885245901605e-07,4.59016393442623e-06,0,248185,0,9,0,0,0,0,0,4.6,2708,-4,0,28,4,0.2,0,1.3,3,0,2,0,1,2.4,31149,0,0,0,1,558,598,0,0,148,Brighton,Everton,West Brom,Bournemouth,Arsenal,1.4,1.6,2.1,1.1,1.0,1.6,1.6,1.3,1.3,1.1,1.2,1.9,1.3,2.4,1.9,1.0,1.7,2.1,1.0,1.7,1.3,1.9,1.3,2.2,50.4
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,15315,1,4,0,0,0,0,0,0.0,217,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2208,0,0,0,0,135,22,0,0,17,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6100000,0,5,0.3571428571428571,5.8548009367681506e-08,8.196721311475409e-07,0,107429,1,8,0,0,0,0,0,0.8,904,-4,0,5,4,0.1,0,0.5,0,0,0,0,0,0.9,7954,0,0,0,0,135,191,0,0,19,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.9
Aleksandar,Mitrovic,FWD,NEW,4800000,1,9,0.6428571428571429,1.33928571428571e-07,1.875e-06,0,131099,0,0,0,0,0,1,0,1.9,2227,-2,0,9,2,0.2,0,0.8,0,0,0,0,0,0.9,44042,0,0,0,0,87,1314,0,0,34,Chelsea,Leicester,Everton,Arsenal,West Ham,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.6
Henrikh,Mkhitaryan,MID,MUN,7800000,0,53,4.4,5.64102564102564e-07,6.794871794871799e-06,0,1674310,1,3,0,0,0,1,0,6.8,56374,-2,0,53,2,0.1,0,0.8,4,0,8,0,5,8.5,1577969,0,0,0,1,804,418,0,0,198,Arsenal,Man City,Bournemouth,West Brom,Leicester,2.3,3.8,6.0,3.3,3.3,5.2,5.2,4.0,5.3,3.5,3.0,6.5,3.6,4.8,3.2,5.1,3.4,6.2,2.3,5.8,4.0,6.3,2.9,4.3,73.4
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,360,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,538,0,0,0,0,0,29,0,0,0,Liverpool,Huddersfield,Tottenham,Burnley,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5700000,6,68,4.9,8.596491228070179e-07,1.19298245614035e-05,0,354955,2,16,0,0,0,2,0,12.1,23094,2,-1,68,-2,0.8,0,4.3,8,0,7,0,0,12.5,716299,0,0,0,1,1260,41113,1,0,350,Man Utd,Southampton,West Ham,Newcastle,Liverpool,7.1,4.4,4.3,7.0,7.4,4.4,4.4,6.6,3.8,7.4,4.0,6.5,4.1,5.6,4.6,6.7,3.3,7.0,6.8,3.9,7.4,2.7,6.8,4.2,59.8
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2901,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,237,0,0,0,0,0,0,0,0,0,Stoke,West Brom,Man City,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5400000,1,46,3.3,6.11111111111111e-07,8.518518518518519e-06,0,562431,2,21,0,0,0,2,0,8.5,23862,-1,1,46,1,0.4,0,2.0,3,0,5,0,1,6.3,727407,0,0,0,1,1168,2292,-1,0,245,Everton,Brighton,Chelsea,Watford,Southampton,2.6,3.4,3.1,2.4,2.3,3.4,3.3,2.1,4.3,2.2,3.3,1.6,4.0,2.2,1.9,4.2,4.1,2.4,1.8,2.7,2.2,4.7,1.6,4.2,78.0
Alvaro,Morata,FWD,CHE,10700000,1,75,5.8,5.42056074766355e-07,7.00934579439252e-06,0,1593002,4,4,0,0,0,8,0,7.0,56921,7,-1,75,-7,0.5,0,5.0,11,0,8,0,4,33.5,2861150,0,0,0,2,986,155196,1,0,235,Newcastle,West Ham,Huddersfield,Southampton,Everton,7.7,7.3,6.8,6.9,7.3,7.5,7.5,5.1,7.7,7.3,7.3,8.2,8.0,5.7,7.2,8.3,7.1,6.6,8.3,7.5,8.3,7.3,7.4,7.5,117.3
Alberto,Moreno,DEF,LIV,4700000,7,44,3.7,7.872340425531909e-07,9.36170212765957e-06,0,122706,0,17,0,0,0,0,0,9.6,4187,2,-1,44,-2,0.9,0,4.3,3,0,5,0,1,5.9,320177,0,0,0,0,1080,64566,1,0,287,Brighton,Everton,West Brom,Bournemouth,Arsenal,3.7,4.1,5.0,3.0,2.3,4.1,4.0,3.5,3.4,3.1,3.4,4.6,3.5,5.4,4.6,2.1,4.3,4.0,2.2,4.2,3.5,4.5,3.5,5.1,53.7
Wes,Morgan,DEF,LEI,4500000,2,31,2.2,4.88888888888889e-07,6.88888888888889e-06,0,112446,2,20,0,0,0,0,0,6.9,2907,0,0,31,0,0.3,0,1.5,0,0,3,0,0,2.7,74857,0,0,0,0,1260,6341,0,0,188,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,1.9,1.5,1.7,3.3,2.0,2.2,1.4,2.7,1.7,1.9,1.1,1.7,1.2,2.0,1.8,1.7,2.4,1.8,2.0,1.7,1.9,2.6,2.6,1.6,37.0
James,Morrison,MID,WBA,5400000,0,13,0.9285714285714292,1.71957671957672e-07,2.40740740740741e-06,0,2875,0,1,0,0,0,1,0,2.4,37,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2532,0,0,0,0,205,7,0,0,35,Crystal Palace,Swansea,Liverpool,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,14.5
Victor,Moses,DEF,CHE,6400000,1,23,1.64285714285714,2.5669642857142894e-07,3.59375e-06,0,46194,1,3,0,0,0,0,0,3.6,562,-1,0,23,1,0.0,0,0.3,0,0,3,0,0,0.6,28230,0,0,0,0,485,801,0,0,81,Newcastle,West Ham,Huddersfield,Southampton,Everton,1.1,1.2,1.2,1.1,0.8,1.4,1.1,0.8,0.9,1.3,1.0,1.6,1.3,0.8,0.9,2.3,1.2,1.1,1.5,1.2,1.6,1.1,1.3,1.0,21.4
Steve,Mounie,FWD,HUD,5700000,2,23,2.6,4.56140350877193e-07,4.03508771929825e-06,0,307113,2,10,0,0,0,2,0,4.0,1341,-3,0,23,3,0.2,0,1.0,3,0,3,0,0,0.8,271860,0,0,0,0,518,555,0,0,66,Everton,Brighton,Chelsea,Watford,Southampton,1.8,2.9,1.9,2.0,1.7,3.3,2.4,1.7,3.3,2.3,2.8,1.3,2.8,1.9,1.3,2.5,3.5,1.7,1.6,2.3,1.3,3.4,1.6,2.9,36.0
Lys,Mousset,FWD,BOU,4900000,0,7,0.5,1.0204081632653099e-07,1.4285714285714301e-06,0,7254,0,2,0,0,0,0,0,1.4,229,-1,0,7,1,0.0,0,0.0,0,0,1,0,0,0.1,5753,0,0,0,0,107,122,0,0,15,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4404,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,66,0,0,0,0,0,1,0,0,0,Swansea,Tottenham,Burnley,West Ham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,15681,0,0,0,0,0,0,0,0.0,387,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,4750,0,0,0,0,0,153,0,0,0,Chelsea,Leicester,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,2,12,0.857142857142857,1.7142857142857098e-07,2.4e-06,0,9420,0,10,0,0,0,0,0,2.4,117,-5,0,12,5,0.4,0,1.8,0,0,0,0,0,0.1,1255,0,0,0,0,326,34,0,0,37,Chelsea,Leicester,Everton,Arsenal,West Ham,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,16.5
Jamie,Murphy,MID,BHA,4700000,0,6,0.42857142857142894,9.118541033434651e-08,1.27659574468085e-06,0,3522,0,4,0,0,0,0,0,1.3,91,-3,1,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1346,0,0,0,0,166,30,-1,0,25,Liverpool,Huddersfield,Tottenham,Burnley,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Glenn,Murray,FWD,BHA,5800000,2,38,3.2,5.51724137931035e-07,6.55172413793103e-06,0,119929,4,8,0,0,0,4,0,6.6,34562,-2,0,38,2,0.5,0,3.0,6,0,4,0,0,3.5,266641,0,0,0,1,719,6389,0,0,101,Liverpool,Huddersfield,Tottenham,Burnley,Watford,3.5,2.5,2.3,2.9,2.8,2.2,2.8,3.5,3.1,2.4,2.9,4.1,3.6,3.1,3.6,3.0,2.7,3.6,4.1,3.1,3.0,2.6,3.6,2.2,44.5
Ahmed,Musa,MID,LEI,6200000,0,0,0.0,0.0,0.0,0,24866,0,0,0,0,0,0,0,0.0,327,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3362,0,0,0,0,0,69,0,0,0,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,2,0.14285714285714302,2.97619047619048e-08,4.1666666666666704e-07,0,3886,0,0,0,0,0,0,0,0.4,69,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.0,1467,0,0,0,0,26,5,0,0,-2,Newcastle,West Ham,Huddersfield,Southampton,Everton,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Shkodran,Mustafi,DEF,ARS,5400000,7,54,3.85714285714286,7.142857142857141e-07,1e-05,0,116350,1,1,0,0,0,1,0,10.0,10569,-1,0,54,1,1.3,0,7.0,5,0,7,0,0,4.1,217446,0,0,0,1,720,50182,0,0,237,Man Utd,Southampton,West Ham,Newcastle,Liverpool,5.2,3.0,3.0,5.1,5.4,3.4,3.0,4.8,2.6,5.8,2.7,4.7,2.8,4.0,3.2,4.9,2.2,5.1,5.0,2.6,5.8,1.9,4.9,2.9,41.3
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,297,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,420,0,0,0,0,0,36,0,0,0,West Brom,Bournemouth,Watford,Leicester,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0714285714285714,1.7857142857142902e-08,2.5e-07,0,66705,1,1,0,2,0,0,0,0.3,2045,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.5,45343,0,0,0,0,90,1599,0,0,7,Crystal Palace,Swansea,Liverpool,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,9,0.6428571428571429,1.3677811550151998e-07,1.9148936170212797e-06,0,3047,0,5,0,0,0,0,0,1.9,61,-3,1,9,3,0.1,0,0.5,0,0,1,0,0,0.0,1118,0,0,0,0,205,9,-1,0,18,Stoke,West Brom,Man City,Everton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.2
Kyle,Naughton,DEF,SWA,4600000,2,51,3.6,7.826086956521741e-07,1.1086956521739099e-05,0,200927,1,16,0,0,0,0,0,11.1,7942,1,0,51,-1,0.8,0,3.5,7,0,5,0,1,5.5,372771,0,0,0,2,1257,19590,0,0,269,Stoke,West Brom,Man City,Everton,Crystal Palace,3.9,4.4,2.8,2.6,5.2,3.4,4.8,4.0,3.5,4.3,4.5,3.1,3.7,4.2,4.9,3.8,3.8,2.6,3.9,3.5,3.0,3.6,3.5,3.9,52.1
Wilfred,Ndidi,MID,LEI,4900000,6,37,2.6,5.306122448979589e-07,7.55102040816327e-06,0,27736,2,20,0,0,0,0,0,7.6,963,-1,0,37,1,0.8,0,4.0,2,0,3,0,2,0.5,23205,0,0,0,0,1260,3467,0,0,177,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,2.1,2.0,1.9,2.7,2.2,2.0,1.3,3.0,1.8,1.6,2.2,2.7,1.3,2.1,2.6,1.8,2.8,1.5,2.6,1.9,2.1,1.8,2.9,1.6,43.7
Reiss,Nelson,MID,ARS,4800000,0,0,0.0,0.0,0.0,0,2582,0,0,0,0,0,0,0,0.0,52,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1097,0,0,0,0,0,18,0,0,0,Man Utd,Southampton,West Ham,Newcastle,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien,Ngoy,FWD,STK,4500000,0,0,0.0,0.0,0.0,0,10938,0,0,0,0,0,0,0,0.0,2565,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,26869,0,0,0,0,0,4431,0,0,0,Swansea,Tottenham,Burnley,West Ham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar,Niasse,FWD,EVE,5000000,0,39,2.78571428571429,5.57142857142857e-07,7.8e-06,0,206047,2,8,0,0,0,5,0,7.8,13421,0,0,39,0,1.0,0,4.8,8,0,0,0,1,5.8,491326,0,0,0,2,377,64337,0,0,134,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,3.5,1.6,2.1,2.6,2.0,2.3,2.1,3.1,1.6,3.5,3.1,1.4,3.8,2.5,1.9,3.1,2.7,2.6,3.0,2.0,3.2,1.8,2.8,2.0,47.8
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,746,0,0,0,0,0,0,0,0.0,105,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1186,0,0,0,0,0,102,0,0,0,Man Utd,Southampton,West Ham,Newcastle,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
